group,band,pooled_I1_pct,pooled_I2_pct,pooled_I3_pct,pooled_I4_pct,pooled_change_pp
US,d001_030,9.023241683123198,7.648061354921176,8.522993350192001,9.987707437000616,0.9196988745741219
US,d031_060,14.911366006256518,11.812577065351418,9.679180887372013,9.76036866359447,-3.6421967603207257
US,d061_090,11.609977324263038,12.314339724547665,9.28892889288929,9.060626249167223,-2.7873809533770952
US,d091_180,12.171536682783266,12.47989707301383,10.546290971822888,9.537882858678131,-2.283629962648039
non_US,d001_030,6.782763119744853,7.777545958226116,8.196635120925341,9.836703536842736,1.7365147898985533
non_US,d031_060,9.731772285201016,8.947715911591787,11.00038427052645,9.101052207466179,0.7109741405999124
non_US,d061_090,9.361892012494422,10.232377332411886,10.528894841723563,10.185253706307506,0.5599396015623803
non_US,d091_180,9.933340618511638,11.334421254544933,9.154836579729283,9.94721997263258,-1.0828526603473545
EMEA_Europe,d001_030,8.934419986289893,6.0784207971522575,6.448558162267841,9.750671980721105,0.5931946797733971
EMEA_Europe,d031_060,14.485551260813548,7.169831391947238,9.904770884405053,8.28899097729451,-1.730810395530611
EMEA_Europe,d061_090,11.473272490221643,7.667731629392971,9.580730418068237,10.271713522852206,0.3557199106529154
EMEA_Europe,d091_180,11.097301136363637,9.984136903331251,8.93648755023408,10.16602102933038,-0.9894647300652135
APAC_Australia,d001_030,5.152168703570573,9.311390212213078,10.095071303477608,10.288037003293853,2.9597746954939055
APAC_Australia,d031_060,7.072269485262525,9.236615994712492,13.771289537712894,9.409972849480166,3.43618845360902
APAC_Australia,d061_090,6.787472504451659,11.04579207920792,9.619031201516979,9.303292317924843,0.5445294678911203
APAC_Australia,d091_180,6.497786985591864,9.67071611253197,7.46253176372971,7.694671081828424,-0.505650126282851
LatAm,d001_030,6.651718983557549,11.674150096215524,9.727584727584727,8.9391628537536,0.17043925078262845
LatAm,d031_060,8.281956432387998,17.2972972972973,8.624058051911804,9.887613582018172,-3.53379104787766
LatAm,d061_090,9.978703985397019,17.50465549348231,11.78821178821179,9.211788896504455,-3.2416793970815423
LatAm,d091_180,11.878374538221086,14.914189025864152,11.025912215758858,11.666666666666666,-2.049992340829858
