,Cleanliness,Comfort,Facilities,Free WiFi,Location,Staff,Total,Value for money,highlights,hotel_name,lat,lng,stars,type,days,segment,fits,price_med,city,datecontrol,dist,metro_dist
0,8.0,7.3,7.7,7.9,8.6,8.3,,7.8,"['“metro station”\n57 related reviews', '“friendly staff”\n49 related reviews', '“breakfast included”\n35 related reviews', 'Situated in the best rated area in Paris, this property has an excellent location score of 8.6', 'Continental', 'Free WiFi']",Hostel Oops! Latin quarter by Hiphophostels,48.8340046,2.3536526,,'Hostels',weekdays,Hostels,2,239.42119489234784,paris,2019-07-16&checkout=2019-07-18&,2.509043699749153,0.28507270451379396
1,8.4,7.6,7.3,7.4,8.7,8.8,,8.0,"['“eiffel tower”\n32 related reviews', '“friendly staff”\n30 related reviews', '“metro station”\n13 related reviews', 'Situated in the best rated area in Paris, this property has an excellent location score of 8.7', 'Continental', 'Good coffee!']",Hostel Hostel Eiffel,48.8447088,2.2842702,,'Hostels',weekdays,Hostels,2,272.1595675272626,paris,2019-07-16&checkout=2019-07-18&,5.1937278442174835,0.29303767311049667
2,8.1,8.0,8.0,7.6,7.9,8.1,,7.8,"['“metro station”\n232 related reviews', '“rooftop bar”\n181 related reviews', '“clean rooms”\n161 related reviews', '“boutique style”', 'Situated in the best rated area in Paris', 'Continental', 'City view', 'Free WiFi']",Hostel Generator Paris,48.878218100000005,2.3698847,3 stars,'Hostels',weekdays,Hostels,2,245.24652810140742,paris,2019-07-16&checkout=2019-07-18&,2.715327874461386,0.14263136066575988
3,6.1,5.4,5.5,6.1,7.0,,6.2,6.3,"['“metro station”\n16 related reviews', '“du nord”\n4 related reviews', '“rude staff”\n4 related reviews', 'View', 'City / River view', 'Private parking available on-site']",Hostel Peace & Love Hostel,48.8825679,2.3691443,,'Hostels',weekdays,Hostels,2,129.67191723366577,paris,2019-07-16&checkout=2019-07-18&,3.1306262509392937,0.1168065582546955
4,9.0,8.4,7.9,6.9,8.3,8.5,,8.2,"['Situated in the best rated area in Paris, this property has an excellent location score of 8.3', 'Good breakfast included with all options', 'Continental, Buffet', 'Good coffee!', 'Free WiFi']",Hostel FIAP Jean Monnet,48.83036,2.3380330000000002,,'Hostels',weekdays,Hostels,2,219.0325286606394,paris,2019-07-16&checkout=2019-07-18&,3.1069146441442035,0.2803849248190019
5,8.2,7.5,7.9,6.7,8.7,8.3,,7.6,"['“metro station”\n21 related reviews', '“eiffel tower”\n20 related reviews', '“nice breakfast”\n19 related reviews', 'Situated in the best rated area in Paris, this property has an excellent location score of 8.7', 'Good breakfast included with all options', 'Continental, Buffet', 'Good coffee!', 'Balcony with view', 'Balcony, Garden view', 'Patio', 'Free WiFi']",Hostel The 3 Ducks Eiffel Tower by Hiphophostels,48.8435361,2.2925542,,'Hostels',weekdays,Hostels,2,292.31522043060863,paris,2019-07-16&checkout=2019-07-18&,4.647468019070876,0.18040287239681602
6,6.7,5.9,5.9,5.5,7.9,7.3,,6.8,"['“friendly staff”\n7 related reviews', '“metro station”\n7 related reviews', '“breakfast included”\n6 related reviews', 'Situated in the best rated area in Paris', 'Continental', 'Good coffee!']",Hostel Auberge Internationale des Jeunes,48.851051,2.37878,,'Hostels',weekdays,Hostels,2,140.27402367415417,paris,2019-07-16&checkout=2019-07-18&,2.005871496611114,0.265912886731856
7,8.6,7.9,8.0,7.8,7.8,9.0,,8.1,"['“friendly staff”\n77 related reviews', '“metro station”\n53 related reviews', '“free breakfast”\n34 related reviews', 'Good breakfast included with all options', 'Continental, Buffet', 'Good coffee!', 'View', 'City view', 'Free WiFi']",Hostel Beautiful Belleville Hôtel & Hostel,48.875117700000004,2.3765034,,'Hostels',weekdays,Hostels,2,224.74135520551775,paris,2019-07-16&checkout=2019-07-18&,2.6997449413454793,0.35422983248329615
8,6.7,6.1,5.9,5.6,8.0,7.3,,7.0,"['“hot water”\n3 related reviews', '“single room”\n2 related reviews', '“subway station”\n2 related reviews', 'Situated in the best rated area in Paris, this property has an excellent location score of 8.0', 'Continental']",Hostel Bastille Hostel,48.850975,2.378718,,'Hostels',weekdays,Hostels,2,134.21567713673224,paris,2019-07-16&checkout=2019-07-18&,2.004118974916221,0.2638284838298911
9,8.0,7.2,7.5,7.1,8.5,8.6,,7.7,"['“du nord”\n82 related reviews', '“friendly staff”\n55 related reviews', '“train station”\n55 related reviews', 'Top location: Highly rated by recent guests (8.5)', 'Continental, Buffet', 'Free WiFi', 'Private parking available']",Hostel Smart Place Gare du Nord by Hiphophostels,48.8807825,2.3514819,,'Hostels',weekdays,Hostels,2,188.5077826451673,paris,2019-07-16&checkout=2019-07-18&,2.693543966542162,0.25917890157239015
10,8.3,7.9,8.1,7.9,8.9,9.1,,8.3,"['“friendly staff”\n70 related reviews', '“metro station”\n43 related reviews', '“sacre coeur”\n27 related reviews', 'Situated in the best rated area in Paris, this property has an excellent location score of 8.9', 'Continental, Buffet', 'Good coffee!', 'View', 'Garden / City / Landmark view']",Hostel Le Village Montmartre by Hiphophostels,48.8840601,2.3452485,,'Hostels',weekdays,Hostels,2,230.9162084071209,paris,2019-07-16&checkout=2019-07-18&,3.1053892071762506,0.11816225556186076
11,8.2,7.6,7.8,7.4,8.5,8.7,,8.0,"['“friendly staff”\n86 related reviews', '“du nord”\n64 related reviews', '“train station”\n54 related reviews', 'Situated in the best rated area in Paris, this property has an excellent location score of 8.5', 'Continental, Buffet', 'Good coffee!']",Hostel Vintage Paris Gare du Nord by Hiphophostels,48.881778600000004,2.3471648999999997,,'Hostels',weekdays,Hostels,2,243.96495479541431,paris,2019-07-16&checkout=2019-07-18&,2.832408888934613,0.22852920075297706
12,7.5,7.0,7.3,8.1,7.3,8.5,,7.4,"['“friendly staff”\n41 related reviews', '“nice place”\n15 related reviews', '“common area”\n13 related reviews', 'Continental, Buffet', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hostel Arty Paris Porte de Versailles by Hiphophostels,48.8318545,2.3045446,,'Hostels',weekdays,Hostels,2,186.52716935408705,paris,2019-07-16&checkout=2019-07-18&,4.478308413120586,0.4327838366325036
13,8.9,8.6,8.6,8.6,7.9,8.8,,8.3,"['“metro stations”\n108 related reviews', '“friendly staff”\n84 related reviews', '“clean rooms”\n60 related reviews', ""Want a great night's sleep? This property was highly rated for its very comfy beds."", 'Continental, Vegetarian, Vegan', 'Good coffee!', 'City view', 'View', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hostel Les Piaules,48.8700347,2.3790092,,'Hostels',weekdays,Hostels,2,271.34402087799424,paris,2019-07-16&checkout=2019-07-18&,2.4396816415893703,0.08389120756271026
14,8.7,7.8,8.1,7.8,7.6,8.9,,8.1,"['“friendly staff”\n60 related reviews', '“metro station”\n36 related reviews', '“clean rooms”\n27 related reviews', '“boutique style”', 'Continental, Buffet', 'Patio', 'Free WiFi']",Hostel The Loft Boutique Hostel,48.872201000000004,2.3825732000000004,,'Hostels',weekdays,Hostels,2,181.40087613011465,paris,2019-07-16&checkout=2019-07-18&,2.7939725056561087,0.2730218756548829
15,5.3,4.9,4.9,6.2,8.0,7.3,,6.0,"['“friendly staff”\n24 related reviews', '“metro station”\n18 related reviews', '“perfect location”\n14 related reviews', 'Situated in the real heart of Paris, this property has an excellent location score of 8.0', 'View']",Hostel Hotel Du Globe,48.866275200000004,2.3508247000000004,,'Hostels',weekdays,Hostels,2,155.6529033460714,paris,2019-07-16&checkout=2019-07-18&,1.0883947303089476,0.12421715918919138
16,7.9,7.2,7.3,8.4,8.4,8.6,,7.7,"['“friendly staff”\n44 related reviews', '“metro station”\n42 related reviews', '“clean room”\n28 related reviews', 'Situated in the best rated area in Paris, this property has an excellent location score of 8.4', 'Continental, Buffet', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hostel Le Montclair Montmartre by Hiphophostels,48.891610299999996,2.344919,,'Hostels',weekdays,Hostels,2,193.51756920495853,paris,2019-07-16&checkout=2019-07-18&,3.9376943056183498,0.09996057607259431
17,7.8,7.0,7.3,8.0,8.9,8.7,,7.8,"['“friendly staff”\n33 related reviews', '“metro station”\n20 related reviews', '“excellent location”\n15 related reviews', 'Situated in the best rated area in Paris, this property has an excellent location score of 8.9', 'Buffet', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hostel Plug inn Montmartre by Hiphophostels,48.885427,2.335157,,'Hostels',weekdays,Hostels,2,248.74172802684313,paris,2019-07-16&checkout=2019-07-18&,3.4578864599524293,0.2588972739334387
18,8.0,7.8,7.9,7.8,8.2,8.4,,7.9,"['“du nord”\n151 related reviews', '“train station”\n141 related reviews', '“friendly staff”\n132 related reviews', '“boutique style”', 'Situated in the best rated area in Paris, this property has an excellent location score of 8.2', 'Continental, Buffet', 'Good coffee!', 'View', 'Free WiFi', 'Great area for shopping!', 'There are more repeat guests here than most other properties.']",Hostel St Christopher's Inn Paris - Gare du Nord,48.8793568,2.3581090000000002,,'Hostels',weekdays,Hostels,2,248.97474135520554,paris,2019-07-16&checkout=2019-07-18&,2.5638250055518417,0.26403394389764795
19,7.8,7.7,7.7,7.9,7.8,8.2,,7.9,"['“friendly staff”\n65 related reviews', '“nice place”\n41 related reviews', '“metro station”\n38 related reviews', 'Continental, Buffet', 'Good coffee!', 'Balcony with view', 'Patio', 'Free WiFi', 'There are more repeat guests here than most other properties.']",Hostel St Christopher's Inn Paris - Canal,48.8886061,2.3790047000000003,,'Hostels',weekdays,Hostels,2,221.3626619442632,paris,2019-07-16&checkout=2019-07-18&,4.048895745721871,0.3722446006878594
20,6.1,6.0,6.1,6.6,7.8,7.1,,6.5,"['“eiffel tower”\n38 related reviews', '“metro station”\n28 related reviews', '“walking distance”\n19 related reviews', 'Situated in the best rated area in Paris', 'Continental', 'Free WiFi']",Hostel Aloha - Eiffel Tower by Hiphophostels,48.8421339,2.3045726,,'Hostels',weekdays,Hostels,2,139.574983689067,paris,2019-07-16&checkout=2019-07-18&,3.8814054588660825,0.23021219848160784
21,7.6,7.4,7.4,8.4,8.6,8.1,,8.0,"['“metro station”\n25 related reviews', '“friendly staff”\n15 related reviews', '“excellent location”\n15 related reviews', 'Situated in the best rated area in Paris, this property has an excellent location score of 8.6', 'Continental', 'City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hostel Caulaincourt Montmartre by Hiphophostels,48.8898009,2.335799,,'Hostels',weekdays,Hostels,2,167.07055643582814,paris,2019-07-16&checkout=2019-07-18&,3.8979148011017895,0.17982051033679006
22,8.8,8.4,8.2,7.9,9.5,9.2,,7.9,"['“friendly staff”\n24 related reviews', '“perfect location”\n9 related reviews', '“extremely helpful”\n5 related reviews', '“boutique style”', 'Situated in the real heart of Paris, this hotel has an excellent location score of 9.5', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Buffet', 'Free WiFi']",Hotel Hôtel Le Bellechasse Saint-Germain,48.85969779999999,2.324184,4-star hotel,'Hotels',weekdays,Hotels,2,484.78422965793646,paris,2019-07-16&checkout=2019-07-18&,2.1238000807135102,0.16403680930486897
23,8.0,7.0,6.9,7.0,6.8,7.7,,7.5,"['“metro station”\n76 related reviews', '“clean rooms”\n62 related reviews', '“friendly staff”\n46 related reviews', 'Continental, Buffet', 'Free WiFi']",Hotel hotelF1 Paris Porte de Châtillon,48.8223401,2.3163418,,'Hotels',weekdays,Hotels,2,120.0018641066269,paris,2019-07-16&checkout=2019-07-18&,4.648978964434366,0.668927938339936
24,,,,,,,,,"['Continental, Full English/Irish, Buffet', 'Free WiFi', 'There are more repeat guests here than most other properties.']",Hotel Lord Byron,48.873133200000005,2.3024485,,'Hotels',weekdays,Hotels,2,595.6985739584304,paris,2019-07-16&checkout=2019-07-18&,4.123101835003411,0.19166731731809905
25,9.5,9.4,9.2,9.0,9.5,9.6,,8.3,"['Situated in the real heart of Paris, this hotel has an excellent location score of 9.5', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Continental, Full English/Irish, Vegetarian, Vegan, Gluten-free', 'Very good coffee!', 'City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Nolinski Paris,48.865462,2.3346951000000002,5-star hotel,'Hotels',weekdays,Hotels,2,1158.6587752819462,paris,2019-07-16&checkout=2019-07-18&,1.6525067047351565,0.041324822030358276
26,8.8,8.3,8.1,8.5,8.6,9.2,,8.4,"['“friendly staff”\n57 related reviews', '“nice breakfast”\n37 related reviews', '“metro station”\n33 related reviews', 'Top location: Highly rated by recent guests (8.6)', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Very good breakfast included with all options', 'Buffet', 'Very good coffee!', 'City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Ibis Styles Paris Place d'Italie - Butte Aux Cailles,48.82839179999999,2.3473417999999997,3-star hotel,'Hotels',weekdays,Hotels,2,229.98415509367138,paris,2019-07-16&checkout=2019-07-18&,3.157124500002061,0.2784100431331873
27,8.1,7.2,7.1,8.0,8.9,,7.9,7.1,"['“friendly staff”\n11 related reviews', '“room size”\n8 related reviews', '“comfortable bed”\n7 related reviews', 'Situated in the real heart of Paris, this hotel has an excellent location score of 8.9', 'Garden view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Hôtel d'Albion,48.872846,2.3165,3-star hotel,'Hotels',weekdays,Hotels,2,276.8198340945102,paris,2019-07-16&checkout=2019-07-18&,3.215907663167349,0.17306953763987773
28,,,,,,,,,"['Continental, Buffet', 'View', 'Free WiFi', 'FREE parking!']",Hotel ibis Styles Paris Meteor Avenue d'Italie,48.817008,2.359396,,'Hotels',weekdays,Hotels,2,189.55634262279804,paris,2019-07-16&checkout=2019-07-18&,4.424602464925087,0.26214003798267094
29,8.6,8.2,7.8,8.2,9.6,9.0,,7.6,"['“helpful staff”\n14 related reviews', '“comfortable beds”\n4 related reviews', '“friendly helpful”\n3 related reviews', 'Situated in the real heart of Paris, this hotel has an excellent location score of 9.6', 'Buffet', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Great area for shopping!']",Hotel Hotel Bonaparte,48.851554,2.3330830000000002,3-star hotel,'Hotels',weekdays,Hotels,2,432.4727374405816,paris,2019-07-16&checkout=2019-07-18&,1.5463643782296816,0.20198107226480855
30,7.8,7.0,6.9,7.4,8.3,8.5,,7.1,"['“train station”\n7 related reviews', '“friendly staff”\n5 related reviews', '“walking distance”\n2 related reviews', 'Situated in the best rated area in Paris, this hotel has an excellent location score of 8.3', 'Continental', 'City view', 'Free WiFi', 'Private parking available']",Hotel Petit Palace Hôtel,48.834866999999996,2.324292,2-star hotel,'Hotels',weekdays,Hotels,2,233.94538167583187,paris,2019-07-16&checkout=2019-07-18&,3.1902405554063926,0.4241188663435892
31,8.7,8.2,8.2,8.0,8.4,8.7,,8.2,"['“helpful staff”\n40 related reviews', '“metro station”\n29 related reviews', '“walking distance”\n21 related reviews', '“boutique style”', 'Top location: Highly rated by recent guests (8.4)', 'Continental, American, Buffet', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Hôtel Saint-Charles,48.8271554,2.3483588,3-star hotel,'Hotels',weekdays,Hotels,2,239.88722154907262,paris,2019-07-16&checkout=2019-07-18&,3.285392637584081,0.3277553011487079
32,8.8,8.0,7.7,8.8,9.5,9.0,,7.8,"['“friendly staff”\n34 related reviews', '“excellent location”\n21 related reviews', '“nice garden”\n19 related reviews', 'Situated in the real heart of Paris, this hotel has an excellent location score of 9.5', 'Continental', 'Very good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Private parking at the hotel']",Hotel Hotel des Grandes Ecoles,48.845248600000005,2.3500731,,'Hotels',weekdays,Hotels,2,331.69447292385127,paris,2019-07-16&checkout=2019-07-18&,1.273397343684771,0.23222294024083398
33,8.1,7.5,7.5,7.5,8.3,8.1,,8.1,"['“metro station”\n50 related reviews', '“friendly staff”\n24 related reviews', '“small room”\n14 related reviews', 'Top location: Highly rated by recent guests (8.3)', 'Continental', 'Good coffee!', 'Free WiFi']",Hotel Hotel des Pyrénées,48.8738148,2.3859912,,'Hotels',weekdays,Hotels,2,190.0223692795228,paris,2019-07-16&checkout=2019-07-18&,3.1018591267836118,0.05296799350460983
34,9.6,9.4,9.2,9.5,8.1,8.7,,8.5,"['“swimming pool”\n3 related reviews', '“staff friendly”\n2 related reviews', 'Top location: Highly rated by recent guests (8.1)', 'Buffet', 'Balcony with view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Hôtel B55,48.825901,2.342094,4-star hotel,'Hotels',weekdays,Hotels,2,370.6076987603691,paris,2019-07-16&checkout=2019-07-18&,3.497453761953495,0.5862621542086885
35,8.6,8.0,7.8,8.0,9.0,8.7,,8.2,"['“friendly staff”\n55 related reviews', '“excellent location”\n32 related reviews', '“metro station”\n29 related reviews', 'Situated in the real heart of Paris, this hotel has an excellent location score of 9.0', 'Continental', 'View', 'City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Hôtel d'Argenson,48.8749533,2.3163616,2-star hotel,'Hotels',weekdays,Hotels,2,273.79066082579925,paris,2019-07-16&checkout=2019-07-18&,3.3613217234373045,0.2049889804031509
36,8.9,9.0,8.2,8.2,9.4,9.0,,7.8,"['Situated in the real heart of Paris, this hotel has an excellent location score of 9.4', 'Buffet', 'Balcony, City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Hotel Etats Unis Opera,48.8689985,2.333429,3-star hotel,'Hotels',weekdays,Hotels,2,514.7264423525025,paris,2019-07-16&checkout=2019-07-18&,1.9792043658543341,0.19440008351553797
37,9.3,9.3,8.8,8.2,9.0,8.7,,8.4,"['Situated in the best rated area in Paris, this hotel has an excellent location score of 9.0', 'Buffet', 'Perfect coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Hôtel Parisianer,48.845696999999994,2.375294,,'Hotels',weekdays,Hotels,2,446.3370304781434,paris,2019-07-16&checkout=2019-07-18&,2.0485309570793513,0.14956833817082743
38,9.4,9.1,8.9,8.6,8.3,9.2,,8.9,"['“friendly staff”\n83 related reviews', '“metro station”\n56 related reviews', '“nice decor”\n54 related reviews', 'Top location: Highly rated by recent guests (8.3)', 'Buffet', 'Very good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Parking available at the hotel', 'There are more repeat guests here than most other properties.']",Hotel Motel One Paris-Porte Dorée,48.834942,2.410246,3-star hotel,'Hotels',weekdays,Hotels,2,195.03215583931402,paris,2019-07-16&checkout=2019-07-18&,4.85561846055513,0.31098067944449775
39,9.0,8.1,8.0,9.2,9.0,9.2,,7.8,"['Situated in the real heart of Paris, this hotel has an excellent location score of 9.0', 'Buffet', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Hotel Pierre Nicole,48.8398,2.3387599999999997,2-star hotel,'Hotels',weekdays,Hotels,2,249.90679466865507,paris,2019-07-16&checkout=2019-07-18&,2.127712085384203,0.6061457168239416
40,8.8,8.8,8.4,8.9,8.5,8.9,,7.8,"['“friendly staff”\n32 related reviews', '“breakfast buffet”\n18 related reviews', '“hotel staff”\n14 related reviews', 'Top location: Highly rated by recent guests (8.5)', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Continental, Vegetarian, Gluten-free, Asian, American, Buffet', 'Good coffee!', 'City view', 'View', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Private parking at the hotel', 'There are more repeat guests here than most other properties.']",Hotel Pullman Paris Centre - Bercy,48.831235299999996,2.3873377000000002,4-star hotel,'Hotels',weekdays,Hotels,2,505.75542921055086,paris,2019-07-16&checkout=2019-07-18&,3.791029064760615,0.3084009126049321
41,,,,,,,,,[],Hotel Hôtel Bourg Tibourg,48.857245,2.3558619999999997,4-star hotel,'Hotels',weekdays,Hotels,2,620.9805200857489,paris,2019-07-16&checkout=2019-07-18&,0.24066349768995948,0.3293258699426241
42,8.6,7.6,7.5,7.1,9.0,8.9,,7.5,"['Top location: Highly rated by recent guests (9.0)', 'Continental', 'Good coffee!', 'Patio', 'View', 'Garden / City view', 'Free WiFi']",Hotel Nouvel hotel,48.847018,2.3974330000000004,2-star hotel,'Hotels',weekdays,Hotels,2,199.1098890856557,paris,2019-07-16&checkout=2019-07-18&,3.4458866512199466,0.19610744087849447
43,9.1,8.8,8.5,8.2,6.8,8.6,,8.2,"['“clean hotel”\n8 related reviews', '“helpful staff”\n6 related reviews', '“rooftop bar”\n5 related reviews', 'Very good breakfast included with all options', 'Buffet', 'Good coffee!', 'View', 'City / Landmark view', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Private parking at the hotel']",Hotel Hotel The Originals Paris Maison Montmartre (ex Qualys-Hotel),48.900412,2.336288,4-star hotel,'Hotels',weekdays,Hotels,2,343.694659334514,paris,2019-07-16&checkout=2019-07-18&,5.0212892513983975,0.6999553346695057
44,8.2,7.0,6.8,6.5,8.6,8.9,,8.1,"['“friendly staff”\n22 related reviews', '“metro station”\n18 related reviews', '“speak english”\n7 related reviews', 'Top location: Highly rated by recent guests (8.6)', 'Continental']",Hotel alfa hotel paris nation,48.8513107,2.3924126,,'Hotels',weekdays,Hotels,2,133.74965048000746,paris,2019-07-16&checkout=2019-07-18&,2.9679764101086126,0.17172891875601873
45,,,,,,,,,"['Continental, American', 'Garden view', 'Free WiFi', 'Parking available at the hotel']",Hotel Les Jardins du Faubourg Paris,48.87024,2.319353,5-star hotel,'Hotels',weekdays,Hotels,2,890.8099543293877,paris,2019-07-16&checkout=2019-07-18&,2.8825042268962298,0.3777716140640748
46,8.1,7.5,7.4,7.8,8.5,8.6,,7.6,"['“friendly staff”\n48 related reviews', '“metro station”\n39 related reviews', '“continental breakfast”\n24 related reviews', 'Situated in the best rated area in Paris, this hotel has an excellent location score of 8.5', 'Good breakfast included with all options', 'Continental', 'Free WiFi', 'Private parking available']",Hotel Grand Hôtel Amelot,48.8592568,2.3684084999999997,3-star hotel,'Hotels',weekdays,Hotels,2,237.7901015938112,paris,2019-07-16&checkout=2019-07-18&,1.1871480728751744,0.16856276022036365
47,7.7,7.2,7.2,8.4,9.5,8.9,,7.5,"['“friendly staff”\n42 related reviews', '“excellent location”\n31 related reviews', '“walking distance”\n12 related reviews', '“boutique style”', 'Situated in the real heart of Paris, this hotel has an excellent location score of 9.5', 'Buffet', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Hotel Prince Albert Louvre,48.8659807,2.3316388999999997,2-star hotel,'Hotels',weekdays,Hotels,2,254.5670612359027,paris,2019-07-16&checkout=2019-07-18&,1.8686771448135984,0.2211967916816125
48,8.0,7.4,7.1,7.0,8.8,7.7,,7.3,"['“excellent location”\n4 related reviews', '“helpful staff”\n3 related reviews', '“metro stations”\n3 related reviews', 'Situated in the best rated area in Paris, this hotel has an excellent location score of 8.8', 'Buffet', 'Free WiFi', 'Private parking available']",Hotel Hotel des Bains,48.841454399999996,2.3263806000000002,,'Hotels',weekdays,Hotels,2,170.79876968962625,paris,2019-07-16&checkout=2019-07-18&,2.5620481465548846,0.10824658958743026
49,9.5,9.0,8.5,9.0,9.3,9.5,,8.6,"['“friendly staff”\n21 related reviews', '“comfortable bed”\n7 related reviews', '“super nice”\n6 related reviews', 'Situated in the best rated area in Paris, this hotel has an excellent location score of 9.3', 'Continental', 'Great coffee!']",Hotel La Mondaine,48.88183,2.328549,3-star hotel,'Hotels',weekdays,Hotels,2,327.1507130207848,paris,2019-07-16&checkout=2019-07-18&,3.322045286203991,0.24146982176354512
50,9.6,9.4,9.3,8.6,9.7,9.5,,8.6,"['“helpful staff”\n58 related reviews', '“excellent location”\n37 related reviews', '“breakfast buffet”\n24 related reviews', '“boutique style”', 'Situated in the real heart of Paris, this hotel has an excellent location score of 9.7', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Continental, Buffet', 'Very good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Great area for shopping!', 'There are more repeat guests here than most other properties.']",Hotel Hôtel D'Aubusson,48.8548028,2.3394777,5-star hotel,'Hotels',weekdays,Hotels,2,1147.1246155280082,paris,2019-07-16&checkout=2019-07-18&,0.9928725594881721,0.3206759396001071
51,9.2,8.6,8.4,7.8,9.2,8.3,,7.9,"['“walking distance”\n3 related reviews', '“minute walk”\n3 related reviews', '“bed was super comfortable”\n3 related reviews', 'Situated in the best rated area in Paris, this hotel has an excellent location score of 9.2', 'Continental, Buffet', 'Very good coffee!', 'Free WiFi', 'Parking available at the hotel']",Hotel Mode - Arc de Triomphe,48.871189,2.287274,4-star hotel,'Hotels',weekdays,Hotels,2,624.0096933544598,paris,2019-07-16&checkout=2019-07-18&,5.069659981470797,0.2332323699152545
52,9.2,8.9,8.7,8.8,9.1,8.9,,8.2,"['“du nord”\n20 related reviews', '“friendly staff”\n17 related reviews', '“great breakfast”\n9 related reviews', 'Situated in the best rated area in Paris, this hotel has an excellent location score of 9.1', 'Vegetarian, American, Buffet', 'Great coffee!', 'City view', 'View', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Great area for shopping!']",Hotel 25hours Hotel Terminus Nord,48.879574,2.355134,4-star hotel,'Hotels',weekdays,Hotels,2,428.5115108584211,paris,2019-07-16&checkout=2019-07-18&,2.5635905191472506,0.10956515162506314
53,8.4,7.6,7.5,8.0,9.2,8.8,,7.7,"['“friendly staff”\n46 related reviews', '“excellent location”\n28 related reviews', '“clean room”\n27 related reviews', '“boutique style”', 'Situated in the real heart of Paris, this hotel has an excellent location score of 9.2', 'Buffet', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Great area for shopping!']",Hotel Hotel Vivienne,48.8710933,2.3413646,,'Hotels',weekdays,Hotels,2,252.81946127318483,paris,2019-07-16&checkout=2019-07-18&,1.8178229165257302,0.22300378229117712
54,7.6,6.7,6.7,8.2,8.9,8.1,,7.1,"['“helpful staff”\n19 related reviews', '“excellent location”\n17 related reviews', '“minutes walk”\n10 related reviews', 'Situated in the real heart of Paris, this hotel has an excellent location score of 8.9', 'Continental', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Hôtel Du Brésil,48.8464042,2.3413861000000002,2-star hotel,'Hotels',weekdays,Hotels,2,241.86783484015285,paris,2019-07-16&checkout=2019-07-18&,1.4038754603602728,0.569320201928531
55,6.7,6.2,5.9,7.1,6.7,6.9,,6.3,"['“friendly staff”\n16 related reviews', '“train station”\n15 related reviews', '“du nord”\n7 related reviews', 'This hotel is situated in the real heart of Paris', 'Continental', 'Private parking at the hotel']",Hotel Hotel Sofia Paris,48.884887799999994,2.3476470000000003,,'Hotels',weekdays,Hotels,2,181.51738279429583,paris,2019-07-16&checkout=2019-07-18&,3.170440057446955,0.23766169506107546
56,7.4,6.2,6.1,6.4,8.0,7.7,,6.9,"['“friendly staff”\n14 related reviews', '“metro station”\n8 related reviews', '“perfect location”\n7 related reviews', 'Situated in the best rated area in Paris, this hotel has an excellent location score of 8.0', 'Continental', 'Good coffee!', 'Patio', 'View', 'City view']",Hotel Bistrot Les Sans Culottes,48.8536381,2.3730553,,'Hotels',weekdays,Hotels,2,183.1484760928325,paris,2019-07-16&checkout=2019-07-18&,1.5249724037300196,0.2731613424735812
57,9.1,8.1,8.0,8.8,9.6,8.9,,8.2,"['“friendly staff”\n57 related reviews', '“excellent location”\n44 related reviews', '“walking distance”\n26 related reviews', 'Situated in the real heart of Paris, this hotel has an excellent location score of 9.6', 'Continental, Buffet', 'Very good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Great area for shopping!']",Hotel Hotel Clément,48.8526217,2.3361875,2-star hotel,'Hotels',weekdays,Hotels,2,271.810047534719,paris,2019-07-16&checkout=2019-07-18&,1.2914773118245944,0.06893147378706929
