,Cleanliness,Comfort,Facilities,Free WiFi,Location,Staff,Total,Value for money,highlights,hotel_name,lat,lng,stars,type,days,segment,fits,price_med,city,datecontrol,dist,metro_dist
204,8.3,7.7,7.4,8.0,8.7,,8.2,7.9,"['“friendly staff”\n13 related reviews', '“train station”\n8 related reviews', '“gare de lyon”\n4 related reviews', 'Situated in the best rated area in Paris, this hotel has an excellent location score of 8.7', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Parking available at the hotel']",Hotel Zazie Hôtel,48.8453734,2.3833264,2-star hotel,'Hotels',weekends,Hotels,2,174.41047627924317,paris,2019-07-19&checkout=2019-07-21&,2.5654366731892875,0.28458669479149845
205,9.7,9.5,9.3,8.8,9.3,9.4,,8.9,"['“highly recommend”\n4 related reviews', '“minute walk”\n4 related reviews', '“beautifully decorated”\n4 related reviews', 'Situated in the best rated area in Paris, this hotel has an excellent location score of 9.3', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Superb breakfast included with all options', 'Continental, Vegetarian, Buffet', 'Fantastic coffee!', 'Garden view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel 1er Etage SoPi,48.879796500000005,2.3343121,,'Hotels',weekends,Hotels,2,389.2487650293597,paris,2019-07-19&checkout=2019-07-21&,2.9148104730907756,0.284764607265932
206,8.9,8.4,8.1,8.8,8.4,8.3,,7.8,"['“metro station”\n23 related reviews', '“friendly staff”\n22 related reviews', '“comfortable bed”\n21 related reviews', '“boutique style”', 'Situated in the best rated area in Paris, this hotel has an excellent location score of 8.4', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Continental, American, Buffet', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Great area for shopping!', 'There are more repeat guests here than most other properties.']",Hotel 9Hotel Republique,48.870861299999994,2.3605676,4-star hotel,'Hotels',weekends,Hotels,2,425.36583092552894,paris,2019-07-19&checkout=2019-07-21&,1.6894319493241672,0.04856533328405394
207,8.5,8.3,8.0,8.1,9.4,8.7,,7.2,"['“comfortable beds”\n5 related reviews', '“excellent location”\n4 related reviews', '“room size”\n4 related reviews', 'Situated in the real heart of Paris, this hotel has an excellent location score of 9.4', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Continental, Buffet', 'Good coffee!', 'There are more repeat guests here than most other properties.']",Hotel Sofitel Le Scribe Paris Opera,48.870629799999996,2.329815,5-star hotel,'Hotels',weekends,Hotels,2,914.3443004939883,paris,2019-07-19&checkout=2019-07-21&,2.296205976088806,0.1767177413065216
208,9.0,8.5,8.4,8.7,8.7,8.5,,7.8,"['“friendly staff”\n15 related reviews', '“swimming pool”\n12 related reviews', '“coffee machine”\n11 related reviews', 'Situated in the best rated area in Paris, this hotel has an excellent location score of 8.7', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Buffet', 'Very good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Laz' Hotel Spa Urbain Paris,48.8785561,2.3276647,4-star hotel,'Hotels',weekends,Hotels,2,541.173455121633,paris,2019-07-19&checkout=2019-07-21&,3.059228726572879,0.13997756034839523
209,9.0,8.4,8.2,8.3,9.3,8.6,,7.9,"['“eiffel tower”\n62 related reviews', '“friendly staff”\n33 related reviews', '“excellent location”\n25 related reviews', '“boutique style”', 'Situated in the real heart of Paris, this hotel has an excellent location score of 9.3', 'Continental, Buffet', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Private parking at the hotel']",Hotel Jardins Eiffel,48.8590448,2.3075011,3-star hotel,'Hotels',weekends,Hotels,2,367.92804548420173,paris,2019-07-19&checkout=2019-07-21&,3.33027612109502,0.24763106783794914
210,7.5,7.0,6.8,7.8,7.8,8.3,,7.4,"['“friendly staff”\n24 related reviews', '“comfortable bed”\n21 related reviews', '“metro station”\n11 related reviews', 'This hotel is situated in the real heart of Paris', 'Free WiFi', 'Great area for shopping!']",Hotel HOTEL LUCIEN,48.8689213,2.3515962000000004,2-star hotel,'Hotels',weekends,Hotels,2,241.75132817597168,paris,2019-07-19&checkout=2019-07-21&,1.375973871551257,0.19025360898908178
211,8.3,8.1,7.8,8.0,8.8,8.0,,7.2,"['“comfortable bed”\n5 related reviews', '“helpful staff”\n5 related reviews', '“swimming pool”\n4 related reviews', '“boutique style”', 'Situated in the real heart of Paris, this hotel has an excellent location score of 8.8', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Buffet', 'Good coffee!', 'City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Private parking at the hotel', 'There are more repeat guests here than most other properties.']",Hotel Majestic Hotel Spa - Champs Elysées,48.8703872,2.2937903,5-star hotel,'Hotels',weekends,Hotels,2,606.4171870631001,paris,2019-07-19&checkout=2019-07-21&,4.588924325548781,0.09684508986196225
212,8.7,8.4,8.2,7.9,9.4,8.7,,7.4,"['“friendly staff”\n18 related reviews', '“perfect location”\n6 related reviews', '“arc de triomphe”\n4 related reviews', '“boutique style”', 'Situated in the real heart of Paris, this hotel has an excellent location score of 9.4', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Continental, Vegetarian, Gluten-free, Buffet', 'Good coffee!', 'Balcony with view', 'City / Landmark view', 'Free WiFi', 'There are more repeat guests here than most other properties.']",Hotel Hôtel Napoleon Paris,48.8742296,2.2980496,5-star hotel,'Hotels',weekends,Hotels,2,639.5050796905583,paris,2019-07-19&checkout=2019-07-21&,4.466289326908539,0.2333152318402182
213,9.5,9.1,9.0,8.6,8.8,9.4,,8.3,"['“helpful staff”\n18 related reviews', '“eiffel tower”\n7 related reviews', '“steam room”\n7 related reviews', 'Situated in the best rated area in Paris, this hotel has an excellent location score of 8.8', 'Buffet', 'Very good coffee!', 'Balcony with view', 'Landmark / City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Jardins de Mademoiselle Hôtel & Spa,48.843643,2.29477,4-star hotel,'Hotels',weekends,Hotels,2,529.1732687109703,paris,2019-07-19&checkout=2019-07-21&,4.489474979987791,0.15722111352282553
214,8.8,8.1,7.9,8.5,9.3,8.6,,7.7,"['“friendly staff”\n39 related reviews', '“excellent location”\n27 related reviews', '“champs elysees”\n16 related reviews', 'Situated in the real heart of Paris, this hotel has an excellent location score of 9.3', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Private parking available']",Hotel Suites & Hôtel Helzear Etoile,48.869806700000005,2.2990778,4-star hotel,'Hotels',weekends,Hotels,2,684.0106254077733,paris,2019-07-19&checkout=2019-07-21&,4.202477016268389,0.26119139883516523
215,8.5,8.2,7.8,8.3,9.0,8.4,,7.8,"['“metro station”\n44 related reviews', '“nice room”\n30 related reviews', '“perfect location”\n27 related reviews', '“boutique style”', 'Situated in the best rated area in Paris, this hotel has an excellent location score of 9.0', 'Continental', 'City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Private parking at the hotel', 'There are more repeat guests here than most other properties.']",Hotel Hôtel Du Midi Paris Montparnasse,48.833073399999996,2.3326305,3-star hotel,'Hotels',weekends,Hotels,2,397.28772485786186,paris,2019-07-19&checkout=2019-07-21&,2.999890493461782,0.09130439812584293
216,7.6,6.6,6.6,7.0,8.6,7.3,,6.6,"['“eiffel tower”\n22 related reviews', '“friendly staff”\n11 related reviews', '“metro station”\n11 related reviews', '“boutique style”', 'Situated in the best rated area in Paris, this hotel has an excellent location score of 8.6', 'Continental', 'View', 'Free WiFi']",Hotel Saphir Grenelle,48.8484094,2.2970881000000003,3-star hotel,'Hotels',weekends,Hotels,2,245.3630347655886,paris,2019-07-19&checkout=2019-07-21&,4.182604869839038,0.11009634180427792
217,8.2,7.8,7.5,7.5,9.3,8.4,,7.5,"['“excellent location”\n37 related reviews', '“helpful staff”\n37 related reviews', '“luxembourg gardens”\n21 related reviews', '“boutique style”', 'Situated in the real heart of Paris, this hotel has an excellent location score of 9.3', 'American, Buffet', 'Good coffee!', 'View', 'City view', 'Free WiFi']",Hotel Hotel Elysa-Luxembourg,48.846188899999994,2.3409851,3-star hotel,'Hotels',weekends,Hotels,2,408.12284462671266,paris,2019-07-19&checkout=2019-07-21&,1.4406338864494894,0.6031687400356436
218,8.6,8.3,7.9,8.6,8.8,8.8,,7.8,"['“friendly staff”\n20 related reviews', '“comfortable bed”\n10 related reviews', '“metro station”\n9 related reviews', '“boutique style”', 'Situated in the best rated area in Paris, this hotel has an excellent location score of 8.8', 'Continental, Buffet', 'City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Villa Montparnasse,48.834943,2.3296112,4-star hotel,'Hotels',weekends,Hotels,2,346.141299282319,paris,2019-07-19&checkout=2019-07-21&,2.942762829719897,0.26026660055574463
219,7.7,7.1,6.9,7.4,8.6,7.9,,7.2,"['“metro station”\n31 related reviews', '“helpful staff”\n22 related reviews', '“excellent location”\n15 related reviews', 'Situated in the best rated area in Paris, this hotel has an excellent location score of 8.6', 'Continental', 'Patio', 'Free WiFi']",Hotel Hotel du Nord et de l'Est,48.865879299999996,2.3675705000000002,3-star hotel,'Hotels',weekends,Hotels,2,223.34327523534347,paris,2019-07-19&checkout=2019-07-21&,1.501312683441383,0.21839099718505442
220,8.5,8.1,8.0,8.4,9.4,8.8,,7.9,"['“eiffel tower”\n180 related reviews', '“friendly staff”\n122 related reviews', '“excellent location”\n115 related reviews', '“boutique style”', 'Situated in the real heart of Paris, this hotel has an excellent location score of 9.4', 'Buffet', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Elysées Union,48.8683494,2.2917659,3-star hotel,'Hotels',weekends,Hotels,2,483.7356696803057,paris,2019-07-19&checkout=2019-07-21&,4.6605108214225055,0.1443332622176343
221,8.2,7.9,7.5,7.3,8.5,8.0,,6.7,"['“friendly staff”\n14 related reviews', '“breakfast buffet”\n10 related reviews', '“comfortable bed”\n7 related reviews', 'Situated in the best rated area in Paris, this hotel has an excellent location score of 8.5', 'Continental, American, Buffet', 'Free WiFi', 'Parking available at the hotel', 'There are more repeat guests here than most other properties.']",Hotel Le Méridien Etoile,48.8794353,2.2851026,4-star hotel,'Hotels',weekends,Hotels,2,499.114549352223,paris,2019-07-19&checkout=2019-07-21&,5.574324600303411,0.2777474729780611
222,8.8,8.2,8.0,8.3,9.4,8.5,,7.8,"['“excellent location”\n23 related reviews', '“friendly staff”\n16 related reviews', '“clean room”\n14 related reviews', '“boutique style”', 'Situated in the real heart of Paris, this hotel has an excellent location score of 9.4', 'Buffet', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Hôtel Volney Opéra,48.8698037,2.3302563,3-star hotel,'Hotels',weekends,Hotels,2,376.20001864106626,paris,2019-07-19&checkout=2019-07-21&,2.2104725637997413,0.16666292717423178
223,9.5,9.3,9.1,9.2,8.8,9.4,,8.5,"['“helpful staff”\n18 related reviews', '“swimming pool”\n12 related reviews', '“breakfast buffet”\n5 related reviews', 'Situated in the real heart of Paris, this hotel has an excellent location score of 8.8', 'Continental, American, Buffet', 'Very good coffee!', 'Balcony with view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Hôtel Montecristo,48.837953000000006,2.349293,4-star hotel,'Hotels',weekends,Hotels,2,551.0765215770342,paris,2019-07-19&checkout=2019-07-21&,2.0846978858231853,0.27647250362795583
224,8.8,8.4,8.3,8.5,9.4,9.2,,8.0,"['“friendly staff”\n48 related reviews', '“excellent location”\n29 related reviews', '“clean room”\n14 related reviews', '“boutique style”', 'Situated in the real heart of Paris, this hotel has an excellent location score of 9.4', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Continental, Gluten-free, Buffet', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'There are more repeat guests here than most other properties.']",Hotel Hotel Le Basile,48.8716341,2.3271221,3-star hotel,'Hotels',weekends,Hotels,2,397.28772485786186,paris,2019-07-19&checkout=2019-07-21&,2.5174322583088284,0.20091188995411643
225,8.8,8.3,8.0,8.6,8.6,8.6,,8.1,"['“friendly staff”\n34 related reviews', '“comfy bed”\n24 related reviews', '“metro stations”\n20 related reviews', '“boutique style”', 'Situated in the best rated area in Paris, this hotel has an excellent location score of 8.6', 'Continental, Buffet', 'Good coffee!', 'Patio', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'There are more repeat guests here than most other properties.']",Hotel Hôtel Des Batignolles,48.8849191,2.3210429,3-star hotel,'Hotels',weekends,Hotels,2,217.8674620188275,paris,2019-07-19&checkout=2019-07-21&,3.916523813799007,0.2769249760342865
226,9.2,8.9,8.4,8.8,8.8,9.2,,8.1,"['Situated in the best rated area in Paris, this hotel has an excellent location score of 8.8', 'Continental, Vegetarian, Gluten-free, Buffet', 'Good coffee!', 'City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Celeste Hotel Paris Batignolles,48.8835939,2.3254694,4-star hotel,'Hotels',weekends,Hotels,2,356.2773790660826,paris,2019-07-19&checkout=2019-07-21&,3.609463685221965,0.15243966792975222
227,8.9,8.4,8.6,9.0,9.2,9.1,,8.4,"['“friendly staff”\n36 related reviews', '“free snacks”\n32 related reviews', '“metro station”\n22 related reviews', '“boutique style”', 'Situated in the best rated area in Paris, this hotel has an excellent location score of 9.2', 'Great Food: Meals here are highly recommended', 'Continental, Gluten-free, Buffet', 'Very good coffee!']",Hotel Hotel Lorette - Astotel,48.8788973,2.3370542999999997,3-star hotel,'Hotels',weekends,Hotels,2,278.2179140646845,paris,2019-07-19&checkout=2019-07-21&,2.7361779249104687,0.07071476166656619
228,8.4,7.9,7.6,7.3,8.8,8.6,,7.4,"['“friendly staff”\n44 related reviews', '“excellent location”\n25 related reviews', '“comfortable bed”\n24 related reviews', '“boutique style”', 'Situated in the real heart of Paris, this hotel has an excellent location score of 8.8', 'Buffet', 'Good coffee!', 'Free WiFi', 'Great area for shopping!']",Hotel Little Palace Hotel,48.8675361,2.3538924999999997,4-star hotel,'Hotels',weekends,Hotels,2,431.3076707987697,paris,2019-07-19&checkout=2019-07-21&,1.2222869924488007,0.18847340013752056
229,7.9,7.3,7.3,7.4,9.1,8.2,,7.0,"['“friendly staff”\n19 related reviews', '“perfect location”\n19 related reviews', '“arc de triomphe”\n13 related reviews', '“boutique style”', 'Situated in the real heart of Paris, this hotel has an excellent location score of 9.1', 'Buffet', 'Good coffee!', 'Free WiFi']",Hotel Hôtel Elysées Paris,48.87602329999999,2.2962434,,'Hotels',weekends,Hotels,2,351.26759250629135,paris,2019-07-19&checkout=2019-07-21&,4.6744453238124,0.25239007576010164
230,8.7,8.1,8.0,8.4,9.5,8.8,,7.7,"['“friendly staff”\n32 related reviews', '“excellent location”\n22 related reviews', '“walking distance”\n10 related reviews', '“boutique style”', 'Situated in the real heart of Paris, this hotel has an excellent location score of 9.5', 'Continental, Buffet', 'Good coffee!', 'Balcony, Landmark view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Hôtel Madeleine Plaza,48.8710094,2.3247541000000003,4-star hotel,'Hotels',weekends,Hotels,2,525.328548792991,paris,2019-07-19&checkout=2019-07-21&,2.6062828505225646,0.14490265377843015
231,8.4,7.7,7.5,8.2,8.5,8.5,,7.6,"['“du nord”\n105 related reviews', '“friendly staff”\n61 related reviews', '“train station”\n34 related reviews', '“boutique style”', 'Situated in the best rated area in Paris, this hotel has an excellent location score of 8.5', 'Continental, Buffet', 'Good coffee!', 'View', 'City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Great area for shopping!']",Hotel Le Rocroy Hotel Paris Gare du Nord,48.8796831,2.350751,3-star hotel,'Hotels',weekends,Hotels,2,347.1898592599497,paris,2019-07-19&checkout=2019-07-21&,2.573904522049505,0.3262785338758519
232,8.4,8.1,7.8,7.8,7.6,8.4,,8.0,"['“metro station”\n68 related reviews', '“friendly staff”\n28 related reviews', '“comfy bed”\n19 related reviews', 'Buffet', 'Good coffee!', 'Free WiFi']",Hotel Kyriad Paris 18 - Porte de Clignancourt - Montmartre,48.897068100000006,2.3452752999999995,3-star hotel,'Hotels',weekends,Hotels,2,172.08034299561936,paris,2019-07-19&checkout=2019-07-21&,4.535569323306613,0.024409815196546083
233,8.0,7.6,7.4,8.0,8.5,8.3,,7.8,"['“metro station”\n45 related reviews', '“friendly staff”\n26 related reviews', '“comfortable bed”\n23 related reviews', '“boutique style”', 'Situated in the best rated area in Paris, this hotel has an excellent location score of 8.5', 'Buffet', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Coypel,48.8333777,2.3565944,3-star hotel,'Hotels',weekends,Hotels,2,208.430422220151,paris,2019-07-19&checkout=2019-07-21&,2.5932922722067135,0.2098373735984956
234,8.5,8.0,7.9,8.8,9.2,8.9,,7.6,"['“friendly staff”\n50 related reviews', '“excellent location”\n27 related reviews', '“notre dame”\n24 related reviews', '“boutique style”', 'Situated in the real heart of Paris, this hotel has an excellent location score of 9.2', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Continental, Vegetarian, Gluten-free, Buffet', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Hotel Les Bulles De Paris,48.8490693,2.3471452,4-star hotel,'Hotels',weekends,Hotels,2,408.23935129089386,paris,2019-07-19&checkout=2019-07-21&,0.9292556803324625,0.15002146208771228
235,8.0,7.4,7.3,7.8,9.0,8.3,,7.3,"['“eiffel tower”\n37 related reviews', '“helpful staff”\n21 related reviews', '“excellent location”\n15 related reviews', '“boutique style”', 'Situated in the real heart of Paris, this hotel has an excellent location score of 9.0', 'Buffet']",Hotel Hôtel Le Beaugency,48.8567352,2.3072174,3-star hotel,'Hotels',weekends,Hotels,2,338.8013794389039,paris,2019-07-19&checkout=2019-07-21&,3.3397965100057436,0.19707999155765013
236,9.2,8.9,8.5,8.5,9.8,9.3,,8.1,"['“helpful staff”\n31 related reviews', '“excellent location”\n30 related reviews', '“boutique hotel”\n16 related reviews', '“boutique style”', 'Situated in the real heart of Paris, this hotel has an excellent location score of 9.8', 'Continental, Full English/Irish, Gluten-free', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Hôtel Du Jeu De Paume,48.8520387,2.3561405,4-star hotel,'Hotels',weekends,Hotels,2,603.9705471152951,paris,2019-07-19&checkout=2019-07-21&,0.5616158178017892,0.1751018768827803
237,7.5,7.0,7.0,6.9,8.9,8.5,,7.4,"['“metro station”\n35 related reviews', '“friendly staff”\n24 related reviews', '“walking distance”\n21 related reviews', '“boutique style”', 'Situated in the best rated area in Paris, this hotel has an excellent location score of 8.9', 'Continental, Buffet', 'City view', 'Free WiFi']",Hotel Adonis Sacré Coeur Hotel Roma,48.8897427,2.3388031000000002,2-star hotel,'Hotels',weekends,Hotels,2,266.80026097492777,paris,2019-07-19&checkout=2019-07-21&,3.827163399461043,0.084289289663078
238,8.2,7.8,7.8,7.6,8.2,8.3,,7.6,"['“helpful staff”\n16 related reviews', '“spacious room”\n16 related reviews', '“clean room”\n8 related reviews', '“boutique style”', 'Top location: Highly rated by recent guests (8.2)', 'Buffet', 'Patio', 'Garden / City view', 'Free WiFi', 'Private parking at the hotel']",Hotel Le Patio Bastille,48.8493616,2.3904437,3-star hotel,'Hotels',weekends,Hotels,2,369.20961879019484,paris,2019-07-19&checkout=2019-07-21&,2.8791632892951227,0.2873795628864249
239,8.4,8.1,7.8,8.4,9.1,7.9,,7.8,"['“excellent location”\n29 related reviews', '“nice breakfast”\n26 related reviews', '“comfortable bed”\n25 related reviews', '“boutique style”', 'Situated in the best rated area in Paris, this hotel has an excellent location score of 9.1', 'Good breakfast included with all options', 'Continental, American, Buffet', 'Good coffee!', 'City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Best Western Empire Elysees,48.8780084,2.2955449,3-star hotel,'Hotels',weekends,Hotels,2,363.85031223786,paris,2019-07-19&checkout=2019-07-21&,4.8249784154915005,0.2262929306451104
240,8.2,7.5,7.4,7.1,7.7,8.3,,7.5,"['“friendly staff”\n44 related reviews', '“clean room”\n29 related reviews', '“metro station”\n28 related reviews', '“boutique style”', 'This hotel is situated in the real heart of Paris', 'Buffet', 'Free WiFi']",Hotel Best Western Le Montmartre – Saint Pierre,48.8844151,2.3472387,3-star hotel,'Hotels',weekends,Hotels,2,247.22714139248765,paris,2019-07-19&checkout=2019-07-21&,3.122026622257427,0.23849637292732573
241,8.0,7.6,7.4,7.5,9.4,8.3,,6.9,"['“excellent location”\n120 related reviews', '“friendly staff”\n92 related reviews', '“nice room”\n60 related reviews', '“boutique style”', 'Situated in the real heart of Paris, this hotel has an excellent location score of 9.4', 'Continental, Vegetarian, Gluten-free, Buffet', 'Good coffee!', 'Garden view', 'Free WiFi', 'There are more repeat guests here than most other properties.']",Hotel Saint James Albany Paris Hotel Spa,48.8642234,2.3307577999999998,4-star hotel,'Hotels',weekends,Hotels,2,619.1164134588498,paris,2019-07-19&checkout=2019-07-21&,1.823643687275884,0.07981141000038172
242,7.9,6.9,6.9,6.7,8.3,8.1,,7.1,"['“du nord”\n54 related reviews', '“friendly staff”\n45 related reviews', '“train station”\n39 related reviews', 'Situated in the best rated area in Paris, this hotel has an excellent location score of 8.3', 'Continental', 'Free WiFi', 'Great area for shopping!']",Hotel Hotel Chabrol Opera,48.8771893,2.3511138,3-star hotel,'Hotels',weekends,Hotels,2,215.30431540684128,paris,2019-07-19&checkout=2019-07-21&,2.2956227202637245,0.20568715537819082
