source_id,policy_assessed_at_utc,planned_probe,allowed,executed,request_count,maximum_requests_per_minute,user_agent,response_url,http_status,response_checksum_sha256,cached_response_path,stop_reason
SCW-001,2026-09-03T15:57:08Z,"Story page plus two-row unidentified SODA projection",false,false,0,6,"ABNB-Edge-Research/1.0 (institutional research; contact: repository-owner)",,,,,robots_unclear
SCW-002,2026-09-03T15:57:08Z,"Two-row PII-free SODA event-date projection",false,false,0,6,"ABNB-Edge-Research/1.0 (institutional research; contact: repository-owner)",,,,,terms_and_robots_unclear
SCW-003,2026-09-03T15:57:08Z,"Two-row PII-free SODA hearing-event projection",false,false,0,6,"ABNB-Edge-Research/1.0 (institutional research; contact: repository-owner)",,,,,terms_and_robots_unclear
SCW-004,2026-09-03T15:57:08Z,"Two-record filtered API projection",false,false,0,6,"ABNB-Edge-Research/1.0 (institutional research; contact: repository-owner)",,,,,robots_unclear
SCW-005,2026-09-03T15:57:08Z,"One annual report plus one dated aggregate-safe snapshot",false,false,0,6,"ABNB-Edge-Research/1.0 (institutional research; contact: repository-owner)",,,,,terms_and_robots_unclear
SCW-006,2026-09-03T15:57:08Z,"Report index plus one release-specific monthly PDF",false,false,0,6,"ABNB-Edge-Research/1.0 (institutional research; contact: repository-owner)",,,,,terms_missing_and_robots_unclear
SCW-007,2026-09-03T15:57:08Z,"Archive index plus one monthly district report",false,false,0,6,"ABNB-Edge-Research/1.0 (institutional research; contact: repository-owner)",,,,,terms_prohibit_automation
SCW-008,2026-09-03T15:57:08Z,"Two-record non-personal tier-area-expiration projection",false,false,0,6,"ABNB-Edge-Research/1.0 (institutional research; contact: repository-owner)",,,,,robots_unclear_and_personal_fields_require_pretransport_projection
SCW-009,2026-09-03T15:57:08Z,"One facility-month dynamic availability response",false,false,0,6,"ABNB-Edge-Research/1.0 (institutional research; contact: repository-owner)",,,,,terms_missing_robots_unclear_undocumented_route_booking_engine_excluded
SCW-010,2026-09-03T15:57:08Z,"Report index plus one annual enforcement PDF",false,false,0,6,"ABNB-Edge-Research/1.0 (institutional research; contact: repository-owner)",,,,,terms_and_robots_unclear
