location,url,sha256
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_consensus_sources.csv,https://finance.yahoo.com/news/airbnb-reports-q-4-2020-first-earnings-results-ipo-190849653.html,0a99598fdac938931810492b9c72612365ae445af8e907b804d906681cdd98ff
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_consensus_sources.csv,https://stockstory.org/us/stocks/nasdaq/abnb,0a99598fdac938931810492b9c72612365ae445af8e907b804d906681cdd98ff
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_consensus_sources.csv,https://stockstory.org/us/stocks/nasdaq/abnb/news/earnings/airbnb-nasdaqabnb-exceeds-q4-expectations-stock-jumps-138percent,0a99598fdac938931810492b9c72612365ae445af8e907b804d906681cdd98ff
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_consensus_sources.csv,https://www.benzinga.com/news/earnings/21/05/21109858/disney-alibaba-coinbase-airbnb-earnings-expected-moves-and-more-ways-to-trade,0a99598fdac938931810492b9c72612365ae445af8e907b804d906681cdd98ff
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_consensus_sources.csv,https://www.cnbc.com/2021/02/25/airbnb-abnb-earnings-q4-2020.html,0a99598fdac938931810492b9c72612365ae445af8e907b804d906681cdd98ff
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_consensus_sources.csv,https://www.cnbc.com/2021/05/13/airbnb-abnb-earnings-q1-2021.html,0a99598fdac938931810492b9c72612365ae445af8e907b804d906681cdd98ff
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_consensus_sources.csv,https://www.cnbc.com/2021/08/12/airbnb-abnb-earnings-q2-2021.html,0a99598fdac938931810492b9c72612365ae445af8e907b804d906681cdd98ff
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_consensus_sources.csv,https://www.cnbc.com/2021/11/04/airbnb-abnbearnings-q3-2021.html,0a99598fdac938931810492b9c72612365ae445af8e907b804d906681cdd98ff
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_consensus_sources.csv,https://www.cnbc.com/2022/02/15/airbnb-abnb-earnings-q4-2021.html,0a99598fdac938931810492b9c72612365ae445af8e907b804d906681cdd98ff
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_consensus_sources.csv,https://www.cnbc.com/2022/05/03/airbnb-abnb-earnings-q1-2022.html,0a99598fdac938931810492b9c72612365ae445af8e907b804d906681cdd98ff
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_consensus_sources.csv,https://www.cnbc.com/2022/08/02/airbnb-abnb-earnings-q2-2022.html,0a99598fdac938931810492b9c72612365ae445af8e907b804d906681cdd98ff
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_consensus_sources.csv,https://www.cnbc.com/2022/11/02/shares-of-airbnb-tumble-9percent-on-low-fourth-quarter-guidance.html,0a99598fdac938931810492b9c72612365ae445af8e907b804d906681cdd98ff
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_consensus_sources.csv,https://www.cnbc.com/2023/02/14/airbnb-abnb-earnings-q4-2022-.html,0a99598fdac938931810492b9c72612365ae445af8e907b804d906681cdd98ff
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_consensus_sources.csv,https://www.cnbc.com/2023/05/09/airbnb-abnb-q1-earnings-report-2023.html,0a99598fdac938931810492b9c72612365ae445af8e907b804d906681cdd98ff
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_consensus_sources.csv,https://www.cnbc.com/2023/08/03/airbnb-abnb-q2-earnings-report-2023.html,0a99598fdac938931810492b9c72612365ae445af8e907b804d906681cdd98ff
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_consensus_sources.csv,https://www.cnbc.com/2023/11/01/airbnb-abnb-q3-earnings-report.html,0a99598fdac938931810492b9c72612365ae445af8e907b804d906681cdd98ff
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_consensus_sources.csv,https://www.cnbc.com/2024/02/13/airbnb-abnb-q4-earnings-2023.html,0a99598fdac938931810492b9c72612365ae445af8e907b804d906681cdd98ff
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_consensus_sources.csv,https://www.cnbc.com/2024/05/08/airbnb-beats-earnings-expectations-for-first-quarter-but-offers-weaker-than-expected-guidance.html,0a99598fdac938931810492b9c72612365ae445af8e907b804d906681cdd98ff
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_consensus_sources.csv,https://www.cnbc.com/2024/08/06/airbnb-shares-drop-14percent-on-earnings-miss-as-company-warns-of-slowing-us-demand.html,0a99598fdac938931810492b9c72612365ae445af8e907b804d906681cdd98ff
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_consensus_sources.csv,https://www.cnbc.com/2024/11/07/airbnb-abnb-q3-earnings-report-2024.html,0a99598fdac938931810492b9c72612365ae445af8e907b804d906681cdd98ff
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_consensus_sources.csv,https://www.cnbc.com/2025/02/13/airbnb-abnb-q4-earnings-2024.html,0a99598fdac938931810492b9c72612365ae445af8e907b804d906681cdd98ff
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_consensus_sources.csv,https://www.cnbc.com/2025/05/01/airbnb-q1-earnings-report-2025-.html,0a99598fdac938931810492b9c72612365ae445af8e907b804d906681cdd98ff
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_consensus_sources.csv,https://www.cnbc.com/2025/08/06/airbnb-beats-on-top-and-bottom-lines-for-second-quarter.html,0a99598fdac938931810492b9c72612365ae445af8e907b804d906681cdd98ff
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_consensus_sources.csv,https://www.cnbc.com/2025/11/06/airbnb-abnb-q3-results-2025.html,0a99598fdac938931810492b9c72612365ae445af8e907b804d906681cdd98ff
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_consensus_sources.csv,https://www.cnbc.com/2026/02/12/q4-airbnb-abnb-earnings-2025.html,0a99598fdac938931810492b9c72612365ae445af8e907b804d906681cdd98ff
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_consensus_sources.csv,https://www.cnbc.com/2026/05/07/airbnb-abnb-earnings-q1-2026.html,0a99598fdac938931810492b9c72612365ae445af8e907b804d906681cdd98ff
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_consensus_sources.csv,https://www.cnbc.com/2026/08/06/airbnb-abnb-q2-earningsreport.html,0a99598fdac938931810492b9c72612365ae445af8e907b804d906681cdd98ff
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_consensus_sources.csv,https://www.nasdaq.com/articles/airbnb-abnb-q3-earnings-beat-mark-revenues-increase-y-y,0a99598fdac938931810492b9c72612365ae445af8e907b804d906681cdd98ff
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_consensus_sources.csv,https://www.nasdaq.com/articles/airbnb-abnb-to-report-q4-earnings:-whats-in-the-cards-2021-02-23,0a99598fdac938931810492b9c72612365ae445af8e907b804d906681cdd98ff
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_consensus_sources.csv,https://www.nasdaq.com/articles/airbnb-forecasts-fourth-quarter-revenue-below-estimates-on-demand-slowdown-fears-2021-11-04,0a99598fdac938931810492b9c72612365ae445af8e907b804d906681cdd98ff
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_consensus_sources.csv,https://www.nasdaq.com/articles/airbnb-inc-abnb-q2-earnings-and-revenues-top-estimates,0a99598fdac938931810492b9c72612365ae445af8e907b804d906681cdd98ff
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_consensus_sources.csv,https://www.nasdaq.com/articles/airbnb-inc.-abnb-reports-q1-loss-tops-revenue-estimates,0a99598fdac938931810492b9c72612365ae445af8e907b804d906681cdd98ff
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_consensus_sources.csv,https://www.tikr.com/blog/airbnbs-q2-earnings-show-hotels-growing-3x-faster-than-homes,0a99598fdac938931810492b9c72612365ae445af8e907b804d906681cdd98ff
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_consensus_sources.csv,https://www.zacks.com/stock/quote/ABNB/detailed-earnings-estimates,0a99598fdac938931810492b9c72612365ae445af8e907b804d906681cdd98ff
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_current_consensus.csv,https://stockanalysis.com/stocks/abnb/forecast/,384150bccce5dc5ce1f0db0df01e10762763c1ada0107c8125a87910f30fc1a7
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_current_consensus.csv,https://stockstory.org/us/stocks/nasdaq/abnb,384150bccce5dc5ce1f0db0df01e10762763c1ada0107c8125a87910f30fc1a7
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/04_current_consensus.csv,https://www.zacks.com/stock/quote/ABNB/detailed-earnings-estimates,384150bccce5dc5ce1f0db0df01e10762763c1ada0107c8125a87910f30fc1a7
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/11_new_business_scenarios.csv,https://finance.yahoo.com/markets/stocks/articles/airbnb-hotels-experiences-push-could-add-153900298.html,61033fae4d67b1c82684fa60328f9eb5d55fe2f059601e8f66db88986e074b04
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/11_new_business_scenarios.csv,https://news.airbnb.com/airbnb-for-work-700000/,61033fae4d67b1c82684fa60328f9eb5d55fe2f059601e8f66db88986e074b04
