gap_days,months_before_early_dump,n_pairs,median_ratio,mean_ratio,pooled_ratio,den
29,0,2,5.0466387288283565,5.0466387288283565,4.929752066115703,968
29,1,2,0.9824873447337077,0.9824873447337077,0.9784283513097073,3245
29,2,2,0.9737083746292952,0.9737083746292952,0.9622365339578455,3416
29,3,2,0.9695118243442542,0.9695118243442542,0.9568508705526116,2642
29,4,2,0.9765112597331265,0.9765112597331265,0.9673202614379085,2142
29,5,2,0.987991824220746,0.987991824220746,0.9807613589848547,2443
29,6,2,0.9809926625708787,0.9809926625708787,0.9760119940029985,2001
29,7,2,0.9775280898876404,0.9775280898876404,0.9629810034096444,2053
29,8,2,0.9842643104110642,0.9842643104110642,0.975609756097561,1845
30,0,1,3.8548972188633615,3.8548972188633615,3.8548972188633615,2481
30,1,1,0.9830464604633105,0.9830464604633105,0.9830464604633105,7727
30,2,1,0.9810921902524956,0.9810921902524956,0.9810921902524956,8515
30,3,1,0.9779669504256384,0.9779669504256384,0.9779669504256384,7988
30,4,1,0.9750908147379346,0.9750908147379346,0.9750908147379346,7708
30,5,1,0.9828932688731871,0.9828932688731871,0.9828932688731871,8067
30,6,1,0.980341101419086,0.980341101419086,0.980341101419086,7681
30,7,1,0.9809448641334987,0.9809448641334987,0.9809448641334987,8869
30,8,1,0.9816805080605765,0.9816805080605765,0.9816805080605765,8188
32,0,2,3.4710074167428413,3.4710074167428413,3.116333960075209,24997
32,1,2,0.9709407507352328,0.9709407507352328,0.9744956604307918,60029
32,2,2,0.9650025497641294,0.9650025497641294,0.9749212126592393,67587
32,3,2,0.9600903748780529,0.9600903748780529,0.9810737185206333,84063
32,4,2,0.9592575548976869,0.9592575548976869,0.984394539122167,96761
32,5,2,0.9529731786657505,0.9529731786657505,0.9863345195729537,105375
32,6,2,0.9608416637976109,0.9608416637976109,0.9865981940016418,104762
32,7,2,0.9676125536900306,0.9676125536900306,0.985795386494838,83494
32,8,2,0.9773669335845502,0.9773669335845502,0.9874172587599441,82335
33,0,3,3.3174603174603177,3.123242521319181,3.0,4229
33,1,3,0.9862459546925566,0.9844008881463838,0.9829973528812869,9822
33,2,3,0.9868421052631579,0.9860965317787941,0.9855334538878843,8848
33,3,3,0.9852670349907919,0.9824495869173445,0.9826743669480231,9004
33,4,3,0.9899665551839465,0.9851575584078361,0.9843557526484356,8118
33,5,3,0.985932284215546,0.9815041966051002,0.9794674791363095,7549
33,6,3,0.9851387865389339,0.9826976083997953,0.9827164962446837,11051
33,7,3,0.9873984413861715,0.9851908592054265,0.9836293283063796,10079
33,8,3,0.987012987012987,0.9826520882300138,0.9831782846947879,7847
36,0,1,1.3711128650355169,1.3711128650355169,1.3711128650355169,6335
36,1,1,0.984972449490733,0.984972449490733,0.984972449490733,5989
36,2,1,0.9869545659019343,0.9869545659019343,0.9869545659019343,6669
36,3,1,0.9837595907928389,0.9837595907928389,0.9837595907928389,7820
36,4,1,0.9816308243727598,0.9816308243727598,0.9816308243727598,6696
36,5,1,0.9835079883181584,0.9835079883181584,0.9835079883181584,5821
36,6,1,0.9841252463323845,0.9841252463323845,0.9841252463323845,9134
36,7,1,0.9790497056004381,0.9790497056004381,0.9790497056004381,7303
36,8,1,0.982536889129552,0.982536889129552,0.982536889129552,7387
37,0,1,1.8260267651130595,1.8260267651130595,1.8260267651130595,21670
37,1,1,0.9793858100953053,0.9793858100953053,0.9793858100953053,28330
37,2,1,0.9800839763958239,0.9800839763958239,0.9800839763958239,35248
37,3,1,0.9809298126833672,0.9809298126833672,0.9809298126833672,35448
37,4,1,0.9787267653098837,0.9787267653098837,0.9787267653098837,37982
37,5,1,0.9805873734683005,0.9805873734683005,0.9805873734683005,30032
37,6,1,0.9825425246195165,0.9825425246195165,0.9825425246195165,26808
37,7,1,0.9842199346606669,0.9842199346606669,0.9842199346606669,32446
37,8,1,0.9850052907321857,0.9850052907321857,0.9850052907321857,38747
38,0,2,1.9044646856445488,1.9044646856445488,1.8642437740433286,9878
38,1,2,0.9657482087206459,0.9657482087206459,0.9627371273712737,17712
38,2,2,0.970231041586198,0.970231041586198,0.9681212273641852,15904
38,3,2,0.9748506930977832,0.9748506930977832,0.9708239820455274,12476
38,4,2,0.97392646676657,0.97392646676657,0.968045693115159,12956
38,5,2,0.9707132411561671,0.9707132411561671,0.9630170863309353,8896
38,6,2,0.9725462425137426,0.9725462425137426,0.9646234676007005,8565
38,7,2,0.974395062064258,0.974395062064258,0.9668440895985806,9018
38,8,2,0.9773426560439764,0.9773426560439764,0.9684819675519273,9677
39,0,2,2.3366585600027996,2.3366585600027996,2.454278481012658,9875
39,1,2,0.985491810390791,0.985491810390791,0.9864488185599726,23319
39,2,2,0.9806581600475608,0.9806581600475608,0.9855003565486095,25242
39,3,2,0.9841638656527196,0.9841638656527196,0.9885410174042288,20857
39,4,2,0.983165276452258,0.983165276452258,0.9899724108658744,18848
39,5,2,0.9800141795209354,0.9800141795209354,0.9887865195781307,16498
39,6,2,0.9759021429566481,0.9759021429566481,0.9905812220566319,16775
39,7,2,0.9835481239620949,0.9835481239620949,0.989452019552354,23322
39,8,2,0.9892720176647649,0.9892720176647649,0.9902576206498267,19913
40,0,1,4.298655756867329,4.298655756867329,4.298655756867329,3422
40,1,1,0.9695711205175306,0.9695711205175306,0.9695711205175306,12521
40,2,1,0.9679556181170821,0.9679556181170821,0.9679556181170821,12077
40,3,1,0.9612976664769494,0.9612976664769494,0.9612976664769494,7028
40,4,1,0.9660122092064016,0.9660122092064016,0.9660122092064016,6061
40,5,1,0.9721454390814374,0.9721454390814374,0.9721454390814374,4703
40,6,1,0.9759289553634026,0.9759289553634026,0.9759289553634026,4279
40,7,1,0.982791586998088,0.982791586998088,0.982791586998088,4184
40,8,1,0.974653887113951,0.974653887113951,0.974653887113951,4695
56,0,3,3.7867078825347757,3.762400179482581,3.7054762733495763,17238
56,1,3,0.9706913476370775,0.9688674589941084,0.963609708421567,61390
56,2,3,0.9668896321070234,0.9718466397024837,0.9654273768678403,53337
56,3,3,0.9799554565701559,0.9745136739568029,0.9659388478126926,51936
56,4,3,0.9712397979012826,0.9687944014876049,0.963869717883521,41295
56,5,3,0.972104706504495,0.9684675469208931,0.9627922460372333,39051
56,6,3,0.976015228426396,0.9725814587643197,0.9662072032014228,38233
56,7,3,0.9751530428519986,0.9738289275103026,0.9677264519668122,43751
56,8,3,0.9759407772979642,0.9715766535033317,0.9672279075490658,48761
57,0,1,4.140469973890339,4.140469973890339,4.140469973890339,1915
57,1,1,0.9967776584317938,0.9967776584317938,0.9967776584317938,7448
57,2,1,0.9827780460325125,0.9827780460325125,0.9827780460325125,6213
57,3,1,1.0125499144324015,1.0125499144324015,1.0125499144324015,7012
57,4,1,1.0153760652093369,1.0153760652093369,1.0153760652093369,5398
57,5,1,1.0050652639781803,1.0050652639781803,1.0050652639781803,5133
57,6,1,1.0085531004989308,1.0085531004989308,1.0085531004989308,4209
57,7,1,1.0084419159478804,1.0084419159478804,1.0084419159478804,5449
57,8,1,1.0069348127600555,1.0069348127600555,1.0069348127600555,6489
58,0,1,2.143422789265288,2.143422789265288,2.143422789265288,6819
58,1,1,0.9763805358119191,0.9763805358119191,0.9763805358119191,18290
58,2,1,0.9775454437448022,0.9775454437448022,0.9775454437448022,16834
58,3,1,0.9815055862891854,0.9815055862891854,0.9815055862891854,18438
58,4,1,0.9831382301207011,0.9831382301207011,0.9831382301207011,16487
58,5,1,0.982089552238806,0.982089552238806,0.982089552238806,14740
58,6,1,0.981393096769731,0.981393096769731,0.981393096769731,14457
58,7,1,0.9831236766720638,0.9831236766720638,0.9831236766720638,16058
58,8,1,0.9852941176470589,0.9852941176470589,0.9852941176470589,15232
59,0,2,3.298969442034687,3.298969442034687,3.3549017214015384,8191
