quarter,designated_notional_musd,reclassified_to_revenue_musd,hedge_effect_on_revenue_growth_pp,stated_revenue_fx_pp,gross_fx_ex_hedge_pp,expected_reclass_next_12m_musd,non_usd_revenue_share,designated_notional_pct_of_ltm_non_usd_revenue,identity_gross_plus_hedge_equals_stated,forward_hedge_pp,hedge_once_rule
1Q23,494.3,0.0,0.0,-4.0,-4.0,,0.54,10.5,True,,the letter-stated revenue-FX pp is ALREADY AFTER hedges; the forward hedge schedule is applied ONCE and only to a gross projection
2Q23,918.0,0.0,0.0,-1.0,-1.0,,0.54,18.7,True,,the letter-stated revenue-FX pp is ALREADY AFTER hedges; the forward hedge schedule is applied ONCE and only to a gross projection
3Q23,1400.0,0.0,0.0,4.0,4.0,,0.54,27.0,True,,the letter-stated revenue-FX pp is ALREADY AFTER hedges; the forward hedge schedule is applied ONCE and only to a gross projection
4Q23,2000.0,0.0,0.0,3.0,3.0,-11.0,0.54,37.3,True,,the letter-stated revenue-FX pp is ALREADY AFTER hedges; the forward hedge schedule is applied ONCE and only to a gross projection
1Q24,2200.0,0.0,0.0,0.0,0.0,16.0,0.54,39.8,True,,the letter-stated revenue-FX pp is ALREADY AFTER hedges; the forward hedge schedule is applied ONCE and only to a gross projection
2Q24,2200.0,0.0,0.0,0.0,0.0,25.0,0.54,38.8,True,,the letter-stated revenue-FX pp is ALREADY AFTER hedges; the forward hedge schedule is applied ONCE and only to a gross projection
3Q24,2200.0,0.0,0.0,0.0,0.0,-34.0,0.54,37.6,True,,the letter-stated revenue-FX pp is ALREADY AFTER hedges; the forward hedge schedule is applied ONCE and only to a gross projection
4Q24,2500.0,0.0,0.0,0.0,0.0,68.0,0.54,41.7,True,,the letter-stated revenue-FX pp is ALREADY AFTER hedges; the forward hedge schedule is applied ONCE and only to a gross projection
1Q25,2500.0,0.0,0.0,-2.0,-2.0,16.0,0.56,39.7,True,,the letter-stated revenue-FX pp is ALREADY AFTER hedges; the forward hedge schedule is applied ONCE and only to a gross projection
2Q25,2400.0,0.0,0.0,0.0,0.0,-104.0,0.56,37.0,True,,the letter-stated revenue-FX pp is ALREADY AFTER hedges; the forward hedge schedule is applied ONCE and only to a gross projection
3Q25,2600.0,-42.0,-1.13,0.0,1.13,-76.0,0.56,38.9,True,,the letter-stated revenue-FX pp is ALREADY AFTER hedges; the forward hedge schedule is applied ONCE and only to a gross projection
4Q25,3100.0,-23.0,-0.93,1.0,1.93,-63.0,0.56,45.2,True,,the letter-stated revenue-FX pp is ALREADY AFTER hedges; the forward hedge schedule is applied ONCE and only to a gross projection
1Q26,3300.0,-15.0,-0.66,3.0,3.66,-7.0,0.56,46.6,True,,the letter-stated revenue-FX pp is ALREADY AFTER hedges; the forward hedge schedule is applied ONCE and only to a gross projection
2Q26,3400.0,-19.0,-0.61,4.0,4.61,-26.0,0.56,46.1,True,,the letter-stated revenue-FX pp is ALREADY AFTER hedges; the forward hedge schedule is applied ONCE and only to a gross projection
3Q26,,,,,,,,,,-0.21,the letter-stated revenue-FX pp is ALREADY AFTER hedges; the forward hedge schedule is applied ONCE and only to a gross projection
4Q26,,,,,,,,,,-0.21,the letter-stated revenue-FX pp is ALREADY AFTER hedges; the forward hedge schedule is applied ONCE and only to a gross projection
1Q27,,,,,,,,,,-0.18,the letter-stated revenue-FX pp is ALREADY AFTER hedges; the forward hedge schedule is applied ONCE and only to a gross projection
2Q27,,,,,,,,,,-0.18,the letter-stated revenue-FX pp is ALREADY AFTER hedges; the forward hedge schedule is applied ONCE and only to a gross projection
