row,col,head,new,diff
11,ar1,2.7074837429817324,2.7074837429817307,1.7763568394002505e-15
13,ar1,2.061066374731592,2.0610663747315914,4.440892098500626e-16
14,ar1,1.6632234885320747,1.6632234885320751,4.440892098500626e-16
15,ar1,-0.1768721791886224,-0.1768721791886229,4.996003610813204e-16
16,ar1,1.9813176454513264,1.9813176454513273,8.881784197001252e-16
17,ar1,3.165287903347896,3.1652879033478967,8.881784197001252e-16
21,ar1,2.7074837429817324,2.7074837429817307,1.7763568394002505e-15
23,ar1,2.061066374731592,2.0610663747315914,4.440892098500626e-16
24,ar1,1.6632234885320747,1.6632234885320751,4.440892098500626e-16
25,ar1,-0.1768721791886224,-0.1768721791886229,4.996003610813204e-16
26,ar1,1.9813176454513264,1.9813176454513273,8.881784197001252e-16
27,ar1,3.165287903347896,3.1652879033478967,8.881784197001252e-16
31,ar1,2.7074837429817324,2.7074837429817307,1.7763568394002505e-15
33,ar1,2.061066374731592,2.0610663747315914,4.440892098500626e-16
34,ar1,1.6632234885320747,1.6632234885320751,4.440892098500626e-16
35,ar1,-0.1768721791886224,-0.1768721791886229,4.996003610813204e-16
36,ar1,1.9813176454513264,1.9813176454513273,8.881784197001252e-16
37,ar1,3.165287903347896,3.1652879033478967,8.881784197001252e-16
13,v3_last_q_measured_mix,0.4200483197447164,0.4200483197447169,4.996003610813204e-16
23,v3_last_q_measured_mix,0.3750483197447165,0.375048319744717,4.996003610813204e-16
33,v3_last_q_measured_mix,0.3975483197447165,0.3975483197447169,3.885780586188048e-16
38,v3_point_last_q_plus_K_line_measured_mix,8.397917845024866,8.397917845024867,1.7763568394002505e-15
