method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
margin-ts,q_sentence_direction,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,8.847705800171877,8.847705800171877,W1,PIT,1,12,3.9131449193174603,5.003051103538075,6.824236549583631,10.871175050760122,12.692360496805678,13.782266681026293,3.0,,,,,,,,2023-02-14,k_fit_rw,"margin[2022Q1]=15.18 - k 6.33 (d=-1, ceiling ABNB-4Q22-adj_ebitda_margin_yoy_pts-1Q23-062, pool n=3); rev=1845; sigma additive_fallback n=2 (PIT)",1.0
margin-ts,q_sentence_direction,adj_ebitda_musd,2023Q1,2023-02-14,0,163.25315505972574,163.25315505972574,W1,PIT,1,12,136.40040063859965,142.33142141503706,152.24189708223008,174.2644130372214,184.17488870441443,190.10590948085184,16.325315505972576,,,,,,,,2023-02-14,k_fit_rw,"margin[2022Q1]=15.18 - k 6.33 (d=-1, ceiling ABNB-4Q22-adj_ebitda_margin_yoy_pts-1Q23-062, pool n=3); rev=1845; sigma relative_fallback n=2 (PIT)",1.0
margin-ts,q_sentence_direction,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,13.14935114966756,13.14935114966756,W1,full_sample,2,12,5.243197315917953,6.989445090514504,9.907348556269081,16.391353743066038,19.309257208820615,21.055504983417165,4.806600237373499,,,,,,,,2023-02-14,k_fit_rw,"margin[2022Q1]=15.18 - k 2.03 (d=-1, ceiling ABNB-4Q22-adj_ebitda_margin_yoy_pts-1Q23-062, pool n=16); rev=1830; sigma additive n=16 (full_sample)",1.0
margin-ts,q_sentence_direction,adj_ebitda_musd,2023Q1,2023-02-14,0,240.6226762234332,240.6226762234332,W1,full_sample,2,12,163.9397291181027,180.8768427321292,209.17801696020524,272.0673354866612,300.3685097147372,317.30562332876366,46.619921583814495,,,,,,,,2023-02-14,k_fit_rw,"margin[2022Q1]=15.18 - k 2.03 (d=-1, ceiling ABNB-4Q22-adj_ebitda_margin_yoy_pts-1Q23-062, pool n=16); rev=1830; sigma relative n=16 (full_sample)",1.0
margin-ts,q_sentence_direction,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,8.165378963451722,8.165378963451722,W1,PIT,1,12,3.230818082597306,4.320724266817921,6.141909712863477,10.188848214039968,12.010033660085524,13.099939844306139,3.0,,,,,,,,2023-02-14,k_fit_ew,"margin[2022Q1]=15.18 - k 7.01 (d=-1, ceiling ABNB-4Q22-adj_ebitda_margin_yoy_pts-1Q23-062, pool n=3); rev=1845; sigma additive_fallback n=2 (PIT)",1.0
margin-ts,q_sentence_direction,adj_ebitda_musd,2023Q1,2023-02-14,0,150.66322368177197,150.66322368177197,W1,PIT,1,12,125.8813286896556,131.35495466383483,140.5011436712865,160.82530369225742,169.9714926997091,175.44511867388832,15.066322368177197,,,,,,,,2023-02-14,k_fit_ew,"margin[2022Q1]=15.18 - k 7.01 (d=-1, ceiling ABNB-4Q22-adj_ebitda_margin_yoy_pts-1Q23-062, pool n=3); rev=1845; sigma relative_fallback n=2 (PIT)",1.0
margin-ts,q_sentence_direction,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,12.112901342368374,12.112901342368374,W1,full_sample,2,12,3.973774732571595,5.771479663235272,8.775365780598857,15.450436904137892,18.454323021501477,20.252027952165154,4.948237628220828,,,,,,,,2023-02-14,k_fit_ew,"margin[2022Q1]=15.18 - k 3.06 (d=-1, ceiling ABNB-4Q22-adj_ebitda_margin_yoy_pts-1Q23-062, pool n=16); rev=1830; sigma additive n=16 (full_sample)",1.0
margin-ts,q_sentence_direction,adj_ebitda_musd,2023Q1,2023-02-14,0,221.65646841857912,221.65646841857912,W1,full_sample,2,12,141.5922467196251,159.27618911520273,188.82528149196003,254.48765534519822,284.0367477219555,301.7206901175332,48.675590573577615,,,,,,,,2023-02-14,k_fit_ew,"margin[2022Q1]=15.18 - k 3.06 (d=-1, ceiling ABNB-4Q22-adj_ebitda_margin_yoy_pts-1Q23-062, pool n=16); rev=1830; sigma relative n=16 (full_sample)",1.0
margin-ts,q_sentence_direction,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,10.30277954701687,10.30277954701687,W1,PIT,1,12,5.368218666162454,6.458124850383069,8.279310296428624,12.326248797605116,14.147434243650672,15.237340427871287,3.0,,,,,,,,2023-02-14,k_fit_median,"margin[2022Q1]=15.18 - k 4.87 (d=-1, ceiling ABNB-4Q22-adj_ebitda_margin_yoy_pts-1Q23-062, pool n=3); rev=1845; sigma additive_fallback n=2 (PIT)",1.0
margin-ts,q_sentence_direction,adj_ebitda_musd,2023Q1,2023-02-14,0,190.10140085157917,190.10140085157917,W1,PIT,1,12,158.8325029836516,165.73892606422288,177.2792562143485,202.92354548880985,214.46387563893546,221.37029871950674,19.010140085157918,,,,,,,,2023-02-14,k_fit_median,"margin[2022Q1]=15.18 - k 4.87 (d=-1, ceiling ABNB-4Q22-adj_ebitda_margin_yoy_pts-1Q23-062, pool n=3); rev=1845; sigma relative_fallback n=2 (PIT)",1.0
