quarter,ccy,yoy_pct,gbv_weight,contribution_pp,obs_frac
3Q26,EUR,-1.4639819219235406,0.2619986195260373,-0.3835612425550426,0.8787878787878788
3Q26,GBP,-0.22098019941021452,0.09357093554501333,-0.020677323995737375,0.8787878787878788
3Q26,BRL,6.08131035546815,0.05147305336737044,0.3130236124705546,0.8787878787878788
3Q26,MXN,8.233294812746795,0.044392755798538464,0.36549864603964194,0.8787878787878788
3Q26,JPY,-7.305466725283882,0.018130224710483936,-0.13244975334436,0.8787878787878788
3Q26,AUD,8.071070809144842,0.04985811795383083,0.40240840041606435,0.8787878787878788
3Q26,KRW,-2.27874080753534,0.009065112355241968,-0.020657041448782668,0.8787878787878788
3Q26,CAD,-1.5094780125513352,0.03531822116069374,-0.0533120782844925,0.8787878787878788
3Q26,INR,-8.666160443007943,0.006345578648669378,-0.05499180267309436,0.8787878787878788
4Q26,EUR,-1.5195906801908854,0.2619986195260373,-0.398130660454644,0.0
4Q26,GBP,0.5066603803881797,0.09357093554501333,0.047408685796514305,0.0
4Q26,BRL,4.602535382768247,0.05147305336737044,0.23690654938244068,0.0
4Q26,MXN,6.086845723132317,0.044392755798538464,0.2702118557703912,0.0
4Q26,JPY,-1.7909631196301734,0.018130224710483936,-0.032470563807084366,0.0
4Q26,AUD,8.279596436868886,0.04985811795383083,0.41280509575952634,0.0
4Q26,KRW,4.356999099982883,0.009065112355241968,0.03949668637303297,0.0
4Q26,CAD,-0.5011962372325152,0.03531822116069374,-0.017701359551485496,0.0
4Q26,INR,-7.069058069409529,0.006345578648669378,-0.04485726395144908,0.0
1Q27,EUR,-2.042734540638369,0.2619986195260373,-0.5351936297054066,0.0
1Q27,GBP,-0.7924474058824238,0.09357093554501333,-0.0741500451386373,0.0
1Q27,BRL,1.892715893357244,0.05147305336737044,0.09742386618804764,0.0
1Q27,MXN,1.8096147692209685,0.044392755798538464,0.080333786539455,0.0
1Q27,JPY,-0.02898750477821066,0.018130224710483936,-0.0005255499754251861,0.0
1Q27,AUD,2.325978788512395,0.04985811795383083,0.11596892479575951,0.0
1Q27,KRW,5.5237627577155335,0.009065112355241968,0.05007353002239253,0.0
1Q27,CAD,-2.091451880549755,0.03531822116069374,-0.07386636006420508,0.0
1Q27,INR,-4.582404369332648,0.006345578648669378,-0.02907800732560652,0.0
2Q27,EUR,-1.4178232701881344,0.2619986195260373,-0.371467739521183,0.0
2Q27,GBP,-0.40517190013703575,0.09357093554501333,-0.03791231375237315,0.0
2Q27,BRL,-2.175749184748077,0.05147305336737044,-0.11199245390055049,0.0
2Q27,MXN,0.7871801466164285,0.044392755798538464,0.03494509601820082,0.0
2Q27,JPY,1.599035489566103,0.018130224710483936,0.02899087274587214,0.0
2Q27,AUD,0.15861906072374143,0.04985811795383083,0.007908447839290155,0.0
2Q27,KRW,8.137072754071406,0.009065112355241968,0.07376347875843549,0.0
2Q27,CAD,-1.2156058801378822,0.03531822116069374,-0.042933037318949485,0.0
2Q27,INR,-1.2983056220759792,0.006345578648669378,-0.008238500434892748,0.0
3Q27,EUR,-0.44800922070080684,0.2619986195260373,-0.11737779735854717,0.0
