label,n,mae,rmse,bias,sign_acc
revenue_yoy_next_q|unearned_raw|W1,14,3.1698934874737565,4.47928724708538,-0.27251174545466544,1.0
revenue_yoy_next_q|unearned_raw|W2,10,3.5073119187150716,5.007604229512512,-1.0158093379786397,1.0
revenue_yoy_next_q|unearned_rnpl_k0.5|W1,14,2.4682398607188785,3.261872895999195,0.4291418813002127,1.0
revenue_yoy_next_q|unearned_rnpl_k0.5|W2,10,2.5249968412582424,3.447059745099442,-0.03349426052181013,1.0
revenue_yoy_next_q|unearned_rnpl_k1.0|W1,14,1.9022829118010187,2.6014796196172267,1.1460340105116713,1.0
revenue_yoy_next_q|unearned_rnpl_k1.0|W2,10,1.7326571127732389,2.5418998557312382,0.970154720374232,1.0
revenue_yoy_next_q|unearned_rnpl_k1.5|W1,14,2.3030208501808134,2.9747868281119603,1.8720514899350889,1.0
revenue_yoy_next_q|unearned_rnpl_k1.5|W2,10,2.293690226504951,3.061956812654445,1.9865791915670166,1.0
revenue_yoy_next_q|funds_raw|W1,14,4.949250760102653,6.466834390923603,0.8668179223746612,0.9285714285714286
revenue_yoy_next_q|funds_raw|W2,10,3.1734170697922157,4.225477067735529,-2.541988903026972,0.9
revenue_yoy_next_q|funds_rnpl_k0.5|W1,14,5.632878387871906,6.891016366352859,2.06579333655877,0.9285714285714286
revenue_yoy_next_q|funds_rnpl_k0.5|W2,10,4.130495748669171,5.078117739906571,-0.8634233231692192,0.9
revenue_yoy_next_q|funds_rnpl_k1.0|W1,14,6.8280477545143645,8.335860727637296,3.2609627032012285,0.9285714285714286
revenue_yoy_next_q|funds_rnpl_k1.0|W2,10,5.803732861968611,7.522495217231169,0.809813790130222,0.9
revenue_yoy_next_q|funds_rnpl_k1.5|W1,14,7.986474049034409,10.293316161491914,4.4193889977212715,0.9285714285714286
revenue_yoy_next_q|funds_rnpl_k1.5|W2,10,7.425529674296672,10.374971384783505,2.431610602458283,0.9
nights_yoy_next_q|unearned_raw|W1,14,2.0597885845856183,2.601650186945719,0.1234245868926438,1.0
nights_yoy_next_q|unearned_raw|W2,10,2.0990898494107304,2.555354781921057,-0.33863346052430554,1.0
nights_yoy_next_q|unearned_rnpl_k0.5|W1,14,1.6834737569500189,2.1574675086811865,0.6085961584197648,1.0
nights_yoy_next_q|unearned_rnpl_k0.5|W2,10,1.572249090720891,1.8895378693159997,0.34060673961366383,1.0
nights_yoy_next_q|unearned_rnpl_k1.0|W1,14,1.837044757368542,2.2927795089804244,1.1022053429423646,1.0
nights_yoy_next_q|unearned_rnpl_k1.0|W2,10,1.7872484913068234,2.1008079197487244,1.0316595979453036,1.0
nights_yoy_next_q|unearned_rnpl_k1.5|W1,14,2.334755844098208,2.9497569284348524,1.5999164296720305,1.0
nights_yoy_next_q|unearned_rnpl_k1.5|W2,10,2.4840440127283565,3.038965810888208,1.7284551193668363,1.0
nights_yoy_next_q|funds_raw|W1,14,4.3411544317711925,5.269282475136308,1.2202625710531778,1.0
nights_yoy_next_q|funds_raw|W2,10,3.3387390201296028,4.080091459416349,-1.0305095848756183,1.0
nights_yoy_next_q|funds_rnpl_k0.5|W1,14,4.944521173608228,5.861384380445328,2.013296603057367,1.0
nights_yoy_next_q|funds_rnpl_k0.5|W2,10,4.183452458701451,5.086632578707845,0.07973805993024641,1.0
nights_yoy_next_q|funds_rnpl_k1.0|W1,14,5.728010879253412,6.9222424818672526,2.7967863087025506,1.0
nights_yoy_next_q|funds_rnpl_k1.0|W2,10,5.280338046604709,6.697767595414682,1.1766236478335035,1.0
nights_yoy_next_q|funds_rnpl_k1.5|W1,14,6.480506704986048,8.204490763268183,3.5492821344351873,1.0
nights_yoy_next_q|funds_rnpl_k1.5|W2,10,6.3338322026304,8.486153990571127,2.230117803859195,1.0
