quarter_end,quarter,season,rnpl_era,unearned_fees_musd,unearned_fees_musd_yoy_pct,funds_held_musd,funds_held_musd_yoy_pct,gbv_musd,gbv_musd_yoy_pct,nights_m,revenue_musd,revenue_musd_yoy_pct,next_q_revenue_musd,next_q_revenue_yoy_pct,next_q_is_actual,unearned_to_next_q_revenue,unearned_to_next_q_revenue_recomputed,coverage_recompute_matches_source,coverage_norm_full_sample,unearned_to_gbv_pct,funds_held_to_gbv_pct,d_q_pct_derived,unearned_fees_restated_derived_musd,restatement_basis
2020-12-31,4Q20,4,False,407.895,,2181.329,,,,,,,887.0,,True,0.46,0.4598590755355129,True,0.676,,,47.00155677318921,599.6120000000001,"derived (multiply form; circular -- see circularity.py, do not use as a forecast feature)"
2021-03-31,1Q21,1,False,946.204,,4014.876,,10300.0,,64.4,887.0,,1335.0,,True,0.709,0.7087670411985019,True,0.88,9.186446601941746,38.9793786407767,24.1592722076846,1174.8,"derived (multiply form; circular -- see circularity.py, do not use as a forecast feature)"
2021-06-30,2Q21,2,False,1483.909,,6301.695,,13400.0,,83.1,1335.0,,2237.0,,True,0.663,0.6633477872150202,True,0.697,11.073947761194031,47.02757462686567,5.073087365869453,1559.1889999999996,"derived (multiply form; circular -- see circularity.py, do not use as a forecast feature)"
2021-09-30,3Q21,3,False,892.415,,3940.494,,11900.0,,79.7,2237.0,,1532.0,,True,0.583,0.582516318537859,True,0.661,7.4992857142857146,33.113394957983196,13.47321593653178,1012.6520000000002,"derived (multiply form; circular -- see circularity.py, do not use as a forecast feature)"
2021-12-31,4Q21,4,False,904.0,121.626,3715.0,70.309,11300.0,,73.4,1532.0,,1509.0,70.124,True,0.599,0.5990722332670643,True,0.676,8.0,32.876106194690266,12.841150442477883,1020.0840000000001,"derived (multiply form; circular -- see circularity.py, do not use as a forecast feature)"
2022-03-31,1Q22,1,False,1747.746,84.711,6104.653,52.051,17200.0,66.99,102.1,1509.0,70.124,2104.0,57.603,True,0.831,0.8306777566539925,True,0.88,10.161313953488373,35.49216860465116,5.937590473672941,1851.5200000000002,"derived (multiply form; circular -- see circularity.py, do not use as a forecast feature)"
2022-06-30,2Q22,2,False,1980.863,33.49,7465.51,18.468,17000.0,26.866,103.7,2104.0,57.603,2884.0,28.923,True,0.687,0.6868457004160888,True,0.697,11.652135294117649,43.914764705882355,1.47839603243636,2010.148,"derived (multiply form; circular -- see circularity.py, do not use as a forecast feature)"
2022-09-30,3Q22,3,False,1220.256,36.736,4805.382,21.949,15600.0,31.092,99.7,2884.0,28.923,1902.0,24.151,True,0.642,0.6415646687697162,True,0.661,7.822153846153847,30.803730769230768,3.029364330107772,1257.222,"derived (multiply form; circular -- see circularity.py, do not use as a forecast feature)"
2022-12-31,4Q22,4,False,1182.0,30.752,4783.0,28.748,13500.0,19.469,88.2,1902.0,24.151,1818.0,20.477,True,0.65,0.6501650165016502,True,0.676,8.755555555555556,35.42962962962963,3.9736040609137118,1228.968,"derived (multiply form; circular -- see circularity.py, do not use as a forecast feature)"
2023-03-31,1Q23,1,False,2172.0,24.274,7760.0,27.116,20400.0,18.605,121.1,1818.0,20.477,2484.0,18.061,True,0.874,0.8743961352657005,True,0.88,10.647058823529411,38.03921568627451,0.6408839779005558,2185.92,"derived (multiply form; circular -- see circularity.py, do not use as a forecast feature)"
2023-06-30,2Q23,2,False,2347.0,18.484,9144.0,22.483,19100.0,12.353,115.1,2484.0,18.061,3397.0,17.788,True,0.691,0.690903738592876,True,0.697,12.287958115183246,47.87434554973822,0.8823604601619017,2367.709,"derived (multiply form; circular -- see circularity.py, do not use as a forecast feature)"
2023-09-30,3Q23,3,False,1467.0,20.221,5986.0,24.569,18300.0,17.308,113.2,3397.0,17.788,2218.0,16.614,True,0.661,0.6614066726780884,True,0.661,8.01639344262295,32.7103825136612,-0.06148602590319129,1466.0980000000002,"derived (multiply form; circular -- see circularity.py, do not use as a forecast feature)"
2023-12-31,4Q23,4,False,1427.0,20.728,5869.0,22.705,15500.0,14.815,98.8,2218.0,16.614,2142.0,17.822,True,0.666,0.6661998132586368,True,0.676,9.206451612903226,37.86451612903226,1.4710581639803917,1447.9920000000002,"derived (multiply form; circular -- see circularity.py, do not use as a forecast feature)"
2024-03-31,1Q24,1,False,2434.0,12.063,8737.0,12.59,22900.0,12.255,132.6,2142.0,17.822,2748.0,10.628,True,0.886,0.8857350800582242,True,0.88,10.62882096069869,38.1528384279476,-0.6474938373048382,2418.2400000000002,"derived (multiply form; circular -- see circularity.py, do not use as a forecast feature)"
2024-06-30,2Q24,2,False,2621.0,11.674,10342.0,13.101,21200.0,10.995,125.1,2748.0,10.628,3732.0,9.862,True,0.702,0.7023043944265809,True,0.697,12.36320754716981,48.783018867924525,-0.7552842426554855,2601.2039999999997,"derived (multiply form; circular -- see circularity.py, do not use as a forecast feature)"
2024-09-30,3Q24,3,False,1657.0,12.952,6573.0,9.806,20100.0,9.836,122.8,3732.0,9.862,2480.0,11.812,True,0.668,0.6681451612903225,True,0.661,8.243781094527364,32.701492537313435,-1.069402534701269,1639.28,"derived (multiply form; circular -- see circularity.py, do not use as a forecast feature)"
2024-12-31,4Q24,4,False,1616.0,13.245,5931.0,1.056,17600.0,13.548,111.0,2480.0,11.812,2272.0,6.069,True,0.711,0.7112676056338029,True,0.676,9.181818181818182,33.69886363636363,-4.958415841584154,1535.872,"derived (multiply form; circular -- see circularity.py, do not use as a forecast feature)"
2025-03-31,1Q25,1,False,2723.0,11.873,9175.0,5.013,24500.0,6.987,143.1,2272.0,6.069,3096.0,12.664,True,0.88,0.8795219638242894,True,0.88,11.114285714285714,37.44897959183673,0.054351817847962475,2724.48,"derived (multiply form; circular -- see circularity.py, do not use as a forecast feature)"
2025-06-30,2Q25,2,False,2857.0,9.004,11067.0,7.01,23500.0,10.849,134.4,3096.0,12.664,4095.0,9.727,True,0.698,0.6976800976800976,True,0.697,12.157446808510638,47.09361702127659,-0.09747987399371051,2854.2149999999997,"derived (multiply form; circular -- see circularity.py, do not use as a forecast feature)"
2025-09-30,3Q25,3,True,1820.0,9.837,7209.0,9.676,22900.0,13.93,133.6,4095.0,9.727,2778.0,12.016,True,0.655,0.6551475881929446,True,0.661,7.9475982532751095,31.480349344978166,0.8932967032967054,1836.2579999999998,"derived (multiply form; circular -- see circularity.py, do not use as a forecast feature)"
2025-12-31,4Q25,4,True,1743.0,7.859,6959.0,17.333,20400.0,15.909,121.9,2778.0,12.016,2678.0,17.87,True,0.651,0.6508588498879762,True,0.676,8.544117647058824,34.11274509803921,3.862765347102708,1810.3280000000002,"derived (multiply form; circular -- see circularity.py, do not use as a forecast feature)"
2026-03-31,1Q26,1,True,2733.0,0.367,10550.0,14.986,29200.0,19.184,156.2,2678.0,17.87,3608.0,16.537,True,0.757,0.7574833702882483,True,0.88,9.35958904109589,36.13013698630137,16.174167581412366,3175.04,"derived (multiply form; circular -- see circularity.py, do not use as a forecast feature)"
2026-06-30,2Q26,2,True,2831.0,-0.91,12224.0,10.455,27200.0,15.745,148.3,3608.0,16.537,,,False,,,False,0.697,10.408088235294118,44.94117647058823,,,"derived (multiply form; uses 3Q26 GUIDE MIDPOINT, doubly circular)"
