model,target,window,fx_estimator,fx_estimator_source,n,rmse_pp,bias_pp,mae_pp,rmse_naive_pp,rmse_prior_year_pp,rmse_ar1_pp,ratio_vs_naive,ratio_vs_prior_year,ratio_vs_ar1,sign_accuracy_vs_naive,jackknife_ratio_min,jackknife_ratio_max,jackknife_below_1,jackknife_n,knowable_before_print,scoring,variant,term_history_quarters,rmse_baseline_pp,ratio_vs_naive_baseline,jackknife_max_baseline,delta_rmse_vs_baseline_pp,ratio_vs_baseline
v2_measured_last_q,t1_exfx_integer_fair,1Q24-2Q26,none,none,10,0.8944271909999159,-0.2,0.8,0.9082951062292475,1.746424919657298,1.2649110640673518,0.9847319278346619,0.5121475197315839,0.7071067811865475,0.2857142857142857,0.9211323729436766,1.0801234497346435,8,10,no: the residual is only knowable after the print; the rule uses prior residuals only,model ex-FX rounded half away from zero to whole points vs disclosed integer ex-FX; naive = last disclosed ex-FX,baseline_last_q,0,0.8944271909999159,0.9847319278346619,1.0801234497346435,0.0,1.0
v2_measured_last_q,t1_exfx_integer_fair,2Q24-2Q26,none,none,9,0.8819171036881969,-0.1111111111111111,0.7777777777777778,0.816496580927726,1.8104634152000358,1.1547005383792515,1.0801234497346435,0.48712230044745475,0.7637626158259734,0.16666666666666666,1.0,1.1832159566199232,0,9,no: the residual is only knowable after the print; the rule uses prior residuals only,model ex-FX rounded half away from zero to whole points vs disclosed integer ex-FX; naive = last disclosed ex-FX,baseline_last_q,0,0.8819171036881969,1.0801234497346435,1.1832159566199232,0.0,1.0
v2_measured_last_q,t2_reported_usd_yoy,1Q24-2Q26,eur,est_from_eur,10,1.0985575506035294,-0.39164073306062297,0.9468396338654579,1.19884558755992,4.0710384766601555,2.6820387327036515,0.9163461600083855,0.26984700756372526,0.4095979439849921,0.8,0.8711227851703462,0.9688631182720406,10,10,no: the residual is only knowable after the print; the rule uses prior residuals only,model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,baseline_last_q,0,1.0985575506035294,0.9163461600083855,0.9688631182720406,0.0,1.0
v2_measured_last_q,t2_reported_usd_yoy,2Q24-2Q26,eur,est_from_eur,9,0.9351702750398454,-0.20751695599387182,0.8244046235547992,1.0329163412900277,4.214249424169417,2.8270416667211404,0.9053688451398634,0.22190672191268257,0.3307946557874666,0.7777777777777778,0.8256152996553161,0.9890838423327626,9,9,no: the residual is only knowable after the print; the rule uses prior residuals only,model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,baseline_last_q,0,0.9351702750398454,0.9053688451398634,0.9890838423327626,0.0,1.0
v2_measured_last_q,t2_reported_usd_yoy,1Q24-2Q26,baskets,est_from_regional_baskets,10,0.8312997662083166,-0.25414073306062324,0.6496037880455876,0.9485339053872491,4.0710384766601555,2.6820387327036515,0.8764049039121374,0.20419845476142678,0.30995069387768237,0.9,0.7856711026392679,0.9180234624270853,10,10,no: the residual is only knowable after the print; the rule uses prior residuals only,model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,baseline_last_q,0,0.8312997662083166,0.8764049039121374,0.9180234624270853,0.0,1.0
v2_measured_last_q,t2_reported_usd_yoy,2Q24-2Q26,baskets,est_from_regional_baskets,9,0.7829013907288721,-0.15118362266053872,0.590587017088277,0.8984669423654158,4.214249424169417,2.8270416667211404,0.8713747315707672,0.18577481110605445,0.2769330922656322,0.8888888888888888,0.7459454629941498,0.9236529428212884,9,9,no: the residual is only knowable after the print; the rule uses prior residuals only,model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,baseline_last_q,0,0.7829013907288721,0.8713747315707672,0.9236529428212884,0.0,1.0
v2_measured_last_q,t2_reported_usd_yoy,1Q24-2Q26,midpoint,mean of eur and baskets,10,0.9320350699641158,-0.32289073306062316,0.7653896338654577,1.043177372856859,4.0710384766601555,2.6820387327036515,0.8934579048734853,0.2289428300193196,0.3475099216872868,0.8,0.8249446414398767,0.9445747684183187,10,10,no: the residual is only knowable after the print; the rule uses prior residuals only,model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,baseline_last_q,0,0.9320350699641158,0.8934579048734853,0.9445747684183187,0.0,1.0
v2_measured_last_q,t2_reported_usd_yoy,2Q24-2Q26,midpoint,mean of eur and baskets,9,0.8218854265349521,-0.17935028932720531,0.6710157346659105,0.932113805392135,4.214249424169417,2.8270416667211404,0.8817436473748929,0.19502533993866225,0.2907227849556923,0.7777777777777778,0.768315026214756,0.9552389440855495,9,9,no: the residual is only knowable after the print; the rule uses prior residuals only,model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,baseline_last_q,0,0.8218854265349521,0.8817436473748929,0.9552389440855495,0.0,1.0
last_q_plus_term__entire_home_premium,t1_exfx_integer_fair,1Q24-2Q26,none,none,10,0.8944271909999159,-0.2,0.8,0.9082951062292475,1.746424919657298,1.2649110640673518,0.9847319278346619,0.5121475197315839,0.7071067811865475,0.2857142857142857,0.9211323729436766,1.0801234497346435,8,10,no: prior-quarter residual known only at that print; the term's share is quarter-to-date (reviews) and its premium is the in-quarter dump,model ex-FX rounded half away from zero to whole points vs disclosed integer ex-FX; naive = last disclosed ex-FX,entire_home_premium,14,0.8944271909999159,0.9847319278346619,1.0801234497346435,0.0,1.0
last_q_plus_term__entire_home_premium,t1_exfx_integer_fair,2Q24-2Q26,none,none,9,0.8819171036881969,-0.1111111111111111,0.7777777777777778,0.816496580927726,1.8104634152000358,1.1547005383792515,1.0801234497346435,0.48712230044745475,0.7637626158259734,0.16666666666666666,1.0,1.1832159566199232,0,9,no: prior-quarter residual known only at that print; the term's share is quarter-to-date (reviews) and its premium is the in-quarter dump,model ex-FX rounded half away from zero to whole points vs disclosed integer ex-FX; naive = last disclosed ex-FX,entire_home_premium,14,0.8819171036881969,1.0801234497346435,1.1832159566199232,0.0,1.0
