date,index_z,weight_covered,n_countries,region,global_z,relative_z
2016-01-31,-0.6027903534348529,1.0,7.0,apac,-0.5260767146368559,-0.07671363879799697
2016-01-31,-0.0840058777281535,1.0,14.0,emea,-0.5260767146368559,0.4420708369087024
2016-01-31,-1.9560969727254822,0.92,5.0,latam,-0.5260767146368559,-1.4300202580886263
2016-01-31,-0.27753494765946307,1.0,2.0,na,-0.5260767146368559,0.24854176697739283
2016-02-29,-0.9525126472544652,1.0,7.0,apac,-0.5884645398258677,-0.3640481074285975
2016-02-29,-0.23252357909339258,1.0,14.0,emea,-0.5884645398258677,0.35594096073247505
2016-02-29,-1.7648726923320526,0.92,5.0,latam,-0.5884645398258677,-1.176408152506185
2016-02-29,-0.24029199701673254,1.0,2.0,na,-0.5884645398258677,0.3481725428091351
2016-03-31,-0.7500543415360702,1.0,7.0,apac,-0.5633716090487543,-0.18668273248731593
2016-03-31,-0.260522078394777,1.0,14.0,emea,-0.5633716090487543,0.3028495306539773
2016-03-31,-1.6602178522366233,0.92,5.0,latam,-0.5633716090487543,-1.0968462431878692
2016-03-31,-0.26683751377498593,1.0,2.0,na,-0.5633716090487543,0.29653409527376834
2016-04-30,-0.7568178854245047,1.0,7.0,apac,-0.5204008745296392,-0.23641701089486544
2016-04-30,-0.22188123917235014,1.0,14.0,emea,-0.5204008745296392,0.2985196353572891
2016-04-30,-1.4444212185509517,0.92,5.0,latam,-0.5204008745296392,-0.9240203440213125
2016-04-30,-0.29463515318557976,1.0,2.0,na,-0.5204008745296392,0.22576572134405948
2016-05-31,-0.6337128996163953,1.0,7.0,apac,-0.4621744631283811,-0.1715384364880142
2016-05-31,-0.19600338831377043,1.0,14.0,emea,-0.4621744631283811,0.26617107481461066
2016-05-31,-1.5139398131631303,0.92,5.0,latam,-0.4621744631283811,-1.0517653500347492
2016-05-31,-0.1481442733124542,1.0,2.0,na,-0.4621744631283811,0.3140301898159269
2016-06-30,-0.42826961571487643,1.0,7.0,apac,-0.3681192557327151,-0.06015035998216134
2016-06-30,-0.19957907040352532,1.0,14.0,emea,-0.3681192557327151,0.16854018532918977
2016-06-30,-1.2345103023698007,0.92,5.0,latam,-0.3681192557327151,-0.8663910466370857
2016-06-30,-0.07630138630140737,1.0,2.0,na,-0.3681192557327151,0.2918178694313077
2016-07-31,-0.32377027493525834,1.0,7.0,apac,-0.32198718412755395,-0.0017830908077043905
2016-07-31,-0.19741227552374724,1.0,14.0,emea,-0.32198718412755395,0.12457490860380671
2016-07-31,-1.1545509070071742,0.92,5.0,latam,-0.32198718412755395,-0.8325637228796203
2016-07-31,-0.015456218265625089,1.0,2.0,na,-0.32198718412755395,0.30653096586192885
2016-08-31,-0.15497161458991598,1.0,7.0,apac,-0.23647709309710133,0.08150547850718534
2016-08-31,-0.1373558077518644,1.0,14.0,emea,-0.23647709309710133,0.09912128534523693
2016-08-31,-0.9261272329378444,0.92,5.0,latam,-0.23647709309710133,-0.6896501398407431
2016-08-31,-0.013748113521041161,1.0,2.0,na,-0.23647709309710133,0.22272897957606017
2016-09-30,-0.02758814068596596,1.0,7.0,apac,-0.17989555345747923,0.15230741277151327
2016-09-30,-0.02708170321706281,1.0,14.0,emea,-0.17989555345747923,0.15281385024041644
2016-09-30,-0.8690050252139234,0.92,5.0,latam,-0.17989555345747923,-0.6891094717564442
2016-09-30,-0.06191160748827991,1.0,2.0,na,-0.17989555345747923,0.11798394596919932
2016-10-31,-0.08467478550468095,1.0,7.0,apac,-0.12501246715998326,0.04033768165530231
2016-10-31,0.07064803055266729,1.0,14.0,emea,-0.12501246715998326,0.19566049771265054
2016-10-31,-0.690254243956131,0.92,5.0,latam,-0.12501246715998326,-0.5652417767961477
2016-10-31,-0.08653123944543542,1.0,2.0,na,-0.12501246715998326,0.038481227714547844
2016-11-30,-0.20800662514936846,1.0,7.0,apac,-0.14165418942977573,-0.06635243571959273
2016-11-30,-0.0008014550741007823,1.0,14.0,emea,-0.14165418942977573,0.14085273435567494
2016-11-30,-0.7042677486050286,0.92,5.0,latam,-0.14165418942977573,-0.5626135591752529
2016-11-30,0.017164082984235673,1.0,2.0,na,-0.14165418942977573,0.1588182724140114
2016-12-31,-0.10280366620294464,1.0,7.0,apac,-0.09492229236956327,-0.007881373833381361
2016-12-31,0.008825804442044559,1.0,14.0,emea,-0.09492229236956327,0.10374809681160783
2016-12-31,-0.7623450594023866,0.92,5.0,latam,-0.09492229236956327,-0.6674227670328233
2016-12-31,0.1483764393386872,1.0,2.0,na,-0.09492229236956327,0.24329873170825045
2017-01-31,0.12365080668074294,1.0,7.0,apac,0.10293398106772712,0.020716825613015813
2017-01-31,0.15256345332515495,1.0,14.0,emea,0.10293398106772712,0.04962947225742782
2017-01-31,-0.2629470384530983,0.92,5.0,latam,0.10293398106772712,-0.3658810195208254
2017-01-31,0.2350938149324941,1.0,2.0,na,0.10293398106772712,0.13215983386476698
2017-02-28,0.348834832519489,1.0,7.0,apac,0.15007697729950356,0.19875785521998543
2017-02-28,0.20447202410767132,1.0,14.0,emea,0.15007697729950356,0.05439504680816776
2017-02-28,-0.1855558274106853,0.92,5.0,latam,0.15007697729950356,-0.33563280471018886
2017-02-28,0.17968326479447727,1.0,2.0,na,0.15007697729950356,0.02960628749497371
2017-03-31,0.3091349315919156,1.0,7.0,apac,0.16172181026401108,0.1474131213279045
2017-03-31,0.26750673792963064,1.0,14.0,emea,0.16172181026401108,0.10578492766561956
2017-03-31,-0.39152434287221166,0.92,5.0,latam,0.16172181026401108,-0.5532461531362227
2017-03-31,0.26833044248300264,1.0,2.0,na,0.16172181026401108,0.10660863221899156
2017-04-30,0.4024325454221125,1.0,7.0,apac,0.18990660346582033,0.21252594195629215
2017-04-30,0.2693367442452632,1.0,14.0,emea,0.18990660346582033,0.07943014077944288
2017-04-30,-0.2989404536996527,0.92,5.0,latam,0.18990660346582033,-0.48884705716547305
2017-04-30,0.2668116964745203,1.0,2.0,na,0.18990660346582033,0.07690509300869997
2017-05-31,0.41025806038686685,1.0,7.0,apac,0.2458182948514599,0.16443976553540696
2017-05-31,0.34721698409994484,1.0,14.0,emea,0.2458182948514599,0.10139868924848494
2017-05-31,-0.2054502106229673,0.92,5.0,latam,0.2458182948514599,-0.4512685054744272
2017-05-31,0.29263956638152916,1.0,2.0,na,0.2458182948514599,0.046821271530069264
2017-06-30,0.4759578568581081,1.0,7.0,apac,0.3111121930929596,0.16484566376514848
2017-06-30,0.4504022507913131,1.0,14.0,emea,0.3111121930929596,0.13929005769835345
2017-06-30,-0.1466317383746099,0.92,5.0,latam,0.3111121930929596,-0.45774393146756953
2017-06-30,0.30986235935089324,1.0,2.0,na,0.3111121930929596,-0.0012498337420663863
2017-07-31,0.4043434211705639,1.0,7.0,apac,0.29735054741659805,0.10699287375396582
2017-07-31,0.42073356576744636,1.0,14.0,emea,0.29735054741659805,0.1233830183508483
2017-07-31,-0.0996196057030218,0.92,5.0,latam,0.29735054741659805,-0.39697015311961986
2017-07-31,0.30866315897083574,1.0,2.0,na,0.29735054741659805,0.011312611554237684
2017-08-31,0.19617944770392176,1.0,7.0,apac,0.20634210663530037,-0.010162658931378604
2017-08-31,0.37245115471936385,1.0,14.0,emea,0.20634210663530037,0.1661090480840635
2017-08-31,-0.19390100732669324,0.92,5.0,latam,0.20634210663530037,-0.40024311396199364
2017-08-31,0.21320172893837447,1.0,2.0,na,0.20634210663530037,0.006859622303074103
2017-09-30,0.3919173791737875,1.0,7.0,apac,0.341612502265077,0.050304876908710494
2017-09-30,0.4555880379362247,1.0,14.0,emea,0.341612502265077,0.11397553567114771
2017-09-30,0.022064895233216805,0.92,5.0,latam,0.341612502265077,-0.3195476070318602
2017-09-30,0.3466174544200459,1.0,2.0,na,0.341612502265077,0.005004952154968878
2017-10-31,0.402937988559729,1.0,7.0,apac,0.35552117699417757,0.04741681156555144
2017-10-31,0.38166660860989216,1.0,14.0,emea,0.35552117699417757,0.026145431615714587
2017-10-31,-0.09631742263963886,0.92,5.0,latam,0.35552117699417757,-0.45183859963381645
2017-10-31,0.5569147988924709,1.0,2.0,na,0.35552117699417757,0.2013936218982933
2017-11-30,0.5707277357673605,1.0,7.0,apac,0.4573249292893412,0.11340280647801926
2017-11-30,0.5459227015311165,1.0,14.0,emea,0.4573249292893412,0.08859777224177534
2017-11-30,-0.007466851309811588,0.92,5.0,latam,0.4573249292893412,-0.46479178059915277
2017-11-30,0.5518828382731279,1.0,2.0,na,0.4573249292893412,0.09455790898378669
2017-12-31,0.5193862297046273,1.0,7.0,apac,0.44402115371097156,0.07536507599365577
2017-12-31,0.5143962698291286,1.0,14.0,emea,0.44402115371097156,0.070375116118157
2017-12-31,0.07127723842916502,0.92,5.0,latam,0.44402115371097156,-0.37274391528180656
2017-12-31,0.527668873075293,1.0,2.0,na,0.44402115371097156,0.08364771936432142
2018-01-31,0.5371572912829018,1.0,7.0,apac,0.4028522074551685,0.13430508382773332
2018-01-31,0.4958482641552183,1.0,14.0,emea,0.4028522074551685,0.09299605670004985
2018-01-31,0.09571301000214955,0.92,5.0,latam,0.4028522074551685,-0.30713919745301893
2018-01-31,0.392160138326814,1.0,2.0,na,0.4028522074551685,-0.010692069128354464
2018-02-28,0.28430537900331604,1.0,7.0,apac,0.3117963309153356,-0.027490951912019557
2018-02-28,0.4372657207012925,1.0,14.0,emea,0.3117963309153356,0.1254693897859569
2018-02-28,0.031838895089440405,0.92,5.0,latam,0.3117963309153356,-0.27995743582589516
2018-02-28,0.31297861899408635,1.0,2.0,na,0.3117963309153356,0.0011822880787507595
2018-03-31,0.3357675148299789,1.0,7.0,apac,0.3618603714512791,-0.026092856621300176
2018-03-31,0.3553889442602694,1.0,14.0,emea,0.3618603714512791,-0.006471427191009682
2018-03-31,0.4447370204620591,0.92,5.0,latam,0.3618603714512791,0.08287664901078001
2018-03-31,0.33490089743960816,1.0,2.0,na,0.3618603714512791,-0.026959474011670925
2018-04-30,0.3846137417103163,1.0,7.0,apac,0.2878554575556496,0.0967582841546667
2018-04-30,0.3363848163535291,1.0,14.0,emea,0.2878554575556496,0.04852935879787951
2018-04-30,0.2865525309396231,0.92,5.0,latam,0.2878554575556496,-0.0013029266160265451
2018-04-30,0.17970521356342573,1.0,2.0,na,0.2878554575556496,-0.1081502439922239
2018-05-31,0.48851711647768636,1.0,7.0,apac,0.32090792601423646,0.1676091904634499
2018-05-31,0.2989938560765072,1.0,14.0,emea,0.32090792601423646,-0.021914069937729264
2018-05-31,0.1763950595251719,0.92,5.0,latam,0.32090792601423646,-0.14451286648906456
2018-05-31,0.3590742796319557,1.0,2.0,na,0.32090792601423646,0.03816635361771925
2018-06-30,0.47747519031942975,1.0,7.0,apac,0.17084519654958277,0.306629993769847
2018-06-30,0.25901752444689463,1.0,14.0,emea,0.17084519654958277,0.08817232789731186
2018-06-30,-0.273848730409882,0.92,5.0,latam,0.17084519654958277,-0.44469392695946475
2018-06-30,0.1689914679336468,1.0,2.0,na,0.17084519654958277,-0.0018537286159359678
2018-07-31,0.25394396223271876,1.0,7.0,apac,0.13573807195877033,0.11820589027394843
2018-07-31,0.24640830743950778,1.0,14.0,emea,0.13573807195877033,0.11067023548073746
2018-07-31,-0.24693677725075588,0.92,5.0,latam,0.13573807195877033,-0.3826748492095262
2018-07-31,0.15123460233642405,1.0,2.0,na,0.13573807195877033,0.015496530377653722
2018-08-31,0.15198782911564657,1.0,7.0,apac,0.17933858100781036,-0.027350751892163794
2018-08-31,0.2512133621301638,1.0,14.0,emea,0.17933858100781036,0.07187478112235346
2018-08-31,-0.07067789690595397,0.92,5.0,latam,0.17933858100781036,-0.25001647791376436
2018-08-31,0.23633248801115897,1.0,2.0,na,0.17933858100781036,0.05699390700334861
2018-09-30,0.12241413300244267,1.0,7.0,apac,0.07545345461019341,0.04696067839224925
