source_id,provider,dataset_name,dataset_url,terms_url,reuse_status,access_method,cost,personal_data_retained,retained_granularity,pit_treatment,forecast_linkage,caveat
EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Short-stay accommodation offered via collaborative economy platforms by months and residence of guest - national,https://ec.europa.eu/eurostat/databrowser/view/tour_ce_omr/default/table,https://ec.europa.eu/eurostat/help/copyright-notice,allowed_with_attribution,Official Eurostat Statistics API,free,false,country-month-current-vintage,current_snapshot_prospective_only,Direct platform guest-night volume proxy,Combines Airbnb Booking and Expedia; API exposes latest observation versions rather than immutable vintages
EUROSTAT_PLATFORM_NIGHTS_REGION,Eurostat,Short-stay accommodation offered via collaborative economy platforms by NUTS1 and NUTS2 region,https://ec.europa.eu/eurostat/databrowser/view/tour_ce_omn12/default/table,https://ec.europa.eu/eurostat/help/copyright-notice,allowed_with_attribution,Official Eurostat Statistics API,free,false,region-month-current-vintage,current_snapshot_prospective_only,Regional platform guest-night breadth and mix,Combines multiple platforms; regional releases lag country data and latest versions may revise history
EUROSTAT_PLATFORM_NIGHTS_NUTS3,Eurostat,Guest nights spent at short-stay accommodation offered via collaborative economy platforms by NUTS3 region,https://ec.europa.eu/eurostat/databrowser/view/tour_ce_oan3/default/table,https://ec.europa.eu/eurostat/help/copyright-notice,allowed_with_attribution,Official Eurostat Statistics API,free,false,NUTS3-year-current-vintage,current_snapshot_prospective_only,Fine-grained annual platform guest-night concentration,Annual and lagged; combines multiple platforms and latest versions may revise history
EUROSTAT_TOURISM_NIGHTS,Eurostat,Nights spent at tourist accommodation establishments - monthly,https://ec.europa.eu/eurostat/databrowser/view/tour_occ_nim/default/table,https://ec.europa.eu/eurostat/help/copyright-notice,allowed_with_attribution,Official Eurostat Statistics API,free,false,country-month-current-vintage,current_snapshot_prospective_only,Total accommodation demand control,Broader than short-term rentals and current API observations can be revised
TORONTO_STR_PROGRAM,City of Toronto,Short Term Rental Registration and Enforcement overview,https://open.toronto.ca/dataset/short-term-rental-program-data/,https://open.toronto.ca/open-data-licence/,open_government_licence_toronto,Official Toronto CKAN download,free,false,city-month-program-metric,current_snapshot_prospective_only,Legal supply and enforcement-flow proxy,Historical rows are contained in a current mutable publication; original monthly vintages were not retrieved
SFO_AIR_PASSENGERS,City and County of San Francisco,Air Traffic Passenger Statistics,https://data.sfgov.org/Transportation/Air-Traffic-Passenger-Statistics/rkru-6vcg,https://data.sfgov.org/terms-of-use,public_domain_pddl,Official SODA API server-side aggregate,free,false,airport-month-geo-activity,current_snapshot_prospective_only,Inbound and outbound travel-demand proxy,Current dataset was loaded in August 2026 and is seasonal; original historical vintages were not retrieved
STATCAN_ACCOM_PRICE,Statistics Canada,Traveller accommodation services price index monthly,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=1810024901,https://www.statcan.gc.ca/en/terms-conditions/open-licence,statistics_canada_open_licence,Official Web Data Service full-table download,free,false,region-month-client-group,current_snapshot_prospective_only,Accommodation pricing-pressure proxy,Official table is revised; per-observation original-release vintages were not retrieved
STATCAN_TRAVELLERS,Statistics Canada,International travellers entering or returning to Canada seasonally adjusted,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=2410005401,https://www.statcan.gc.ca/en/terms-conditions/open-licence,statistics_canada_open_licence,Official Web Data Service full-table download,free,false,region-month-traveller-segment,current_snapshot_prospective_only,Inbound and outbound overnight-demand proxy,Current table may contain revisions; collection is restricted to aggregate published rows
UK_CAA_AIRPORT_PASSENGERS,UK Civil Aviation Authority,Terminal and transit passengers May 2026,https://www.caa.co.uk/data-and-analysis/uk-aviation-market/airports/uk-airport-data/uk-airport-data-2026/may-2026/,https://www.caa.co.uk/data-and-analysis/uk-aviation-market/airports/uk-airport-data/uk-airport-data-2026/may-2026/,allowed_internal_attributed_no_resale,Official published CSV,free,false,airport-month,current_release,Airport passenger-demand breadth,CAA requires attribution and prohibits selling its statistical data; May files were updated and some other May tables had missing airports
EUROSTAT_TOUR_CE_OARC,Eurostat,Short-stay accommodation offered via collaborative economy platforms by residence of the guest and cities - experimental statistics,https://ec.europa.eu/eurostat/databrowser/view/tour_ce_oarc/default/table,https://ec.europa.eu/eurostat/help/copyright-notice,allowed_with_attribution,Official Statistics API lastTimePeriod=1,free,false,platform-activity-latest-provider-snapshot,current_snapshot_prospective_only,"Collaborative-platform demand, mix, geographic breadth, or accommodation structure",Latest provider snapshot; revisions and cross-source dependence require prospective point-in-time testing
EUROSTAT_TOUR_CE_OAR,Eurostat,Guest nights spent at short-stay accommodation offered via collaborative economy platforms by country of residence of the guest - experimental statistics,https://ec.europa.eu/eurostat/databrowser/view/tour_ce_oar/default/table,https://ec.europa.eu/eurostat/help/copyright-notice,allowed_with_attribution,Official Statistics API lastTimePeriod=1,free,false,platform-activity-latest-provider-snapshot,current_snapshot_prospective_only,"Collaborative-platform demand, mix, geographic breadth, or accommodation structure",Latest provider snapshot; revisions and cross-source dependence require prospective point-in-time testing
EUROSTAT_TOUR_CE_OAW,Eurostat,"Guest nights spent at short-stay accommodation offered via collaborative economy platforms by NUTS 1 and NUTS 2 region, by world region of residence of the guest - experimental statistics",https://ec.europa.eu/eurostat/databrowser/view/tour_ce_oaw/default/table,https://ec.europa.eu/eurostat/help/copyright-notice,allowed_with_attribution,Official Statistics API lastTimePeriod=1,free,false,platform-activity-latest-provider-snapshot,current_snapshot_prospective_only,"Collaborative-platform demand, mix, geographic breadth, or accommodation structure",Latest provider snapshot; revisions and cross-source dependence require prospective point-in-time testing
EUROSTAT_TOUR_CE_OAM,Eurostat,Guest nights spent at short-stay accommodation offered via collaborative economy platforms by mode of accommodation - experimental statistics,https://ec.europa.eu/eurostat/databrowser/view/tour_ce_oam/default/table,https://ec.europa.eu/eurostat/help/copyright-notice,allowed_with_attribution,Official Statistics API lastTimePeriod=1,free,false,platform-activity-latest-provider-snapshot,current_snapshot_prospective_only,"Collaborative-platform demand, mix, geographic breadth, or accommodation structure",Latest provider snapshot; revisions and cross-source dependence require prospective point-in-time testing
