region,quarter,country,share_base,share_new,rel_price,growth_pct,contrib_pp
APAC,1Q16,australia,0.5980952380952381,0.5348315279190855,1.2854964971776464,127.68152866242039,-8.132527782990602
APAC,1Q16,china,0.03664761904761905,0.028846729307558796,0.7209601611042039,100.4158004158004,-0.562413072374997
APAC,1Q16,new-zealand,0.2070857142857143,0.29840205877072234,0.7052546604776423,266.8874172185431,6.440127752583378
APAC,1Q16,singapore,0.007466666666666667,0.00813932611167634,1.083553151222633,177.55102040816325,0.07288622613398997
APAC,1Q16,taiwan,0.03702857142857143,0.03408342809264468,0.4953345206967967,134.3621399176955,-0.1458831162684641
APAC,1Q16,thailand,0.11367619047619047,0.09569692979831228,0.28369149236438423,114.343163538874,-0.5100563293315555
APAC,2Q16,australia,0.6348180890853451,0.5870040730125208,1.2645218611563973,108.42260310658811,-6.04618685937697
APAC,2Q16,china,0.04360761645698742,0.03692110423895008,0.7091967086185827,90.83820662768032,-0.47420524571700234
APAC,2Q16,new-zealand,0.13022781366882014,0.20018102277869967,0.6937474647456543,246.47519582245428,4.852986147080154
APAC,2Q16,singapore,0.012155729343760626,0.010257957459647008,1.0658734974806974,90.2097902097902,-0.20227847555407152
APAC,2Q16,taiwan,0.06256375382522951,0.054646251319957755,0.48725245956074104,96.875,-0.38578225692719914
APAC,2Q16,thailand,0.11662699761985719,0.11098959119022477,0.2790626771107199,114.50437317784257,-0.15731897302144096
APAC,3Q16,australia,0.6556898424769148,0.6018084291187739,1.2472602694508712,103.31365848607228,-6.7204146143468595
APAC,3Q16,china,0.03564638783269962,0.0385287356321839,0.699515686566594,139.42857142857142,0.20162474998799562
APAC,3Q16,new-zealand,0.12486420423682781,0.19641379310344825,0.6842773354809597,248.45024469820552,4.8959762024409175
APAC,3Q16,singapore,0.013647474198804996,0.01207662835249042,1.0513235923438835,96.01990049751244,-0.1651467298165909
APAC,3Q16,taiwan,0.05173818576860402,0.04505747126436781,0.4806011289093601,92.91338582677164,-0.32107589326570596
APAC,3Q16,thailand,0.11841390548614883,0.1061149425287356,0.2752532799460627,98.5091743119266,-0.3385329893963119
APAC,4Q16,australia,0.6128808014720916,0.5604060318019128,1.2677470734036749,91.17293835068054,-6.6524735676901
APAC,4Q16,china,0.036025352688611734,0.03414891744411195,0.7110055424399877,98.1838819523269,-0.133415585886908
APAC,4Q16,new-zealand,0.19783275403802902,0.28238377437462114,0.6955168946689688,198.4291029350972,5.880666310559938
APAC,4Q16,singapore,0.009445921079533837,0.007217039253652526,1.0685920493410659,59.74025974025974,-0.23817653980575676
APAC,4Q16,taiwan,0.04543038233490084,0.03878425159889691,0.48849521593242945,78.4878487848785,-0.3246603068999397
APAC,4Q16,thailand,0.09838478838683296,0.07705998552680475,0.27977443733537316,63.75727348295928,-0.5966134721452148
APAC,1Q17,australia,0.5504724559540343,0.5050969842842984,1.3110936886246245,76.47786297303982,-5.949149452455616
APAC,1Q17,china,0.027013043596656048,0.02382840152909528,0.7353161358656647,69.65725806451613,-0.23417186992340244
