region,period,lang,reviews,tot,share_pct,reviews_lag4,share_pct_lag4,yoy_pct,share_chg_pp
APAC,2021Q1,de,10,110203,0.009074163135304847,,,,
APAC,2021Q1,en,97829,110203,88.77163053637378,,,,
APAC,2021Q1,es,20,110203,0.018148326270609694,,,,
APAC,2021Q1,fr,7,110203,0.006351914194713392,,,,
APAC,2021Q1,it,5,110203,0.004537081567652423,,,,
APAC,2021Q1,other,5311,110203,4.819288041160404,,,,
APAC,2021Q1,pt,1,110203,0.0009074163135304846,,,,
APAC,2021Q1,zh_ja_ko,7020,110203,6.3700625209840025,,,,
APAC,2021Q2,de,9,112542,0.007997014447939436,,,,
APAC,2021Q2,en,100304,112542,89.12583746512414,,,,
APAC,2021Q2,es,22,112542,0.01954825753940751,,,,
APAC,2021Q2,fr,14,112542,0.012439800252350234,,,,
APAC,2021Q2,it,5,112542,0.004442785804410798,,,,
APAC,2021Q2,other,5128,112542,4.556521121003714,,,,
APAC,2021Q2,pt,2,112542,0.0017771143217643192,,,,
APAC,2021Q2,zh_ja_ko,7058,112542,6.271436441506282,,,,
APAC,2021Q3,de,12,71666,0.01674434180783077,,,,
APAC,2021Q3,en,60397,71666,84.27566768062958,,,,
APAC,2021Q3,es,16,71666,0.022325789077107694,,,,
APAC,2021Q3,fr,9,71666,0.012558256355873078,,,,
APAC,2021Q3,it,3,71666,0.004186085451957693,,,,
APAC,2021Q3,other,3235,71666,4.513995479027712,,,,
APAC,2021Q3,pt,2,71666,0.0027907236346384617,,,,
APAC,2021Q3,zh_ja_ko,7992,71666,11.151731644015292,,,,
APAC,2021Q4,de,29,116385,0.024917300339390814,,,,
APAC,2021Q4,en,100842,116385,86.64518623533961,,,,
APAC,2021Q4,es,46,116385,0.03952399364179233,,,,
APAC,2021Q4,fr,29,116385,0.024917300339390814,,,,
APAC,2021Q4,it,7,116385,0.006014520771577094,,,,
APAC,2021Q4,other,5532,116385,4.753189844052068,,,,
APAC,2021Q4,pt,3,116385,0.002577651759247326,,,,
APAC,2021Q4,zh_ja_ko,9897,116385,8.503673153756928,,,,
APAC,2022Q1,de,79,151240,0.05223485850304152,10.0,0.009074163135304847,690.0,0.04316069536773667
APAC,2022Q1,en,134540,151240,88.95794763290135,97829.0,88.77163053637378,37.525682568563525,0.18631709652757422
APAC,2022Q1,es,109,151240,0.0720708807193864,20.0,0.018148326270609694,445.0,0.05392255444877671
APAC,2022Q1,fr,81,151240,0.05355725998413118,7.0,0.006351914194713392,1057.142857142857,0.04720534578941779
APAC,2022Q1,it,13,151240,0.008595609627082782,5.0,0.004537081567652423,160.0,0.004058528059430359
APAC,2022Q1,other,6466,151240,4.275323988362867,5311.0,4.819288041160404,21.747316889474668,-0.5439640527975369
APAC,2022Q1,pt,3,151240,0.001983602221634488,1.0,0.0009074163135304846,200.0,0.0010761859081040036
APAC,2022Q1,zh_ja_ko,9949,151240,6.578286167680508,7020.0,6.3700625209840025,41.72364672364672,0.2082236466965055
APAC,2022Q2,de,172,159594,0.107773475193303,9.0,0.007997014447939436,1811.111111111111,0.09977646074536357
APAC,2022Q2,en,142070,159594,89.01963732972418,100304.0,89.12583746512414,41.63941617482851,-0.1062001353999591
APAC,2022Q2,es,247,159594,0.15476772309735956,22.0,0.01954825753940751,1022.7272727272726,0.13521946555795206
APAC,2022Q2,fr,143,159594,0.08960236600373447,14.0,0.012439800252350234,921.4285714285713,0.07716256575138424
APAC,2022Q2,it,13,159594,0.008145669636703134,5.0,0.004442785804410798,160.0,0.0037028838322923363
APAC,2022Q2,other,7362,159594,4.6129553742621905,5128.0,4.556521121003714,43.5647425897036,0.05643425325847673
APAC,2022Q2,pt,16,159594,0.010025439552865396,2.0,0.0017771143217643192,700.0,0.008248325231101077
APAC,2022Q2,zh_ja_ko,9571,159594,5.997092622529669,7058.0,6.271436441506282,35.60498724851233,-0.27434381897661275
APAC,2022Q3,de,380,167042,0.22748769770476887,12.0,0.01674434180783077,3066.666666666667,0.2107433558969381
APAC,2022Q3,en,144819,167042,86.69616024712347,60397.0,84.27566768062958,139.77846581783862,2.420492566493891
APAC,2022Q3,es,559,167042,0.3346463763604363,16.0,0.022325789077107694,3393.75,0.3123205872833286
APAC,2022Q3,fr,390,167042,0.23347421606542068,9.0,0.012558256355873078,4233.333333333334,0.2209159597095476
APAC,2022Q3,it,32,167042,0.0191568587540858,3.0,0.004186085451957693,966.6666666666666,0.014970773302128107
APAC,2022Q3,other,8036,167042,4.810766154619796,3235.0,4.513995479027712,148.4080370942813,0.29677067559208403
APAC,2022Q3,pt,22,167042,0.013170340393433986,2.0,0.0027907236346384617,1000.0,0.010379616758795524
APAC,2022Q3,zh_ja_ko,12804,167042,7.665138108978581,7992.0,11.151731644015292,60.2102102102102,-3.486593535036712
APAC,2022Q4,de,1204,207979,0.5789046009452877,29.0,0.024917300339390814,4051.724137931034,0.553987300605897
APAC,2022Q4,en,180935,207979,86.99676409637512,100842.0,86.64518623533961,79.4242478332441,0.3515778610355085
APAC,2022Q4,es,1160,207979,0.5577486188509417,46.0,0.03952399364179233,2421.7391304347825,0.5182246252091494
APAC,2022Q4,fr,775,207979,0.3726337755254136,29.0,0.024917300339390814,2572.4137931034484,0.3477164751860228
APAC,2022Q4,it,51,207979,0.024521706518446575,7.0,0.006014520771577094,628.5714285714286,0.018507185746869482
APAC,2022Q4,other,9479,207979,4.5576716880069625,5532.0,4.753189844052068,71.34851771511208,-0.19551815604510558
APAC,2022Q4,pt,40,207979,0.01923271099486006,3.0,0.002577651759247326,1233.3333333333335,0.016655059235612734
APAC,2022Q4,zh_ja_ko,14335,207979,6.892522802782973,9897.0,8.503673153756928,44.84187127412347,-1.611150350973955
APAC,2023Q1,de,2458,244383,1.0057982756574722,79.0,0.05223485850304152,3011.392405063291,0.9535634171544306
APAC,2023Q1,en,207965,244383,85.09798144715467,134540.0,88.95794763290135,54.574847628957926,-3.8599661857466856
APAC,2023Q1,es,2025,244383,0.8286173751856717,109.0,0.0720708807193864,1757.7981651376144,0.7565464944662853
APAC,2023Q1,fr,1272,244383,0.5204944697462589,81.0,0.05355725998413118,1470.3703703703704,0.4669372097621277
APAC,2023Q1,it,90,244383,0.03682743889714096,13.0,0.008595609627082782,592.3076923076924,0.02823182927005818
APAC,2023Q1,other,10770,244383,4.407016854691202,6466.0,4.275323988362867,66.5635632539437,0.13169286632833455
APAC,2023Q1,pt,71,244383,0.02905275735218898,3.0,0.001983602221634488,2266.666666666667,0.027069155130554492
APAC,2023Q1,zh_ja_ko,19732,244383,8.074211381315394,9949.0,6.578286167680508,98.33149060207056,1.4959252136348855
APAC,2023Q2,de,1598,232545,0.6871788256036466,172.0,0.107773475193303,829.0697674418604,0.5794053504103436
APAC,2023Q2,en,196222,232545,84.38022748285277,142070.0,89.01963732972418,38.11642148236785,-4.639409846871402
APAC,2023Q2,es,2310,232545,0.9933561246210411,247.0,0.15476772309735956,835.2226720647773,0.8385884015236815
APAC,2023Q2,fr,1398,232545,0.6011739663290976,143.0,0.08960236600373447,877.6223776223777,0.5115716003253631
