year,variant,within_region_exfx_pp,size_pp,los_pp,plug_pp,our_subgeo_pp,implied_lfl_price_pp,gbv_wtd_accom_cpi_pct,price_minus_blend_pp,accel_2025_vs_2024_pp
2023,"A as filed (05 pooled size, 03 LOS)",3.096536844551291,0.0,0.6174491393177295,2.4790877052335616,-0.8603618209672133,3.3394495262007746,7.097601151877234,-3.7581516256764598,0.7713634634262667
2023,"B adopted H size, 03 LOS",3.096536844551291,0.3867649566647435,0.6174491393177295,2.0923227485688183,-0.8603618209672133,2.9526845695360313,7.097601151877234,-4.144916582341203,0.180119887809564
2023,C adopted H size and H LOS,3.096536844551291,0.3867649566647435,0.3118522271690239,2.3979196607175237,-0.8603618209672133,3.2582814816847367,7.097601151877234,-3.8393196701924976,-0.006108897724052209
2023,"D 05 pairs reweighted, 03 LOS",3.096536844551291,,0.6174491393177295,,-0.8603618209672133,,7.097601151877234,,-0.38798766105229143
2024,"A as filed (05 pooled size, 03 LOS)",3.4434282217499126,0.4410509947887275,0.2054051867943019,2.796972040166883,-0.356719738914643,3.1536917790815258,2.374180577461142,0.7795112016203838,0.7713634634262667
2024,"B adopted H size, 03 LOS",3.4434282217499126,0.8406275414723942,0.2054051867943019,2.3973954934832165,-0.356719738914643,2.7541152323978593,2.374180577461142,0.3799346549367173,0.180119887809564
2024,C adopted H size and H LOS,3.4434282217499126,0.8406275414723942,0.2744901699805688,2.3283105102969497,-0.356719738914643,2.6850302492115925,2.374180577461142,0.31084967175045053,-0.006108897724052209
2024,"D 05 pairs reweighted, 03 LOS",3.4434282217499126,0.4453010683402203,0.2054051867943019,2.79272196661539,-0.356719738914643,3.149441705530033,2.374180577461142,0.775261128068891,-0.38798766105229143
2025,"A as filed (05 pooled size, 03 LOS)",3.4053610093246505,-0.2513387080576912,0.0357123713443286,3.620987346038013,-0.3040678964697796,3.9250552425077925,1.5054012809215245,2.4196539615862678,0.7713634634262667
2025,"B adopted H size, 03 LOS",3.4053610093246505,0.7394814142426782,0.0357123713443286,2.6301672237376437,-0.3040678964697796,2.9342351202074233,1.5054012809215245,1.4288338392858988,0.180119887809564
2025,C adopted H size and H LOS,3.4053610093246505,0.7394814142426782,0.2910261400642116,2.3748534550177607,-0.3040678964697796,2.6789213514875403,1.5054012809215245,1.1735200705660158,-0.006108897724052209
2025,"D 05 pairs reweighted, 03 LOS",3.4053610093246505,0.9122624899723597,0.0357123713443286,2.457386148007962,-0.3040678964697796,2.7614540444777416,1.5054012809215245,1.256052763556217,-0.38798766105229143
