print_quarter,forecast,actual,sigma_pseudo_oos,n_sigma_train,pit,pit_edge,crps,task,target,model
2025Q3,0.3183,1.404,1.5334645295321745,3,0.7080046385756458,False,12.406683599053581,A_pre_earnings_forecast,nights_surprise_pct,bl_funds_yoy_lag1
2025Q4,0.4159,3.656,1.2657328743327585,4,1.0,True,18.346133747297696,A_pre_earnings_forecast,nights_surprise_pct,bl_funds_yoy_lag1
2026Q1,0.545,0.276,1.5443745206393427,5,-0.17418054779137315,False,10.114437472093162,A_pre_earnings_forecast,nights_surprise_pct,bl_funds_yoy_lag1
2026Q2,0.594,1.966,1.521589835665315,6,0.9016884628439262,False,13.267229946385203,A_pre_earnings_forecast,nights_surprise_pct,bl_funds_yoy_lag1
2024Q3,0.6501,1.153,0.18116559643964777,3,1.0,True,2.75467507697536,A_pre_earnings_forecast,nights_surprise_pct,eu_platform_yoy_lag1
2024Q4,0.6601,2.116,0.3308729615224953,4,1.0,True,6.799148003461174,A_pre_earnings_forecast,nights_surprise_pct,eu_platform_yoy_lag1
2025Q1,0.7966,-0.209,0.6873147372201472,5,-1.4630851712377961,False,4.771812124258162,A_pre_earnings_forecast,nights_surprise_pct,eu_platform_yoy_lag1
2025Q2,0.9515,0.787,0.8239844409938819,6,-0.1996396919844526,False,5.383527087622091,A_pre_earnings_forecast,nights_surprise_pct,eu_platform_yoy_lag1
2025Q3,0.6991,1.404,0.7595394359491184,7,0.9280624107675972,False,6.687692069613187,A_pre_earnings_forecast,nights_surprise_pct,eu_platform_yoy_lag1
2025Q4,0.9132,3.656,0.7376714143409072,8,1.0,True,13.5033460642802,A_pre_earnings_forecast,nights_surprise_pct,eu_platform_yoy_lag1
2026Q1,1.076,0.276,1.1050740823582825,9,-0.7239333658905118,False,6.933875403811189,A_pre_earnings_forecast,nights_surprise_pct,eu_platform_yoy_lag1
2026Q2,1.0516,1.966,1.1133361866729903,10,0.8213152603370629,False,9.417075547972317,A_pre_earnings_forecast,nights_surprise_pct,eu_platform_yoy_lag1
2025Q4,0.829,3.656,0.6384288083516699,3,1.0,True,13.177710056663642,A_pre_earnings_forecast,nights_surprise_pct,f_guide_cushion_trail4
2026Q1,1.0646,0.276,1.5177418212045595,4,-0.5195877118113051,False,9.617083093166583,A_pre_earnings_forecast,nights_surprise_pct,f_guide_cushion_trail4
2026Q2,0.5759,1.966,1.4711361772453289,5,0.9449159238289773,False,13.033732753271556,A_pre_earnings_forecast,nights_surprise_pct,f_guide_cushion_trail4
2025Q3,0.006,1.404,1.3315103316660122,3,1.049935525660394,False,12.250601809413281,A_pre_earnings_forecast,nights_surprise_pct,f_guide_vs_street_lag1
2025Q4,0.131,3.656,1.0972034644950772,4,1.0,True,18.260054331442554,A_pre_earnings_forecast,nights_surprise_pct,f_guide_vs_street_lag1
2026Q1,0.3945,0.276,1.4165010667133295,5,-0.08365683781301524,False,9.355954793072893,A_pre_earnings_forecast,nights_surprise_pct,f_guide_vs_street_lag1
2026Q2,0.3851,1.966,1.4573815117074413,6,1.0847537088266248,False,13.573396477350407,A_pre_earnings_forecast,nights_surprise_pct,f_guide_vs_street_lag1
2025Q3,0.3999,1.404,1.330514074834736,3,0.754670708857191,False,10.966231651415816,A_pre_earnings_forecast,nights_surprise_pct,f_prior_surprise
2025Q4,0.5403,3.656,1.112132337748825,4,1.0,True,17.004113408093215,A_pre_earnings_forecast,nights_surprise_pct,f_prior_surprise
2026Q1,1.1084,0.276,1.4650854299323302,5,-0.56815799474468,False,9.23959459930466,A_pre_earnings_forecast,nights_surprise_pct,f_prior_surprise
2026Q2,0.6247,1.966,1.538208960338831,6,0.8719881593360004,False,13.263843030205358,A_pre_earnings_forecast,nights_surprise_pct,f_prior_surprise
2025Q1,-0.4195,-0.209,0.7670043437512811,3,0.27444433882927194,False,5.518992610041492,A_pre_earnings_forecast,nights_surprise_pct,f_surprise_trail4
2025Q2,-0.3838,0.787,1.0945466987905694,4,1.0696665581228169,False,10.14051296531709,A_pre_earnings_forecast,nights_surprise_pct,f_surprise_trail4
2025Q3,-0.277,1.404,0.9635135219601229,5,1.0,True,11.381457733203126,A_pre_earnings_forecast,nights_surprise_pct,f_surprise_trail4
2025Q4,-0.1438,3.656,0.8656990780095973,6,1.0,True,17.75832828680738,A_pre_earnings_forecast,nights_surprise_pct,f_surprise_trail4
2026Q1,0.1603,0.276,1.171062373598069,7,0.09879917808691417,False,8.0224209496974,A_pre_earnings_forecast,nights_surprise_pct,f_surprise_trail4
2026Q2,0.1755,1.966,1.2438277530613773,8,1.4395079990723176,False,13.206992075740043,A_pre_earnings_forecast,nights_surprise_pct,f_surprise_trail4
2024Q3,-0.3931,1.153,0.3206780368739545,3,1.0,True,7.033996986305192,A_pre_earnings_forecast,nights_surprise_pct,pr_hotel_revpar_yoy
2024Q4,-0.1891,2.116,0.3153851124683387,4,1.0,True,9.498965527772736,A_pre_earnings_forecast,nights_surprise_pct,pr_hotel_revpar_yoy
2025Q1,0.0508,-0.209,0.5327232977822539,5,-0.4876828197331648,False,3.3860401350263736,A_pre_earnings_forecast,nights_surprise_pct,pr_hotel_revpar_yoy
2025Q2,0.0089,0.787,0.8576365290727769,6,0.907260795947245,False,7.493520803357966,A_pre_earnings_forecast,nights_surprise_pct,pr_hotel_revpar_yoy
2025Q3,0.0757,1.404,0.7986708348130364,7,1.0,True,9.220062062836037,A_pre_earnings_forecast,nights_surprise_pct,pr_hotel_revpar_yoy
