vintage,demand_cur,demand_cmp,supply_cur,supply_cmp,adr_cur,adr_cmp,occ_cur,occ_cmp,demand_yoy,supply_yoy,adr_yoy,occ_pts
2023-06,417626.0,432848.0,768185.0,621575.0,302.65,295.23,0.544,0.696,-3.516707943666142,23.586855970719544,2.5132947193713173,-15.199999999999992
2023-07,454719.0,481318.0,792902.0,669735.0,303.97,300.87,0.573,0.7190000000000001,-5.526284078301669,18.3904081465057,1.0303453318709188,-14.600000000000012
2023-08,405867.0,435808.0,746563.0,673977.0,279.47,299.93,0.544,0.647,-6.870227256039351,10.769803717337535,-6.8215917047311,-10.299999999999997
2023-09,373198.0,392311.0,707739.0,664519.0,260.11,282.77,0.527,0.59,-4.871900099665827,6.503952482923747,-8.013579941295035,-6.2999999999999945
2023-10,387317.0,376624.0,760967.0,650323.0,264.63,289.32,0.509,0.579,2.839171162751186,17.013699346324817,-8.533803401078387,-6.999999999999995
2023-11,398281.0,365018.0,788411.0,639260.0,293.95,292.73,0.505,0.5710000000000001,9.11270129144317,23.331821168225765,0.4167663034195135,-6.600000000000006
2023-12,410769.0,384761.0,768335.0,664176.0,318.15,322.92,0.535,0.579,6.759520845407918,15.682439594324403,-1.477146042363442,-4.399999999999993
2024-01,430298.0,393415.0,728283.0,633967.0,332.994236552343,329.536314070384,0.590839000773051,0.620560691644833,9.375087375926183,14.877115054884559,1.0493297200685703,-2.9721690871782003
2024-02,404575.0,357268.0,665711.0,537499.0,338.983565469938,332.540283484667,0.607733686239224,0.664685887787698,13.241320241387422,23.853439727329718,1.9375944224718555,-5.695220154847402
2024-03,449524.0,431011.0,783160.0,687822.0,337.188728521725,325.710633835331,0.573987435517646,0.62663159945451,4.295250005220286,13.860853534780793,3.52401594975158,-5.2644163936864
2024-04,423334.0,418273.0,823150.0,739337.0,312.060151086376,306.846071823905,0.514285367187025,0.565740656831729,1.2099753032110527,11.336237737324106,1.6992491484340233,-5.145528964470403
2024-05,439428.0,445322.0,864393.0,827617.0,305.868545017614,292.249601412012,0.508365986304841,0.538077395703568,-1.3235366768315937,4.443601327667257,4.660038384929077,-2.9711409398727073
2024-06,419362.0,417605.0,820493.0,768118.0,319.664273348563,302.644491804456,0.51110978399572,0.543672977329004,0.4207325103866122,6.8186138067328095,5.62368785984837,-3.2563193333283946
2024-07,459861.0,454683.0,836093.0,792832.0,333.653347424548,303.963436064247,0.550011780986087,0.573492240474653,1.1388153944616342,5.456515377784954,9.76759301866348,-2.348045948856592
2024-08,431029.0,405852.0,865038.0,746520.0,318.998603342235,279.471524102382,0.498277532316499,0.543658575791673,6.20349289888924,15.876064941327762,14.143508669374349,-4.538104347517397
2024-09,381092.0,373180.0,845571.0,707670.0,301.1987315399,260.1075057613,0.4506918993,0.5273361878,2.120156492845271,19.48662512187884,15.797785480404137,-7.664428850000005
2024-10,395299.0,387317.0,836205.0,760967.0,309.325062800564,264.634085258329,0.472729773201547,0.508980021472679,2.0608442180436226,9.887156736100255,16.887838729696835,-3.6250248271131937
2024-11,388760.0,398281.0,803057.0,788411.0,313.046445107521,293.947067522679,0.484100132369184,0.505169258166109,-2.3905232737690185,1.8576605349240438,6.497556769593693,-2.106912579692505
2024-12,413086.0,410769.0,794681.0,768335.0,354.086045036627,318.151408699293,0.519813610744437,0.534622267630656,0.564063987301866,3.428973039104033,11.294822325083075,-1.4808656886219018
2025-01,437132.0,430298.0,742045.0,728283.0,371.929506419114,332.994236552343,0.589090958095533,0.590839000773051,1.5882016648927078,1.8896500398883465,11.69247560254718,-0.17480426775179359
2025-02,410286.0,404575.0,647650.0,665711.0,375.995176535392,338.983565469938,0.633499575387941,0.607733686239224,1.411604770438113,-2.7130391416094968,10.918408688676173,2.5765889148717025
2025-03,464065.0,449524.0,807133.0,783160.0,367.276241474793,337.188728521725,0.574954809182625,0.573987435517646,3.2347549852733026,3.0610603197303243,8.923048254007536,0.09673736649790099
2025-04,425499.0,423334.0,839145.0,823150.0,356.251652765341,312.060151086376,0.507062545805552,0.514285367187025,0.5114165174542995,1.9431452347688838,14.161212678107415,-0.722282138147301
2025-05,418057.0,439428.0,896414.0,864393.0,357.574782864538,305.868545017614,0.466365987144333,0.508365986304841,-4.863367832728005,3.704449249357644,16.904725474123673,-4.199999916050795
2025-06,390417.0,419362.0,836513.0,820493.0,398.249443543698,319.664273348563,0.466719584752419,0.51110978399572,-6.902151363261333,1.9524846647076766,24.58365752667191,-4.439019924330107
2025-07,438429.0,459861.0,880093.0,836093.0,425.330210820908,333.653347424548,0.498162126048043,0.550011780986087,-4.660538728006946,5.262572465024817,27.47668024433405,-5.184965493804405
