market,year,lang,reviews,mention_any,headcount_n,headcount_mean,share_solo,share_couple,share_family,share_group,cond_solo,cond_couple,cond_family,cond_group
australia_qld_brisbane_2026-07-14,2011,en,24,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2012,en,57,0.03508771929824561,0,,0.017543859649122806,0.0,0.017543859649122806,0.0,0.5,0.0,0.5,0.0
australia_qld_brisbane_2026-07-14,2013,en,123,0.06504065040650407,0,,0.008130081300813009,0.024390243902439025,0.032520325203252036,0.0,0.125,0.375,0.5,0.0
australia_qld_brisbane_2026-07-14,2013,es,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2014,de,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2014,en,288,0.13194444444444445,8,3.625,0.0,0.04861111111111111,0.05555555555555555,0.03819444444444445,0.0,0.3684210526315789,0.42105263157894735,0.2894736842105263
australia_qld_brisbane_2026-07-14,2014,es,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2014,other,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2015,de,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2015,en,884,0.1085972850678733,21,5.190476190476191,0.0,0.03619909502262444,0.053167420814479636,0.026018099547511313,0.0,0.3333333333333333,0.4895833333333333,0.23958333333333334
australia_qld_brisbane_2026-07-14,2015,es,6,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2015,fr,2,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2015,other,5,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2015,zh_ja_ko,6,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2016,de,8,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2016,en,2112,0.08806818181818182,28,6.071428571428571,0.0033143939393939395,0.030776515151515152,0.04450757575757576,0.016571969696969696,0.03763440860215054,0.34946236559139787,0.5053763440860215,0.1881720430107527
australia_qld_brisbane_2026-07-14,2016,es,16,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2016,fr,10,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2016,other,44,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2016,zh_ja_ko,25,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2017,de,34,0.029411764705882353,0,,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,1.0
australia_qld_brisbane_2026-07-14,2017,en,4734,0.06590621039290241,59,5.5423728813559325,0.0008449514152936206,0.02302492606675116,0.0287283481199831,0.01753274186734263,0.01282051282051282,0.34935897435897434,0.4358974358974359,0.266025641025641
australia_qld_brisbane_2026-07-14,2017,es,26,0.038461538461538464,1,4.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,1.0,0.0
australia_qld_brisbane_2026-07-14,2017,fr,17,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2017,it,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2017,other,196,0.00510204081632653,0,,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,1.0,0.0
australia_qld_brisbane_2026-07-14,2017,zh_ja_ko,88,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2018,de,41,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2018,en,8137,0.04928106181639425,90,5.455555555555556,0.0020892220720167137,0.01437876367211503,0.020769325304166156,0.013641391176109132,0.04239401496259352,0.29177057356608477,0.42144638403990026,0.27680798004987534
australia_qld_brisbane_2026-07-14,2018,es,47,0.02127659574468085,0,,0.0,0.02127659574468085,0.0,0.0,0.0,1.0,0.0,0.0
australia_qld_brisbane_2026-07-14,2018,fr,31,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2018,it,2,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2018,other,418,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2018,pt,2,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2018,zh_ja_ko,184,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2019,de,40,0.0,0,,0.0,0.0,0.0,0.0,,,,
