market,m,reviews,mention_any,headcount_n,headcount_mean,share_solo,share_couple,share_family,share_group,cond_solo,cond_couple,cond_family,cond_group
australia_nsw_sydney_2026-06-16,2009-12,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_sydney_2026-06-16,2010-03,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_sydney_2026-06-16,2010-05,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_sydney_2026-06-16,2010-10,2,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_sydney_2026-06-16,2010-11,2,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_sydney_2026-06-16,2010-12,3,0.3333333333333333,0,,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0
australia_nsw_sydney_2026-06-16,2011-01,3,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_sydney_2026-06-16,2011-02,4,0.25,0,,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0
australia_nsw_sydney_2026-06-16,2011-03,6,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_sydney_2026-06-16,2011-04,10,0.2,1,3.0,0.0,0.1,0.1,0.1,0.0,0.5,0.5,0.5
australia_nsw_sydney_2026-06-16,2011-05,3,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_sydney_2026-06-16,2011-06,4,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_sydney_2026-06-16,2011-07,8,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_sydney_2026-06-16,2011-08,6,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_sydney_2026-06-16,2011-09,11,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_sydney_2026-06-16,2011-10,6,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_sydney_2026-06-16,2011-11,20,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_sydney_2026-06-16,2011-12,6,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_sydney_2026-06-16,2012-01,15,0.13333333333333333,1,4.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.5,0.5
australia_nsw_sydney_2026-06-16,2012-02,14,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_sydney_2026-06-16,2012-03,19,0.10526315789473684,1,4.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.5,0.5
australia_nsw_sydney_2026-06-16,2012-04,18,0.1111111111111111,0,,0.05555555555555555,0.05555555555555555,0.0,0.0,0.5,0.5,0.0,0.0
australia_nsw_sydney_2026-06-16,2012-05,20,0.05,0,,0.0,0.0,0.05,0.0,0.0,0.0,1.0,0.0
australia_nsw_sydney_2026-06-16,2012-06,15,0.13333333333333333,0,,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,1.0,0.5,0.0
australia_nsw_sydney_2026-06-16,2012-07,19,0.15789473684210525,1,3.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
australia_nsw_sydney_2026-06-16,2012-08,22,0.18181818181818182,1,3.0,0.0,0.045454545454545456,0.13636363636363635,0.0,0.0,0.25,0.75,0.0
australia_nsw_sydney_2026-06-16,2012-09,21,0.14285714285714285,0,,0.0,0.14285714285714285,0.0,0.0,0.0,1.0,0.0,0.0
australia_nsw_sydney_2026-06-16,2012-10,30,0.06666666666666667,0,,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,1.0,0.0
australia_nsw_sydney_2026-06-16,2012-11,43,0.13953488372093023,0,,0.046511627906976744,0.06976744186046512,0.023255813953488372,0.0,0.3333333333333333,0.5,0.16666666666666666,0.0
australia_nsw_sydney_2026-06-16,2012-12,45,0.06666666666666667,0,,0.0,0.0,0.044444444444444446,0.022222222222222223,0.0,0.0,0.6666666666666666,0.3333333333333333
australia_nsw_sydney_2026-06-16,2013-01,61,0.09836065573770492,1,5.0,0.0,0.03278688524590164,0.03278688524590164,0.03278688524590164,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
australia_nsw_sydney_2026-06-16,2013-02,51,0.11764705882352941,2,3.0,0.0,0.0784313725490196,0.0196078431372549,0.0392156862745098,0.0,0.6666666666666666,0.16666666666666666,0.3333333333333333
australia_nsw_sydney_2026-06-16,2013-03,71,0.11267605633802817,0,,0.0,0.056338028169014086,0.04225352112676056,0.028169014084507043,0.0,0.5,0.375,0.25
australia_nsw_sydney_2026-06-16,2013-04,42,0.16666666666666666,0,,0.0,0.11904761904761904,0.047619047619047616,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0
australia_nsw_sydney_2026-06-16,2013-05,39,0.1282051282051282,1,6.0,0.0,0.05128205128205128,0.0,0.07692307692307693,0.0,0.4,0.0,0.6
australia_nsw_sydney_2026-06-16,2013-06,39,0.1794871794871795,1,2.0,0.02564102564102564,0.1282051282051282,0.05128205128205128,0.02564102564102564,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.14285714285714285
australia_nsw_sydney_2026-06-16,2013-07,48,0.10416666666666667,0,,0.0,0.0625,0.020833333333333332,0.020833333333333332,0.0,0.6,0.2,0.2
australia_nsw_sydney_2026-06-16,2013-08,54,0.05555555555555555,0,,0.0,0.037037037037037035,0.018518518518518517,0.018518518518518517,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333
australia_nsw_sydney_2026-06-16,2013-09,61,0.09836065573770492,1,2.0,0.0,0.04918032786885246,0.04918032786885246,0.03278688524590164,0.0,0.5,0.5,0.3333333333333333
australia_nsw_sydney_2026-06-16,2013-10,130,0.1,2,3.5,0.0,0.046153846153846156,0.038461538461538464,0.023076923076923078,0.0,0.46153846153846156,0.38461538461538464,0.23076923076923078
australia_nsw_sydney_2026-06-16,2013-11,119,0.07563025210084033,0,,0.0,0.04201680672268908,0.025210084033613446,0.01680672268907563,0.0,0.5555555555555556,0.3333333333333333,0.2222222222222222
australia_nsw_sydney_2026-06-16,2013-12,126,0.11904761904761904,1,3.0,0.0,0.047619047619047616,0.047619047619047616,0.023809523809523808,0.0,0.4,0.4,0.2
australia_nsw_sydney_2026-06-16,2014-01,184,0.14130434782608695,5,5.0,0.005434782608695652,0.059782608695652176,0.06521739130434782,0.02717391304347826,0.038461538461538464,0.4230769230769231,0.46153846153846156,0.19230769230769232
australia_nsw_sydney_2026-06-16,2014-02,179,0.1452513966480447,4,3.5,0.01675977653631285,0.055865921787709494,0.0670391061452514,0.01675977653631285,0.11538461538461539,0.38461538461538464,0.46153846153846156,0.11538461538461539
australia_nsw_sydney_2026-06-16,2014-03,204,0.14215686274509803,6,6.166666666666667,0.00980392156862745,0.0392156862745098,0.049019607843137254,0.04411764705882353,0.06896551724137931,0.27586206896551724,0.3448275862068966,0.3103448275862069
australia_nsw_sydney_2026-06-16,2014-04,179,0.15083798882681565,3,3.3333333333333335,0.0,0.0893854748603352,0.05027932960893855,0.0223463687150838,0.0,0.5925925925925926,0.3333333333333333,0.14814814814814814
australia_nsw_sydney_2026-06-16,2014-05,103,0.08737864077669903,3,3.6666666666666665,0.009708737864077669,0.02912621359223301,0.02912621359223301,0.019417475728155338,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.2222222222222222
australia_nsw_sydney_2026-06-16,2014-06,116,0.10344827586206896,2,3.0,0.0,0.05172413793103448,0.05172413793103448,0.008620689655172414,0.0,0.5,0.5,0.08333333333333333
australia_nsw_sydney_2026-06-16,2014-07,121,0.12396694214876033,6,4.666666666666667,0.008264462809917356,0.024793388429752067,0.0743801652892562,0.01652892561983471,0.06666666666666667,0.2,0.6,0.13333333333333333
australia_nsw_sydney_2026-06-16,2014-08,182,0.12087912087912088,4,4.25,0.0,0.04945054945054945,0.07692307692307693,0.005494505494505495,0.0,0.4090909090909091,0.6363636363636364,0.045454545454545456
australia_nsw_sydney_2026-06-16,2014-09,210,0.14761904761904762,6,3.1666666666666665,0.009523809523809525,0.04285714285714286,0.08095238095238096,0.02857142857142857,0.06451612903225806,0.2903225806451613,0.5483870967741935,0.1935483870967742
australia_nsw_sydney_2026-06-16,2014-10,261,0.15708812260536398,13,3.5384615384615383,0.007662835249042145,0.05747126436781609,0.07279693486590039,0.04597701149425287,0.04878048780487805,0.36585365853658536,0.4634146341463415,0.2926829268292683
australia_nsw_sydney_2026-06-16,2014-11,308,0.14285714285714285,8,4.0,0.003246753246753247,0.07792207792207792,0.045454545454545456,0.03571428571428571,0.022727272727272728,0.5454545454545454,0.3181818181818182,0.25
australia_nsw_sydney_2026-06-16,2014-12,283,0.07773851590106007,3,4.0,0.0035335689045936395,0.024734982332155476,0.04240282685512368,0.01060070671378092,0.045454545454545456,0.3181818181818182,0.5454545454545454,0.13636363636363635
australia_nsw_sydney_2026-06-16,2015-01,400,0.1425,18,3.8333333333333335,0.0025,0.07,0.0575,0.0275,0.017543859649122806,0.49122807017543857,0.40350877192982454,0.19298245614035087
australia_nsw_sydney_2026-06-16,2015-02,372,0.13172043010752688,6,5.0,0.0,0.053763440860215055,0.05913978494623656,0.02956989247311828,0.0,0.40816326530612246,0.4489795918367347,0.22448979591836735
australia_nsw_sydney_2026-06-16,2015-03,452,0.11946902654867257,9,4.333333333333333,0.0022123893805309734,0.033185840707964605,0.06637168141592921,0.024336283185840708,0.018518518518518517,0.2777777777777778,0.5555555555555556,0.2037037037037037
australia_nsw_sydney_2026-06-16,2015-04,414,0.13043478260869565,11,3.4545454545454546,0.0024154589371980675,0.04830917874396135,0.06521739130434782,0.01932367149758454,0.018518518518518517,0.37037037037037035,0.5,0.14814814814814814
australia_nsw_sydney_2026-06-16,2015-05,323,0.11145510835913312,8,3.875,0.006191950464396285,0.03715170278637771,0.06191950464396285,0.015479876160990712,0.05555555555555555,0.3333333333333333,0.5555555555555556,0.1388888888888889
australia_nsw_sydney_2026-06-16,2015-06,344,0.11627906976744186,9,3.3333333333333335,0.0,0.05232558139534884,0.05232558139534884,0.02616279069767442,0.0,0.45,0.45,0.225
