month,metric_basis,arrivals_millions,yoy_pct,source
2025-01,air_only,4.848,1.7,https://www.trade.gov/national-travel-and-tourism-office (monthly feature articles; some months via inboundtravel.org / hotel-online.com citing NTTO)
2025-02,air_only,4.116,-4.8,https://www.trade.gov/national-travel-and-tourism-office (monthly feature articles; some months via inboundtravel.org / hotel-online.com citing NTTO)
2025-03,air_only,4.541,-9.7,https://www.trade.gov/national-travel-and-tourism-office (monthly feature articles; some months via inboundtravel.org / hotel-online.com citing NTTO)
2025-04,air_only,5.04,2.9,https://www.trade.gov/national-travel-and-tourism-office (monthly feature articles; some months via inboundtravel.org / hotel-online.com citing NTTO)
2025-05,air_only,4.735,-5.3,https://www.trade.gov/national-travel-and-tourism-office (monthly feature articles; some months via inboundtravel.org / hotel-online.com citing NTTO)
2025-06,total_volume,5.279,-6.2,https://www.trade.gov/national-travel-and-tourism-office (monthly feature articles; some months via inboundtravel.org / hotel-online.com citing NTTO)
2025-07,air_only,5.3,-4.9,https://www.trade.gov/national-travel-and-tourism-office (monthly feature articles; some months via inboundtravel.org / hotel-online.com citing NTTO)
2025-08,air_only,5.6,-3.3,https://www.trade.gov/national-travel-and-tourism-office (monthly feature articles; some months via inboundtravel.org / hotel-online.com citing NTTO)
2025-09,total_volume,5.477,-11.0,https://www.trade.gov/national-travel-and-tourism-office (monthly feature articles; some months via inboundtravel.org / hotel-online.com citing NTTO)
2025-10,total_volume,5.847,-5.7,https://www.trade.gov/national-travel-and-tourism-office (monthly feature articles; some months via inboundtravel.org / hotel-online.com citing NTTO)
2025-11,air_only,4.2,-5.2,https://www.trade.gov/national-travel-and-tourism-office (monthly feature articles; some months via inboundtravel.org / hotel-online.com citing NTTO)
2025-12,air_only,5.3,-2.9,https://www.trade.gov/national-travel-and-tourism-office (monthly feature articles; some months via inboundtravel.org / hotel-online.com citing NTTO)
2026-01,total_volume,5.412,-3.5,https://www.trade.gov/national-travel-and-tourism-office (monthly feature articles; some months via inboundtravel.org / hotel-online.com citing NTTO)
2026-02,air_only,4.0,-3.0,https://www.trade.gov/national-travel-and-tourism-office (monthly feature articles; some months via inboundtravel.org / hotel-online.com citing NTTO)
2026-03,air_only,4.6,0.9,https://www.trade.gov/national-travel-and-tourism-office (monthly feature articles; some months via inboundtravel.org / hotel-online.com citing NTTO)
2026-04,air_only,4.5,-9.8,https://www.trade.gov/national-travel-and-tourism-office (monthly feature articles; some months via inboundtravel.org / hotel-online.com citing NTTO)
2026-05,air_only,4.5,-4.5,https://www.trade.gov/national-travel-and-tourism-office (monthly feature articles; some months via inboundtravel.org / hotel-online.com citing NTTO)
2026-06,air_only,4.4,0.2,https://www.trade.gov/national-travel-and-tourism-office (monthly feature articles; some months via inboundtravel.org / hotel-online.com citing NTTO)
2026-07,air_only,5.1,-3.0,https://www.trade.gov/national-travel-and-tourism-office (monthly feature articles; some months via inboundtravel.org / hotel-online.com citing NTTO)
