market,q,bucket,room,reviews,mention_any,headcount_n,headcount_mean,share_solo,share_couple,share_family,share_group,cond_solo,cond_couple,cond_family,cond_group
australia_qld_brisbane_2026-07-14,2011Q1,1-2,room,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2011Q2,1-2,room,5,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2011Q3,1-2,room,3,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2011Q4,1-2,room,15,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2012Q1,1-2,room,8,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2012Q2,1-2,room,8,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2012Q3,1-2,room,12,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2012Q3,3-4,entire,5,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2012Q4,1-2,room,17,0.058823529411764705,0,,0.058823529411764705,0.0,0.0,0.0,1.0,0.0,0.0,0.0
australia_qld_brisbane_2026-07-14,2012Q4,3-4,entire,6,0.16666666666666666,0,,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,1.0,0.0
australia_qld_brisbane_2026-07-14,2012Q4,5-6,entire,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2013Q1,1-2,room,29,0.06896551724137931,0,,0.034482758620689655,0.034482758620689655,0.0,0.0,0.5,0.5,0.0,0.0
australia_qld_brisbane_2026-07-14,2013Q1,3-4,entire,5,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2013Q2,1-2,room,26,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2013Q2,3-4,entire,4,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2013Q2,5-6,entire,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2013Q3,1-2,room,16,0.0625,0,,0.0,0.0,0.0625,0.0,0.0,0.0,1.0,0.0
australia_qld_brisbane_2026-07-14,2013Q3,3-4,entire,5,0.2,0,,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0
australia_qld_brisbane_2026-07-14,2013Q3,5-6,entire,2,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2013Q4,1-2,room,28,0.10714285714285714,0,,0.0,0.03571428571428571,0.07142857142857142,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
australia_qld_brisbane_2026-07-14,2013Q4,3-4,entire,3,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2013Q4,5-6,entire,5,0.2,0,,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0
australia_qld_brisbane_2026-07-14,2014Q1,1-2,room,24,0.125,1,2.0,0.0,0.0,0.08333333333333333,0.041666666666666664,0.0,0.0,0.6666666666666666,0.3333333333333333
australia_qld_brisbane_2026-07-14,2014Q1,3-4,entire,6,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2014Q1,5-6,entire,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2014Q1,7+,entire,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2014Q2,1-2,entire,16,0.125,0,,0.0,0.0,0.0625,0.0625,0.0,0.0,0.5,0.5
australia_qld_brisbane_2026-07-14,2014Q2,1-2,room,24,0.041666666666666664,1,2.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,1.0,1.0,1.0
australia_qld_brisbane_2026-07-14,2014Q2,3-4,entire,16,0.125,0,,0.0,0.0625,0.0625,0.0,0.0,0.5,0.5,0.0
australia_qld_brisbane_2026-07-14,2014Q2,5-6,entire,5,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2014Q2,7+,entire,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2014Q3,1-2,entire,21,0.14285714285714285,0,,0.0,0.14285714285714285,0.0,0.0,0.0,1.0,0.0,0.0
australia_qld_brisbane_2026-07-14,2014Q3,1-2,room,32,0.0625,0,,0.0,0.0625,0.0,0.0,0.0,1.0,0.0,0.0
australia_qld_brisbane_2026-07-14,2014Q3,3-4,entire,18,0.2777777777777778,1,4.0,0.0,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.0,0.2,0.4,0.4
australia_qld_brisbane_2026-07-14,2014Q3,5-6,entire,7,0.42857142857142855,0,,0.0,0.14285714285714285,0.42857142857142855,0.0,0.0,0.3333333333333333,1.0,0.0
australia_qld_brisbane_2026-07-14,2014Q3,7+,entire,4,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2014Q4,1-2,entire,34,0.08823529411764706,0,,0.0,0.058823529411764705,0.029411764705882353,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
australia_qld_brisbane_2026-07-14,2014Q4,1-2,room,34,0.058823529411764705,0,,0.0,0.029411764705882353,0.0,0.029411764705882353,0.0,0.5,0.0,0.5
australia_qld_brisbane_2026-07-14,2014Q4,3-4,entire,23,0.30434782608695654,4,4.0,0.0,0.08695652173913043,0.043478260869565216,0.17391304347826086,0.0,0.2857142857142857,0.14285714285714285,0.5714285714285714
australia_qld_brisbane_2026-07-14,2014Q4,5-6,entire,13,0.15384615384615385,1,5.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,1.0,0.0
australia_qld_brisbane_2026-07-14,2014Q4,7+,entire,11,0.2727272727272727,0,,0.0,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,0.6666666666666666,0.3333333333333333
australia_qld_brisbane_2026-07-14,2015Q1,1-2,entire,35,0.05714285714285714,0,,0.0,0.05714285714285714,0.0,0.0,0.0,1.0,0.0,0.0
australia_qld_brisbane_2026-07-14,2015Q1,1-2,room,39,0.02564102564102564,0,,0.0,0.02564102564102564,0.0,0.0,0.0,1.0,0.0,0.0
australia_qld_brisbane_2026-07-14,2015Q1,3-4,entire,61,0.18032786885245902,4,3.0,0.0,0.09836065573770492,0.01639344262295082,0.06557377049180328,0.0,0.5454545454545454,0.09090909090909091,0.36363636363636365
australia_qld_brisbane_2026-07-14,2015Q1,5-6,entire,14,0.07142857142857142,1,5.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,1.0
australia_qld_brisbane_2026-07-14,2015Q1,7+,entire,21,0.23809523809523808,2,6.5,0.0,0.0,0.19047619047619047,0.047619047619047616,0.0,0.0,0.8,0.2
australia_qld_brisbane_2026-07-14,2015Q2,1-2,entire,33,0.09090909090909091,0,,0.0,0.06060606060606061,0.030303030303030304,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
australia_qld_brisbane_2026-07-14,2015Q2,1-2,room,56,0.07142857142857142,0,,0.0,0.05357142857142857,0.03571428571428571,0.0,0.0,0.75,0.5,0.0
australia_qld_brisbane_2026-07-14,2015Q2,3-4,entire,55,0.07272727272727272,1,4.0,0.0,0.0,0.05454545454545454,0.01818181818181818,0.0,0.0,0.75,0.25
australia_qld_brisbane_2026-07-14,2015Q2,5-6,entire,12,0.3333333333333333,0,,0.0,0.0,0.25,0.08333333333333333,0.0,0.0,0.75,0.25
australia_qld_brisbane_2026-07-14,2015Q2,7+,entire,23,0.08695652173913043,1,10.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,1.0,0.0
australia_qld_brisbane_2026-07-14,2015Q3,1-2,entire,52,0.11538461538461539,0,,0.0,0.038461538461538464,0.07692307692307693,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
australia_qld_brisbane_2026-07-14,2015Q3,1-2,room,100,0.06,0,,0.0,0.05,0.0,0.01,0.0,0.8333333333333334,0.0,0.16666666666666666
australia_qld_brisbane_2026-07-14,2015Q3,3-4,entire,65,0.1076923076923077,2,4.0,0.0,0.046153846153846156,0.06153846153846154,0.015384615384615385,0.0,0.42857142857142855,0.5714285714285714,0.14285714285714285
australia_qld_brisbane_2026-07-14,2015Q3,5-6,entire,15,0.13333333333333333,0,,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.5,0.5
australia_qld_brisbane_2026-07-14,2015Q3,7+,entire,36,0.2222222222222222,4,5.25,0.0,0.027777777777777776,0.1111111111111111,0.1111111111111111,0.0,0.125,0.5,0.5
australia_qld_brisbane_2026-07-14,2015Q4,1-2,entire,56,0.07142857142857142,0,,0.0,0.03571428571428571,0.05357142857142857,0.0,0.0,0.5,0.75,0.0
australia_qld_brisbane_2026-07-14,2015Q4,1-2,room,94,0.06382978723404255,2,3.0,0.0,0.031914893617021274,0.02127659574468085,0.031914893617021274,0.0,0.5,0.3333333333333333,0.5
australia_qld_brisbane_2026-07-14,2015Q4,3-4,entire,82,0.14634146341463414,0,,0.0,0.024390243902439025,0.10975609756097561,0.012195121951219513,0.0,0.16666666666666666,0.75,0.08333333333333333
australia_qld_brisbane_2026-07-14,2015Q4,5-6,entire,15,0.06666666666666667,0,,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,1.0,0.0
australia_qld_brisbane_2026-07-14,2015Q4,5-6,room,2,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2015Q4,7+,entire,38,0.18421052631578946,4,7.5,0.0,0.0,0.07894736842105263,0.10526315789473684,0.0,0.0,0.42857142857142855,0.5714285714285714
australia_qld_brisbane_2026-07-14,2016Q1,1-2,entire,71,0.11267605633802817,0,,0.0,0.07042253521126761,0.04225352112676056,0.0,0.0,0.625,0.375,0.0
australia_qld_brisbane_2026-07-14,2016Q1,1-2,room,64,0.0625,0,,0.0,0.015625,0.015625,0.03125,0.0,0.25,0.25,0.5
australia_qld_brisbane_2026-07-14,2016Q1,3-4,entire,116,0.10344827586206896,2,4.5,0.0,0.02586206896551724,0.07758620689655173,0.0,0.0,0.25,0.75,0.0
australia_qld_brisbane_2026-07-14,2016Q1,3-4,room,1,1.0,0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
australia_qld_brisbane_2026-07-14,2016Q1,5-6,entire,10,0.2,0,,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0
australia_qld_brisbane_2026-07-14,2016Q1,5-6,room,4,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2016Q1,7+,entire,32,0.125,2,7.5,0.0,0.0,0.0625,0.0625,0.0,0.0,0.5,0.5
australia_qld_brisbane_2026-07-14,2016Q2,1-2,entire,98,0.11224489795918367,0,,0.0,0.07142857142857142,0.030612244897959183,0.02040816326530612,0.0,0.6363636363636364,0.2727272727272727,0.18181818181818182
australia_qld_brisbane_2026-07-14,2016Q2,1-2,room,119,0.05042016806722689,0,,0.008403361344537815,0.04201680672268908,0.008403361344537815,0.0,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0
australia_qld_brisbane_2026-07-14,2016Q2,3-4,entire,153,0.09803921568627451,3,3.3333333333333335,0.0,0.05228758169934641,0.0392156862745098,0.0196078431372549,0.0,0.5333333333333333,0.4,0.2
australia_qld_brisbane_2026-07-14,2016Q2,5-6,entire,13,0.23076923076923078,1,5.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,1.0,0.0
australia_qld_brisbane_2026-07-14,2016Q2,5-6,room,3,0.3333333333333333,1,6.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0
australia_qld_brisbane_2026-07-14,2016Q2,7+,entire,47,0.1276595744680851,2,17.5,0.0,0.02127659574468085,0.06382978723404255,0.06382978723404255,0.0,0.16666666666666666,0.5,0.5
australia_qld_brisbane_2026-07-14,2016Q3,1-2,entire,169,0.047337278106508875,1,4.0,0.005917159763313609,0.029585798816568046,0.023668639053254437,0.005917159763313609,0.125,0.625,0.5,0.125
australia_qld_brisbane_2026-07-14,2016Q3,1-2,room,166,0.018072289156626505,0,,0.006024096385542169,0.006024096385542169,0.006024096385542169,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
australia_qld_brisbane_2026-07-14,2016Q3,3-4,entire,236,0.1271186440677966,6,3.8333333333333335,0.00847457627118644,0.03389830508474576,0.0635593220338983,0.029661016949152543,0.06666666666666667,0.26666666666666666,0.5,0.23333333333333334
australia_qld_brisbane_2026-07-14,2016Q3,5-6,entire,31,0.16129032258064516,1,4.0,0.0,0.03225806451612903,0.16129032258064516,0.0,0.0,0.2,1.0,0.0
australia_qld_brisbane_2026-07-14,2016Q3,5-6,room,1,1.0,0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
australia_qld_brisbane_2026-07-14,2016Q3,7+,entire,58,0.06896551724137931,0,,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,1.0,0.0
australia_qld_brisbane_2026-07-14,2016Q4,1-2,entire,250,0.064,1,2.0,0.004,0.04,0.024,0.004,0.0625,0.625,0.375,0.0625
australia_qld_brisbane_2026-07-14,2016Q4,1-2,room,177,0.03389830508474576,0,,0.005649717514124294,0.011299435028248588,0.01694915254237288,0.0,0.16666666666666666,0.3333333333333333,0.5,0.0
australia_qld_brisbane_2026-07-14,2016Q4,3-4,entire,244,0.08196721311475409,3,3.6666666666666665,0.0,0.02459016393442623,0.05327868852459016,0.012295081967213115,0.0,0.3,0.65,0.15
australia_qld_brisbane_2026-07-14,2016Q4,5-6,entire,58,0.10344827586206896,0,,0.0,0.0,0.08620689655172414,0.017241379310344827,0.0,0.0,0.8333333333333334,0.16666666666666666
australia_qld_brisbane_2026-07-14,2016Q4,5-6,room,3,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2016Q4,7+,entire,91,0.15384615384615385,5,9.2,0.0,0.01098901098901099,0.04395604395604396,0.0989010989010989,0.0,0.07142857142857142,0.2857142857142857,0.6428571428571429
australia_qld_brisbane_2026-07-14,2017Q1,1-2,entire,278,0.0539568345323741,2,2.5,0.0,0.03237410071942446,0.01079136690647482,0.01079136690647482,0.0,0.6,0.2,0.2
australia_qld_brisbane_2026-07-14,2017Q1,1-2,room,211,0.014218009478672985,0,,0.0,0.004739336492890996,0.009478672985781991,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
australia_qld_brisbane_2026-07-14,2017Q1,3-4,entire,207,0.06763285024154589,1,3.0,0.0,0.033816425120772944,0.024154589371980676,0.00966183574879227,0.0,0.5,0.35714285714285715,0.14285714285714285
australia_qld_brisbane_2026-07-14,2017Q1,3-4,room,10,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2017Q1,5-6,entire,92,0.11956521739130435,2,3.5,0.0,0.03260869565217391,0.08695652173913043,0.021739130434782608,0.0,0.2727272727272727,0.7272727272727273,0.18181818181818182
australia_qld_brisbane_2026-07-14,2017Q1,5-6,room,1,1.0,1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
australia_qld_brisbane_2026-07-14,2017Q1,7+,entire,139,0.14388489208633093,6,7.666666666666667,0.0,0.02877697841726619,0.05755395683453238,0.07194244604316546,0.0,0.2,0.4,0.5
australia_qld_brisbane_2026-07-14,2017Q2,1-2,entire,326,0.05521472392638037,1,2.0,0.0,0.03680981595092025,0.015337423312883436,0.006134969325153374,0.0,0.6666666666666666,0.2777777777777778,0.1111111111111111
australia_qld_brisbane_2026-07-14,2017Q2,1-2,room,220,0.03636363636363636,0,,0.0,0.02727272727272727,0.00909090909090909,0.00909090909090909,0.0,0.75,0.25,0.25
australia_qld_brisbane_2026-07-14,2017Q2,3-4,entire,275,0.04,0,,0.0036363636363636364,0.014545454545454545,0.02181818181818182,0.0036363636363636364,0.09090909090909091,0.36363636363636365,0.5454545454545454,0.09090909090909091
australia_qld_brisbane_2026-07-14,2017Q2,3-4,room,11,0.09090909090909091,0,,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0
australia_qld_brisbane_2026-07-14,2017Q2,5-6,entire,92,0.043478260869565216,2,4.5,0.0,0.0,0.03260869565217391,0.010869565217391304,0.0,0.0,0.75,0.25
australia_qld_brisbane_2026-07-14,2017Q2,7+,entire,132,0.14393939393939395,6,6.166666666666667,0.0,0.015151515151515152,0.08333333333333333,0.06818181818181818,0.0,0.10526315789473684,0.5789473684210527,0.47368421052631576
australia_qld_brisbane_2026-07-14,2017Q3,1-2,entire,400,0.05,3,3.6666666666666665,0.0,0.0325,0.0175,0.0075,0.0,0.65,0.35,0.15
australia_qld_brisbane_2026-07-14,2017Q3,1-2,room,332,0.018072289156626505,0,,0.0030120481927710845,0.012048192771084338,0.0030120481927710845,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0
australia_qld_brisbane_2026-07-14,2017Q3,3-4,entire,351,0.07407407407407407,5,4.2,0.0,0.02564102564102564,0.04843304843304843,0.005698005698005698,0.0,0.34615384615384615,0.6538461538461539,0.07692307692307693
australia_qld_brisbane_2026-07-14,2017Q3,3-4,room,13,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2017Q3,5-6,entire,149,0.09395973154362416,6,4.666666666666667,0.0,0.013422818791946308,0.06711409395973154,0.020134228187919462,0.0,0.14285714285714285,0.7142857142857143,0.21428571428571427
australia_qld_brisbane_2026-07-14,2017Q3,5-6,room,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2017Q3,7+,entire,162,0.14814814814814814,7,8.857142857142858,0.006172839506172839,0.024691358024691357,0.06172839506172839,0.06172839506172839,0.041666666666666664,0.16666666666666666,0.4166666666666667,0.4166666666666667
australia_qld_brisbane_2026-07-14,2017Q4,1-2,entire,485,0.041237113402061855,1,3.0,0.0,0.032989690721649485,0.008247422680412371,0.002061855670103093,0.0,0.8,0.2,0.05
australia_qld_brisbane_2026-07-14,2017Q4,1-2,room,398,0.01507537688442211,0,,0.002512562814070352,0.010050251256281407,0.0,0.002512562814070352,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666
australia_qld_brisbane_2026-07-14,2017Q4,3-4,entire,445,0.051685393258426963,5,4.2,0.0,0.008988764044943821,0.02696629213483146,0.015730337078651686,0.0,0.17391304347826086,0.5217391304347826,0.30434782608695654
australia_qld_brisbane_2026-07-14,2017Q4,3-4,room,17,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2017Q4,5-6,entire,185,0.10810810810810811,5,5.2,0.0,0.005405405405405406,0.05405405405405406,0.04864864864864865,0.0,0.05,0.5,0.45
australia_qld_brisbane_2026-07-14,2017Q4,5-6,room,2,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_brisbane_2026-07-14,2017Q4,7+,entire,162,0.19135802469135801,7,6.285714285714286,0.0,0.024691358024691357,0.08024691358024691,0.09259259259259259,0.0,0.12903225806451613,0.41935483870967744,0.4838709677419355
australia_qld_brisbane_2026-07-14,2018Q1,1-2,entire,603,0.029850746268656716,1,4.0,0.003316749585406302,0.01990049751243781,0.006633499170812604,0.001658374792703151,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.05555555555555555
