market,year,lang,reviews,mention_any,headcount_n,headcount_mean,share_solo,share_couple,share_family,share_group,cond_solo,cond_couple,cond_family,cond_group
australia_nsw_sydney_2026-06-16,2009,en,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_sydney_2026-06-16,2010,en,9,0.1111111111111111,0,,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,1.0,0.0
australia_nsw_sydney_2026-06-16,2011,en,86,0.03488372093023256,1,3.0,0.0,0.023255813953488372,0.011627906976744186,0.011627906976744186,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333
australia_nsw_sydney_2026-06-16,2011,es,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_sydney_2026-06-16,2012,de,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_sydney_2026-06-16,2012,en,279,0.10752688172043011,4,3.5,0.010752688172043012,0.03942652329749104,0.04659498207885305,0.014336917562724014,0.1,0.36666666666666664,0.43333333333333335,0.13333333333333333
australia_nsw_sydney_2026-06-16,2012,fr,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_sydney_2026-06-16,2013,de,6,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_sydney_2026-06-16,2013,en,813,0.11070110701107011,9,3.4444444444444446,0.0012300123001230013,0.05781057810578106,0.03567035670356704,0.02706027060270603,0.011111111111111112,0.5222222222222223,0.32222222222222224,0.24444444444444444
australia_nsw_sydney_2026-06-16,2013,es,10,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_sydney_2026-06-16,2013,fr,6,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_sydney_2026-06-16,2013,other,5,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_sydney_2026-06-16,2013,pt,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_sydney_2026-06-16,2014,de,15,0.06666666666666667,0,,0.06666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0
australia_nsw_sydney_2026-06-16,2014,en,2259,0.1323594510845507,62,4.080645161290323,0.005754758742806552,0.05312084993359894,0.06020362992474546,0.025232403718459494,0.043478260869565216,0.4013377926421405,0.45484949832775917,0.19063545150501673
australia_nsw_sydney_2026-06-16,2014,es,23,0.13043478260869565,1,4.0,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
