q,market,reviews,mention_any,share_solo,cond_solo,share_couple,cond_couple,share_family,cond_family,share_group,cond_group,headcount_n,headcount_mean,headcount_ge4,review_len_mean,accommodates_mean,accommodates_ge5,entire_share
2011Q2,australia_nsw_northern-rivers_2026-06-24,1,0.0,0.0,,0.0,,0.0,,0.0,,0,,,266.0,2.0,0.0,0.0
2011Q4,australia_nsw_northern-rivers_2026-06-24,4,0.0,0.0,,0.0,,0.0,,0.0,,0,,,318.75,2.5,0.0,0.25
2012Q1,australia_nsw_northern-rivers_2026-06-24,4,0.0,0.0,,0.0,,0.0,,0.0,,0,,,383.25,2.5,0.0,1.0
2012Q2,australia_nsw_northern-rivers_2026-06-24,3,0.0,0.0,,0.0,,0.0,,0.0,,0,,,322.0,3.3333333333333335,0.0,0.6666666666666666
2012Q3,australia_nsw_northern-rivers_2026-06-24,12,0.25,0.0,0.0,0.16666666666666666,0.6666666666666666,0.08333333333333333,0.3333333333333333,0.0,0.0,0,,,417.4166666666667,2.5,0.08333333333333333,0.4166666666666667
2012Q4,australia_nsw_northern-rivers_2026-06-24,44,0.045454545454545456,0.0,0.0,0.022727272727272728,0.5,0.0,0.0,0.022727272727272728,0.5,0,,,402.0681818181818,2.5681818181818183,0.11363636363636363,0.29545454545454547
2013Q1,australia_nsw_northern-rivers_2026-06-24,53,0.11320754716981132,0.0,0.0,0.05660377358490566,0.5,0.018867924528301886,0.16666666666666666,0.03773584905660377,0.3333333333333333,2,4.0,0.5,491.45283018867923,2.4339622641509435,0.05660377358490566,0.32075471698113206
2013Q2,australia_nsw_northern-rivers_2026-06-24,42,0.09523809523809523,0.0,0.0,0.07142857142857142,0.75,0.023809523809523808,0.25,0.0,0.0,0,,,335.92857142857144,2.4761904761904763,0.023809523809523808,0.30952380952380953
2013Q3,australia_nsw_northern-rivers_2026-06-24,63,0.1111111111111111,0.0,0.0,0.031746031746031744,0.2857142857142857,0.015873015873015872,0.14285714285714285,0.06349206349206349,0.5714285714285714,1,3.0,0.0,376.73015873015873,2.634920634920635,0.031746031746031744,0.42857142857142855
2013Q4,australia_nsw_northern-rivers_2026-06-24,91,0.10989010989010989,0.0,0.0,0.054945054945054944,0.5,0.02197802197802198,0.2,0.04395604395604396,0.4,3,4.333333333333333,0.6666666666666666,367.4835164835165,2.6373626373626373,0.08791208791208792,0.42857142857142855
2014Q1,australia_nsw_northern-rivers_2026-06-24,175,0.15428571428571428,0.005714285714285714,0.037037037037037035,0.08571428571428572,0.5555555555555556,0.05142857142857143,0.3333333333333333,0.022857142857142857,0.14814814814814814,1,2.0,0.0,368.4457142857143,3.0742857142857143,0.08,0.7085714285714285
2014Q2,australia_nsw_northern-rivers_2026-06-24,186,0.10215053763440861,0.0,0.0,0.053763440860215055,0.5263157894736842,0.021505376344086023,0.21052631578947367,0.03225806451612903,0.3157894736842105,0,,,418.6989247311828,3.263440860215054,0.15053763440860216,0.6774193548387096
