month,country,reviews,share_solo,share_couple,share_family,share_group,implied_party_size,business_share,nights_mean
2015-08,ALL,19320,0.15662525879917183,0.46785714285714286,0.2684782608695652,0.10703933747412009,2.6424896480331266,0.08944099378881988,2.656673915294605
2015-09,ALL,19738,0.21425676360320195,0.5165670280676867,0.15437227682642618,0.11480393150268517,2.389021177424258,0.16121187556996655,2.5309317525459796
2015-10,ALL,19486,0.24001847480242225,0.5103150980190906,0.12213897156933183,0.1275274556091553,2.3363697013240277,0.20101611413322384,2.4541347980083157
2015-11,ALL,18056,0.263070447496677,0.5068675232609658,0.10323438192290652,0.1268276473194506,2.275509525919362,0.23499113867966326,2.27225391901623
2015-12,ALL,17927,0.22056116472360127,0.5261337647124449,0.13482456629664752,0.1184805042673063,2.3555028727617557,0.16689909075695877,2.2064847368714773
2016-01,ALL,19510,0.20466427473090723,0.5409021014864173,0.1461301896463352,0.10830343413634033,2.3654023577652485,0.1583803177857509,2.3161052145823717
2016-02,ALL,18856,0.23711285532456514,0.5454497242257107,0.10993848112006788,0.10749893932965635,2.262017394993636,0.20407297411964362,2.0820689655172413
2016-03,ALL,20744,0.22748746625530275,0.5234284612418049,0.12008291554184343,0.12900115696104897,2.348973197069032,0.18950057848052448,2.2121913580246915
2016-04,ALL,21481,0.21898421861179648,0.5003025929891532,0.15227410269540526,0.1284390857036451,2.4171221079093157,0.17480564219542852,2.292093499720618
2016-05,ALL,23071,0.20623293311950067,0.5338736942481904,0.12517879589094535,0.1347145767413636,2.3953361362749774,0.1596809847860951,2.3036240679729496
2016-06,ALL,20941,0.21063941550069243,0.5124874647820066,0.1410152332744377,0.13585788644286328,2.4241058211164703,0.158636168282317,2.2969242525551627
2016-07,ALL,25885,0.1839675487734209,0.48271199536411047,0.20706973150473246,0.12625072435773613,2.5503418968514584,0.12609619470735947,2.4114486703772418
2016-08,ALL,27274,0.1593825621470998,0.474297866099582,0.24646183178118355,0.11985773997213463,2.6325108161619126,0.07945295886191978,2.591609212263459
2016-09,ALL,22690,0.20903481710004407,0.49365359189070074,0.18118113706478625,0.11613045394446893,2.448761568973116,0.14702512119876598,2.566787162757891
2016-10,ALL,24357,0.22523299256887136,0.48823746766843207,0.15749065976926552,0.12903887999343105,2.4224042369749967,0.18996592355380384,2.3413281859624626
2016-11,ALL,17914,0.22367980350563804,0.487328346544602,0.1567489114658926,0.13224293848386737,2.431199062186,0.18968404599754382,2.258431985704713
2016-12,ALL,21680,0.201429889298893,0.4929889298892989,0.18957564575645758,0.11600553505535055,2.471978782287823,0.15567343173431733,2.2444516218336177
2017-01,ALL,22641,0.18307495251976502,0.5172033037410009,0.19027428117132636,0.10944746256790777,2.4739543306391063,0.1389072920807385,2.3559681697612733
2017-02,ALL,19514,0.33857743158757814,0.39617710361791536,0.15255713846469202,0.11268832632981449,2.255539612585836,0.1876601414369171,2.16002461917218
2017-03,ALL,20366,0.22714327801237355,0.44255131100854367,0.17578316802513994,0.15452224295394285,2.524054797211038,0.21427869979377392,2.2311246559182067
2017-04,ALL,21402,0.18498271189608448,0.4165031305485469,0.26025605083637043,0.1382581067189982,2.6828006728343143,0.15680777497430146,2.4813516545148624
2017-05,ALL,23419,0.19864212818651522,0.45616806866219733,0.1775054442973654,0.16768435885392202,2.5913659848840687,0.15944318715572825,2.415926179084074
2017-06,ALL,21955,0.19594625370075153,0.4829423821452972,0.1331359599180141,0.18797540423593714,2.564545661580506,0.15135504440901845,2.351268850517108
2017-07,ALL,23433,0.17637519737122861,0.4514146716169505,0.19809670123330347,0.1741134297785175,2.6701147953740456,0.12759783211709982,2.4963715529753268
2017-08,ALL,4078,0.1758214811181952,0.4573320255026974,0.2054928886709171,0.1613536047081903,2.6502697400686612,0.12408043158410986,2.3463330880549425
2015-08,Austria,1818,0.14246424642464248,0.44004400440044006,0.3179317931793179,0.09955995599559957,2.7304180418041804,0.08360836083608361,2.791964777105118
2015-09,Austria,1668,0.19844124700239807,0.5071942446043165,0.19004796163069546,0.10431654676258993,2.4443045563549157,0.16366906474820145,2.761990407673861
2015-10,Austria,1540,0.2525974025974026,0.5071428571428571,0.10649350649350649,0.13376623376623376,2.310909090909091,0.23506493506493506,2.7225471085120208
2015-11,Austria,1250,0.2744,0.5144,0.092,0.1192,2.22224,0.248,2.608
2015-12,Austria,1821,0.16749038989566173,0.5628775398132894,0.14387699066447007,0.1257550796265788,2.445414607358594,0.1241076331685887,2.7358594179022515
2016-01,Austria,1647,0.1572556162720097,0.5725561627200971,0.17304189435336975,0.09714632665452337,2.433819064966606,0.11050394656952034,2.8233151183970855
2016-02,Austria,1118,0.2504472271914132,0.5035778175313059,0.1368515205724508,0.10912343470483005,2.3042039355992845,0.20304114490161002,2.51520572450805
2016-03,Austria,1323,0.2675736961451247,0.48072562358276644,0.12849584278155707,0.12320483749055178,2.309221466364323,0.25699168556311414,2.7534039334341904
2016-04,Austria,1439,0.28422515635858236,0.47046560111188324,0.1202223766504517,0.1250868658790827,2.281931897150799,0.23905489923558026,2.8275382475660638
2016-05,Austria,1601,0.22423485321673953,0.49406620861961276,0.1424109931292942,0.13928794503435352,2.422423485321674,0.1830106183635228,2.7701436602123675
