market,reviewed_str_home_baseline,persistent_90_ids,nonempty_descriptions,baseline_competitor_mentions,interpretation
barcelona,5966,427,411,0,Explicit description mentions only; not verified cross-platform presence or migration
chicago,4071,297,296,0,Explicit description mentions only; not verified cross-platform presence or migration
london,33430,4524,4488,0,Explicit description mentions only; not verified cross-platform presence or migration
los-angeles,13184,1679,1674,0,Explicit description mentions only; not verified cross-platform presence or migration
new-orleans,2844,212,212,0,Explicit description mentions only; not verified cross-platform presence or migration
new-york-city,1404,97,97,0,Explicit description mentions only; not verified cross-platform presence or migration
paris,35126,2756,2725,0,Explicit description mentions only; not verified cross-platform presence or migration
rome,21859,1432,1411,0,Explicit description mentions only; not verified cross-platform presence or migration
san-diego,7037,510,478,0,Explicit description mentions only; not verified cross-platform presence or migration
sydney,10059,1181,1175,0,Explicit description mentions only; not verified cross-platform presence or migration
