quarter,line,line_build,run23_allocated,diff
3Q26,cor_cash,583.0484571817115,617.4248791049705,-34.376421923259045
3Q26,ops_cash,309.99008076712323,364.80540374915,-54.81532298202677
3Q26,pd_cash,359.0948816686723,381.0150238529766,-21.920142184304268
3Q26,sm_cash,691.2685408163264,781.1389859657324,-89.87044514940601
3Q26,ga_cash,265.38907060231355,281.1527755386359,-15.76370493632237
3Q26,adj_ebitda,2615.8784395637604,2399.132402388442,216.74603717531818
3Q26,adj_ebitda_margin_pct,54.45168836832618,49.93993908638773,4.5117492819384495
4Q26,cor_cash,524.4194589831291,543.8839154594368,-19.46445647630776
4Q26,ops_cash,273.9865867945206,318.2894504254017,-44.30286363088112
4Q26,pd_cash,369.0251183313277,375.63957108211446,-6.614452750786768
4Q26,sm_cash,737.9364591836735,770.6284104429461,-32.69195125927263
4Q26,ga_cash,276.4109293976865,271.90872389292286,4.502205504763651
4Q26,adj_ebitda,1016.9632179095702,918.391699297086,98.57151861248417
4Q26,adj_ebitda_margin_pct,31.999015826636533,28.897437,3.1015788266365334
1Q27,cor_cash,716.0120432694271,644.0082604379614,72.00378283146563
1Q27,ops_cash,315.4158797,316.380655663393,-0.9647759633929809
1Q27,pd_cash,414.12379008000005,421.9776190609413,-7.853828980941273
1Q27,sm_cash,799.8662797949999,857.9691223907109,-58.10284259571108
1Q27,ga_cash,249.22724400000004,238.97657248994415,10.250671510055895
1Q27,adj_ebitda,579.1180337554802,594.4510405569569,-15.3330068014767
1Q27,adj_ebitda_margin_pct,18.968015332841624,19.47022160368239,-0.502206270840766
2Q27,cor_cash,660.5473734818232,688.1674688605063,-27.620095378683118
2Q27,ops_cash,304.68683769,334.0450646878938,-29.35822699789378
2Q27,pd_cash,400.79641536,421.58005512531736,-20.783639765317332
2Q27,sm_cash,901.9768687049999,993.404122861038,-91.42725415603809
2Q27,ga_cash,271.58040000000005,241.1183249718299,30.462075028170148
2Q27,adj_ebitda,1510.0267753630847,1371.2996340933223,138.72714126976234
2Q27,adj_ebitda_margin_pct,37.47912655335094,34.035894837950515,3.4432317154004224
3Q27,cor_cash,639.1282935976899,671.6252746940066,-32.496981096316745
3Q27,ops_cash,307.61112156,378.0824832694792,-70.4713617094792
3Q27,pd_cash,399.65871264000003,431.6036398623501,-31.94492722235009
3Q27,sm_cash,790.8565219499999,967.0940529604534,-176.2375310104535
3Q27,ga_cash,256.53902400000004,302.19702231736784,-45.6579983173678
3Q27,adj_ebitda,2907.572796852218,2550.7639974962503,356.8087993559675
3Q27,adj_ebitda_margin_pct,55.0600280709583,48.303223037642034,6.756805033316269
4Q27,cor_cash,571.2709116119217,587.0414290476064,-15.77051743568461
4Q27,ops_cash,271.13665815,329.43693355398943,-58.30027540398942
4Q27,pd_cash,410.71068191999996,418.89856050469183,-8.187878584691873
4Q27,sm_cash,844.2476795499999,902.469012307805,-58.221332757805044
4Q27,ga_cash,267.19333200000005,281.73700253671905,-14.543670536718992
4Q27,adj_ebitda,1121.8388073679862,966.8151326490954,155.0236747188908
4Q27,adj_ebitda_margin_pct,32.36916232607944,27.896160983636925,4.473001342442515
