quarter,line,line_build,run23_allocated,diff
3Q26,cor_cash,640.7841188023608,617.4248791049705,23.359239697390308
3Q26,ops_cash,361.4430867108318,364.80540374915,-3.362317038318224
3Q26,pd_cash,359.0948816686723,381.0150238529766,-21.920142184304268
3Q26,sm_cash,778.3158128157291,781.1389859657324,-2.8231731500032993
3Q26,ga_cash,265.38907060231355,281.1527755386359,-15.76370493632237
3Q26,adj_ebitda,2419.6425,2399.132402388442,20.51009761155774
3Q26,adj_ebitda_margin_pct,50.366873850120385,49.93993908638773,0.42693476373265327
4Q26,cor_cash,578.0394574666427,543.8839154594368,34.155542007205895
4Q26,ops_cash,318.2870944871431,318.2894504254017,-0.002355938258574497
4Q26,pd_cash,369.0251183313277,375.63957108211446,-6.614452750786768
4Q26,sm_cash,758.1075295918367,770.6284104429461,-12.520880851109382
4Q26,ga_cash,276.4109293976865,271.90872389292286,4.502205504763651
4Q26,adj_ebitda,898.871641325271,918.391699297086,-19.52005797181505
4Q26,adj_ebitda_margin_pct,28.283233228440864,28.897437,-0.6142037715591364
1Q27,cor_cash,706.0035882028698,644.0082604379614,61.995327764908325
1Q27,ops_cash,319.0860911068342,316.380655663393,2.7054354434412176
1Q27,pd_cash,414.12379008000005,421.9776190609413,-7.853828980941273
1Q27,sm_cash,829.2717874113573,857.9691223907109,-28.697334979353627
1Q27,ga_cash,249.22724400000004,238.97657248994415,10.250671510055895
1Q27,adj_ebitda,556.050769798846,594.4510405569569,-38.40027075811088
1Q27,adj_ebitda_margin_pct,18.212486768865176,19.47022160368239,-1.2577348348172137
2Q27,cor_cash,727.2995429788907,688.1674688605063,39.13207411838437
2Q27,ops_cash,340.96824359815406,334.0450646878938,6.923178910260276
2Q27,pd_cash,400.79641536,421.58005512531736,-20.783639765317332
2Q27,sm_cash,935.1362709106796,993.404122861038,-58.26785195035836
2Q27,ga_cash,271.58040000000005,241.1183249718299,30.462075028170148
2Q27,adj_ebitda,1373.8337977521828,1371.2996340933223,2.534163658860507
2Q27,adj_ebitda_margin_pct,34.09879321963947,34.035894837950515,0.06289838168895301
3Q27,cor_cash,699.4536785339944,671.6252746940066,27.8284038399878
3Q27,ops_cash,381.7590955367162,378.0824832694792,3.676612267236976
3Q27,pd_cash,399.65871264000003,431.6036398623501,-31.94492722235009
3Q27,sm_cash,819.9308035731818,967.0940529604534,-147.16324938727155
3Q27,ga_cash,256.53902400000004,302.19702231736784,-45.6579983173678
3Q27,adj_ebitda,2744.025156316015,2550.7639974962503,193.26115881976466
3Q27,adj_ebitda_margin_pct,51.96296453789346,48.303223037642034,3.659741500251428
4Q27,cor_cash,626.8522820155006,587.0414290476064,39.81085296789422
4Q27,ops_cash,336.0624813662569,329.43693355398943,6.6255478122674845
4Q27,pd_cash,410.71068191999996,418.89856050469183,-8.187878584691873
4Q27,sm_cash,875.2847818734812,902.469012307805,-27.18423043432381
4Q27,ga_cash,267.19333200000005,281.73700253671905,-14.543670536718992
4Q27,adj_ebitda,970.2945114246686,966.8151326490954,3.4793787755731955
4Q27,adj_ebitda_margin_pct,27.99655381693949,27.896160983636925,0.1003928333025641
