quarter,rev_scenario,cost_scenario,revenue,nights_m,gbv_busd,bookings_m,cor_fees,cor_chargebacks,cor_hosting,cor_other,cor_cash,merchant_fee_rate_q_pct,ops_variable,ops_fixed,ops_cash,ops_per_booking,pd_cash,sm_marketing,sm_field,sm_cash,ga_cash_ex_lodging,lodging_reserves,ga_cash,total_cash_costs,da,adj_ebitda,adj_ebitda_margin_pct,recon_gap_3q26_musd,sbc,op_income,interest_income,interest_expense,other_income,pretax,tax,etr_pct,net_income,diluted_shares_m,eps,cor_cash_yoy_pct,cor_cash_pct_rev,ops_cash_yoy_pct,ops_cash_pct_rev,pd_cash_yoy_pct,pd_cash_pct_rev,sm_cash_yoy_pct,sm_cash_pct_rev,ga_cash_yoy_pct,ga_cash_pct_rev,total_cash_costs_yoy_pct,total_cash_costs_pct_rev,adj_ebitda_yoy_pct,adj_ebitda_pct_rev,eps_yoy_pct,scenario
3Q26,base,base,4804.0355,146.813,26.028,40.22273972602739,458.7631337392358,28.96037260273972,100.2079324603854,52.85267999999999,640.7841188023608,1.7625754331459804,70.64768671083176,290.79540000000003,361.4430867108318,8.986038474076112,359.0948816686723,540.6705924075659,237.64522040816328,778.3158128157291,265.38907060231355,0.0,265.38907060231355,2405.0269705999076,20.633970599907517,2419.6425,50.366873850120385,97.35977486795127,451.5791856610708,1947.4293437390215,183.54893375952636,37.0,3.7,2097.6782774985477,377.5820899497385,18.0,1720.0961875488092,591.6758133819055,2.9071598815524826,16.71841872538449,13.338455113463688,5.376993210155034,7.523738879757066,7.8363008014030955,7.474859036088978,33.04543808815883,16.201291868382928,1.6816362460971401,5.524294535340414,16.12877694832968,50.06263943303308,17.973793271574845,50.366873850120385,31.545695997849887,base
4Q26,base,base,3178.1078,131.7983,22.9873,36.10912328767124,404.385568239134,25.99856876712329,100.2079324603854,47.447388000000004,578.0394574666427,1.7591694902799977,61.40369448714308,256.88340000000005,318.2870944871431,8.814589375417379,369.0251183313277,504.41875,253.68877959183678,758.1075295918367,276.4109293976865,0.0,276.4109293976865,2299.870129274637,20.633970599907517,898.871641325271,28.283233228440864,97.35977486795127,465.1605145531331,413.0771561722303,165.49546529691924,37.0,3.7,545.2726214691495,98.14907186444685,18.0,447.12354960470265,586.351626763811,0.7625519043452896,18.69393377138455,18.18816395927925,5.045245705327761,10.014987360942982,10.156751740694837,11.611472660912499,19.7642226843344,23.85405333298753,-18.70266782420985,8.697342783579792,9.622027134158095,72.36602009770206,14.36025971059427,28.283233228440864,36.169982918801715,base
1Q27,base,base,3053.1293,169.0178,32.5996,46.94938888888888,499.6456877424845,33.80356,111.7079324603854,60.846408,706.0035882028698,1.532674289692157,63.898291106834186,255.1878,319.0860911068342,6.7963843333933065,414.12379008000005,584.0697615513574,245.20202586,829.2717874113573,249.22724400000004,0.0,249.22724400000004,2517.7125008010617,20.633970599907517,556.050769798846,18.212486768865176,97.35977486795127,464.02873714546126,71.38806205347714,180.2622584477442,37.0,3.7,218.35032050122132,38.21130608771375,17.5,180.13901441350757,581.0274401457166,0.31003529604097574,21.515247539220272,23.12393347385811,6.008668141805384,10.451116207454241,10.43301068800002,13.56391260861438,19.148245317723745,27.161371364499935,8.83285764192141,8.163009801124375,15.385540824979916,82.46334345555105,7.138876647176495,18.212486768865176,19.244344631144507,base
2Q27,base,base,4028.9807,157.1001,29.6479,43.63891666666667,527.6155545185053,31.420019999999997,111.7079324603854,56.556036,727.2995429788907,1.7796051474758932,67.12884359815406,273.8394,340.96824359815406,7.813398444388989,400.79641536,658.6318587706796,276.50441214,935.1362709106796,271.58040000000005,0.0,271.58040000000005,2675.780872847725,20.633970599907517,1373.8337977521828,34.09879321963947,97.35977486795127,551.1755975361942,802.024229616081,202.84769300931865,37.0,3.7,971.5719226253997,170.025086459445,17.5,801.5468361659547,575.7032535276221,1.392291655908623,14.897242176759985,18.0517008428184,5.562923714598789,8.462890963914372,7.164816941176477,9.947836567199243,15.734686993895997,23.210244489646715,20.702400000000033,6.740672647054378,13.236600628342131,66.41334551063312,8.947961756715529,34.09879321963947,1.6271281685126038,base
3Q27,base,base,5280.7325,155.958,28.3908,43.321666666666665,500.40926607360905,31.191599999999998,111.7079324603854,56.14488,699.4536785339944,1.7625754331459804,75.32764662327298,306.4314489134432,381.7590955367162,8.812197796407869,399.65871264000003,577.4907529731819,242.44005059999998,819.9308035731818,256.53902400000004,0.0,256.53902400000004,2557.3413142838926,20.633970599907517,2744.025156316015,51.96296453789346,97.35977486795127,511.08712010605484,2212.3040656100525,191.1450853247752,37.0,3.7,2370.1491509348275,414.7761014135949,17.5,1955.3730495212326,570.3790669095276,3.4281991800926135,9.155901029708469,13.245391212942417,5.620804373590915,7.229282974222159,11.29613175850135,7.568243849503833,5.346800112784722,15.526838437152076,-3.334744186046512,4.858019678141243,6.3331657210476955,48.42777615196173,13.406222461211325,51.96296453789346,17.922622757916052,base
4Q27,base,base,3465.7641,139.7655,24.8342,38.82375,436.8756695551152,27.953099999999996,111.7079324603854,50.31558,626.8522820155006,1.7591694902799977,66.21868266005698,269.84379870619995,336.0624813662569,8.656105640651841,410.71068191999996,616.4774704734812,258.8073114,875.2847818734812,267.19333200000005,0.0,267.19333200000005,2516.103559175239,20.633970599907517,970.2945114246686,27.99655381693949,97.35977486795127,526.458161312252,423.2023795125091,171.15507641910378,37.0,3.7,561.0574559316129,98.18505478803229,17.5,462.87240114358065,565.0548802914332,0.8191636198325536,8.444548883010249,18.08698641709344,5.584702360538785,9.696634614175181,11.29613175850135,11.85050886527447,15.456547746562066,25.255174807583735,-3.334744186046501,7.709507176209715,9.401984361995286,72.59881188033654,7.945836403748796,27.99655381693949,7.423981917122036,base
3Q26,base,base,4804.0355,146.813,26.028,40.22273972602739,458.7631337392358,28.96037260273972,71.0,52.85267999999999,611.5761863419755,1.7625754331459804,70.64768671083176,290.79540000000003,361.4430867108318,8.986038474076112,359.0948816686723,472.51875,237.64522040816328,710.1639704081633,265.38907060231355,0.0,265.38907060231355,2307.6671957319563,20.633970599907517,2517.002274867951,52.39349865062303,0.0,451.5791856610708,2044.7891186069728,183.54893375952636,37.0,3.7,2195.038052366499,395.1068494259696,18.0,1799.9312029405294,591.6758133819055,3.0420902160128325,11.398212448447254,12.730467673312894,5.376993210155034,7.523738879757066,7.8363008014030955,7.474859036088978,21.39555049712194,14.78265450803108,1.6816362460971401,5.524294535340414,11.427677244420886,48.036014632530424,22.720735000875237,52.39349865062303,37.65114099605577,evidence_only
4Q26,base,base,3178.1078,131.7983,22.9873,36.10912328767124,404.385568239134,25.99856876712329,71.0,47.447388000000004,548.8315250062573,1.7591694902799977,61.40369448714308,256.88340000000005,318.2870944871431,8.814589375417379,369.0251183313277,504.41875,253.68877959183678,758.1075295918367,276.4109293976865,0.0,276.4109293976865,2270.6621968142513,20.633970599907517,928.0795737856565,29.20226852549358,0.0,465.1605145531331,442.28508863261584,165.49546529691924,37.0,3.7,574.4805539295351,103.4064997073163,18.0,471.07405422221876,586.351626763811,0.8033985627739593,12.696411705596965,17.26912866222654,5.045245705327761,10.014987360942982,10.156751740694837,11.611472660912499,19.7642226843344,23.85405333298753,-18.70266782420985,8.697342783579792,8.229847321937612,71.44698480064933,18.076281652119143,29.20226852549358,43.46402906677842,evidence_only
1Q27,base,base,3053.1293,169.0178,32.5996,46.94938888888888,499.6456877424845,33.80356,82.5,60.846408,676.7956557424844,1.532674289692157,63.898291106834186,255.1878,319.0860911068342,6.7963843333933065,414.12379008000005,565.2833654325,245.20202586,810.4853912925,249.22724400000004,0.0,249.22724400000004,2469.718172221819,20.633970599907517,604.0450983780888,19.784458469482075,0.0,464.02873714546126,119.38239063271999,180.2622584477442,37.0,3.7,266.3446490804642,46.610313589081244,17.5,219.73433549138295,581.0274401457166,0.37818237196555726,16.488064671684064,22.16727787265624,6.008668141805384,10.451116207454241,10.43301068800002,13.56391260861438,16.449050473060357,26.546055265084906,8.83285764192141,8.163009801124375,13.185984061494892,80.89137175493416,16.386338801173196,19.784458469482075,45.45475844829126,evidence_only
2Q27,base,base,4028.9807,157.1001,29.6479,43.63891666666667,527.6155545185053,31.420019999999997,82.5,56.556036,698.0916105185053,1.7796051474758932,67.12884359815406,273.8394,340.96824359815406,7.813398444388989,400.79641536,637.4471993174999,276.50441214,913.9516114574999,271.58040000000005,0.0,271.58040000000005,2625.3882809341594,20.633970599907517,1424.2263896657482,35.34954609402195,0.0,551.1755975361942,852.4168215296464,202.84769300931865,37.0,3.7,1021.9645145389652,178.843790044319,17.5,843.1207244946462,575.7032535276221,1.4645057489747075,10.283034837046646,17.326754891590948,5.562923714598789,8.462890963914372,7.164816941176477,9.947836567199243,13.11282320018563,22.68443756649169,20.702400000000033,6.740672647054378,11.104032202038061,65.16259263625064,12.94420219395307,35.34954609402195,6.898229852168414,evidence_only
