method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
kernel-lambda,revenue_level_h1,revenue_musd,2023Q1,2022-11-01,1,2000.0510246466042,2000.0510246466042,W1,PIT,5,7,1829.645333330052,1865.9872055627993,1928.3351999639833,2074.433999475113,2143.7468002270834,2186.327605858641,111.26203563626814,,,,,,,,2022-11-01,kernel|w=0.6667|season_mean|h1|naive_gbv,h1: GBV_(q-1) unprinted; filled by naive y/y rule,1.0
kernel-lambda,revenue_level_h1,revenue_musd,2023Q1,2022-11-01,1,1942.4599363786522,1942.4599363786522,W1,full_sample,5,22,1812.4833663219438,1840.4210872920603,1888.0713818709783,1998.4152297765183,2050.1561465957006,2081.757369223741,83.53196440442616,,,,,,,,2022-11-01,kernel|w=0.6667|season_mean|h1|naive_gbv,h1: GBV_(q-1) unprinted; filled by naive y/y rule,1.0
kernel-lambda,revenue_level_h1,revenue_musd,2023Q2,2023-02-14,1,2631.753431829874,2631.753431829874,W1,PIT,5,8,2418.674007948588,2464.2000714144365,2542.1978471684706,2724.463846770509,2810.6995881924317,2863.6046458459073,138.61191188501334,,,,,,,,2023-02-14,kernel|w=0.6667|season_mean|h1|naive_gbv,h1: GBV_(q-1) unprinted; filled by naive y/y rule,1.0
kernel-lambda,revenue_level_h1,revenue_musd,2023Q2,2023-02-14,1,2541.085728564795,2541.085728564795,W1,full_sample,5,22,2371.053080254606,2407.600626341008,2469.9357516368914,2614.285280755331,2681.9716730714567,2723.3117359069447,109.2747802164672,,,,,,,,2023-02-14,kernel|w=0.6667|season_mean|h1|naive_gbv,h1: GBV_(q-1) unprinted; filled by naive y/y rule,1.0
kernel-lambda,revenue_level_h1,revenue_musd,2023Q3,2023-05-09,1,3541.0489563091583,3541.0489563091583,W1,PIT,5,9,3264.547397427147,3323.69736100507,3424.9426768476246,3661.0912631446754,3772.614154974217,3840.969722436999,179.41965532952372,,,,,,,,2023-05-09,kernel|w=0.6667|season_mean|h1|naive_gbv,h1: GBV_(q-1) unprinted; filled by naive y/y rule,1.0
kernel-lambda,revenue_level_h1,revenue_musd,2023Q3,2023-05-09,1,3510.1601251266516,3510.1601251266516,W1,full_sample,5,22,3275.283428382849,3325.7688321225223,3411.87622659125,3611.2752297404013,3704.774662935807,3761.8802688207843,150.94806597275374,,,,,,,,2023-05-09,kernel|w=0.6667|season_mean|h1|naive_gbv,h1: GBV_(q-1) unprinted; filled by naive y/y rule,1.0
kernel-lambda,revenue_level_h1,revenue_musd,2023Q4,2023-08-03,1,2183.585452245414,2183.585452245414,W1,PIT,5,10,2011.7096672184894,2048.4678802018307,2111.398544613389,2258.240368414609,2327.6154209398806,2370.145903732915,111.58961616942133,,,,,,,,2023-08-03,kernel|w=0.6667|season_mean|h1|naive_gbv,h1: GBV_(q-1) unprinted; filled by naive y/y rule,1.0
kernel-lambda,revenue_level_h1,revenue_musd,2023Q4,2023-08-03,1,2176.3597921682835,2176.3597921682835,W1,full_sample,5,22,2030.7321909510695,2062.034011629818,2115.422080677908,2239.0529002367707,2297.0241607329467,2332.4306208729918,93.59040322321835,,,,,,,,2023-08-03,kernel|w=0.6667|season_mean|h1|naive_gbv,h1: GBV_(q-1) unprinted; filled by naive y/y rule,1.0
kernel-lambda,revenue_level_h1,revenue_musd,2024Q1,2023-11-01,1,2184.177782839649,2184.177782839649,W1,PIT,5,11,2019.8478523056308,2055.0447116157807,2115.2352793218606,2255.3673502362235,2321.4252031039305,2361.877198623998,106.3696426809015,,,,,,,,2023-11-01,kernel|w=0.6667|season_mean|h1|naive_gbv,h1: GBV_(q-1) unprinted; filled by naive y/y rule,1.0
kernel-lambda,revenue_level_h1,revenue_musd,2024Q1,2023-11-01,1,2146.3049570153876,2146.3049570153876,W1,full_sample,5,22,2002.6884265614012,2033.5579790720508,2086.2087759006545,2208.1322932409093,2265.3029891043034,2300.2204973133826,92.29794958072398,,,,,,,,2023-11-01,kernel|w=0.6667|season_mean|h1|naive_gbv,h1: GBV_(q-1) unprinted; filled by naive y/y rule,1.0
