method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
fee-takerate,take_rate_kernel,take_rate_pct,2023Q1,2023-02-14,0,9.167906396371603,9.167906396371603,W1,PIT,5,10,8.180994220200718,8.398975457044843,8.763212546253953,9.572600246489252,9.936837335698362,10.154818572542485,0.6,,,,,,,,2023-02-14,kernel_lambda_season_w23,kernel conversion on lagged GBV with a naive GBV forecast,1.0
fee-takerate,take_rate_kernel,take_rate_pct,2023Q2,2023-05-09,0,12.981439705888276,12.981439705888276,W1,PIT,5,11,11.994527529717391,12.212508766561516,12.576745855770627,13.386133556005925,13.750370645215035,13.968351882059158,0.6,,,,,,,,2023-05-09,kernel_lambda_season_w23,kernel conversion on lagged GBV with a naive GBV forecast,1.0
fee-takerate,take_rate_kernel,take_rate_pct,2023Q3,2023-08-03,0,19.49614837515727,19.49614837515727,W1,PIT,5,12,18.509236198986386,18.727217435830507,19.09145452503962,19.900842225274918,20.26507931448403,20.48306055132815,0.6,,,,,,,,2023-08-03,kernel_lambda_season_w23,kernel conversion on lagged GBV with a naive GBV forecast,1.0
fee-takerate,take_rate_kernel,take_rate_pct,2023Q4,2023-11-01,0,14.181874682354714,14.181874682354714,W1,PIT,5,13,13.366955760335596,13.54694850826036,13.847708498120163,14.516040866589265,14.816800856449067,14.996793604373831,0.4954355260956971,,,,,,,,2023-11-01,kernel_lambda_season_w23,kernel conversion on lagged GBV with a naive GBV forecast,1.0
fee-takerate,take_rate_kernel,take_rate_pct,2024Q1,2024-02-13,0,9.199637543261419,9.199637543261419,W1,PIT,5,14,8.410172009278686,8.584542817237555,8.875908791912689,9.523366294610149,9.814732269285283,9.989103077244152,0.4799609649436754,,,,,,,,2024-02-13,kernel_lambda_season_w23,kernel conversion on lagged GBV with a naive GBV forecast,1.0
fee-takerate,take_rate_kernel,take_rate_pct,2024Q1,2024-02-13,0,9.199637543261419,9.199637543261419,W2,PIT,5,14,8.410172009278686,8.584542817237555,8.875908791912689,9.523366294610149,9.814732269285283,9.989103077244152,0.4799609649436754,,,,,,,,2024-02-13,kernel_lambda_season_w23,kernel conversion on lagged GBV with a naive GBV forecast,1.0
fee-takerate,take_rate_kernel,take_rate_pct,2024Q2,2024-05-08,0,13.547301772446383,13.547301772446383,W1,PIT,5,15,12.800126235162445,12.96515636822732,13.240914484703767,13.853689060189,14.129447176665447,14.294477309730322,0.4542504725291169,,,,,,,,2024-05-08,kernel_lambda_season_w23,kernel conversion on lagged GBV with a naive GBV forecast,1.0
fee-takerate,take_rate_kernel,take_rate_pct,2024Q2,2024-05-08,0,13.547301772446383,13.547301772446383,W2,PIT,5,15,12.800126235162445,12.96515636822732,13.240914484703767,13.853689060189,14.129447176665447,14.294477309730322,0.4542504725291169,,,,,,,,2024-05-08,kernel_lambda_season_w23,kernel conversion on lagged GBV with a naive GBV forecast,1.0
fee-takerate,take_rate_kernel,take_rate_pct,2024Q3,2024-08-06,0,18.709725674204254,18.709725674204254,W1,PIT,5,16,17.986966707256165,18.14660390432348,18.4133506612055,19.00610068720301,19.272847444085027,19.432484641152342,0.4394062517815828,,,,,,,,2024-08-06,kernel_lambda_season_w23,kernel conversion on lagged GBV with a naive GBV forecast,1.0
fee-takerate,take_rate_kernel,take_rate_pct,2024Q3,2024-08-06,0,18.709725674204254,18.709725674204254,W2,PIT,5,16,17.986966707256165,18.14660390432348,18.4133506612055,19.00610068720301,19.272847444085027,19.432484641152342,0.4394062517815828,,,,,,,,2024-08-06,kernel_lambda_season_w23,kernel conversion on lagged GBV with a naive GBV forecast,1.0
fee-takerate,take_rate_kernel,take_rate_pct,2024Q4,2024-11-07,0,14.481954070403013,14.481954070403013,W1,PIT,5,17,13.818886000719932,13.96533915170055,14.210055945636478,14.753852195169548,14.998568989105477,15.145022140086095,0.4031167629863784,,,,,,,,2024-11-07,kernel_lambda_season_w23,kernel conversion on lagged GBV with a naive GBV forecast,1.0
fee-takerate,take_rate_kernel,take_rate_pct,2024Q4,2024-11-07,0,14.481954070403013,14.481954070403013,W2,PIT,5,17,13.818886000719932,13.96533915170055,14.210055945636478,14.753852195169548,14.998568989105477,15.145022140086095,0.4031167629863784,,,,,,,,2024-11-07,kernel_lambda_season_w23,kernel conversion on lagged GBV with a naive GBV forecast,1.0
fee-takerate,take_rate_kernel,take_rate_pct,2025Q1,2025-02-13,0,9.281478690869001,9.281478690869001,W1,PIT,5,18,8.660464775114077,8.797629342258126,9.026825319868356,9.536132061869646,9.765328039479876,9.902492606623925,0.3775496527954857,,,,,,,,2025-02-13,kernel_lambda_season_w23,kernel conversion on lagged GBV with a naive GBV forecast,1.0
fee-takerate,take_rate_kernel,take_rate_pct,2025Q1,2025-02-13,0,9.281478690869001,9.281478690869001,W2,PIT,5,18,8.660464775114077,8.797629342258126,9.026825319868356,9.536132061869646,9.765328039479876,9.902492606623925,0.3775496527954857,,,,,,,,2025-02-13,kernel_lambda_season_w23,kernel conversion on lagged GBV with a naive GBV forecast,1.0
fee-takerate,take_rate_kernel,take_rate_pct,2025Q2,2025-05-01,0,13.726001590543023,13.726001590543023,W1,PIT,5,19,13.130467143936244,13.262004010527855,13.481796347265885,13.97020683382016,14.18999917055819,14.321536037149802,0.3620592354533855,,,,,,,,2025-05-01,kernel_lambda_season_w23,kernel conversion on lagged GBV with a naive GBV forecast,1.0
fee-takerate,take_rate_kernel,take_rate_pct,2025Q2,2025-05-01,0,13.726001590543023,13.726001590543023,W2,PIT,5,19,13.130467143936244,13.262004010527855,13.481796347265885,13.97020683382016,14.18999917055819,14.321536037149802,0.3620592354533855,,,,,,,,2025-05-01,kernel_lambda_season_w23,kernel conversion on lagged GBV with a naive GBV forecast,1.0
fee-takerate,take_rate_kernel,take_rate_pct,2025Q3,2025-08-06,0,18.592137577408774,18.592137577408774,W1,PIT,5,20,18.004730510186295,18.134472266480085,18.351265052618462,18.833010102199086,19.049802888337464,19.179544644631253,0.3571181396311612,,,,,,,,2025-08-06,kernel_lambda_season_w23,kernel conversion on lagged GBV with a naive GBV forecast,1.0
fee-takerate,take_rate_kernel,take_rate_pct,2025Q3,2025-08-06,0,18.592137577408774,18.592137577408774,W2,PIT,5,20,18.004730510186295,18.134472266480085,18.351265052618462,18.833010102199086,19.049802888337464,19.179544644631253,0.3571181396311612,,,,,,,,2025-08-06,kernel_lambda_season_w23,kernel conversion on lagged GBV with a naive GBV forecast,1.0
fee-takerate,take_rate_kernel,take_rate_pct,2025Q4,2025-11-06,0,13.898085124120358,13.898085124120358,W1,PIT,5,21,13.296907043316425,13.4296904305127,13.651565648526457,14.14460459971426,14.366479817728017,14.499263204924292,0.3654903214203569,,,,,,,,2025-11-06,kernel_lambda_season_w23,kernel conversion on lagged GBV with a naive GBV forecast,1.0
fee-takerate,take_rate_kernel,take_rate_pct,2025Q4,2025-11-06,0,13.898085124120358,13.898085124120358,W2,PIT,5,21,13.296907043316425,13.4296904305127,13.651565648526457,14.14460459971426,14.366479817728017,14.499263204924292,0.3654903214203569,,,,,,,,2025-11-06,kernel_lambda_season_w23,kernel conversion on lagged GBV with a naive GBV forecast,1.0
fee-takerate,take_rate_kernel,take_rate_pct,2026Q1,2026-02-12,0,9.674854547431785,9.674854547431785,W1,PIT,5,22,9.101570234067312,9.228192669890703,9.43977320829209,9.90993588657148,10.121516424972867,10.248138860796258,0.3485321149377791,,,,,,,,2026-02-12,kernel_lambda_season_w23,kernel conversion on lagged GBV with a naive GBV forecast,1.0
fee-takerate,take_rate_kernel,take_rate_pct,2026Q1,2026-02-12,0,9.674854547431785,9.674854547431785,W2,PIT,5,22,9.101570234067312,9.228192669890703,9.43977320829209,9.90993588657148,10.121516424972867,10.248138860796258,0.3485321149377791,,,,,,,,2026-02-12,kernel_lambda_season_w23,kernel conversion on lagged GBV with a naive GBV forecast,1.0
fee-takerate,take_rate_kernel,take_rate_pct,2026Q2,2026-05-07,0,13.137024926193321,13.137024926193321,W1,PIT,5,23,12.580014439860578,12.703042443443477,12.908616843171686,13.365433009214957,13.571007408943165,13.694035412526064,0.3386383306124885,,,,,,,,2026-05-07,kernel_lambda_season_w23,kernel conversion on lagged GBV with a naive GBV forecast,1.0
fee-takerate,take_rate_kernel,take_rate_pct,2026Q2,2026-05-07,0,13.137024926193321,13.137024926193321,W2,PIT,5,23,12.580014439860578,12.703042443443477,12.908616843171686,13.365433009214957,13.571007408943165,13.694035412526064,0.3386383306124885,,,,,,,,2026-05-07,kernel_lambda_season_w23,kernel conversion on lagged GBV with a naive GBV forecast,1.0
fee-takerate,take_rate_kernel,take_rate_pct,2026Q3,2026-08-06,0,18.231609082371637,18.231609082371637,LIVE,PIT,5,24,17.66317172480798,17.788723603953787,17.99851528908632,18.464702875656954,18.674494560789487,18.800046439935294,0.34558537504469755,,,,,,,,2026-08-06,kernel_lambda_season_w23,kernel conversion on lagged GBV with a naive GBV forecast,1.0
fee-takerate,take_rate_kernel,take_rate_pct,2023Q1,2023-02-14,0,8.903918278068947,8.903918278068947,W1,full_sample,5,10,8.272023665268371,8.411591473406911,8.644803161346962,9.163033394790931,9.396245082730982,9.535812890869522,0.38416464690035207,,,,,,,,2023-02-14,kernel_lambda_season_w23,kernel conversion on lagged GBV with a naive GBV forecast,1.0
fee-takerate,take_rate_kernel,take_rate_pct,2023Q2,2023-05-09,0,12.534210376205735,12.534210376205735,W1,full_sample,5,11,11.90231576340516,12.0418835715437,12.27509525948375,12.79332549292772,13.02653718086777,13.16610498900631,0.38416464690035207,,,,,,,,2023-05-09,kernel_lambda_season_w23,kernel conversion on lagged GBV with a naive GBV forecast,1.0
fee-takerate,take_rate_kernel,take_rate_pct,2023Q3,2023-08-03,0,19.326082035126483,19.326082035126483,W1,full_sample,5,12,18.694187422325907,18.833755230464448,19.0669669184045,19.585197151848465,19.818408839788518,19.957976647927058,0.38416464690035207,,,,,,,,2023-08-03,kernel_lambda_season_w23,kernel conversion on lagged GBV with a naive GBV forecast,1.0
