method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
gbv-decision-0915-v1,joint-p2-guide,guide_mid,2023Q4,2023-08-03,1,2081.3171176418023,2081.3171176418023,W1,PIT,8,8,,,,,,,,,,,,,,,2023-08-03,frozen_joint_p_plus_2_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,joint-p2-guide,guide_mid,2024Q1,2023-11-01,1,2064.1439715894358,2064.1439715894358,W1,PIT,8,9,,,,,,,,,,,,,,,2023-11-01,frozen_joint_p_plus_2_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,joint-p2-guide,guide_mid,2024Q1,2023-11-01,1,2064.1439715894358,2064.1439715894358,W2,PIT,8,9,,,,,,,,,,,,,,,2023-11-01,frozen_joint_p_plus_2_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,joint-p2-guide,guide_mid,2024Q2,2024-02-13,1,2752.180409286448,2752.180409286448,W1,PIT,8,10,,,,,,,,,,,,,,,2024-02-13,frozen_joint_p_plus_2_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,joint-p2-guide,guide_mid,2024Q2,2024-02-13,1,2752.180409286448,2752.180409286448,W2,PIT,8,10,,,,,,,,,,,,,,,2024-02-13,frozen_joint_p_plus_2_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,joint-p2-guide,guide_mid,2024Q3,2024-05-08,1,3689.8042066011594,3689.8042066011594,W1,PIT,8,11,,,,,,,,,,,,,,,2024-05-08,frozen_joint_p_plus_2_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,joint-p2-guide,guide_mid,2024Q3,2024-05-08,1,3689.8042066011594,3689.8042066011594,W2,PIT,8,11,,,,,,,,,,,,,,,2024-05-08,frozen_joint_p_plus_2_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,joint-p2-guide,guide_mid,2024Q4,2024-08-06,1,2399.961263706336,2399.961263706336,W1,PIT,8,12,,,,,,,,,,,,,,,2024-08-06,frozen_joint_p_plus_2_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,joint-p2-guide,guide_mid,2024Q4,2024-08-06,1,2399.961263706336,2399.961263706336,W2,PIT,8,12,,,,,,,,,,,,,,,2024-08-06,frozen_joint_p_plus_2_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,joint-p2-guide,guide_mid,2025Q1,2024-11-07,1,2256.602339070333,2256.602339070333,W1,PIT,8,13,,,,,,,,,,,,,,,2024-11-07,frozen_joint_p_plus_2_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
