method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
baselines,trailing4,revenue_musd,2023Q1,2023-02-14,0,2191.0721878420004,2191.0721878420004,W1,PIT,1,10,2118.992327140312,2134.912747990997,2161.5150731892177,2220.629302494783,2247.2316276930037,2263.1520485436886,43.82144375684001,,,,,,,,,trailing4|revenue_musd|PIT,trailing4: y[2022Q1] * (1 + mean4 g=45.20%); sigma from 2 pseudo-oos errors (PIT),1.0
baselines,trailing4,revenue_musd,2023Q1,2023-02-14,0,2191.0721878420004,2191.0721878420004,W1,full_sample,2,10,2044.7630035680972,2077.078601368725,2131.0765483909718,2251.067827293029,2305.065774315276,2337.3813721159036,88.9496681507573,,,,,,,,,trailing4|revenue_musd|full_sample,trailing4: y[2022Q1] * (1 + mean4 g=45.20%); sigma from 12 pseudo-oos errors (full_sample),1.0
baselines,trailing4,revenue_yoy,2023Q1,2023-02-14,0,45.200277524320754,45.200277524320754,W1,PIT,1,6,43.55542389736928,43.91872595877615,44.52578777412467,45.874767274516834,46.48182908986536,46.84513115127223,1.0,,,,,,,,,trailing4|revenue_yoy|PIT,trailing4: mean of last 4 observed values; sigma from 0 pseudo-oos errors (PIT),1.0
baselines,trailing4,revenue_yoy,2023Q1,2023-02-14,0,45.200277524320754,45.200277524320754,W1,full_sample,2,6,37.600431938740044,39.27902480705053,42.083879890783265,48.31667515785824,51.121530241590975,52.80012310990146,4.620378045228293,,,,,,,,,trailing4|revenue_yoy|full_sample,trailing4: mean of last 4 observed values; sigma from 12 pseudo-oos errors (full_sample),1.0
baselines,trailing4,gbv_musd,2023Q1,2023-02-14,0,23409.949336377747,23409.949336377747,W1,PIT,1,10,22639.830534923927,22809.928191950654,23094.153918777818,23725.744753977677,24009.97048080484,24180.068137831568,468.19898672755494,,,,,,,,,trailing4|gbv_musd|PIT,trailing4: y[2022Q1] * (1 + mean4 g=36.10%); sigma from 2 pseudo-oos errors (PIT),1.0
baselines,trailing4,gbv_musd,2023Q1,2023-02-14,0,23409.949336377747,23409.949336377747,W1,full_sample,2,10,22091.154647302865,22382.439428673548,22869.16352673544,23950.735146020055,24437.459244081947,24728.744025452634,801.7702411120332,,,,,,,,,trailing4|gbv_musd|full_sample,trailing4: y[2022Q1] * (1 + mean4 g=36.10%); sigma from 12 pseudo-oos errors (full_sample),1.0
baselines,trailing4,nights_m,2023Q1,2023-02-14,0,134.92192712263764,134.92192712263764,W1,PIT,1,10,130.48339069897858,131.4637389840314,133.1018579842192,136.74199626105607,138.38011526124387,139.3604635462967,2.698438542452753,,,,,,,,,trailing4|nights_m|PIT,trailing4: y[2022Q1] * (1 + mean4 g=32.15%); sigma from 2 pseudo-oos errors (PIT),1.0
baselines,trailing4,nights_m,2023Q1,2023-02-14,0,134.92192712263764,134.92192712263764,W1,full_sample,2,10,130.0969727659668,131.16266994123544,132.94340319478516,136.90045105049012,138.68118430403982,139.74688147930848,2.933363964800493,,,,,,,,,trailing4|nights_m|full_sample,trailing4: y[2022Q1] * (1 + mean4 g=32.15%); sigma from 12 pseudo-oos errors (full_sample),1.0
baselines,trailing4,revenue_musd,2023Q2,2023-05-09,0,2793.8712695011873,2793.8712695011873,W1,PIT,2,11,2642.6502666289934,2676.050747481083,2731.8614865147792,2855.8810524875953,2911.6917915212916,2945.0922723733815,91.93584182469954,,,,,,,,,trailing4|revenue_musd|PIT,trailing4: y[2022Q2] * (1 + mean4 g=32.79%); sigma from 3 pseudo-oos errors (PIT),1.0
baselines,trailing4,revenue_musd,2023Q2,2023-05-09,0,2793.8712695011873,2793.8712695011873,W1,full_sample,2,11,2607.3100833042085,2648.5162200772975,2717.3698679099093,2870.3726710924648,2939.226318925077,2980.432455698166,113.42114771801674,,,,,,,,,trailing4|revenue_musd|full_sample,trailing4: y[2022Q2] * (1 + mean4 g=32.79%); sigma from 12 pseudo-oos errors (full_sample),1.0
baselines,trailing4,revenue_yoy,2023Q2,2023-05-09,0,32.788558436368206,32.788558436368206,W1,PIT,1,7,31.143704809416732,31.507006870823606,32.114068686172125,33.463048186564286,34.07011000191281,34.43341206331968,1.0,,,,,,,,,trailing4|revenue_yoy|PIT,trailing4: mean of last 4 observed values; sigma from 1 pseudo-oos errors (PIT),1.0
baselines,trailing4,revenue_yoy,2023Q2,2023-05-09,0,32.788558436368206,32.788558436368206,W1,full_sample,2,7,25.188712850787496,26.867305719097985,29.672160802830714,35.904956069905694,38.70981115363843,40.388404021948915,4.620378045228293,,,,,,,,,trailing4|revenue_yoy|full_sample,trailing4: mean of last 4 observed values; sigma from 12 pseudo-oos errors (full_sample),1.0
baselines,trailing4,gbv_musd,2023Q2,2023-05-09,0,21081.35091894188,21081.35091894188,W1,PIT,2,11,19414.276762248763,19782.486715840336,20397.749403839127,21764.952434044633,22380.215122043424,22748.425075634997,1013.5091228651328,,,,,,,,,trailing4|gbv_musd|PIT,trailing4: y[2022Q2] * (1 + mean4 g=24.01%); sigma from 3 pseudo-oos errors (PIT),1.0
baselines,trailing4,gbv_musd,2023Q2,2023-05-09,0,21081.35091894188,21081.35091894188,W1,full_sample,2,11,19893.73734357964,20156.047893901097,20594.357322277498,21568.344515606263,22006.653943982663,22268.964494304124,722.0177868126367,,,,,,,,,trailing4|gbv_musd|full_sample,trailing4: y[2022Q2] * (1 + mean4 g=24.01%); sigma from 12 pseudo-oos errors (full_sample),1.0
baselines,trailing4,nights_m,2023Q2,2023-05-09,0,126.68412182894747,126.68412182894747,W1,PIT,2,11,121.47680379872777,122.62695439193664,124.54880560393843,128.8194380539565,130.7412892659583,131.89143985916718,3.1658245724094,,,,,,,,,trailing4|nights_m|PIT,trailing4: y[2022Q2] * (1 + mean4 g=22.16%); sigma from 3 pseudo-oos errors (PIT),1.0
baselines,trailing4,nights_m,2023Q2,2023-05-09,0,126.68412182894747,126.68412182894747,W1,full_sample,2,11,122.15376031859039,123.15439019146335,124.82639883563651,128.54184482225844,130.21385346643157,131.21448333930454,2.7542642312517045,,,,,,,,,trailing4|nights_m|full_sample,trailing4: y[2022Q2] * (1 + mean4 g=22.16%); sigma from 12 pseudo-oos errors (full_sample),1.0
baselines,trailing4,revenue_musd,2023Q3,2023-08-03,0,3544.5230534873117,3544.5230534873117,W1,PIT,2,12,3223.0846004306977,3294.081344881047,3412.7137919499223,3676.332315024701,3794.964762093576,3865.9615065439257,195.42070357491912,,,,,,,,,trailing4|revenue_musd|PIT,trailing4: y[2022Q3] * (1 + mean4 g=22.90%); sigma from 4 pseudo-oos errors (PIT),1.0
baselines,trailing4,revenue_musd,2023Q3,2023-08-03,0,3544.5230534873117,3544.5230534873117,W1,full_sample,2,12,3307.8369782984605,3360.114298063247,3447.4674072503294,3641.5786997242935,3728.9318089113763,3781.209128676163,143.89491642944478,,,,,,,,,trailing4|revenue_musd|full_sample,trailing4: y[2022Q3] * (1 + mean4 g=22.90%); sigma from 12 pseudo-oos errors (full_sample),1.0
baselines,trailing4,revenue_yoy,2023Q3,2023-08-03,0,22.903018498173086,22.903018498173086,W1,PIT,1,8,21.258164871221613,21.621466932628486,22.228528747977006,23.577508248369167,24.184570063717686,24.54787212512456,1.0,,,,,,,,,trailing4|revenue_yoy|PIT,trailing4: mean of last 4 observed values; sigma from 2 pseudo-oos errors (PIT),1.0
baselines,trailing4,revenue_yoy,2023Q3,2023-08-03,0,22.903018498173086,22.903018498173086,W1,full_sample,2,8,15.303172912592377,16.98176578090287,19.786620864635594,26.019416131710578,28.824271215443304,30.502864083753796,4.620378045228293,,,,,,,,,trailing4|revenue_yoy|full_sample,trailing4: mean of last 4 observed values; sigma from 12 pseudo-oos errors (full_sample),1.0
baselines,trailing4,gbv_musd,2023Q3,2023-08-03,0,18779.24317864623,18779.24317864623,W1,PIT,2,12,17035.76421336843,17420.849847570964,18064.311057943287,19494.175299349172,20137.636509721495,20522.722143924027,1059.9599482350984,,,,,,,,,trailing4|gbv_musd|PIT,trailing4: y[2022Q3] * (1 + mean4 g=20.38%); sigma from 4 pseudo-oos errors (PIT),1.0
baselines,trailing4,gbv_musd,2023Q3,2023-08-03,0,18779.24317864623,18779.24317864623,W1,full_sample,2,12,17721.3183701393,17954.984307002247,18345.42984223491,19213.05651505755,19603.50205029021,19837.167987153163,643.172614980739,,,,,,,,,trailing4|gbv_musd|full_sample,trailing4: y[2022Q3] * (1 + mean4 g=20.38%); sigma from 12 pseudo-oos errors (full_sample),1.0
baselines,trailing4,nights_m,2023Q3,2023-08-03,0,118.35886672554214,118.35886672554214,W1,PIT,2,12,113.15181114213031,114.30190376819563,116.22365811964218,120.4940753314421,122.41582968288867,123.56592230895397,3.1656650160795445,,,,,,,,,trailing4|nights_m|PIT,trailing4: y[2022Q3] * (1 + mean4 g=18.72%); sigma from 4 pseudo-oos errors (PIT),1.0
baselines,trailing4,nights_m,2023Q3,2023-08-03,0,118.35886672554214,118.35886672554214,W1,full_sample,2,12,114.12622536148167,115.06109719905007,116.62322704944167,120.09450640164263,121.6566362520342,122.59150808960261,2.573263234312911,,,,,,,,,trailing4|nights_m|full_sample,trailing4: y[2022Q3] * (1 + mean4 g=18.72%); sigma from 12 pseudo-oos errors (full_sample),1.0
