method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
optimal-mix,mix_gbv_musd_all,gbv_musd,2023Q1,2023-02-14,0,22221.710704289733,22221.710704289733,W1,PIT,0,0,,19853.201586421852,,,24590.219822157615,,1848.157434993552,,,,,,,,2023-02-14,stack_shrunk|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_musd_all,gbv_musd,2023Q2,2023-05-09,0,20919.3097636178,20919.3097636178,W1,PIT,0,0,,18984.95893093488,,,22853.660596300717,,1509.381934120263,,,,,,,,2023-05-09,stack_shrunk|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_musd_all,gbv_musd,2023Q3,2023-08-03,0,18273.03030786499,18273.03030786499,W1,PIT,0,1,,16597.711316674537,,,19948.34929905544,,1307.2583196731607,,,,,,,,2023-08-03,stack_shrunk|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_musd_all,gbv_musd,2023Q4,2023-11-01,0,16006.876650220946,16006.876650220946,W1,PIT,0,2,,14431.522847531143,,,17582.23045291075,,1229.255070720369,,,,,,,,2023-11-01,stack_shrunk|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_musd_all,gbv_musd,2024Q1,2024-02-13,0,23747.35323002803,23747.35323002803,W1,PIT,0,3,,21466.222381675805,,,26028.484078380257,,1779.9758108469655,,,,,,,,2024-02-13,stack_shrunk|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_musd_all,gbv_musd,2024Q2,2024-05-08,0,21616.660126164126,21616.660126164126,W1,PIT,0,4,,19373.066239359876,,,23860.254012968377,,1750.6855649076101,,,,,,,,2024-05-08,stack_shrunk|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_musd_all,gbv_musd,2024Q3,2024-08-06,0,20497.71322341575,20497.71322341575,W1,PIT,0,5,,18453.47500017885,,,22541.951446652653,,1595.1275182652828,,,,,,,,2024-08-06,stack_shrunk|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_musd_all,gbv_musd,2024Q4,2024-11-07,0,17156.51512389662,17156.51512389662,W1,PIT,0,6,,15518.782189001548,,,18794.248058791694,,1277.929764899887,,,,,,,,2024-11-07,stack_shrunk|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_musd_all,gbv_musd,2025Q1,2025-02-13,0,26005.505519820377,26005.505519820377,W1,PIT,0,7,,23523.50579086009,,,28487.505248780664,,1936.7146269883217,,,,,,,,2025-02-13,stack_shrunk|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_musd_all,gbv_musd,2025Q2,2025-05-01,0,22904.13609342438,22904.13609342438,W1,PIT,0,8,,20805.074236875287,,,25003.19794997347,,1637.906625491389,,,,,,,,2025-05-01,stack_shrunk|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_musd_all,gbv_musd,2025Q3,2025-08-06,0,22327.894743044395,22327.894743044395,W1,PIT,0,9,,20949.991545055862,,,23705.797941032928,,1075.183549369791,,,,,,,,2025-08-06,stack_shrunk|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_musd_all,gbv_musd,2025Q4,2025-11-06,0,19996.915649120805,19996.915649120805,W1,PIT,0,10,,18759.6526440987,,,21234.17865414291,,965.4414266441595,,,,,,,,2025-11-06,stack_shrunk|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_musd_all,gbv_musd,2026Q1,2026-02-12,0,28236.764254977377,28236.764254977377,W1,PIT,0,11,,26821.272774862573,,,29652.25573509218,,1104.5138409680922,,,,,,,,2026-02-12,stack_shrunk|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_musd_all,gbv_musd,2026Q2,2026-05-07,0,27820.221765618415,27820.221765618415,W1,PIT,0,12,,26446.59787698657,,,29193.84565425026,,1071.844386626217,,,,,,,,2026-05-07,stack_shrunk|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_musd_all,gbv_musd,2024Q1,2024-02-13,0,23747.35323002803,23747.35323002803,W2,PIT,0,3,,21466.222381675805,,,26028.484078380257,,1779.9758108469655,,,,,,,,2024-02-13,stack_shrunk|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_musd_all,gbv_musd,2024Q2,2024-05-08,0,21616.660126164126,21616.660126164126,W2,PIT,0,4,,19373.066239359876,,,23860.254012968377,,1750.6855649076101,,,,,,,,2024-05-08,stack_shrunk|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_musd_all,gbv_musd,2024Q3,2024-08-06,0,20497.71322341575,20497.71322341575,W2,PIT,0,5,,18453.47500017885,,,22541.951446652653,,1595.1275182652828,,,,,,,,2024-08-06,stack_shrunk|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_musd_all,gbv_musd,2024Q4,2024-11-07,0,17156.51512389662,17156.51512389662,W2,PIT,0,6,,15518.782189001548,,,18794.248058791694,,1277.929764899887,,,,,,,,2024-11-07,stack_shrunk|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_musd_all,gbv_musd,2025Q1,2025-02-13,0,26005.505519820377,26005.505519820377,W2,PIT,0,7,,23523.50579086009,,,28487.505248780664,,1936.7146269883217,,,,,,,,2025-02-13,stack_shrunk|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_musd_all,gbv_musd,2025Q2,2025-05-01,0,22904.13609342438,22904.13609342438,W2,PIT,0,8,,20805.074236875287,,,25003.19794997347,,1637.906625491389,,,,,,,,2025-05-01,stack_shrunk|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_musd_all,gbv_musd,2025Q3,2025-08-06,0,22327.894743044395,22327.894743044395,W2,PIT,0,9,,20949.991545055862,,,23705.797941032928,,1075.183549369791,,,,,,,,2025-08-06,stack_shrunk|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_musd_all,gbv_musd,2025Q4,2025-11-06,0,19996.915649120805,19996.915649120805,W2,PIT,0,10,,18759.6526440987,,,21234.17865414291,,965.4414266441595,,,,,,,,2025-11-06,stack_shrunk|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_musd_all,gbv_musd,2026Q1,2026-02-12,0,28236.764254977377,28236.764254977377,W2,PIT,0,11,,26821.272774862573,,,29652.25573509218,,1104.5138409680922,,,,,,,,2026-02-12,stack_shrunk|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_musd_all,gbv_musd,2026Q2,2026-05-07,0,27820.221765618415,27820.221765618415,W2,PIT,0,12,,26446.59787698657,,,29193.84565425026,,1071.844386626217,,,,,,,,2026-05-07,stack_shrunk|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_musd_all,gbv_musd,2023Q1,2023-02-14,0,21482.39297377353,21482.39297377353,W1,full_sample,0,0,,19525.251278153042,,,23439.53466939402,,1527.1657384848859,,,,,,,,2023-02-14,stack_shrunk|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_musd_all,gbv_musd,2023Q2,2023-05-09,0,20463.12789001483,20463.12789001483,W1,full_sample,0,0,,19457.844173753972,,,21468.41160627569,,784.4270306875347,,,,,,,,2023-05-09,stack_shrunk|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_musd_all,gbv_musd,2023Q3,2023-08-03,0,18031.711568876268,18031.711568876268,W1,full_sample,0,1,,17022.1726627393,,,19041.250475013236,,787.7473729009168,,,,,,,,2023-08-03,stack_shrunk|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
