method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
optimal-mix,mix_gbv_yoy_parsimonious,gbv_yoy,2023Q1,2023-02-14,0,29.195992466800796,29.195992466800796,W1,PIT,0,0,,20.035396935679486,,,38.356587997922105,,7.148050481245786,,,,,,,,2023-02-14,stack_shrunk|pool=parsimonious|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_yoy_parsimonious,gbv_yoy,2023Q2,2023-05-09,0,23.05476331539884,23.05476331539884,W1,PIT,0,0,,18.61900435140033,,,27.49052227939735,,3.4612410175279003,,,,,,,,2023-05-09,stack_shrunk|pool=parsimonious|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_yoy_parsimonious,gbv_yoy,2023Q3,2023-08-03,0,17.134809665801203,17.134809665801203,W1,PIT,0,1,,12.528462050789159,,,21.741157280813248,,3.594352045607874,,,,,,,,2023-08-03,stack_shrunk|pool=parsimonious|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_yoy_parsimonious,gbv_yoy,2023Q4,2023-11-01,0,18.569456668303317,18.569456668303317,W1,PIT,0,2,,10.55940633647772,,,26.579507000128913,,6.250275316128978,,,,,,,,2023-11-01,stack_shrunk|pool=parsimonious|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_yoy_parsimonious,gbv_yoy,2024Q1,2024-02-13,0,16.4085942648433,16.4085942648433,W1,PIT,0,3,,9.083322255748904,,,23.733866273937693,,5.715939966127305,,,,,,,,2024-02-13,stack_shrunk|pool=parsimonious|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_yoy_parsimonious,gbv_yoy,2024Q2,2024-05-08,0,13.176231027037307,13.176231027037307,W1,PIT,0,4,,7.077811321692223,,,19.27465073238239,,4.758622052631423,,,,,,,,2024-05-08,stack_shrunk|pool=parsimonious|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_yoy_parsimonious,gbv_yoy,2024Q3,2024-08-06,0,12.009361876588798,12.009361876588798,W1,PIT,0,5,,6.388333926226717,,,17.63038982695088,,4.386111296932626,,,,,,,,2024-08-06,stack_shrunk|pool=parsimonious|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_yoy_parsimonious,gbv_yoy,2024Q4,2024-11-07,0,10.68719434772013,10.68719434772013,W1,PIT,0,6,,5.552306760842014,,,15.822081934598245,,4.0067739659317,,,,,,,,2024-11-07,stack_shrunk|pool=parsimonious|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_yoy_parsimonious,gbv_yoy,2025Q1,2025-02-13,0,13.561159475198137,13.561159475198137,W1,PIT,0,7,,8.205867393990628,,,18.916451556405647,,4.178756502046042,,,,,,,,2025-02-13,stack_shrunk|pool=parsimonious|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_gbv_yoy_parsimonious,gbv_yoy,2025Q2,2025-05-01,0,8.038377799171595,8.038377799171595,W1,PIT,0,8,,2.358168293702322,,,13.718587304640868,,4.432290908512208,,,,,,,,2025-05-01,stack_shrunk|pool=parsimonious|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
