method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
optimal-mix,mix_revenue_yoy_all,revenue_yoy,2023Q1,2023-02-14,0,29.054571155835696,29.054571155835696,W1,PIT,0,0,,18.01776081728551,,,40.091381494385885,,8.61206863504379,,,,,,,,2023-02-14,equal|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_revenue_yoy_all,revenue_yoy,2023Q2,2023-05-09,0,24.229534844601627,24.229534844601627,W1,PIT,0,0,,14.203544245078268,,,34.255525444124984,,7.823321822955361,,,,,,,,2023-05-09,equal|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_revenue_yoy_all,revenue_yoy,2023Q3,2023-08-03,0,19.02651925609204,19.02651925609204,W1,PIT,0,1,,10.648906277098847,,,27.404132235085235,,6.537085965944089,,,,,,,,2023-08-03,equal|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_revenue_yoy_all,revenue_yoy,2023Q4,2023-11-01,0,19.65630541715609,19.65630541715609,W1,PIT,0,2,,11.061419635471971,,,28.25119119884021,,6.706624830154415,,,,,,,,2023-11-01,equal|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_revenue_yoy_all,revenue_yoy,2024Q1,2024-02-13,0,18.3919961401463,18.3919961401463,W1,PIT,0,3,,10.591074718026896,,,26.192917562265706,,6.0870911652089585,,,,,,,,2024-02-13,equal|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_revenue_yoy_all,revenue_yoy,2024Q2,2024-05-08,0,13.141854231941524,13.141854231941524,W1,PIT,0,4,,4.996276222291257,,,21.28743224159179,,6.356028122199891,,,,,,,,2024-05-08,equal|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_revenue_yoy_all,revenue_yoy,2024Q3,2024-08-06,0,11.424175271582442,11.424175271582442,W1,PIT,0,5,,4.327881521692409,,,18.520469021472476,,5.537267285913445,,,,,,,,2024-08-06,equal|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_revenue_yoy_all,revenue_yoy,2024Q4,2024-11-07,0,10.029510062970843,10.029510062970843,W1,PIT,0,6,,2.7568799502050343,,,17.302140175736653,,5.674863277269373,,,,,,,,2024-11-07,equal|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_revenue_yoy_all,revenue_yoy,2025Q1,2025-02-13,0,7.701086309944231,7.701086309944231,W1,PIT,0,7,,-2.7162781504588915,,,18.118450770347355,,8.128712461053556,,,,,,,,2025-02-13,equal|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_revenue_yoy_all,revenue_yoy,2025Q2,2025-05-01,0,7.916073154598459,7.916073154598459,W1,PIT,0,8,,0.17377297900280464,,,15.658373330194113,,6.041348764728361,,,,,,,,2025-05-01,equal|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_revenue_yoy_all,revenue_yoy,2025Q3,2025-08-06,0,9.449798713776927,9.449798713776927,W1,PIT,0,9,,2.5702956794258345,,,16.329301748128017,,5.368104596296468,,,,,,,,2025-08-06,equal|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_revenue_yoy_all,revenue_yoy,2025Q4,2025-11-06,0,12.078420378838493,12.078420378838493,W1,PIT,0,10,,5.079860470630998,,,19.076980287045988,,5.461005166087339,,,,,,,,2025-11-06,equal|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_revenue_yoy_all,revenue_yoy,2026Q1,2026-02-12,0,17.82775685667309,17.82775685667309,W1,PIT,0,11,,6.4969783877767835,,,29.158535325569396,,8.841453179798853,,,,,,,,2026-02-12,equal|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_revenue_yoy_all,revenue_yoy,2026Q2,2026-05-07,0,19.585691171095547,19.585691171095547,W1,PIT,0,12,,6.221178037283206,,,32.950204304907885,,10.428384728178203,,,,,,,,2026-05-07,equal|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_revenue_yoy_all,revenue_yoy,2024Q1,2024-02-13,0,18.3919961401463,18.3919961401463,W2,PIT,0,3,,10.591074718026896,,,26.192917562265706,,6.0870911652089585,,,,,,,,2024-02-13,equal|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_revenue_yoy_all,revenue_yoy,2024Q2,2024-05-08,0,13.141854231941524,13.141854231941524,W2,PIT,0,4,,4.996276222291257,,,21.28743224159179,,6.356028122199891,,,,,,,,2024-05-08,equal|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_revenue_yoy_all,revenue_yoy,2024Q3,2024-08-06,0,11.424175271582442,11.424175271582442,W2,PIT,0,5,,4.327881521692409,,,18.520469021472476,,5.537267285913445,,,,,,,,2024-08-06,equal|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
optimal-mix,mix_revenue_yoy_all,revenue_yoy,2024Q4,2024-11-07,0,10.029510062970843,10.029510062970843,W2,PIT,0,6,,2.7568799502050343,,,17.302140175736653,,5.674863277269373,,,,,,,,2024-11-07,equal|pool=all|leave_future_out,optimal-mix combination; BEST SINGLE METHOD IS THE MIX,1.0
