method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
baselines,street,revenue_musd,2023Q1,2023-02-14,0,1690.0,1690.0,W1,PIT,0,4,1448.7155439736268,1502.0085171740945,1591.0587387200821,1788.9412612799176,1877.9914828259055,1931.284456026373,146.69053347534842,,,,,,Refinitiv,2023-02-14,2023-02-14,street|revenue_musd|PIT,pre-guide Street vendor=Refinitiv as_of=2023-02-14; sigma from 4 actual/street ratios (PIT),1.0
baselines,street,revenue_musd,2023Q1,2023-02-14,0,1690.0,1690.0,W1,full_sample,0,18,1546.078134170505,1577.8664402426305,1630.9833059060677,1749.0166940939323,1802.1335597573698,1833.9218658294951,87.49828159253047,,,,,,Refinitiv,2023-02-14,2023-02-14,street|revenue_musd|full_sample,pre-guide Street vendor=Refinitiv as_of=2023-02-14; sigma from 18 actual/street ratios (full_sample),1.0
baselines,street,revenue_musd,2023Q2,2023-05-09,0,2420.0,2420.0,W1,PIT,0,5,2119.7188866856145,2186.042567821216,2296.8665309852545,2543.1334690147455,2653.957432178784,2720.2811133143855,182.5579543335527,,,,,,Refinitiv,2023-05-09,2023-05-09,street|revenue_musd|PIT,pre-guide Street vendor=Refinitiv as_of=2023-05-09; sigma from 5 actual/street ratios (PIT),1.0
baselines,street,revenue_musd,2023Q2,2023-05-09,0,2420.0,2420.0,W1,full_sample,0,18,2213.910701001552,2259.43005052495,2335.4908877471503,2504.5091122528497,2580.56994947505,2626.0892989984486,125.29339731001404,,,,,,Refinitiv,2023-05-09,2023-05-09,street|revenue_musd|full_sample,pre-guide Street vendor=Refinitiv as_of=2023-05-09; sigma from 18 actual/street ratios (full_sample),1.0
baselines,street,revenue_musd,2023Q3,2023-08-03,0,3220.0,3220.0,W1,PIT,0,6,2839.3423684778504,2923.4189695542414,3063.907283548713,3376.092716451287,3516.581030445758,3600.6576315221496,231.4234077032438,,,,,,Refinitiv,2023-08-03,2023-08-03,street|revenue_musd|PIT,pre-guide Street vendor=Refinitiv as_of=2023-08-03; sigma from 6 actual/street ratios (PIT),1.0
baselines,street,revenue_musd,2023Q3,2023-08-03,0,3220.0,3220.0,W1,full_sample,0,18,2945.782007117767,3006.3490754918757,3107.553991134638,3332.446008865362,3433.6509245081247,3494.2179928822334,166.71270220588644,,,,,,Refinitiv,2023-08-03,2023-08-03,street|revenue_musd|full_sample,pre-guide Street vendor=Refinitiv as_of=2023-08-03; sigma from 18 actual/street ratios (full_sample),1.0
baselines,street,revenue_musd,2023Q4,2023-11-01,0,2180.0,2180.0,W1,PIT,0,7,1942.8588308475735,1995.2366681127576,2082.757737635736,2277.242262364264,2364.763331887242,2417.1411691524263,144.17159391376225,,,,,,LSEG,2023-11-01,2023-11-01,street|revenue_musd|PIT,pre-guide Street vendor=LSEG as_of=2023-11-01; sigma from 7 actual/street ratios (PIT),1.0
baselines,street,revenue_musd,2023Q4,2023-11-01,0,2180.0,2180.0,W1,full_sample,0,18,1994.3493091666871,2035.3543430348723,2103.871956730904,2256.128043269096,2324.6456569651277,2365.650690833313,112.86760584125231,,,,,,LSEG,2023-11-01,2023-11-01,street|revenue_musd|full_sample,pre-guide Street vendor=LSEG as_of=2023-11-01; sigma from 18 actual/street ratios (full_sample),1.0
baselines,street,revenue_musd,2024Q1,2024-02-13,0,2030.0,2030.0,W1,PIT,0,8,1814.9874732219848,1862.4777136463126,1941.831823148717,2118.168176851283,2197.5222863536874,2245.0125267780154,130.71833460130662,,,,,,LSEG,2024-02-13,2024-02-13,street|revenue_musd|PIT,pre-guide Street vendor=LSEG as_of=2024-02-13; sigma from 8 actual/street ratios (PIT),1.0
baselines,street,revenue_musd,2024Q1,2024-02-13,0,2030.0,2030.0,W2,PIT,0,8,1814.9874732219848,1862.4777136463126,1941.831823148717,2118.168176851283,2197.5222863536874,2245.0125267780154,130.71833460130662,,,,,,LSEG,2024-02-13,2024-02-13,street|revenue_musd|PIT,pre-guide Street vendor=LSEG as_of=2024-02-13; sigma from 8 actual/street ratios (PIT),1.0
baselines,street,revenue_musd,2024Q1,2024-02-13,0,2030.0,2030.0,W1,full_sample,0,18,1857.1234392698966,1895.3070258535738,1959.11012484575,2100.88987515425,2164.6929741464264,2202.8765607301034,105.10148617327624,,,,,,LSEG,2024-02-13,2024-02-13,street|revenue_musd|full_sample,pre-guide Street vendor=LSEG as_of=2024-02-13; sigma from 18 actual/street ratios (full_sample),1.0
baselines,street,revenue_musd,2024Q1,2024-02-13,0,2030.0,2030.0,W2,full_sample,0,18,1857.1234392698966,1895.3070258535738,1959.11012484575,2100.88987515425,2164.6929741464264,2202.8765607301034,105.10148617327624,,,,,,LSEG,2024-02-13,2024-02-13,street|revenue_musd|full_sample,pre-guide Street vendor=LSEG as_of=2024-02-13; sigma from 18 actual/street ratios (full_sample),1.0
