method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
calibration-rail,ref_trailing4,nights_yoy,2023Q1,2023-02-14,0,32.1468434110065,32.1468434110065,W1,PIT,1,6,30.501989784055027,30.8652918454619,31.47235366081042,32.82133316120258,33.428394976551104,33.791697037957974,1.0,,,,,,,,,ref_trailing4|nights_yoy|PIT|harness_fn_direct_call,trailing4: mean of last 4 observed values; sigma from 0 pseudo-oos errors (PIT),1.0
calibration-rail,ref_trailing4,nights_yoy,2023Q1,2023-02-14,0,32.1468434110065,32.1468434110065,W1,full_sample,2,6,28.079178978763593,28.977612036350706,30.478854283080317,33.814832538932684,35.316074785662295,36.21450784324941,2.4729643815065825,,,,,,,,,ref_trailing4|nights_yoy|full_sample|harness_fn_direct_call,trailing4: mean of last 4 observed values; sigma from 12 pseudo-oos errors (full_sample),1.0
calibration-rail,ref_trailing4,adr_yoy,2023Q1,2023-02-14,0,2.736837656226923,2.736837656226923,W1,PIT,1,6,1.0919840292754508,1.4552860906823226,2.0623479060308414,3.4113274064230046,4.018389221771523,4.381691283178395,1.0,,,,,,,,,ref_trailing4|adr_yoy|PIT|harness_fn_direct_call,trailing4: mean of last 4 observed values; sigma from 0 pseudo-oos errors (PIT),1.0
calibration-rail,ref_trailing4,adr_yoy,2023Q1,2023-02-14,0,2.736837656226923,2.736837656226923,W1,full_sample,2,6,-1.3626748189386255,-0.4572074213616304,1.0557888990649527,4.417886413388893,5.930882733815476,6.8363501313924715,2.492326616784422,,,,,,,,,ref_trailing4|adr_yoy|full_sample|harness_fn_direct_call,trailing4: mean of last 4 observed values; sigma from 12 pseudo-oos errors (full_sample),1.0
calibration-rail,ref_trailing4,gbv_yoy,2023Q1,2023-02-14,0,36.10435660684737,36.10435660684737,W1,PIT,1,6,34.459502979895895,34.822805041302765,35.42986685665129,36.77884635704345,37.38590817239197,37.74921023379884,1.0,,,,,,,,,ref_trailing4|gbv_yoy|PIT|harness_fn_direct_call,trailing4: mean of last 4 observed values; sigma from 0 pseudo-oos errors (PIT),1.0
calibration-rail,ref_trailing4,gbv_yoy,2023Q1,2023-02-14,0,36.10435660684737,36.10435660684737,W1,full_sample,2,6,29.75046120149458,31.15385859862749,33.49887411618264,38.709839097512095,41.05485461506725,42.458252012200155,3.862894120937026,,,,,,,,,ref_trailing4|gbv_yoy|full_sample|harness_fn_direct_call,trailing4: mean of last 4 observed values; sigma from 12 pseudo-oos errors (full_sample),1.0
calibration-rail,ref_trailing4,take_rate_pct,2023Q1,2023-02-14,0,13.432500000000001,13.432500000000001,W1,PIT,2,10,7.276663800459238,8.636315470572363,10.908233796342998,15.956766203657004,18.22868452942764,19.588336199540763,3.7424826736405876,,,,,,,,,ref_trailing4|take_rate_pct|PIT|harness_fn_direct_call,trailing4: mean of last 4 observed values; sigma from 4 pseudo-oos errors (PIT),1.0
calibration-rail,ref_trailing4,take_rate_pct,2023Q1,2023-02-14,0,13.432500000000001,13.432500000000001,W1,full_sample,2,10,7.9294702132207,9.144935244735825,11.175924019384873,15.68907598061513,17.720064755264175,18.935529786779302,3.3456045550864424,,,,,,,,,ref_trailing4|take_rate_pct|full_sample|harness_fn_direct_call,trailing4: mean of last 4 observed values; sigma from 12 pseudo-oos errors (full_sample),1.0
calibration-rail,ref_trailing4,nights_yoy,2023Q2,2023-05-09,0,22.164051908338926,22.164051908338926,W1,PIT,1,7,20.519198281387453,20.882500342794327,21.489562158142846,22.838541658535007,23.445603473883526,23.8089055352904,1.0,,,,,,,,,ref_trailing4|nights_yoy|PIT|harness_fn_direct_call,trailing4: mean of last 4 observed values; sigma from 1 pseudo-oos errors (PIT),1.0
calibration-rail,ref_trailing4,nights_yoy,2023Q2,2023-05-09,0,22.164051908338926,22.164051908338926,W1,full_sample,2,7,18.09638747609602,18.994820533683132,20.496062780412743,23.83204103626511,25.33328328299472,26.231716340581833,2.4729643815065825,,,,,,,,,ref_trailing4|nights_yoy|full_sample|harness_fn_direct_call,trailing4: mean of last 4 observed values; sigma from 12 pseudo-oos errors (full_sample),1.0
calibration-rail,ref_trailing4,adr_yoy,2023Q2,2023-05-09,0,1.4998724440468096,1.4998724440468096,W1,PIT,1,7,-0.14498118290466255,0.21832087850220927,0.8253826938507279,2.1743621942428915,2.78142400959141,3.144726070998282,1.0,,,,,,,,,ref_trailing4|adr_yoy|PIT|harness_fn_direct_call,trailing4: mean of last 4 observed values; sigma from 1 pseudo-oos errors (PIT),1.0
calibration-rail,ref_trailing4,adr_yoy,2023Q2,2023-05-09,0,1.4998724440468096,1.4998724440468096,W1,full_sample,2,7,-2.5996400311187386,-1.6941726335417437,-0.1811763131151607,3.18092120120878,4.693917521635363,5.599384919212358,2.492326616784422,,,,,,,,,ref_trailing4|adr_yoy|full_sample|harness_fn_direct_call,trailing4: mean of last 4 observed values; sigma from 12 pseudo-oos errors (full_sample),1.0
calibration-rail,ref_trailing4,gbv_yoy,2023Q2,2023-05-09,0,24.007946582011066,24.007946582011066,W1,PIT,1,7,22.363092955059592,22.726395016466466,23.333456831814985,24.682436332207146,25.289498147555665,25.65280020896254,1.0,,,,,,,,,ref_trailing4|gbv_yoy|PIT|harness_fn_direct_call,trailing4: mean of last 4 observed values; sigma from 1 pseudo-oos errors (PIT),1.0
calibration-rail,ref_trailing4,gbv_yoy,2023Q2,2023-05-09,0,24.007946582011066,24.007946582011066,W1,full_sample,2,7,17.654051176658278,19.057448573791188,21.40246409134634,26.613429072675792,28.958444590230943,30.361841987363853,3.862894120937026,,,,,,,,,ref_trailing4|gbv_yoy|full_sample|harness_fn_direct_call,trailing4: mean of last 4 observed values; sigma from 12 pseudo-oos errors (full_sample),1.0
