feature,lag,target,window,qi,err_feature,err_naive
APAC|yoy_all|w_equal,0,nights_yoy,2023Q1+,8096,0.3506050583882008,2.5220000000000002
APAC|yoy_all|w_equal,0,nights_yoy,2023Q1+,8097,-1.476816896668888,0.8079999999999998
APAC|yoy_all|w_equal,0,nights_yoy,2023Q1+,8098,-0.36600489183444473,0.20700000000000074
APAC|yoy_all|w_equal,0,nights_yoy,2023Q1+,8099,-3.8243438690026625,-3.867000000000001
APAC|yoy_all|w_equal,0,nights_yoy,2023Q1+,8100,0.9613551788782653,4.429000000000001
APAC|yoy_all|w_equal,0,nights_yoy,2023Q1+,8101,1.6130925324685839,0.48499999999999943
APAC|yoy_all|w_equal,0,nights_yoy,2023Q1+,8102,-0.0024162254451898235,-1.3609999999999998
APAC|yoy_all|w_equal,0,nights_yoy,2023Q1+,8103,-0.782843159379496,-1.0250000000000004
APAC|yoy_all|w_equal,0,nights_yoy,2023Q1+,8104,0.11295085372840497,0.6660000000000004
APAC|yoy_all|w_equal,0,nights_yoy,2023Q1+,8105,-1.714854149052739,-1.1880000000000006
APAC|yoy_all|w_equal,0,revenue_yoy,2023Q1+,8096,-2.70345298062977,-1.2079999999999984
APAC|yoy_all|w_equal,0,revenue_yoy,2023Q1+,8097,5.417994511065462,7.193999999999999
APAC|yoy_all|w_equal,0,revenue_yoy,2023Q1+,8098,2.8492886766878787,0.766
APAC|yoy_all|w_equal,0,revenue_yoy,2023Q1+,8099,0.1480477641079183,-1.9499999999999993
APAC|yoy_all|w_equal,0,revenue_yoy,2023Q1+,8100,4.8993746445468345,5.742999999999999
APAC|yoy_all|w_equal,0,revenue_yoy,2023Q1+,8101,-2.236144301535022,-6.595
APAC|yoy_all|w_equal,0,revenue_yoy,2023Q1+,8102,1.1389805935203814,2.9369999999999994
APAC|yoy_all|w_equal,0,revenue_yoy,2023Q1+,8103,-0.9359580562596932,-2.2889999999999997
APAC|yoy_all|w_equal,0,revenue_yoy,2023Q1+,8104,-6.463445702291164,-5.854000000000001
APAC|yoy_all|w_equal,0,revenue_yoy,2023Q1+,8105,-5.38632507503705,1.333000000000002
APAC|yoy_all|w_equal,1,nights_yoy,2023Q1+,8096,2.7158638620904814,2.5220000000000002
APAC|yoy_all|w_equal,1,nights_yoy,2023Q1+,8097,-0.7045714227876321,0.8079999999999998
APAC|yoy_all|w_equal,1,nights_yoy,2023Q1+,8098,-2.462898372012864,0.20700000000000074
APAC|yoy_all|w_equal,1,nights_yoy,2023Q1+,8099,-4.865046064858004,-3.867000000000001
APAC|yoy_all|w_equal,1,nights_yoy,2023Q1+,8100,1.554504096574477,4.429000000000001
APAC|yoy_all|w_equal,1,nights_yoy,2023Q1+,8101,1.1049057618678129,0.48499999999999943
APAC|yoy_all|w_equal,1,nights_yoy,2023Q1+,8102,-0.17195929396352305,-1.3609999999999998
APAC|yoy_all|w_equal,1,nights_yoy,2023Q1+,8103,-1.1430223967993243,-1.0250000000000004
APAC|yoy_all|w_equal,1,nights_yoy,2023Q1+,8104,-0.11635109861091664,0.6660000000000004
APAC|yoy_all|w_equal,1,nights_yoy,2023Q1+,8105,-1.1811654262950277,-1.1880000000000006
