family,feature,lag,transform,target,window,n,r,perm_p,spearman,r_2024q1plus,first_q,last_q,point_in_time,available_before_print,wf_n,wf_rmse,wf_rmse_naive,wf_rmse_prior,wf_rmse_ar1,wf_ratio_vs_naive,wf_ratio_vs_prior,wf_ratio_vs_ar1,sign_acc,wf_first_t,wf_last_t
abnb_quarterly,APAC|yoy_all|w_equal,0,level,nights_yoy,2022Q1+,18,0.28976467326187416,0.11988011988011989,0.760577915376677,0.2154710858062815,8088,8105,False,partial,14,11.861383020063899,2.8766200777003164,12.303396798677765,3.991395294312871,4.12337489820566,0.9640738418953236,2.971738488784751,0.35714285714285715,4,17
abnb_quarterly,APAC|yoy_all|w_equal,0,level,nights_yoy,2023Q1+,14,0.779784404145297,0.001998001998001998,0.7494505494505495,0.2154710858062815,8092,8105,False,partial,10,1.5542226629075748,2.1591433023308118,3.668825534145771,2.1062914888331665,0.7198330287896035,0.4236294826348158,0.7378953345952016,0.8,4,13
abnb_quarterly,APAC|yoy_all|w_equal,0,level,gbv_yoy,2022Q1+,18,0.2489130454333669,0.2137862137862138,0.6408668730650156,0.21265369063242803,8088,8105,False,partial,14,12.482952187204651,3.6624310037382077,14.84645803117459,4.559256857538547,3.4083787993448675,0.8408033863021706,2.737935715678004,0.5,4,17
abnb_quarterly,APAC|yoy_all|w_equal,0,level,gbv_yoy,2023Q1+,14,0.4032465970893326,0.16083916083916083,0.5780219780219781,0.21265369063242803,8092,8105,False,partial,10,3.6579984826457674,3.4232519334691105,5.678456295508489,3.920104921278159,1.0685741376150384,0.6441888943548176,0.9331379022000944,0.5,4,13
abnb_quarterly,APAC|yoy_all|w_equal,0,level,revenue_yoy,2022Q1+,18,0.2516939467245615,0.24775224775224775,0.7647058823529412,0.6228854932242928,8088,8105,False,partial,14,18.085715906395986,3.8245266934055286,18.23256512985174,3.5223559607108332,4.728876892814065,0.9919457727198615,5.134550882457143,0.35714285714285715,4,17
abnb_quarterly,APAC|yoy_all|w_equal,0,level,revenue_yoy,2023Q1+,14,0.7349234596268548,0.003996003996003996,0.7846153846153847,0.6228854932242928,8092,8105,False,partial,10,3.8310549764368953,4.289404678973528,6.669190880459189,4.586553527513664,0.8931437491119821,0.5744407447778911,0.835279682980977,0.7,4,13
abnb_quarterly,APAC|yoy_all|w_equal,0,level,bkng_room_nights_yoy,2022Q1+,18,0.2697344398986399,0.20279720279720279,0.7290913438370196,0.30495061068592066,8088,8105,False,partial,14,26.94775511600519,8.41766849294642,24.12763679150648,8.608421803298487,3.2013324281641697,1.1168833213492115,3.1303943663261977,0.35714285714285715,4,17
abnb_quarterly,APAC|yoy_all|w_equal,0,level,bkng_room_nights_yoy,2023Q1+,14,0.6719113228363379,0.005994005994005994,0.728593954716309,0.30495061068592066,8092,8105,False,partial,10,5.496258098896174,2.792848008753788,9.70051545022222,2.9373433568312572,1.9679760880896233,0.56659443790384,1.8711663674298598,0.5,4,13
abnb_quarterly,APAC|yoy_all|w_equal,0,level,expe_room_nights_yoy,2022Q1+,18,0.33716779192200796,0.09290709290709291,0.5768833849329206,-0.0491714429749217,8088,8105,False,partial,14,10.665179934791666,4.607679924399512,10.692520750505935,5.74374639106792,2.314652951112178,0.9974429962445502,1.8568333642615298,0.42857142857142855,4,17
abnb_quarterly,APAC|yoy_all|w_equal,0,level,expe_room_nights_yoy,2023Q1+,14,0.5787342286897149,0.03696303696303696,0.4197802197802198,-0.0491714429749217,8092,8105,False,partial,10,4.059483838444245,2.8968948893599857,5.261843783313982,2.3747231687181842,1.4013224481683253,0.7714945569683039,1.709455608097449,0.7,4,13
abnb_quarterly,APAC|yoy_all|w_equal,0,d1,nights_yoy,2022Q1+,18,0.2068609007768789,0.23776223776223776,0.3168214654282766,0.076446595347669,8088,8105,False,partial,14,10.943849327096036,2.8766200777003164,12.303396798677765,3.991395294312871,3.8044124811382742,0.8894982016894848,2.741860557557241,0.35714285714285715,4,17
abnb_quarterly,APAC|yoy_all|w_equal,0,d1,nights_yoy,2023Q1+,14,0.03545131557742189,0.9100899100899101,0.01978021978021978,0.076446595347669,8092,8105,False,partial,10,3.2233118804690006,2.1591433023308118,3.668825534145771,2.1062914888331665,1.4928661182374559,0.8785677733840507,1.530325644649799,0.5,4,13
abnb_quarterly,APAC|yoy_all|w_equal,0,d1,gbv_yoy,2022Q1+,18,0.27546072460536053,0.13986013986013987,0.3973168214654283,0.2916925607896368,8088,8105,False,partial,14,11.23952453618568,3.6624310037382077,14.84645803117459,4.559256857538547,3.0688699731718105,0.7570509082088757,2.465209767157904,0.5,4,17
abnb_quarterly,APAC|yoy_all|w_equal,0,d1,gbv_yoy,2023Q1+,14,0.14621687037537304,0.6043956043956044,0.1912087912087912,0.2916925607896368,8092,8105,False,partial,10,4.025073030388017,3.4232519334691105,5.678456295508489,3.920104921278159,1.1758039164558431,0.7088322637213471,1.0267768621549123,0.4,4,13
abnb_quarterly,APAC|yoy_all|w_equal,0,d1,revenue_yoy,2022Q1+,18,0.2106901967185403,0.25674325674325676,0.3168214654282766,-0.16222820556283593,8088,8105,False,partial,14,15.79801631809411,3.8245266934055286,18.23256512985174,3.5223559607108332,4.130711480020252,0.8664725015696446,4.48507092818239,0.35714285714285715,4,17
abnb_quarterly,APAC|yoy_all|w_equal,0,d1,revenue_yoy,2023Q1+,14,-0.1415283233293701,0.6353646353646354,0.02417582417582418,-0.16222820556283593,8092,8105,False,partial,10,5.269800361876242,4.289404678973528,6.669190880459189,4.586553527513664,1.2285621796676285,0.7901708702500662,1.148967373925528,0.7,4,13
abnb_quarterly,APAC|yoy_all|w_equal,0,d1,bkng_room_nights_yoy,2022Q1+,18,0.1113611847739683,0.5294705294705294,0.33178336474181064,0.21077077087849005,8088,8105,False,partial,14,24.47365917237559,8.41766849294642,24.12763679150648,8.608421803298487,2.9074154194695687,1.0143413291512628,2.842990240440823,0.35714285714285715,4,17
abnb_quarterly,APAC|yoy_all|w_equal,0,d1,bkng_room_nights_yoy,2023Q1+,14,0.12752248031429037,0.6953046953046953,0.15421160391234762,0.21077077087849005,8092,8105,False,partial,10,6.760610546906469,2.792848008753788,9.70051545022222,2.9373433568312572,2.4206868851137937,0.6969331250074549,2.3016071754715357,0.4,4,13
abnb_quarterly,APAC|yoy_all|w_equal,0,d1,expe_room_nights_yoy,2022Q1+,18,0.23711817207986216,0.1968031968031968,0.391124871001032,0.09445538529211579,8088,8105,False,partial,14,10.338321083539276,4.607679924399512,10.692520750505935,5.74374639106792,2.243715113281572,0.9668740725193449,1.7999264555998438,0.42857142857142855,4,17
abnb_quarterly,APAC|yoy_all|w_equal,0,d1,expe_room_nights_yoy,2023Q1+,14,0.19596365047969286,0.5354645354645354,0.15164835164835166,0.09445538529211579,8092,8105,False,partial,10,3.861624380363447,2.8968948893599857,5.261843783313982,2.3747231687181842,1.333021917552763,0.7338918712503741,1.626136650887124,0.6,4,13
abnb_quarterly,APAC|yoy_all|w_equal,1,level,nights_yoy,2022Q1+,18,0.09174200280134986,0.6913086913086913,0.5583075335397317,0.05203770989390959,8088,8105,False,yes,14,12.457265626991793,2.8766200777003164,12.303396798677765,3.991395294312871,4.330521685349086,1.012506207093196,3.1210302935270517,0.35714285714285715,4,17
abnb_quarterly,APAC|yoy_all|w_equal,1,level,nights_yoy,2023Q1+,14,0.6960245082738098,0.000999000999000999,0.6087912087912088,0.05203770989390959,8092,8105,False,yes,10,2.09735400638365,2.1591433023308118,3.668825534145771,2.1062914888331665,0.9713824942140433,0.5716690496355222,0.9957567684734522,0.6,4,13
abnb_quarterly,APAC|yoy_all|w_equal,1,level,gbv_yoy,2022Q1+,18,-0.015675856888784923,0.954045954045954,0.37048503611971106,-0.0962729035883409,8088,8105,False,yes,14,13.752897725333984,3.6624310037382077,14.84645803117459,4.559256857538547,3.7551281406520793,0.9263420067234657,3.016477938196029,0.5,4,17
abnb_quarterly,APAC|yoy_all|w_equal,1,level,gbv_yoy,2023Q1+,14,0.3171686253149468,0.24975024975024976,0.3406593406593406,-0.0962729035883409,8092,8105,False,yes,10,3.8467697657261937,3.4232519334691105,5.678456295508489,3.920104921278159,1.1237179852631798,0.6774323100397706,0.9812925528717599,0.5,4,13
abnb_quarterly,APAC|yoy_all|w_equal,1,level,revenue_yoy,2022Q1+,18,0.049720970007588614,0.8371628371628371,0.6222910216718266,0.4120546008747747,8088,8105,False,yes,14,18.63810629310257,3.8245266934055286,18.23256512985174,3.5223559607108332,4.8733105524507065,1.022242682823979,5.291375006102815,0.35714285714285715,4,17
abnb_quarterly,APAC|yoy_all|w_equal,1,level,revenue_yoy,2023Q1+,14,0.7144810608530147,0.004995004995004995,0.7274725274725276,0.4120546008747747,8092,8105,False,yes,10,3.8759262142850988,4.289404678973528,6.669190880459189,4.586553527513664,0.9036046967740575,0.5811688829662396,0.8450628976712736,0.7,4,13
abnb_quarterly,APAC|yoy_all|w_equal,1,level,bkng_room_nights_yoy,2022Q1+,18,0.16387654945448749,0.46353646353646355,0.46491273993601673,0.0036179869362870567,8088,8105,False,yes,14,25.793772240956603,8.41766849294642,24.12763679150648,8.608421803298487,3.064241869654344,1.0690550617885894,2.996341586221206,0.35714285714285715,4,17
abnb_quarterly,APAC|yoy_all|w_equal,1,level,bkng_room_nights_yoy,2023Q1+,14,0.5673106079498674,0.014985014985014986,0.3710018297021696,0.0036179869362870567,8092,8105,False,yes,10,5.132193127040308,2.792848008753788,9.70051545022222,2.9373433568312572,1.8376199173582568,0.5290639609179468,1.7472227463992522,0.3,4,13
abnb_quarterly,APAC|yoy_all|w_equal,1,level,expe_room_nights_yoy,2022Q1+,18,0.11021349903040352,0.6573426573426573,0.27554179566563464,-0.08826960014039187,8088,8105,False,yes,14,11.592426395226786,4.607679924399512,10.692520750505935,5.74374639106792,2.5158922897053335,1.0841621602350662,2.0182691933011054,0.42857142857142855,4,17
abnb_quarterly,APAC|yoy_all|w_equal,1,level,expe_room_nights_yoy,2023Q1+,14,0.45983926383842466,0.09090909090909091,0.07252747252747253,-0.08826960014039187,8092,8105,False,yes,10,3.386211000895559,2.8968948893599857,5.261843783313982,2.3747231687181842,1.1689105508566375,0.6435407701828191,1.425939261258545,0.7,4,13
abnb_quarterly,APAC|yoy_all|w_equal,1,d1,nights_yoy,2022Q1+,18,0.11652114762776755,0.4775224775224775,0.25696594427244585,0.30826465185072854,8088,8105,False,yes,14,14.507921569104864,2.8766200777003164,12.303396798677765,3.991395294312871,5.0433916114160855,1.1791801732887308,3.6347994872310534,0.35714285714285715,4,17
abnb_quarterly,APAC|yoy_all|w_equal,1,d1,nights_yoy,2023Q1+,14,-0.7536203019808776,0.03996003996003996,-0.2879120879120879,0.30826465185072854,8092,8105,False,yes,10,2.2965736689888763,2.1591433023308118,3.668825534145771,2.1062914888331665,1.0636504147314851,0.6259697136357828,1.0903399083956424,0.7,4,13
abnb_quarterly,APAC|yoy_all|w_equal,1,d1,gbv_yoy,2022Q1+,18,0.1009543635793226,0.4515484515484515,0.38906088751289986,0.4272071029081218,8088,8105,False,yes,14,16.915740049265764,3.6624310037382077,14.84645803117459,4.559256857538547,4.618719105424794,1.1393788345843903,3.7101967662331354,0.5,4,17
abnb_quarterly,APAC|yoy_all|w_equal,1,d1,gbv_yoy,2023Q1+,14,-0.31133197327729384,0.26373626373626374,-0.03736263736263736,0.4272071029081218,8092,8105,False,yes,10,3.8821240731156936,3.4232519334691105,5.678456295508489,3.920104921278159,1.134045681873482,0.6836583520395063,0.9903112674468719,0.6,4,13
abnb_quarterly,APAC|yoy_all|w_equal,1,d1,revenue_yoy,2022Q1+,18,0.13275846420046683,0.3906093906093906,0.3023735810113519,0.25255069024813,8088,8105,False,yes,14,22.601261751709153,3.8245266934055286,18.23256512985174,3.5223559607108332,5.909557852133589,1.2396095442820962,6.416518376850271,0.35714285714285715,4,17
abnb_quarterly,APAC|yoy_all|w_equal,1,d1,revenue_yoy,2023Q1+,14,-0.37561280788617374,0.16583416583416583,-0.2043956043956044,0.25255069024813,8092,8105,False,yes,10,4.843494733770518,4.289404678973528,6.669190880459189,4.586553527513664,1.1291764466787464,0.7262492288175493,1.056020540197672,0.6,4,13
abnb_quarterly,APAC|yoy_all|w_equal,1,d1,bkng_room_nights_yoy,2022Q1+,18,0.11736946916250207,0.48151848151848153,0.13624959492532035,0.05316599594016081,8088,8105,False,yes,14,28.23163936908597,8.41766849294642,24.12763679150648,8.608421803298487,3.353854976914647,1.1700955055417694,3.279537180469997,0.35714285714285715,4,17
abnb_quarterly,APAC|yoy_all|w_equal,1,d1,bkng_room_nights_yoy,2023Q1+,14,-0.8965486404257003,0.025974025974025976,-0.4402853039236591,0.05316599594016081,8092,8105,False,yes,10,3.756777248314778,2.792848008753788,9.70051545022222,2.9373433568312572,1.3451420329855723,0.3872760439991586,1.2789710946041761,0.4,4,13
abnb_quarterly,APAC|yoy_all|w_equal,1,d1,expe_room_nights_yoy,2022Q1+,18,0.045094865286117274,0.7322677322677322,0.07946336429308565,-0.26594557878721176,8088,8105,False,yes,14,12.811003243925219,4.607679924399512,10.692520750505935,5.74374639106792,2.7803587606174256,1.1981275082696514,2.230426340523594,0.42857142857142855,4,17
abnb_quarterly,APAC|yoy_all|w_equal,1,d1,expe_room_nights_yoy,2023Q1+,14,-0.8852842302439258,0.00999000999000999,-0.4901098901098901,-0.26594557878721176,8092,8105,False,yes,10,2.322845304477475,2.8968948893599857,5.261843783313982,2.3747231687181842,0.8018396915293892,0.44145082981055633,0.9781541423757988,0.7,4,13
abnb_quarterly,APAC|yoy_all|w_reviews,0,level,nights_yoy,2022Q1+,18,0.22683445336085215,0.3076923076923077,0.651186790505676,0.36163923316365715,8088,8105,False,partial,14,12.613657512098303,2.8766200777003164,12.303396798677765,3.991395294312871,4.38488822694381,1.0252174841222614,3.160212552755884,0.35714285714285715,4,17
abnb_quarterly,APAC|yoy_all|w_reviews,0,level,nights_yoy,2023Q1+,14,0.8855097881096593,0.000999000999000999,0.7494505494505495,0.36163923316365715,8092,8105,False,partial,10,1.4769910612033037,2.1591433023308118,3.668825534145771,2.1062914888331665,0.6840634707334527,0.40257871284882396,0.7012282340947598,0.7,4,13
abnb_quarterly,APAC|yoy_all|w_reviews,0,level,gbv_yoy,2022Q1+,18,0.17012421123564667,0.4155844155844156,0.5624355005159958,0.4733804488594579,8088,8105,False,partial,14,13.588431039271882,3.6624310037382077,14.84645803117459,4.559256857538547,3.7102217148670658,0.9152641667621257,2.980404803647761,0.5,4,17
abnb_quarterly,APAC|yoy_all|w_reviews,0,level,gbv_yoy,2023Q1+,14,0.5424997584925346,0.03996003996003996,0.6131868131868132,0.4733804488594579,8092,8105,False,partial,10,3.33231224712657,3.4232519334691105,5.678456295508489,3.920104921278159,0.9734347082511152,0.5868341805786798,0.8500569025688379,0.6,4,13
abnb_quarterly,APAC|yoy_all|w_reviews,0,level,revenue_yoy,2022Q1+,18,0.13497234370963035,0.6103896103896104,0.717234262125903,0.7602121847305859,8088,8105,False,partial,14,19.884150472017968,3.8245266934055286,18.23256512985174,3.5223559607108332,5.199114051499072,1.0905843654145038,5.64512806025579,0.35714285714285715,4,17
abnb_quarterly,APAC|yoy_all|w_reviews,0,level,revenue_yoy,2023Q1+,14,0.7485624606216862,0.000999000999000999,0.8901098901098902,0.7602121847305859,8092,8105,False,partial,10,3.6495443270583716,4.289404678973528,6.669190880459189,4.586553527513664,0.8508277022562772,0.5472244523322284,0.7957051640552338,0.9,4,13
abnb_quarterly,APAC|yoy_all|w_reviews,0,level,bkng_room_nights_yoy,2022Q1+,18,0.24525457599734987,0.2867132867132867,0.6240439462228413,0.3310521641668581,8088,8105,False,partial,14,27.791483393230017,8.41766849294642,24.12763679150648,8.608421803298487,3.301565441371072,1.1518526921382248,3.2284063244416252,0.35714285714285715,4,17
abnb_quarterly,APAC|yoy_all|w_reviews,0,level,bkng_room_nights_yoy,2023Q1+,14,0.8930966899609127,0.007992007992007992,0.7218891023722938,0.3310521641668581,8092,8105,False,partial,10,4.328845722668704,2.792848008753788,9.70051545022222,2.9373433568312572,1.5499754047125183,0.44624904159804607,1.4737281947652756,0.4,4,13
abnb_quarterly,APAC|yoy_all|w_reviews,0,level,expe_room_nights_yoy,2022Q1+,18,0.30073771442545955,0.16383616383616384,0.3766769865841073,-0.0591281650596513,8088,8105,False,partial,14,11.259476432495555,4.607679924399512,10.692520750505935,5.74374639106792,2.443632504261443,1.0530235755645172,1.9603018075458776,0.42857142857142855,4,17
abnb_quarterly,APAC|yoy_all|w_reviews,0,level,expe_room_nights_yoy,2023Q1+,14,0.7895900231420802,0.03696303696303696,0.24835164835164836,-0.0591281650596513,8092,8105,False,partial,10,3.4242293933955095,2.8968948893599857,5.261843783313982,2.3747231687181842,1.182034393437046,0.6507660687788193,1.4419488715578677,0.6,4,13
abnb_quarterly,APAC|yoy_all|w_reviews,0,d1,nights_yoy,2022Q1+,18,0.3353156966331068,0.08391608391608392,0.17440660474716205,0.30883658974683903,8088,8105,False,partial,14,10.512269892219779,2.8766200777003164,12.303396798677765,3.991395294312871,3.6543824378169893,0.8544201300042216,2.6337330975957602,0.35714285714285715,4,17
abnb_quarterly,APAC|yoy_all|w_reviews,0,d1,nights_yoy,2023Q1+,14,-0.32919197635705905,0.22477522477522477,-0.2351648351648352,0.30883658974683903,8092,8105,False,partial,10,2.908152744795532,2.1591433023308118,3.668825534145771,2.1062914888331665,1.3469012184861278,0.7926658593409104,1.3806981418353341,0.5,4,13
