feature,lag,target,window,qi,err_feature,err_naive
APAC|yoy_all|w_equal,0,nights_yoy,2023Q1+,8096,0.3470810933249222,2.5220000000000002
APAC|yoy_all|w_equal,0,nights_yoy,2023Q1+,8097,-1.484258534210408,0.8079999999999998
APAC|yoy_all|w_equal,0,nights_yoy,2023Q1+,8098,-0.3707045532884923,0.20700000000000074
APAC|yoy_all|w_equal,0,nights_yoy,2023Q1+,8099,-3.829544035331221,-3.867000000000001
APAC|yoy_all|w_equal,0,nights_yoy,2023Q1+,8100,0.9536163631415286,4.429000000000001
APAC|yoy_all|w_equal,0,nights_yoy,2023Q1+,8101,1.605332432954719,0.48499999999999943
APAC|yoy_all|w_equal,0,nights_yoy,2023Q1+,8102,-0.010939170905135853,-1.3609999999999998
APAC|yoy_all|w_equal,0,nights_yoy,2023Q1+,8103,-0.785325914349265,-1.0250000000000004
APAC|yoy_all|w_equal,0,nights_yoy,2023Q1+,8104,0.11543615236036686,0.6660000000000004
APAC|yoy_all|w_equal,0,nights_yoy,2023Q1+,8105,-1.7821672184851245,-1.1880000000000006
APAC|yoy_all|w_equal,0,revenue_yoy,2023Q1+,8096,-2.7012881549284806,-1.2079999999999984
APAC|yoy_all|w_equal,0,revenue_yoy,2023Q1+,8097,5.416469048388201,7.193999999999999
APAC|yoy_all|w_equal,0,revenue_yoy,2023Q1+,8098,2.8445335804328256,0.766
APAC|yoy_all|w_equal,0,revenue_yoy,2023Q1+,8099,0.14122480073917387,-1.9499999999999993
APAC|yoy_all|w_equal,0,revenue_yoy,2023Q1+,8100,4.886042929837095,5.742999999999999
APAC|yoy_all|w_equal,0,revenue_yoy,2023Q1+,8101,-2.2513317937276565,-6.595
APAC|yoy_all|w_equal,0,revenue_yoy,2023Q1+,8102,1.1254190775286759,2.9369999999999994
APAC|yoy_all|w_equal,0,revenue_yoy,2023Q1+,8103,-0.9404044328787879,-2.2889999999999997
APAC|yoy_all|w_equal,0,revenue_yoy,2023Q1+,8104,-6.459988536996754,-5.854000000000001
APAC|yoy_all|w_equal,0,revenue_yoy,2023Q1+,8105,-5.4850323787979605,1.333000000000002
APAC|yoy_all|w_equal,1,nights_yoy,2023Q1+,8096,2.7160871835915525,2.5220000000000002
APAC|yoy_all|w_equal,1,nights_yoy,2023Q1+,8097,-0.7040291466918136,0.8079999999999998
APAC|yoy_all|w_equal,1,nights_yoy,2023Q1+,8098,-2.4675861053552826,0.20700000000000074
APAC|yoy_all|w_equal,1,nights_yoy,2023Q1+,8099,-4.868761042951331,-3.867000000000001
APAC|yoy_all|w_equal,1,nights_yoy,2023Q1+,8100,1.5517021695319366,4.429000000000001
APAC|yoy_all|w_equal,1,nights_yoy,2023Q1+,8101,1.0979406813180939,0.48499999999999943
APAC|yoy_all|w_equal,1,nights_yoy,2023Q1+,8102,-0.17903326830475486,-1.3609999999999998
APAC|yoy_all|w_equal,1,nights_yoy,2023Q1+,8103,-1.1499166574701736,-1.0250000000000004
APAC|yoy_all|w_equal,1,nights_yoy,2023Q1+,8104,-0.11810457605814584,0.6660000000000004
