n_cal,alpha,nominal_coverage,k,uses_max_residual,quantile_used,attainable_lo,attainable_hi,exact_nominal_attainable,note
4,0.1,0.9,5,True,max of 4 residuals,1.0,1.0,False,"qhat is the MAXIMUM of the calibration residuals; the coverage floor is k/(n+1) = 1.000, NOT the nominal 0.90. Do not claim a 90% interval at this n_cal."
4,0.2,0.8,4,True,max of 4 residuals,0.8,1.0,True,"qhat is the MAXIMUM of the calibration residuals; the coverage floor is k/(n+1) = 0.800, NOT the nominal 0.80. Do not claim a 80% interval at this n_cal."
4,0.32,0.6799999999999999,4,True,max of 4 residuals,0.8,1.0,False,"qhat is the MAXIMUM of the calibration residuals; the coverage floor is k/(n+1) = 0.800, NOT the nominal 0.68. Do not claim a 68% interval at this n_cal."
5,0.1,0.9,6,True,max of 5 residuals,1.0,1.0,False,"qhat is the MAXIMUM of the calibration residuals; the coverage floor is k/(n+1) = 1.000, NOT the nominal 0.90. Do not claim a 90% interval at this n_cal."
5,0.2,0.8,5,True,max of 5 residuals,0.8333333333333334,1.0,False,"qhat is the MAXIMUM of the calibration residuals; the coverage floor is k/(n+1) = 0.833, NOT the nominal 0.80. Do not claim a 80% interval at this n_cal."
5,0.32,0.6799999999999999,5,True,max of 5 residuals,0.8333333333333334,1.0,False,"qhat is the MAXIMUM of the calibration residuals; the coverage floor is k/(n+1) = 0.833, NOT the nominal 0.68. Do not claim a 68% interval at this n_cal."
6,0.1,0.9,7,True,max of 6 residuals,1.0,1.0,False,"qhat is the MAXIMUM of the calibration residuals; the coverage floor is k/(n+1) = 1.000, NOT the nominal 0.90. Do not claim a 90% interval at this n_cal."
6,0.2,0.8,6,True,max of 6 residuals,0.8571428571428571,1.0,False,"qhat is the MAXIMUM of the calibration residuals; the coverage floor is k/(n+1) = 0.857, NOT the nominal 0.80. Do not claim a 80% interval at this n_cal."
6,0.32,0.6799999999999999,5,False,5th smallest of 6,0.7142857142857143,0.8571428571428571,False,"coverage floor is k/(n+1) = 0.714, above nominal 0.68; the interval is conservative, not exact."
7,0.1,0.9,8,True,max of 7 residuals,1.0,1.0,False,"qhat is the MAXIMUM of the calibration residuals; the coverage floor is k/(n+1) = 1.000, NOT the nominal 0.90. Do not claim a 90% interval at this n_cal."
7,0.2,0.8,7,True,max of 7 residuals,0.875,1.0,False,"qhat is the MAXIMUM of the calibration residuals; the coverage floor is k/(n+1) = 0.875, NOT the nominal 0.80. Do not claim a 80% interval at this n_cal."
7,0.32,0.6799999999999999,6,False,6th smallest of 7,0.75,0.875,False,"coverage floor is k/(n+1) = 0.750, above nominal 0.68; the interval is conservative, not exact."
8,0.1,0.9,9,True,max of 8 residuals,1.0,1.0,False,"qhat is the MAXIMUM of the calibration residuals; the coverage floor is k/(n+1) = 1.000, NOT the nominal 0.90. Do not claim a 90% interval at this n_cal."
8,0.2,0.8,8,True,max of 8 residuals,0.8888888888888888,1.0,False,"qhat is the MAXIMUM of the calibration residuals; the coverage floor is k/(n+1) = 0.889, NOT the nominal 0.80. Do not claim a 80% interval at this n_cal."
8,0.32,0.6799999999999999,7,False,7th smallest of 8,0.7777777777777778,0.8888888888888888,False,"coverage floor is k/(n+1) = 0.778, above nominal 0.68; the interval is conservative, not exact."
10,0.1,0.9,10,True,max of 10 residuals,0.9090909090909091,1.0,False,"qhat is the MAXIMUM of the calibration residuals; the coverage floor is k/(n+1) = 0.909, NOT the nominal 0.90. Do not claim a 90% interval at this n_cal."
10,0.2,0.8,9,False,9th smallest of 10,0.8181818181818182,0.9090909090909091,False,"coverage floor is k/(n+1) = 0.818, above nominal 0.80; the interval is conservative, not exact."
10,0.32,0.6799999999999999,8,False,8th smallest of 10,0.7272727272727273,0.8181818181818182,False,"coverage floor is k/(n+1) = 0.727, above nominal 0.68; the interval is conservative, not exact."
12,0.1,0.9,12,True,max of 12 residuals,0.9230769230769231,1.0,False,"qhat is the MAXIMUM of the calibration residuals; the coverage floor is k/(n+1) = 0.923, NOT the nominal 0.90. Do not claim a 90% interval at this n_cal."
12,0.2,0.8,11,False,11th smallest of 12,0.8461538461538461,0.9230769230769231,False,"coverage floor is k/(n+1) = 0.846, above nominal 0.80; the interval is conservative, not exact."
12,0.32,0.6799999999999999,9,False,9th smallest of 12,0.6923076923076923,0.7692307692307693,False,"coverage floor is k/(n+1) = 0.692, above nominal 0.68; the interval is conservative, not exact."
