quarter,origin,variant,pred,y,err,n_train
1Q23,O2,V0_translation,-2.2171049015513833,-2.8,0.5828950984486165,3
1Q23,O2,P1_identity_plus_intercept,-3.9881703112321047,-2.8,-1.188170311232105,3
1Q23,O2,P2_scaled_identity,-3.117478974026617,-2.8,-0.31747897402661707,3
1Q23,O2,P3_eur_plus_LatAmAPAC_ols,,-2.8,,3
1Q23,O2,P4_two_block_EMEA_vs_rest,-3.194215714477116,-2.8,-0.3942157144771161,3
1Q23,O2,P5_posterior_mean_weights_HINDSIGHT,-2.8888382895390468,-2.8,-0.08883828953904693,3
1Q23,O2,V2_eur_ols,-2.7794460132724224,-2.8,0.020553986727577467,3
1Q23,O2,naive_last_disclosed,-5.5,-2.8,-2.7,3
1Q23,O3,V0_translation,-2.1903426266242794,-2.8,0.6096573733757205,3
1Q23,O3,P1_identity_plus_intercept,-3.961408036305001,-2.8,-1.161408036305001,3
1Q23,O3,P2_scaled_identity,-3.079848445437741,-2.8,-0.27984844543774123,3
1Q23,O3,P3_eur_plus_LatAmAPAC_ols,,-2.8,,3
1Q23,O3,P4_two_block_EMEA_vs_rest,-3.0438283461908977,-2.8,-0.24382834619089788,3
1Q23,O3,P5_posterior_mean_weights_HINDSIGHT,-2.850626549518939,-2.8,-0.05062654951893908,3
1Q23,O3,V2_eur_ols,-2.6695708372924907,-2.8,0.13042916270750915,3
1Q23,O3,naive_last_disclosed,-5.5,-2.8,-2.7,3
2Q23,O1,V0_translation,-0.5416706981543822,-0.6,0.0583293018456178,3
2Q23,O1,P1_identity_plus_intercept,-2.3127361078351036,-0.6,-1.7127361078351035,3
2Q23,O1,P2_scaled_identity,-0.761645067475608,-0.6,-0.16164506747560803,3
2Q23,O1,P3_eur_plus_LatAmAPAC_ols,,-0.6,,3
2Q23,O1,P4_two_block_EMEA_vs_rest,0.29360915929079245,-0.6,0.8936091592907924,3
2Q23,O1,P5_posterior_mean_weights_HINDSIGHT,-0.6101161167857028,-0.6,-0.010116116785702789,3
2Q23,O1,V2_eur_ols,-0.3139602058917599,-0.6,0.2860397941082401,3
2Q23,O1,naive_last_disclosed,-5.5,-0.6,-4.9,3
2Q23,O2,V0_translation,0.20433001304775883,-0.6,0.8043300130477589,4
2Q23,O2,P1_identity_plus_intercept,-1.2763833875567123,-0.6,-0.6763833875567123,4
2Q23,O2,P2_scaled_identity,0.28526904492677596,-0.6,0.8852690449267759,4
2Q23,O2,P3_eur_plus_LatAmAPAC_ols,-0.309280450769185,-0.6,0.290719549230815,4
2Q23,O2,P4_two_block_EMEA_vs_rest,0.8582589670364598,-0.6,1.4582589670364596,4
2Q23,O2,P5_posterior_mean_weights_HINDSIGHT,0.02571768835483046,-0.6,0.6257176883548304,4
2Q23,O2,V2_eur_ols,-0.09798758708546573,-0.6,0.5020124129145342,4
2Q23,O2,naive_last_disclosed,-2.8,-0.6,-2.1999999999999997,4
2Q23,O3,V0_translation,0.40911247938747664,-0.6,1.0091124793874766,4
2Q23,O3,P1_identity_plus_intercept,-1.0716009212169944,-0.6,-0.4716009212169944,4
2Q23,O3,P2_scaled_identity,0.571169768560688,-0.6,1.1711697685606879,4
2Q23,O3,P3_eur_plus_LatAmAPAC_ols,-0.17953050493559036,-0.6,0.4204694950644096,4
2Q23,O3,P4_two_block_EMEA_vs_rest,0.9518847232291596,-0.6,1.5518847232291595,4
2Q23,O3,P5_posterior_mean_weights_HINDSIGHT,0.20931790611853718,-0.6,0.8093179061185372,4
2Q23,O3,V2_eur_ols,-0.021844944479751605,-0.6,0.5781550555202484,4
2Q23,O3,naive_last_disclosed,-2.8,-0.6,-2.1999999999999997,4
3Q23,O1,V0_translation,3.5353449303043454,2.7,0.8353449303043452,4
3Q23,O1,P1_identity_plus_intercept,2.0546315296998743,2.7,-0.6453684703001259,4
3Q23,O1,P2_scaled_identity,4.935762772740164,2.7,2.2357627727401637,4
3Q23,O1,P3_eur_plus_LatAmAPAC_ols,2.6665477329106615,2.7,-0.03345226708933868,4
3Q23,O1,P4_two_block_EMEA_vs_rest,4.044185315478136,2.7,1.3441853154781356,4
3Q23,O1,P5_posterior_mean_weights_HINDSIGHT,3.5132858212098426,2.7,0.8132858212098424,4
3Q23,O1,V2_eur_ols,2.402643129381943,2.7,-0.2973568706180574,4
3Q23,O1,naive_last_disclosed,-2.8,2.7,-5.5,4
3Q23,O2,V0_translation,3.5119260755468833,2.7,0.8119260755468831,5
3Q23,O2,P1_identity_plus_intercept,2.125532859185811,2.7,-0.574467140814189,5
3Q23,O2,P2_scaled_identity,4.875732803435242,2.7,2.175732803435242,5
3Q23,O2,P3_eur_plus_LatAmAPAC_ols,2.4135017308236226,2.7,-0.28649826917637755,5
3Q23,O2,P4_two_block_EMEA_vs_rest,5.350287920904952,2.7,2.650287920904952,5
3Q23,O2,P5_posterior_mean_weights_HINDSIGHT,3.5326974417661514,2.7,0.8326974417661512,5
3Q23,O2,V2_eur_ols,1.9727212265556038,2.7,-0.7272787734443964,5
3Q23,O2,naive_last_disclosed,-0.6,2.7,-3.3000000000000003,5
3Q23,O3,V0_translation,3.2682860430383243,2.7,0.5682860430383241,5
3Q23,O3,P1_identity_plus_intercept,1.881892826677252,2.7,-0.8181071733227481,5
3Q23,O3,P2_scaled_identity,4.537478616650566,2.7,1.837478616650566,5
3Q23,O3,P3_eur_plus_LatAmAPAC_ols,2.20150244578036,2.7,-0.49849755421964037,5
3Q23,O3,P4_two_block_EMEA_vs_rest,5.033825736420123,2.7,2.333825736420123,5
3Q23,O3,P5_posterior_mean_weights_HINDSIGHT,3.254393372860925,2.7,0.5543933728609249,5
3Q23,O3,V2_eur_ols,1.7638704624272268,2.7,-0.9361295375727734,5
3Q23,O3,naive_last_disclosed,-0.6,2.7,-3.3000000000000003,5
4Q23,O1,V0_translation,2.15455850553312,2.1,0.054558505533119916,5
4Q23,O1,P1_identity_plus_intercept,0.7681652891720478,2.1,-1.3318347108279522,5
4Q23,O1,P2_scaled_identity,2.991250771334183,2.1,0.8912507713341831,5
4Q23,O1,P3_eur_plus_LatAmAPAC_ols,0.8446061612793739,2.1,-1.255393838720626,5
4Q23,O1,P4_two_block_EMEA_vs_rest,4.0313214479500585,2.1,1.9313214479500584,5
4Q23,O1,P5_posterior_mean_weights_HINDSIGHT,2.0034174779492013,2.1,-0.09658252205079876,5
4Q23,O1,V2_eur_ols,0.3225531750767745,2.1,-1.7774468249232256,5
4Q23,O1,naive_last_disclosed,-0.6,2.1,-2.7,5
4Q23,O2,V0_translation,2.1950863900864332,2.1,0.09508639008643316,6
4Q23,O2,P1_identity_plus_intercept,0.9450443692791524,2.1,-1.1549556307208477,6
4Q23,O2,P2_scaled_identity,2.865040557045738,2.1,0.7650405570457379,6
4Q23,O2,P3_eur_plus_LatAmAPAC_ols,1.3569119125876816,2.1,-0.7430880874123185,6
4Q23,O2,P4_two_block_EMEA_vs_rest,2.4615384921685117,2.1,0.36153849216851164,6
4Q23,O2,P5_posterior_mean_weights_HINDSIGHT,2.1518646502023078,2.1,0.05186465020230768,6
4Q23,O2,V2_eur_ols,1.1156163269188564,2.1,-0.9843836730811437,6
4Q23,O2,naive_last_disclosed,2.7,2.1,0.6000000000000001,6
4Q23,O3,V0_translation,2.38479885376595,2.1,0.2847988537659498,6
4Q23,O3,P1_identity_plus_intercept,1.134756832958669,2.1,-0.9652431670413311,6
4Q23,O3,P2_scaled_identity,3.11265445737951,2.1,1.0126544573795098,6
4Q23,O3,P3_eur_plus_LatAmAPAC_ols,1.5085546215267671,2.1,-0.591445378473233,6
4Q23,O3,P4_two_block_EMEA_vs_rest,2.590145293035217,2.1,0.49014529303521703,6
4Q23,O3,P5_posterior_mean_weights_HINDSIGHT,2.377197529783417,2.1,0.27719752978341683,6
4Q23,O3,V2_eur_ols,1.1971619903862616,2.1,-0.9028380096137385,6
4Q23,O3,naive_last_disclosed,2.7,2.1,0.6000000000000001,6
1Q24,O1,V0_translation,1.6292969544530866,0.6,1.0292969544530868,6
1Q24,O1,P1_identity_plus_intercept,0.37925493364580576,0.6,-0.22074506635419422,6
1Q24,O1,P2_scaled_identity,2.126568628488189,0.6,1.5265686284881888,6
1Q24,O1,P3_eur_plus_LatAmAPAC_ols,0.4341393518013006,0.6,-0.1658606481986994,6
1Q24,O1,P4_two_block_EMEA_vs_rest,1.3964680820987319,0.6,0.7964680820987319,6
1Q24,O1,P5_posterior_mean_weights_HINDSIGHT,1.4799057658110895,0.6,0.8799057658110895,6
1Q24,O1,V2_eur_ols,0.06378809444914446,0.6,-0.5362119055508555,6
1Q24,O1,naive_last_disclosed,2.7,0.6,2.1,6
1Q24,O2,V0_translation,0.8685677578010339,0.6,0.2685677578010339,7
1Q24,O2,P1_identity_plus_intercept,-0.24358238200034255,0.6,-0.8435823820003425,7
1Q24,O2,P2_scaled_identity,1.1067435881560443,0.6,0.5067435881560444,7
1Q24,O2,P3_eur_plus_LatAmAPAC_ols,-0.46482161586564136,0.6,-1.0648216158656414,7
1Q24,O2,P4_two_block_EMEA_vs_rest,0.8477216759553585,0.6,0.24772167595535854,7
1Q24,O2,P5_posterior_mean_weights_HINDSIGHT,0.6075714608797524,0.6,0.007571460879752467,7
1Q24,O2,V2_eur_ols,-0.3835419974304473,0.6,-0.9835419974304473,7
1Q24,O2,naive_last_disclosed,2.1,0.6,1.5,7
1Q24,O3,V0_translation,0.9478895746041727,0.6,0.3478895746041727,7
1Q24,O3,P1_identity_plus_intercept,-0.16426056519720378,0.6,-0.7642605651972038,7
1Q24,O3,P2_scaled_identity,1.2078167760095961,0.6,0.6078167760095962,7
1Q24,O3,P3_eur_plus_LatAmAPAC_ols,-0.3757532293979954,0.6,-0.9757532293979954,7
1Q24,O3,P4_two_block_EMEA_vs_rest,0.9381721616536611,0.6,0.33817216165366115,7
1Q24,O3,P5_posterior_mean_weights_HINDSIGHT,0.6942604811110467,0.6,0.09426048111104668,7
1Q24,O3,V2_eur_ols,-0.3046729008485495,0.6,-0.9046729008485495,7
1Q24,O3,naive_last_disclosed,2.1,0.6,1.5,7
2Q24,O1,V0_translation,-0.2349295201584347,-0.9,0.6650704798415653,7
2Q24,O1,P1_identity_plus_intercept,-1.3470796599598112,-0.9,-0.44707965995981114,7
2Q24,O1,P2_scaled_identity,-0.29935113037373934,-0.9,0.6006488696262606,7
2Q24,O1,P3_eur_plus_LatAmAPAC_ols,-1.5796920947579274,-0.9,-0.6796920947579274,7
2Q24,O1,P4_two_block_EMEA_vs_rest,-0.03244953014356758,-0.9,0.8675504698564325,7
2Q24,O1,P5_posterior_mean_weights_HINDSIGHT,-0.40773221248017005,-0.9,0.49226778751982997,7
2Q24,O1,V2_eur_ols,-1.0972261704798745,-0.9,-0.19722617047987445,7
2Q24,O1,naive_last_disclosed,2.1,-0.9,3.0,7
2Q24,O2,V0_translation,-0.46945187676587347,-0.9,0.43054812323412656,8
2Q24,O2,P1_identity_plus_intercept,-1.4860694459175994,-0.9,-0.5860694459175994,8
2Q24,O2,P2_scaled_identity,-0.5947522551699899,-0.9,0.30524774483001016,8
2Q24,O2,P3_eur_plus_LatAmAPAC_ols,-1.78296918492482,-0.9,-0.8829691849248199,8
2Q24,O2,P4_two_block_EMEA_vs_rest,0.0918940995283708,-0.9,0.9918940995283708,8
2Q24,O2,P5_posterior_mean_weights_HINDSIGHT,-0.5834127096077257,-0.9,0.3165872903922743,8
2Q24,O2,V2_eur_ols,-1.0949343183519034,-0.9,-0.19493431835190334,8
2Q24,O2,naive_last_disclosed,0.6,-0.9,1.5,8
2Q24,O3,V0_translation,-0.6857710258327901,-0.9,0.21422897416720987,8
2Q24,O3,P1_identity_plus_intercept,-1.702388594984516,-0.9,-0.8023885949845159,8
2Q24,O3,P2_scaled_identity,-0.8688086773752541,-0.9,0.031191322624745887,8
2Q24,O3,P3_eur_plus_LatAmAPAC_ols,-2.127367542563152,-0.9,-1.2273675425631523,8
2Q24,O3,P4_two_block_EMEA_vs_rest,0.23790567913998178,-0.9,1.1379056791399818,8
2Q24,O3,P5_posterior_mean_weights_HINDSIGHT,-0.7288024914883786,-0.9,0.1711975085116214,8
2Q24,O3,V2_eur_ols,-1.1684477778135096,-0.9,-0.2684477778135096,8
2Q24,O3,naive_last_disclosed,0.6,-0.9,1.5,8
3Q24,O1,V0_translation,-1.40669923777884,-0.6,-0.8066992377788401,8
3Q24,O1,P1_identity_plus_intercept,-2.4233168069305657,-0.6,-1.8233168069305656,8
3Q24,O1,P2_scaled_identity,-1.7821582688700623,-0.6,-1.1821582688700625,8
3Q24,O1,P3_eur_plus_LatAmAPAC_ols,-3.076907301277566,-0.6,-2.4769073012775658,8
3Q24,O1,P4_two_block_EMEA_vs_rest,0.3940401750961705,-0.6,0.9940401750961705,8
3Q24,O1,P5_posterior_mean_weights_HINDSIGHT,-1.1671639956558064,-0.6,-0.5671639956558064,8
3Q24,O1,V2_eur_ols,-1.450600427488829,-0.6,-0.8506004274888289,8
3Q24,O1,naive_last_disclosed,0.6,-0.6,1.2,8
3Q24,O2,V0_translation,-0.5775143444570356,-0.6,0.022485655542964333,9
3Q24,O2,P1_identity_plus_intercept,-1.5049776252771485,-0.6,-0.9049776252771485,9
3Q24,O2,P2_scaled_identity,-0.7318132223201509,-0.6,-0.1318132223201509,9
3Q24,O2,P3_eur_plus_LatAmAPAC_ols,-0.7386015872352913,-0.6,-0.13860158723529137,9
3Q24,O2,P4_two_block_EMEA_vs_rest,0.7636214984362883,-0.6,1.3636214984362884,9
3Q24,O2,P5_posterior_mean_weights_HINDSIGHT,-0.030632639123865477,-0.6,0.5693673608761345,9
3Q24,O2,V2_eur_ols,-0.23261441067028565,-0.6,0.3673855893297143,9
3Q24,O2,naive_last_disclosed,-0.9,-0.6,-0.30000000000000004,9
3Q24,O3,V0_translation,-0.5113373960015996,-0.6,0.08866260399840042,9
3Q24,O3,P1_identity_plus_intercept,-1.4388006768217125,-0.6,-0.8388006768217126,9
3Q24,O3,P2_scaled_identity,-0.647955277738672,-0.6,-0.04795527773867203,9
3Q24,O3,P3_eur_plus_LatAmAPAC_ols,-0.7309174954883145,-0.6,-0.13091749548831455,9
3Q24,O3,P4_two_block_EMEA_vs_rest,0.8037878829085902,-0.6,1.4037878829085901,9
3Q24,O3,P5_posterior_mean_weights_HINDSIGHT,0.05024692710703341,-0.6,0.6502469271070334,9
3Q24,O3,V2_eur_ols,-0.242421115464727,-0.6,0.357578884535273,9
3Q24,O3,naive_last_disclosed,-0.9,-0.6,-0.30000000000000004,9
4Q24,O1,V0_translation,0.9530669714810713,-1.1,2.0530669714810714,9
4Q24,O1,P1_identity_plus_intercept,0.025603690660958467,-1.1,1.1256036906609586,9
4Q24,O1,P2_scaled_identity,1.2077050867753094,-1.1,2.3077050867753095,9
4Q24,O1,P3_eur_plus_LatAmAPAC_ols,0.4616289024643471,-1.1,1.5616289024643473,9
4Q24,O1,P4_two_block_EMEA_vs_rest,2.3977194328470555,-1.1,3.4977194328470556,9
4Q24,O1,P5_posterior_mean_weights_HINDSIGHT,1.7498962227412855,-1.1,2.8498962227412856,9
4Q24,O1,V2_eur_ols,0.8455423476265697,-1.1,1.9455423476265699,9
