quarter,scheme,point,actual,err,abs_err,n_objects
2024Q1,ew_all,17.186973730152435,19.79458450046685,-2.607610770314416,2.607610770314416,10
2024Q1,ew_top3_prior_mae,16.6458558806121,19.79458450046685,-3.148728619854751,3.148728619854751,10
2024Q1,invmae_all,17.1137478241491,19.79458450046685,-2.6808366763177496,2.6808366763177496,10
2024Q1,invmae_recency,17.230869088757245,19.79458450046685,-2.5637154117096053,2.5637154117096053,10
2024Q1,best_single_prior_mae,14.411441144114413,19.79458450046685,-5.383143356352438,5.383143356352438,10
2024Q1,m5_dispersion_only,19.79478452596729,19.79458450046685,0.0002000255004404039,0.0002000255004404039,10
2024Q1,m5_m3_5050,19.79478452596729,19.79458450046685,0.0002000255004404039,0.0002000255004404039,10
2024Q1,m5_60_plus_two_independent_40,17.905470744540793,19.79458450046685,-1.8891137559260578,1.8891137559260578,10
2024Q1,ew_three_least_correlated,17.342335190444764,19.79458450046685,-2.4522493100220863,2.4522493100220863,10
2024Q1,family_equal_thirds,16.732334901501098,19.79458450046685,-3.062249598965753,3.062249598965753,10
2024Q1,family_B50_A30_C20,17.478482297976893,19.79458450046685,-2.316102202489958,2.316102202489958,10
2024Q1,recommended_ws23_60_20_20,18.966823033276015,19.79458450046685,-0.827761467190836,0.827761467190836,10
2024Q1,median_all,17.327017324350635,19.79458450046685,-2.4675671761162157,2.4675671761162157,10
2024Q2,ew_all,33.70020352150853,32.532751091703055,1.167452429805472,1.167452429805472,10
2024Q2,ew_top3_prior_mae,35.51527138439836,32.532751091703055,2.9825202926953054,2.9825202926953054,10
2024Q2,invmae_all,33.804136870512785,32.532751091703055,1.27138577880973,1.27138577880973,10
2024Q2,invmae_recency,33.93346303412498,32.532751091703055,1.4007119424219283,1.4007119424219283,10
2024Q2,best_single_prior_mae,34.82284390801987,32.532751091703055,2.2900928163168146,2.2900928163168146,10
2024Q2,m5_dispersion_only,34.82284390801987,32.532751091703055,2.2900928163168146,2.2900928163168146,10
2024Q2,m5_m3_5050,34.82284390801987,32.532751091703055,2.2900928163168146,2.2900928163168146,10
2024Q2,m5_60_plus_two_independent_40,32.661462410608976,32.532751091703055,0.12871131890592125,0.12871131890592125,10
2024Q2,ew_three_least_correlated,31.456733200081842,32.532751091703055,-1.0760178916212126,1.0760178916212126,10
2024Q2,family_equal_thirds,33.36595289875767,32.532751091703055,0.8332018070546141,0.8332018070546141,10
2024Q2,family_B50_A30_C20,34.12816775975633,32.532751091703055,1.595416668053275,1.595416668053275,10
2024Q2,recommended_ws23_60_20_20,34.75216944397043,32.532751091703055,2.2194183522673754,2.2194183522673754,10
2024Q2,median_all,34.66665652812546,32.532751091703055,2.1339054364224026,2.1339054364224026,10
2024Q3,ew_all,53.08575267054076,52.46516613076098,0.6205865397797794,0.6205865397797794,10
2024Q3,ew_top3_prior_mae,52.942321742276604,52.46516613076098,0.47715561151562724,0.47715561151562724,10
2024Q3,invmae_all,53.079966447899885,52.46516613076098,0.6148003171389078,0.6148003171389078,10
2024Q3,invmae_recency,53.107682150361256,52.46516613076098,0.6425160196002793,0.6425160196002793,10
2024Q3,best_single_prior_mae,53.80392828224366,52.46516613076098,1.3387621514826833,1.3387621514826833,10
2024Q3,m5_dispersion_only,53.80392828224366,52.46516613076098,1.3387621514826833,1.3387621514826833,10
2024Q3,m5_m3_5050,53.80392828224366,52.46516613076098,1.3387621514826833,1.3387621514826833,10
2024Q3,m5_60_plus_two_independent_40,53.03947922979309,52.46516613076098,0.5743130990321106,0.5743130990321106,10
2024Q3,ew_three_least_correlated,51.13729332807,52.46516613076098,-1.327872802690976,1.327872802690976,10
2024Q3,family_equal_thirds,52.709648128471656,52.46516613076098,0.2444819977106789,0.2444819977106789,10
2024Q3,family_B50_A30_C20,53.13478361465262,52.46516613076098,0.669617483891642,0.669617483891642,10
2024Q3,recommended_ws23_60_20_20,53.892842032846474,52.46516613076098,1.4276759020854968,1.4276759020854968,10
2024Q3,median_all,53.63181659036589,52.46516613076098,1.1666504596049094,1.1666504596049094,10
2024Q4,ew_all,31.610252178115765,30.846774193548388,0.7634779845673769,0.7634779845673769,10
2024Q4,ew_top3_prior_mae,30.81649227509036,30.846774193548388,-0.030281918458026524,0.030281918458026524,10
2024Q4,invmae_all,31.500779635242914,30.846774193548388,0.654005441694526,0.654005441694526,10
2024Q4,invmae_recency,31.513758854181365,30.846774193548388,0.666984660632977,0.666984660632977,10
2024Q4,best_single_prior_mae,30.93139304741256,30.846774193548388,0.08461885386417123,0.08461885386417123,10
2024Q4,m5_dispersion_only,30.93139304741256,30.846774193548388,0.08461885386417123,0.08461885386417123,10
2024Q4,m5_m3_5050,30.93139304741256,30.846774193548388,0.08461885386417123,0.08461885386417123,10
2024Q4,m5_60_plus_two_independent_40,31.004946504772047,30.846774193548388,0.15817231122365882,0.15817231122365882,10
2024Q4,ew_three_least_correlated,30.468422393942745,30.846774193548388,-0.37835179960564247,0.37835179960564247,10
2024Q4,family_equal_thirds,31.161067863685787,30.846774193548388,0.31429367013739906,0.31429367013739906,10
2024Q4,family_B50_A30_C20,31.418605800434346,30.846774193548388,0.5718316068859579,0.5718316068859579,10
2024Q4,recommended_ws23_60_20_20,31.45902091003188,30.846774193548388,0.6122467164834937,0.6122467164834937,10
2024Q4,median_all,31.623176638463143,30.846774193548388,0.7764024449147549,0.7764024449147549,10
2025Q1,ew_all,16.958108148184287,18.35387323943662,-1.3957650912523327,1.3957650912523327,10
2025Q1,ew_top3_prior_mae,17.079604592490394,18.35387323943662,-1.2742686469462257,1.2742686469462257,10
2025Q1,invmae_all,17.009757474508334,18.35387323943662,-1.3441157649282864,1.3441157649282864,10
2025Q1,invmae_recency,17.020355038775502,18.35387323943662,-1.3335182006611177,1.3335182006611177,10
2025Q1,best_single_prior_mae,17.700142731867327,18.35387323943662,-0.6537305075692927,0.6537305075692927,10
2025Q1,m5_dispersion_only,17.700142731867327,18.35387323943662,-0.6537305075692927,0.6537305075692927,10
2025Q1,m5_m3_5050,17.700142731867327,18.35387323943662,-0.6537305075692927,0.6537305075692927,10
2025Q1,m5_60_plus_two_independent_40,17.399091575227782,18.35387323943662,-0.9547816642088378,0.9547816642088378,10
2025Q1,ew_three_least_correlated,17.588901583880055,18.35387323943662,-0.7649716555565647,0.7649716555565647,10
2025Q1,family_equal_thirds,17.350502750886616,18.35387323943662,-1.0033704885500043,1.0033704885500043,10
2025Q1,family_B50_A30_C20,17.30753278972801,18.35387323943662,-1.0463404497086088,1.0463404497086088,10
2025Q1,recommended_ws23_60_20_20,17.321964408378125,18.35387323943662,-1.0319088310584945,1.0319088310584945,10
2025Q1,median_all,16.84156790520452,18.35387323943662,-1.5123053342320993,1.5123053342320993,10
2025Q2,ew_all,31.907392780995163,33.68863049095607,-1.7812377099609087,1.7812377099609087,10
2025Q2,ew_top3_prior_mae,31.853689778466823,33.68863049095607,-1.8349407124892494,1.8349407124892494,10
2025Q2,invmae_all,31.898849587209746,33.68863049095607,-1.7897809037463261,1.7897809037463261,10
2025Q2,invmae_recency,31.905548471668553,33.68863049095607,-1.7830820192875194,1.7830820192875194,10
2025Q2,best_single_prior_mae,31.91192357102453,33.68863049095607,-1.7767069199315415,1.7767069199315415,10
2025Q2,m5_dispersion_only,31.91192357102453,33.68863049095607,-1.7767069199315415,1.7767069199315415,10
2025Q2,m5_m3_5050,31.91192357102453,33.68863049095607,-1.7767069199315415,1.7767069199315415,10
2025Q2,m5_60_plus_two_independent_40,31.500799098192044,33.68863049095607,-2.1878313927640285,2.1878313927640285,10
2025Q2,ew_three_least_correlated,31.40757365179338,33.68863049095607,-2.281056839162691,2.281056839162691,10
2025Q2,family_equal_thirds,31.943174676482744,33.68863049095607,-1.7454558144733276,1.7454558144733276,10
2025Q2,family_B50_A30_C20,32.10079782278613,33.68863049095607,-1.5878326681699448,1.5878326681699448,10
2025Q2,recommended_ws23_60_20_20,31.99745295128654,33.68863049095607,-1.6911775396695319,1.6911775396695319,10
2025Q2,median_all,31.966690974035608,33.68863049095607,-1.7219395169204645,1.7219395169204645,10
2025Q3,ew_all,51.24773339733157,50.085470085470085,1.1622633118614871,1.1622633118614871,10
2025Q3,ew_top3_prior_mae,50.17112781011566,50.085470085470085,0.08565772464557142,0.08565772464557142,10
2025Q3,invmae_all,51.10058696044308,50.085470085470085,1.0151168749729962,1.0151168749729962,10
2025Q3,invmae_recency,51.10375748248561,50.085470085470085,1.018287397015527,1.018287397015527,10
2025Q3,best_single_prior_mae,50.22591758851058,50.085470085470085,0.14044750304049813,0.14044750304049813,10
2025Q3,m5_dispersion_only,50.22591758851058,50.085470085470085,0.14044750304049813,0.14044750304049813,10
2025Q3,m5_m3_5050,50.22591758851058,50.085470085470085,0.14044750304049813,0.14044750304049813,10
2025Q3,m5_60_plus_two_independent_40,50.54093633866294,50.085470085470085,0.45546625319285283,0.45546625319285283,10
2025Q3,ew_three_least_correlated,50.49185134050528,50.085470085470085,0.4063812550351926,0.4063812550351926,10
2025Q3,family_equal_thirds,50.999052836436874,50.085470085470085,0.9135827509667891,0.9135827509667891,10
2025Q3,family_B50_A30_C20,51.06452493405239,50.085470085470085,0.9790548485823081,0.9790548485823081,10
2025Q3,recommended_ws23_60_20_20,50.805101764720575,50.085470085470085,0.7196316792504902,0.7196316792504902,10
2025Q3,median_all,51.020794248228455,50.085470085470085,0.9353241627583699,0.9353241627583699,10
2025Q4,ew_all,29.268294308306917,28.29373650107992,0.9745578072269971,0.9745578072269971,10
2025Q4,ew_top3_prior_mae,28.84276440462697,28.29373650107992,0.5490279035470493,0.5490279035470493,10
2025Q4,invmae_all,29.225793728140033,28.29373650107992,0.9320572270601133,0.9320572270601133,10
2025Q4,invmae_recency,29.230619994738742,28.29373650107992,0.9368834936588222,0.9368834936588222,10
2025Q4,best_single_prior_mae,28.717582715119992,28.29373650107992,0.42384621404007206,0.42384621404007206,10
2025Q4,m5_dispersion_only,28.717582715119992,28.29373650107992,0.42384621404007206,0.42384621404007206,10
2025Q4,m5_m3_5050,28.717582715119992,28.29373650107992,0.42384621404007206,0.42384621404007206,10
2025Q4,m5_60_plus_two_independent_40,29.003837893826322,28.29373650107992,0.7101013927464024,0.7101013927464024,10
2025Q4,ew_three_least_correlated,29.562513755535022,28.29373650107992,1.2687772544551024,1.2687772544551024,10
2025Q4,family_equal_thirds,29.585145482821915,28.29373650107992,1.291408981741995,1.291408981741995,10
2025Q4,family_B50_A30_C20,29.491396827299,28.29373650107992,1.1976603262190793,1.1976603262190793,10
2025Q4,recommended_ws23_60_20_20,28.906836688615957,28.29373650107992,0.6131001875360376,0.6131001875360376,10
2025Q4,median_all,29.3497464955451,28.29373650107992,1.0560099944651817,1.0560099944651817,10
2026Q1,ew_all,19.253557395989382,19.38013442867812,-0.12657703268873632,0.12657703268873632,10
2026Q1,ew_top3_prior_mae,19.449203125603056,19.38013442867812,0.069068696924937,0.069068696924937,10
2026Q1,invmae_all,19.266951394477633,19.38013442867812,-0.11318303420048537,0.11318303420048537,10
2026Q1,invmae_recency,19.272674683078566,19.38013442867812,-0.10745974559955229,0.10745974559955229,10
2026Q1,best_single_prior_mae,18.926232914743828,19.38013442867812,-0.4539015139342908,0.4539015139342908,10
2026Q1,m5_dispersion_only,18.926232914743828,19.38013442867812,-0.4539015139342908,0.4539015139342908,10
2026Q1,m5_m3_5050,18.926232914743828,19.38013442867812,-0.4539015139342908,0.4539015139342908,10
2026Q1,m5_60_plus_two_independent_40,18.697289044620945,19.38013442867812,-0.682845384057174,0.682845384057174,10
2026Q1,ew_three_least_correlated,19.199451024745542,19.38013442867812,-0.18068340393257643,0.18068340393257643,10
2026Q1,family_equal_thirds,19.21361480786639,19.38013442867812,-0.1665196208117301,0.1665196208117301,10
2026Q1,family_B50_A30_C20,19.427031427602405,19.38013442867812,0.04689699892428578,0.04689699892428578,10
2026Q1,recommended_ws23_60_20_20,19.053710701515616,19.38013442867812,-0.3264237271625028,0.3264237271625028,10
2026Q1,median_all,18.960687411711675,19.38013442867812,-0.41944701696644415,0.41944701696644415,10
2026Q2,ew_all,34.89232092734625,34.950110864745014,-0.057789937398766256,0.057789937398766256,10
2026Q2,ew_top3_prior_mae,34.33375281779893,34.950110864745014,-0.6163580469460825,0.6163580469460825,10
2026Q2,invmae_all,34.815969028575786,34.950110864745014,-0.1341418361692277,0.1341418361692277,10
2026Q2,invmae_recency,34.814539092255636,34.950110864745014,-0.1355717724893779,0.1355717724893779,10
2026Q2,best_single_prior_mae,34.242964641931856,34.950110864745014,-0.707146222813158,0.707146222813158,10
2026Q2,m5_dispersion_only,34.242964641931856,34.950110864745014,-0.707146222813158,0.707146222813158,10
2026Q2,m5_m3_5050,34.242964641931856,34.950110864745014,-0.707146222813158,0.707146222813158,10
2026Q2,m5_60_plus_two_independent_40,34.54755709512312,34.950110864745014,-0.40255376962189615,0.40255376962189615,10
2026Q2,ew_three_least_correlated,34.947376778180825,34.950110864745014,-0.0027340865641889422,0.0027340865641889422,10
2026Q2,family_equal_thirds,34.6213281003125,34.950110864745014,-0.32878276443251053,0.32878276443251053,10
2026Q2,family_B50_A30_C20,34.70602167943552,34.950110864745014,-0.24408918530949109,0.24408918530949109,10
2026Q2,recommended_ws23_60_20_20,34.48697469015053,34.950110864745014,-0.46313617459448153,0.46313617459448153,10
2026Q2,median_all,34.99904715239576,34.950110864745014,0.04893628765074709,0.04893628765074709,10
2024Q1,_street_baseline,15.7313419717546,19.79458450046685,-4.06324252871225,4.06324252871225,10
2024Q2,_street_baseline,33.45685652561631,32.532751091703055,0.9241054339132546,0.9241054339132546,10
2024Q3,_street_baseline,52.44999321806146,52.46516613076098,-0.015172912699519259,0.015172912699519259,10
2024Q4,_street_baseline,29.934987030644805,30.846774193548388,-0.9117871629035825,0.9117871629035825,10
2025Q1,_street_baseline,16.40922403505727,18.35387323943662,-1.944649204379349,1.944649204379349,10
2025Q2,_street_baseline,31.194649586882434,33.68863049095607,-2.493980904073638,2.493980904073638,10
2025Q3,_street_baseline,49.50517529584093,50.085470085470085,-0.580294789629157,0.580294789629157,10
2025Q4,_street_baseline,27.98961055592747,28.29373650107992,-0.3041259451524496,0.3041259451524496,10
2026Q1,_street_baseline,18.53076986670196,19.38013442867812,-0.8493645619761594,0.8493645619761594,10
2026Q2,_street_baseline,33.925055026742484,34.950110864745014,-1.0250558380025296,1.0250558380025296,10
