spec_id,prior_basis,window,horizon_q,n,mae,rw_mae,bias,rw_bias,mae_sn,rw_mae_sn,ratio_sn,rw_ratio_sn,mae_street,ratio_street,rw_ratio_street
a_unit_rw,PIT,W1,0,14,2.3015184310564814,1.7018733717536352,-0.05768324166873943,0.057880061589814256,2.2370672188238077,1.9126934394644228,1.0288105836473527,0.8897784331974183,1.5920779972124073,1.4456065815156316,1.361414159407641
a_unit_rw,PIT,W1,1,13,3.0766662052823177,2.7817283500157184,-0.17637541150182928,-0.5635551072024483,2.3503181244739393,1.9341452194061082,1.3090424539745884,1.4382210405431015,1.6411850901627278,1.8746613186555687,2.222139711463672
a_unit_rw,PIT,W1,2,12,2.5327842496579613,2.2232017565365,-0.20214061262436558,-0.4028545113461141,2.4778410755895766,1.959467748384467,1.0221738087279515,1.134594717555048,,,
a_unit_rw,PIT,W2,0,10,1.9280735842760062,1.5160547063984509,0.2044319704240724,0.21434933420960678,1.9588565169598684,1.7549763441101764,0.9842852539645747,0.8638604796505871,1.3111779281441884,1.4704896588710563,1.358059557430388
a_unit_rw,PIT,W2,1,9,2.523306739462353,2.572257352499031,0.5084221638029658,-0.3212143819520049,1.5783802014718051,1.6013216367285432,1.598668519225865,1.606333976573303,0.9929592231647923,2.5411987527745468,2.655224596050198
a_unit_rw,PIT,W2,2,8,2.288819692561316,2.072980869827063,0.6156840244958746,-0.20018557133038273,1.7208948015244596,1.663003881583562,1.3300172041508629,1.2465279803515004,,,
a_unit_rw,full_sample,W1,0,14,2.252172927449393,1.631929605719597,-0.1607056090651253,-0.13879532408344958,2.2370672188238077,1.9126934394644228,1.0067524607658092,0.8532102280732228,1.5920779972124073,1.4146121806800644,1.3054626209315932
a_unit_rw,full_sample,W1,1,13,2.758250221656436,2.5956356705183596,-0.2650190793122521,-0.8278733199436346,2.3503181244739393,1.9341452194061082,1.1735646306492242,1.3420066107111472,1.6411850901627278,1.680645430055027,2.0734825166943027
a_unit_rw,full_sample,W1,2,12,2.3672886211930013,2.342261025161486,-0.29611150237001677,-0.7572476221049558,2.4778410755895766,1.959467748384467,0.9553835572887699,1.195355742442111,,,
a_unit_rw,full_sample,W2,0,10,1.868346674264427,1.4518002450790755,-0.2290680208350544,-0.08063275211562995,1.9588565169598684,1.7549763441101764,0.9537945521217083,0.8272477574705885,1.3111779281441884,1.4249375574136172,1.300501353934145
