row,col,head,new,diff
0,phi_0,0.5303180223273959,0.5303184110846813,3.887572853633614e-07
1,phi_0,0.5303180223273959,0.5303184110846813,3.887572853633614e-07
2,phi_0,0.5180448682099168,0.5180452613542544,3.9314433764037204e-07
3,phi_0,0.3380810086604267,0.3380807511009704,2.5755945626260157e-07
4,phi_0,0.4976363203994679,0.4976352996537587,1.020745709234827e-06
5,phi_0,0.3704563403105203,0.3704562051748487,1.3513567165279738e-07
6,phi_0,0.5513767303530699,0.5513766007197253,1.2963334461435494e-07
7,phi_0,0.4618296848181784,0.461831178257898,1.4934397196131322e-06
8,phi_0,0.547144027984587,0.5471440617859038,3.3801316856596486e-08
9,phi_0,0.5483281336737065,0.5483279734360085,1.602376979992215e-07
10,phi_0,0.4300327625335216,0.4300330532094853,2.906759637433254e-07
11,phi_0,0.4623271017115217,0.4623264472034428,6.54508078901106e-07
12,phi_0,0.3741192459672779,0.374119516941048,2.7097377008900025e-07
13,phi_0,0.3989846509185618,0.3989850025360277,3.516174659212723e-07
14,phi_0,0.3794937357987059,0.3794934635555013,2.7224320459096063e-07
15,phi_0,0.4874034589676065,0.4874033974610792,6.150652731573558e-08
16,phi_0,0.3633126282679239,0.3633129013627827,2.730948588380855e-07
17,phi_0,0.3982714606900358,0.3982715637912679,1.0310123210732769e-07
0,phi_1,0.3699215310086061,0.3699211619510456,3.6905756051197613e-07
1,phi_1,0.3699215310086061,0.3699211619510456,3.6905756051197613e-07
2,phi_1,0.3856026818315152,0.3856023592371524,3.2259436277826126e-07
3,phi_1,0.3159581131159695,0.3159585987097646,4.855937951186995e-07
4,phi_1,0.4020015866105659,0.4020024121619689,8.255514030164335e-07
5,phi_1,0.4560982045104976,0.4560974791935575,7.253169401200132e-07
6,phi_1,0.3597187578402259,0.3597188251541206,6.731389473602079e-08
7,phi_1,0.2833527172828709,0.2833530662284293,3.4894555839271035e-07
8,phi_1,0.3477441328686075,0.3477440964172674,3.645134011298623e-08
9,phi_1,0.125254203089854,0.1252542566060719,5.351621790161687e-08
10,phi_1,0.4585038603349246,0.4585035230397838,3.372951407620839e-07
11,phi_1,0.0262636671653046,0.0262636133820599,5.378324470159401e-08
12,phi_1,0.4963875339251009,0.4963873281552097,2.057698911817063e-07
13,phi_1,0.0219818769642295,0.0219817215152902,1.55448939300612e-07
14,phi_1,0.4920025912967513,0.4920027313639138,1.4006716253511797e-07
15,phi_1,1.4321352711884466e-08,4.637896734439745e-09,9.683455977444721e-09
16,phi_1,0.5020622073917425,0.5020619520605033,2.5533123915177924e-07
17,phi_1,2.207891587693515e-08,3.0173362124576e-08,8.094446247640848e-09
0,phi_2,0.0339240996889534,0.0339240125938631,8.709509029952711e-08
1,phi_2,0.0339240996889534,0.0339240125938631,8.709509029952711e-08
2,phi_2,0.0354100193420593,0.0354098619545881,1.5738747120158658e-07
3,phi_2,0.345960856375624,0.3459606387717122,2.1760391183400785e-07
4,phi_2,0.047698920298557,0.0476993443396577,4.2404110070504153e-07
5,phi_2,0.0813416571609838,0.0813427909299884,1.1337690046103743e-06
6,phi_2,0.0289942484495416,0.028994363597206,1.1514766439998936e-07
7,phi_2,0.1176979852648355,0.1176955981566647,2.3871081708121134e-06
8,phi_2,0.0447806787372235,0.0447806386428917,4.009433179907873e-08
9,phi_2,0.2470468177278412,0.2470470321901145,2.1446227330135237e-07
10,phi_2,0.0888982627221712,0.0888981639169326,9.880523860195112e-08
11,phi_2,0.3799327452923554,0.3799326102272388,1.350651165910044e-07
12,phi_2,0.1294932016843978,0.12949313648485,6.519954778849701e-08
13,phi_2,0.5790334642412969,0.5790332756068769,1.8863441997307717e-07
14,phi_2,0.1285036662658942,0.1285037852790798,1.1901318558438234e-07
15,phi_2,0.5125965178851377,0.5125965943793158,7.649417810284831e-08
16,phi_2,0.134625161666248,0.1346251445290816,1.7137166408165427e-08
17,phi_2,0.6017285147715188,0.6017283927143726,1.2205714616797536e-07
0,phi_3,5.543121090104411e-09,6.259785642414655e-10,4.917142525862946e-09
1,phi_3,5.543121090104411e-09,6.259785642414655e-10,4.917142525862946e-09
2,phi_3,6.200554070855178e-09,5.331518371998097e-10,5.667402233655369e-09
3,phi_3,7.199899135563248e-10,4.986518172224167e-09,4.2665282586678424e-09
4,phi_3,1.9748338811668036e-11,9.000917335715696e-10,8.803433947599016e-10
5,phi_3,2.4898147933759793e-08,7.409283991372456e-08,4.9194691979964765e-08
6,phi_3,2.6927283094518567e-10,2.3840836904046493e-09,2.1148108594594637e-09
7,phi_3,6.0619383680656e-08,7.537794618563096e-09,5.3081589062092905e-08
8,phi_3,2.517314348253202e-09,4.903780449524562e-10,2.026936303300746e-09
9,phi_3,3.932690699760207e-09,3.4810173659538655e-08,3.0877482959778446e-08
