row,col,head,new,diff
0,carried_musd,1922.341945643172,1922.334024486962,0.007921156209931723
1,carried_musd,1927.2584212074764,1927.2504797925549,0.007941414921560863
2,carried_musd,1932.1748967717813,1932.1669350981483,0.00796167363296263
3,carried_musd,1937.091372336086,1937.0833904037415,0.007981932344364395
4,carried_musd,1942.0078479003907,1941.9998457093347,0.008002191055993535
5,carried_musd,1946.9243234646956,1946.916301014928,0.008022449767622675
6,carried_musd,1951.8407990290004,1951.8327563205216,0.008042708478797067
7,carried_musd,1956.757274593305,1956.7492116261144,0.00806296719065358
8,carried_musd,1961.67375015761,1961.665666931708,0.008083225901827973
9,carried_musd,1966.590225721915,1966.582122237301,0.00810348461391186
10,carried_musd,1971.5067012862191,1971.4985775428945,0.008123743324631505
11,carried_musd,1976.4231768505244,1976.4150328484875,0.008144002036942766
12,carried_musd,1981.3396524148293,1981.331488154081,0.008164260748344532
13,carried_musd,1986.256127979134,1986.247943459674,0.008184519459973671
14,carried_musd,1991.1726035434388,1991.1643987652672,0.008204778171602811
15,carried_musd,1996.0890791077436,1996.0808540708608,0.008225036882777204
16,carried_musd,2001.005554672048,2000.9973093764536,0.008245295594406343
17,carried_musd,2005.922030236353,2005.913764682047,0.008265554306035483
18,carried_musd,2010.838505800658,2010.8302199876405,0.008285813017437249
19,carried_musd,2015.7549813649623,2015.7466752932337,0.008306071728611641
20,carried_musd,2020.6714569292672,2020.663130598827,0.008326330440240781
21,carried_musd,2025.587932493572,2025.57958590442,0.008346589152097295
22,carried_musd,2030.5044080578768,2030.4960412100131,0.008366847863726434
23,carried_musd,2035.4208836221817,2035.4124965156063,0.008387106575355574
24,carried_musd,2040.3373591864868,2040.3289518212,0.00840736528675734
25,carried_musd,2045.2538347507912,2045.245407126793,0.008427623998159106
0,k,0.6244942240184911,0.624500917981317,6.693962825932154e-06
1,k,0.6245086209933066,0.6245153150102856,6.694016978947559e-06
2,k,0.6245230179681222,0.624529712039254,6.694071131851942e-06
3,k,0.6245374149429376,0.6245441090682226,6.6941252849783695e-06
4,k,0.6245518119177531,0.624558506097191,6.694179437882752e-06
5,k,0.6245662088925686,0.6245729031261594,6.694233590787135e-06
6,k,0.6245806058673841,0.624587300155128,6.694287743913563e-06
7,k,0.6245950028421996,0.6246016971840964,6.694341896817946e-06
8,k,0.6246093998170151,0.6246160942130649,6.694396049722329e-06
9,k,0.6246237967918306,0.6246304912420334,6.694450202848756e-06
10,k,0.6246381937666461,0.6246448882710018,6.694504355753139e-06
11,k,0.6246525907414616,0.6246592852999704,6.694558508768544e-06
12,k,0.6246669877162772,0.6246736823289388,6.694612661672927e-06
13,k,0.6246813846910926,0.6246880793579073,6.694666814688333e-06
14,k,0.6246957816659081,0.6247024763868758,6.694720967703738e-06
15,k,0.6247101786407236,0.6247168734158443,6.694775120608121e-06
16,k,0.6247245756155391,0.6247312704448127,6.694829273623526e-06
17,k,0.6247389725903546,0.6247456674737812,6.694883426638931e-06
18,k,0.6247533695651701,0.6247600645027497,6.694937579543314e-06
19,k,0.6247677665399856,0.6247744615317182,6.694991732669742e-06
20,k,0.6247821635148011,0.6247888585606867,6.695045885574125e-06
21,k,0.6247965604896166,0.6248032555896551,6.6951000384785075e-06
22,k,0.624810957464432,0.6248176526186237,6.695154191604935e-06
23,k,0.6248253544392476,0.6248320496475921,6.695208344509318e-06
24,k,0.6248397514140631,0.6248464466765605,6.695262497413701e-06
25,k,0.6248541483888786,0.6248608437055291,6.695316650429106e-06
0,raw_point_musd,3122.833387285801,3122.833387445789,1.5998784874682315e-07
1,raw_point_musd,3130.847920133495,3130.847920283926,1.504313331679441e-07
2,raw_point_musd,3138.862594545939,3138.8625946867633,1.4082434063311666e-07
3,raw_point_musd,3146.8774105231323,3146.8774106542987,1.3116641639498994e-07
4,raw_point_musd,3154.892368065076,3154.892368186532,1.2145619621151127e-07
5,raw_point_musd,3162.90746717177,3162.907467283465,1.1169504432473332e-07
6,raw_point_musd,3170.9227078432127,3170.9227079450975,1.0188477972405963e-07
7,raw_point_musd,3178.938090079406,3178.938090171428,9.202221917803399e-08
8,raw_point_musd,3186.953613880348,3186.9536139624583,8.211054591811262e-08
9,raw_point_musd,3194.9692792460405,3194.969279318187,7.21465767128393e-08
10,raw_point_musd,3202.985086176482,3202.9850862386147,6.213258529896848e-08
11,raw_point_musd,3211.001034671675,3211.001034723741,5.206629793974571e-08
12,raw_point_musd,3219.017124731616,3219.0171247735666,4.1950443119276315e-08
13,raw_point_musd,3227.033356356307,3227.033356388091,3.1783656595507637e-08
14,raw_point_musd,3235.0497295457485,3235.0497295673144,2.1565938368439674e-08
15,raw_point_musd,3243.0662442999396,3243.066244311237,1.1297288438072428e-08
16,raw_point_musd,3251.08290061888,3251.082900619858,9.777068044058979e-10
17,raw_point_musd,3259.099698502571,3259.099698493178,9.392806532559916e-09
18,raw_point_musd,3267.116637951011,3267.1166379311967,1.9814251572825015e-08
19,raw_point_musd,3275.1337189642004,3275.133718933914,3.028617356903851e-08
20,raw_point_musd,3283.15094154214,3283.1509415013315,4.0808572521200404e-08
21,raw_point_musd,3291.16830568483,3291.1683056334473,5.1382812671363354e-08
22,raw_point_musd,3299.1858113922685,3299.1858113302624,6.200616553542204e-08
23,raw_point_musd,3307.203458664458,3307.2034585917754,7.268272383953445e-08
24,raw_point_musd,3315.221247501397,3315.221247417988,8.340930435224436e-08
25,raw_point_musd,3323.2391779030854,3323.239177808899,9.418636182090268e-08
0,bias_corrected_point_musd,3117.4256227965716,3117.425625964147,3.1675754144089296e-06
1,bias_corrected_point_musd,3125.4262769960133,3125.4262801617683,3.165755060763331e-06
2,bias_corrected_point_musd,3133.4270725150595,3133.427075678944,3.163884684909135e-06
3,bias_corrected_point_musd,3141.42800935371,3141.428012515673,3.161962922604289e-06
4,bias_corrected_point_musd,3149.429087511965,3149.4290906719543,3.1599893191014417e-06
5,bias_corrected_point_musd,3157.4303069898247,3157.43031014779,3.157965238642646e-06
6,bias_corrected_point_musd,3165.4316677872876,3165.4316709431796,3.1558920454699546e-06
7,bias_corrected_point_musd,3173.4331699043546,3173.433173058122,3.153767465846613e-06
8,bias_corrected_point_musd,3181.4348133410263,3181.434816492619,3.151592864014674e-06
9,bias_corrected_point_musd,3189.436598097302,3189.436601246669,3.1493668757320847e-06
10,bias_corrected_point_musd,3197.4385241731816,3197.4385273202724,3.147090865240898e-06
