row,col,head,new,diff
0,phi0,0.2247294171911699,0.2247294943405109,7.714934099900539e-08
1,phi0,0.4050601026714983,0.4050600571447357,4.5526762582071e-08
2,phi0,0.389904575249739,0.3899048843581681,3.091084291306778e-07
0,phi1,0.6037190353124632,0.603718951362213,8.395025019591884e-08
1,phi1,0.1790439940516071,0.179043981557277,1.2494330098311579e-08
2,phi1,0.0412354302183899,0.0412351663052993,2.639130905965348e-07
0,phi2,0.1715515474963669,0.171551554297276,6.800909113646725e-09
1,phi2,0.3600255313922038,0.3600253113613048,2.2003089900080042e-07
2,phi2,0.568859994531871,0.5688599493365324,4.5195338582715294e-08
0,phi3,4.2715611289632273e-100,2.788375795251043e-29,2.788375795251043e-29
1,phi3,0.0558703718846907,0.0558706499366823,2.7805199160485516e-07
2,phi3,1.8769629741949068e-31,1.5752081638289312e-92,1.8769629741949068e-31
0,rmse_pct,1.260376310389124,1.2603763103883243,7.995826223350377e-13
1,rmse_pct,0.8786366487891282,0.8786366487893496,2.2137847111025621e-13
2,rmse_pct,0.7474112066796336,0.7474112066814321,1.7985612998927536e-12
0,phi0_boot_lo,0.1619145829204337,0.1619200982968527,5.515376418990803e-06
1,phi0_boot_lo,0.0959525281352247,0.0959526356080985,1.0747287379486714e-07
2,phi0_boot_lo,0.0320798406735191,0.0320731706188133,6.670054705802675e-06
0,phi0_boot_hi,0.5174704536826822,0.5174708405154639,3.868327816958228e-07
1,phi0_boot_hi,0.6330517166765178,0.6330456274277055,6.089248812291004e-06
2,phi0_boot_hi,0.9197104076508508,0.9197100547204708,3.529303799210126e-07
0,implied_mean_lag_q,0.9468221303051972,0.9468220599567652,7.03484320796477e-08
1,implied_mean_lag_q,1.0667061724900868,1.066706554089934,3.815998472767035e-07
2,implied_mean_lag_q,1.178955419282132,1.1789550649783642,3.5430376787992657e-07
0,restricted_phi0_0_phi1,0.8661593752603636,0.8661595900617018,2.1480133827189718e-07
1,restricted_phi0_0_phi1,0.6581538886992513,0.6581539139835801,2.5284328852848148e-08
2,restricted_phi0_0_phi1,0.3126451936447414,0.3126452912972543,9.765251290927424e-08
0,restricted_phi0_0_phi2,0.1338406243615803,0.1338404099382982,2.1442328210219408e-07
1,restricted_phi0_0_phi2,0.2311355552871815,0.2311354211050878,1.3418209368620815e-07
2,restricted_phi0_0_phi2,0.6873548063552585,0.6873547087027456,9.765251285376308e-08
0,restricted_phi0_0_phi3,3.7805611679585564e-10,1.8870273307854174e-53,3.7805611679585564e-10
1,restricted_phi0_0_phi3,0.1107105560135671,0.1107106649113319,1.0889776480560442e-07
2,restricted_phi0_0_phi3,5.502870608810986e-90,5.502337004071862e-90,5.336047391237222e-94
0,restricted_mean_lag_q,1.1338406251176925,1.1338404099382982,2.151793943028224e-07
1,restricted_mean_lag_q,1.452556667314316,1.4525567509277515,8.361343550866707e-08
2,restricted_mean_lag_q,1.6873548063552584,1.6873547087027456,9.765251274274078e-08
0,restricted_rmse_pct,2.1792800600289284,2.17928005980164,2.2728841031494085e-10
1,restricted_rmse_pct,1.4544879162428253,1.454487916242711,1.1435297153639112e-13
2,restricted_rmse_pct,1.1269911141319504,1.1269911141327011,7.507328092515309e-13
0,loo_rmse_free_pct,2.948304909066553,2.948301769103171,3.1399633817486006e-06
1,loo_rmse_free_pct,1.4500203728185808,1.4500200295849344,3.432336463937702e-07
2,loo_rmse_free_pct,1.2775033589201048,1.2775040215166826,6.625965778273013e-07
0,loo_rmse_phi0_zero_pct,3.3003115686633357,3.300311036479595,5.321837406313534e-07
1,loo_rmse_phi0_zero_pct,2.3026043603453346,2.3026050546143324,6.942689978473027e-07
2,loo_rmse_phi0_zero_pct,1.742373008345954,1.742372850195989,1.58149965123755e-07
0,lambda_q1_pct,11.822494442475971,11.822494055326962,3.8714900973957356e-07
1,lambda_q1_pct,10.684566529780245,10.684566467107532,6.267271324134072e-08
2,lambda_q1_pct,10.559655733108366,10.559654618685098,1.114423268333553e-06
0,lambda_q2_pct,13.12598692903784,13.125986957135886,2.8098046556124245e-08
1,lambda_q2_pct,14.4116394107737,14.411639261816829,1.489568717261136e-07
2,lambda_q2_pct,15.38506277856128,15.385062879658989,1.0109770798294448e-07
0,lambda_q3_pct,17.556714211811137,17.55671429921207,8.740093448977859e-08
1,lambda_q3_pct,17.76729978790844,17.767301392818094,1.6049096558390374e-06
2,lambda_q3_pct,17.246917587706793,17.24691784312317,2.5541637782566795e-07
0,lambda_q4_pct,12.501923418716704,12.501923525411922,1.0669521799400172e-07
1,lambda_q4_pct,12.539734412260112,12.539734103451211,3.088089002289962e-07
2,lambda_q4_pct,12.529608010518215,12.529608547384605,5.368663895666259e-07
