row,col,head,new,diff
0,R_share_mean,0.4841358844642973,0.4841380432538693,2.158789571993225e-06
1,R_share_mean,0.4708225029542749,0.4708247180276108,2.2150733358650143e-06
2,R_share_mean,0.3913532583671933,0.3913552585011633,2.000133970003759e-06
3,R_share_mean,0.369503764163174,0.3695063501502003,2.5859870262934237e-06
4,R_share_mean,0.5123088354544973,0.5123108977434401,2.0622889427279745e-06
5,R_share_mean,0.3668287324701498,0.3668312828832737,2.5504131239140193e-06
6,R_share_mean,0.4049337611849156,0.4049357273575947,1.966172679113143e-06
7,R_share_mean,0.3844663024456216,0.384468838799043,2.5363534214006833e-06
0,R_share_sd,0.0185130674566033,0.0185129954777488,7.19788545017197e-08
1,R_share_sd,0.0092750427607225,0.0092750103135131,3.2447209400224275e-08
2,R_share_sd,0.0055163319178839,0.0055163170085853,1.490929860039486e-08
3,R_share_sd,0.0122826674464987,0.012282622376972,4.5069526699234586e-08
4,R_share_sd,0.012421249007481,0.0124211964820175,5.2525463501221226e-08
5,R_share_sd,0.0084542309277168,0.0084541968740845,3.405363229944114e-08
6,R_share_sd,0.0070144823277764,0.0070144591510566,2.3176719799421208e-08
7,R_share_sd,0.0060988738641914,0.0060988487333178,2.5130873600003045e-08
0,R_share_min,0.4629380216775511,0.4629402672942782,2.245616727070132e-06
1,R_share_min,0.4617065551374634,0.4617088102981853,2.2551607218868064e-06
2,R_share_min,0.3832112151604867,0.3832132358469688,2.020686482140377e-06
3,R_share_min,0.3519561377921471,0.3519587879544789,2.650162331807593e-06
4,R_share_min,0.4946108945047352,0.4946130316325732,2.1371278379755942e-06
5,R_share_min,0.3535200746134323,0.3535226786338146,2.6040203822685903e-06
6,R_share_min,0.3959925441996961,0.3959945399152654,1.9957155693028916e-06
7,R_share_min,0.3770396366995511,0.3770422036551135,2.5669555623886176e-06
0,R_share_max,0.5138334196675788,0.5138354663147684,2.0466471896130045e-06
1,R_share_max,0.4831788334943972,0.483181005757624,2.1722632267962005e-06
2,R_share_max,0.3950431216854115,0.3950451060373915,1.984351980011123e-06
3,R_share_max,0.3794076969049207,0.3794102481896403,2.5512847195985344e-06
4,R_share_max,0.5252784720832229,0.5252804795277475,2.0074445246098804e-06
5,R_share_max,0.3765744822109654,0.3765769933682208,2.511157255413732e-06
6,R_share_max,0.4130924940196239,0.4130944332348375,1.9392152136310514e-06
7,R_share_max,0.3913879039348509,0.3913904117672868,2.5078324358829285e-06
0,k_mean,0.9405444195861412,0.9405525416924918,8.122106350594294e-06
1,k_mean,0.8901927924265243,0.890200705229292,7.912802767684468e-06
2,k_mean,0.6430895621134614,0.6430949617653525,5.399651891169199e-06
3,k_mean,0.5864974730528599,0.5865039804977951,6.507444935133222e-06
4,k_mean,1.0515336700956586,1.0515423454078283,8.67531216974804e-06
5,k_mean,0.579575129004425,0.5795814915568227,6.3625523977206555e-06
6,k_mean,0.6806600119177388,0.680665565045275,5.55312753613979e-06
7,k_mean,0.6247259360396781,0.6247326308740688,6.694834390752469e-06
0,k_sd,0.0714229456363821,0.0714232678291412,3.22192759097395e-07
1,k_sd,0.0333555614847875,0.0333557245316127,1.6304682520090763e-07
2,k_sd,0.0147703127400234,0.0147703696958219,5.6955798501123756e-08
3,k_sd,0.030471005656787,0.0304711436120251,1.3795523810117283e-07
4,k_sd,0.0518194959477014,0.0518197150765952,2.1912889380110157e-07
5,k_sd,0.0209358924200423,0.0209359767501321,8.433008980013312e-08
6,k_sd,0.0197756926979897,0.0197757580395477,6.534155799764463e-08
7,k_sd,0.0160827182010077,0.0160827844713446,6.627033690212447e-08
0,R_yoy_mean,13.708394505704586,13.708408465298632,1.3959594046042412e-05
1,R_yoy_mean,13.415335510916522,13.415343820154822,8.309238300086008e-06
2,R_yoy_mean,9.758619834725469,9.758660969445293,4.113471982414296e-05
3,R_yoy_mean,16.860985220982695,16.86097817700868,7.043974015630283e-06
4,R_yoy_mean,14.66582393779563,14.66583076637944,6.828583810403188e-06
5,R_yoy_mean,14.2723965626713,14.2723977663831,1.2037118004570857e-06
6,R_yoy_mean,14.432981231586773,14.432996686083309,1.5454496535838302e-05
7,R_yoy_mean,14.884181859438868,14.8841942301923,1.237075343141214e-05
0,R_yoy_sd,9.12067655371122,9.1206421264138,3.442729741998107e-05
1,R_yoy_sd,4.584131450215595,4.584119256511159,1.2193704435503605e-05
2,R_yoy_sd,7.582094383439224,7.582017334720063,7.704871916125455e-05
3,R_yoy_sd,4.547682772688563,4.547667619248051,1.5153440512172267e-05
4,R_yoy_sd,9.529783095760813,9.52975522123019,2.7874530623250848e-05
5,R_yoy_sd,5.679256661884091,5.679210182548195,4.647933589652098e-05
6,R_yoy_sd,6.929433673920783,6.929422884138513,1.078978226942695e-05
7,R_yoy_sd,3.2367361390214087,3.2367353136957338,8.253256749135574e-07
