row,col,head,new,diff
9,actual,0.3633445552479847,0.3633442227773286,3.324706561169677e-07
10,actual,0.5306323998183246,0.5306311832817893,1.2165365352867497e-06
11,actual,0.3152612705662433,0.315260327276363,9.432898803174439e-07
12,actual,0.6847387294337568,0.684739672723637,9.432898802064216e-07
13,actual,0.3152612705662432,0.315260327276363,9.432898802064216e-07
17,actual,0.3155732008522064,0.3155728830954699,3.1775673653422487e-07
18,actual,0.6559645305821632,0.6559633653914256,1.1651907375620496e-06
19,actual,0.5189172796094055,0.5189169094722819,3.7013712361755324e-07
20,actual,0.4810827203905946,0.4810830905277182,3.7013712361755324e-07
21,actual,0.5189172796094055,0.5189169094722819,3.7013712361755324e-07
25,actual,0.2560394856734396,0.2560392110390491,2.746343905069004e-07
26,actual,0.5238906611589992,0.5238900224169418,6.387420573572555e-07
27,actual,0.5112730486414752,0.5112729769927201,7.164875504006574e-08
28,actual,0.4887269513585249,0.4887270230072799,7.164875498455459e-08
29,actual,0.511273048641475,0.5112729769927201,7.164875492904343e-08
33,actual,0.3457974755405209,0.3457970004490421,4.750914788242966e-07
34,actual,0.5651025693912974,0.5651014036745485,1.1657167489076414e-06
35,actual,0.388080157000528,0.3880797354235693,4.21576958675729e-07
36,actual,0.6119198429994719,0.6119202645764307,4.215769587867513e-07
37,actual,0.3880801570005281,0.3880797354235693,4.215769587867513e-07
41,actual,0.4053987070135432,0.405398418583578,2.8842996518951836e-07
42,actual,0.6440964034364898,0.644095286591385,1.1168451047316452e-06
43,actual,0.3705931210753656,0.3705924775059511,6.435694144824033e-07
44,actual,0.6294068789246344,0.629407522494049,6.435694145379145e-07
45,actual,0.3705931210753656,0.370592477505951,6.435694145934256e-07
49,actual,0.3442013281486791,0.3442011221841544,2.0596452471322024e-07
50,actual,0.6872762666048655,0.6872754260628086,8.405420569568278e-07
51,actual,0.4991805408194458,0.4991802279968342,3.128226115922672e-07
52,actual,0.5008194591805541,0.5008197720031657,3.128226115922672e-07
53,actual,0.4991805408194458,0.4991802279968342,3.128226115922672e-07
57,actual,0.290657280969203,0.2906569106035456,3.7036565742054606e-07
58,actual,0.5714021642384511,0.5714012702107799,8.94027671227704e-07
59,actual,0.4913262511762044,0.4913261034643353,1.4771186906958889e-07
60,actual,0.5086737488237956,0.5086738965356646,1.4771186906958889e-07
61,actual,0.4913262511762044,0.4913261034643353,1.4771186906958889e-07
65,actual,0.364869091395977,0.364868661887257,4.2950872003455487e-07
66,actual,0.5738684597835932,0.5738674138797314,1.0459038618515493e-06
67,actual,0.3641938580601384,0.3641934477155648,4.103445735981204e-07
68,actual,0.6358061419398616,0.6358065522844353,4.1034457365363153e-07
69,actual,0.3641938580601384,0.3641934477155647,4.1034457365363153e-07
73,actual,0.4148391468882122,0.4148388412511721,3.056370401210984e-07
74,actual,0.6457876524048528,0.6457865107493118,1.1416555409926588e-06
75,actual,0.3576229812642127,0.3576223189149137,6.623492990187607e-07
76,actual,0.6423770187357873,0.6423776810850863,6.623492989632496e-07
77,actual,0.3576229812642126,0.3576223189149137,6.623492989077384e-07
81,actual,0.3502603009254054,0.3502601188882794,1.820371259841913e-07
82,actual,0.6697961398551479,0.6697953911583553,7.486967925629529e-07
