row,col,head,new,diff
0,carried_musd,2844.289984596625,2844.280586709643,0.009397886981787451
1,carried_musd,2844.289984596625,2844.280586709643,0.009397886981787451
0,k,0.6890104484995153,0.6890160292180211,5.5807185057599185e-06
1,k,0.6889233483315601,0.6889289287224462,5.580390886050779e-06
0,raw_point_musd,4804.035502546225,4804.035502546224,9.094947017729282e-13
1,raw_point_musd,4803.787764410853,4803.787764297568,1.132848410634324e-07
0,bias_corrected_point_musd,4795.716425165588,4795.716429792759,4.627171620086301e-06
1,bias_corrected_point_musd,4795.469116034688,4795.469120548534,4.513845851761289e-06
0,q10,4682.771450950946,4682.771454403576,3.4526301533333026e-06
1,q10,4682.529966251881,4682.529969593908,3.3420274121453986e-06
0,q25,4735.60338040298,4735.603384398624,3.995643965026829e-06
1,q25,4735.359171227028,4735.359175110796,3.883767931256443e-06
0,q50,4795.716425165588,4795.716429792759,4.627171620086301e-06
1,q50,4795.469116034688,4795.469120548534,4.513845851761289e-06
0,q75,4857.375223588761,4857.375228878828,5.290066837915219e-06
1,q75,4857.124734790322,4857.124739965574,5.175252226763405e-06
0,q90,4914.244354122728,4914.244360037776,5.9150479501113296e-06
1,q90,4913.990932653964,4913.990938452823,5.798859092465136e-06
0,pit_bias_pct,0.1734689177404806,0.1734688210875717,9.66529088985979e-08
1,pit_bias_pct,0.1734689177404806,0.1734688210875717,9.66529088985979e-08
0,pit_sd_pct,1.8852292230497496,1.885229239445742,1.6395992341600163e-08
1,pit_sd_pct,1.8852292230497496,1.885229239445742,1.6395992341600163e-08
