row,col,head,new,diff
1,lifetime_revenue_from_2q26_gbv_musd,3846.944845887283,3846.94261740356,0.0022284837232291466
2,lifetime_revenue_from_2q26_gbv_musd,3373.6717911649844,3373.6695282211313,0.00226294385311121
4,lifetime_revenue_from_2q26_gbv_musd,4177.640912617348,4177.640661584503,0.0002510328449716326
5,lifetime_revenue_from_2q26_gbv_musd,7012.86978406269,7012.908004744986,0.038220682296014274
7,lifetime_revenue_from_2q26_gbv_musd,3763.797235169885,3763.797163248736,7.192114890131052e-05
8,lifetime_revenue_from_2q26_gbv_musd,3563.8356493539345,3563.831518248206,0.004131105728447437
1,implied_effective_take_rate_pct,14.143179580467953,14.14317138751309,8.192954862096258e-06
2,implied_effective_take_rate_pct,12.40320511457715,12.40319679493063,8.319646520149604e-06
4,implied_effective_take_rate_pct,15.35897394344613,15.35897302053126,9.229148716372038e-07
5,implied_effective_take_rate_pct,25.78260950023048,25.782750017444805,0.00014051721432650766
7,implied_effective_take_rate_pct,13.8374898351834,13.83748957076741,2.6441598954818346e-07
8,implied_effective_take_rate_pct,13.102336946154171,13.102321758265465,1.518788870669141e-05
