row,col,head,new,diff
0,paid_on_ledger,0.3650562370045849,0.3650558018891871,4.351153977677491e-07
1,paid_on_ledger,0.4148946963222946,0.4148944037777856,2.9254450900628726e-07
2,paid_on_ledger,0.3498521585517329,0.3498519699055949,1.8864613798852403e-07
3,paid_on_ledger,0.3030749474211168,0.303074535894949,4.115261678094839e-07
4,paid_on_ledger,0.3596538464943017,0.3596536042245347,2.4226976702568237e-07
0,booked_but_unpaid,0.2139545589292094,0.2139539383632107,6.205659986990852e-07
1,booked_but_unpaid,0.2349704487166225,0.234969619961978,8.287546445218119e-07
2,booked_but_unpaid,0.3241463209976912,0.3241457366716607,5.84326030506066e-07
3,booked_but_unpaid,0.2738108410178351,0.2738102859538294,5.550640057028211e-07
4,booked_but_unpaid,0.30471120934239,0.3047103493437872,8.599986027757467e-07
0,not_yet_booked_phi0,0.4209892040662056,0.4209902597476022,1.0556813965778566e-06
1,not_yet_booked_phi0,0.3501348549610829,0.3501359762602363,1.1212991534170769e-06
2,not_yet_booked_phi0,0.3260015204505758,0.3260022934227443,7.7297216849459e-07
3,not_yet_booked_phi0,0.4231142115610481,0.4231151781512215,9.665901734012827e-07
4,not_yet_booked_phi0,0.3356349441633082,0.3356360464316781,1.1022683699124514e-06
0,booked_total,0.5790107959337943,0.5790097402523978,1.0556813965223455e-06
1,booked_total,0.6498651450389171,0.6498640237397637,1.1212991534170769e-06
2,booked_total,0.6739984795494242,0.6739977065772557,7.7297216849459e-07
3,booked_total,0.5768857884389519,0.5768848218487784,9.665901734567939e-07
4,booked_total,0.6643650558366918,0.6643639535683219,1.1022683699124514e-06
