row,col,head,new,diff
0,W1_rmse_pct,6.881046483911386,6.8810464839113905,4.440892098500626e-15
1,W1_rmse_pct,6.420383754354081,6.420383754354082,8.881784197001252e-16
2,W1_rmse_pct,6.39745881483157,6.397458814831571,1.7763568394002505e-15
3,W1_rmse_pct,6.365205154409183,6.365205154409187,4.440892098500626e-15
4,W1_rmse_pct,5.923246382219307,5.923246382219311,4.440892098500626e-15
5,W1_rmse_pct,5.902800016967266,5.902800016967269,3.552713678800501e-15
6,W1_rmse_pct,5.866988614327755,5.86698861432776,5.329070518200751e-15
7,W1_rmse_pct,5.4431836897029955,5.443183689703,4.440892098500626e-15
8,W1_rmse_pct,5.425062620924232,5.425062620924235,3.552713678800501e-15
9,W1_rmse_pct,5.3864830562210075,5.386483056221012,4.440892098500626e-15
10,W1_rmse_pct,4.980415317097227,4.980415317097231,3.552713678800501e-15
11,W1_rmse_pct,4.9644845170164595,4.964484517016463,3.552713678800501e-15
12,W1_rmse_pct,4.924096341270475,4.924096341270477,2.6645352591003757e-15
13,W1_rmse_pct,4.535532429321334,4.535532429321339,5.329070518200751e-15
14,W1_rmse_pct,4.52167420120319,4.521674201203195,5.329070518200751e-15
15,W1_rmse_pct,4.480658916700215,4.480658916700222,7.105427357601002e-15
16,W1_rmse_pct,4.109625454992401,4.109625454992407,5.329070518200751e-15
17,W1_rmse_pct,4.097738795914633,4.097738795914638,4.440892098500626e-15
18,W1_rmse_pct,4.057573033483046,4.057573033483043,3.552713678800501e-15
19,W1_rmse_pct,3.7044748265090073,3.7044748265090015,5.773159728050814e-15
20,W1_rmse_pct,3.6944748497543713,3.694474849754365,6.217248937900877e-15
21,W1_rmse_pct,3.6570311996825025,3.657031199682496,6.661338147750939e-15
22,W1_rmse_pct,3.322832137072449,3.3228321370724476,1.3322676295501878e-15
23,W1_rmse_pct,3.3146490133190247,3.3146490133190225,2.220446049250313e-15
24,W1_rmse_pct,3.2823288289115076,3.2823288289115125,4.884981308350689e-15
25,W1_rmse_pct,2.968821331955599,2.9688213319556027,3.552713678800501e-15
26,W1_rmse_pct,2.962397490631766,2.96239749063177,3.9968028886505635e-15
27,W1_rmse_pct,2.938288429193483,2.9382884291934848,1.7763568394002505e-15
28,W1_rmse_pct,2.6484674774065793,2.648467477406583,3.552713678800501e-15
29,W1_rmse_pct,2.643750367112919,2.643750367112923,3.9968028886505635e-15
30,W1_rmse_pct,2.631765623923073,2.631765623923082,9.325873406851315e-15
31,W1_rmse_pct,2.370262846965648,2.370262846965652,3.9968028886505635e-15
32,W1_rmse_pct,2.36718826440206,2.367188264402064,3.9968028886505635e-15
33,W1_rmse_pct,2.372060244497938,2.3720602444979404,2.220446049250313e-15
34,W1_rmse_pct,2.14541030856177,2.1454103085617686,1.3322676295501878e-15
35,W1_rmse_pct,2.1438698313073266,2.1438698313073252,1.3322676295501878e-15
36,W1_rmse_pct,2.170735783857325,2.1707357838573276,2.6645352591003757e-15
37,W1_rmse_pct,1.986904999016496,1.9869049990164989,2.886579864025407e-15
38,W1_rmse_pct,1.9866974165405489,1.986697416540552,3.1086244689504383e-15
39,W1_rmse_pct,2.0399703260573987,2.0399703260574005,1.7763568394002505e-15
40,W1_rmse_pct,1.906409058945311,1.9064090589453124,1.3322676295501878e-15
41,W1_rmse_pct,1.9072002442001668,1.9072002442001676,8.881784197001252e-16
42,W1_rmse_pct,1.988863460048539,1.9888634600485464,7.327471962526033e-15
43,W1_rmse_pct,1.9092975620683228,1.9092975620683208,1.9984014443252818e-15
44,W1_rmse_pct,1.9106398959076492,1.9106398959076472,1.9984014443252818e-15
45,W1_rmse_pct,2.0190921437778826,2.0190921437778817,8.881784197001252e-16
46,W1_rmse_pct,1.9912636529668457,1.9912636529668384,7.327471962526033e-15
47,W1_rmse_pct,1.9926924197681828,1.992692419768176,6.8833827526759706e-15
48,W1_rmse_pct,2.123380604463685,2.1233806044636823,2.6645352591003757e-15
49,W1_rmse_pct,2.1398939672416435,2.1398939672416426,8.881784197001252e-16
50,W1_rmse_pct,2.1410331122803425,2.141033112280342,4.440892098500626e-16
51,W1_rmse_pct,2.2883956791391684,2.288395679139169,4.440892098500626e-16
52,W1_rmse_pct,2.3397222188095492,2.3397222188095483,8.881784197001252e-16
53,W1_rmse_pct,2.3403267083683845,2.340326708368384,4.440892098500626e-16
55,W1_rmse_pct,2.5765405088542734,2.5765405088542703,3.1086244689504383e-15
56,W1_rmse_pct,2.576478772106116,2.5764787721061126,3.552713678800501e-15
57,W1_rmse_pct,2.743611065838639,2.743611065838643,3.9968028886505635e-15
58,W1_rmse_pct,2.8391798371160832,2.8391798371160837,4.440892098500626e-16
59,W1_rmse_pct,2.8383966907898595,2.83839669078986,4.440892098500626e-16
60,W1_rmse_pct,3.010999023478645,3.010999023478636,8.881784197001252e-15
61,W1_rmse_pct,3.1195229499589217,3.1195229499589145,7.105427357601002e-15
62,W1_rmse_pct,3.1180080212168764,3.1180080212168693,7.105427357601002e-15
0,W1_mae_pct,5.411505494703046,5.411505494703049,3.552713678800501e-15
2,W1_mae_pct,4.6255746957116335,4.625574695711638,4.440892098500626e-15
4,W1_mae_pct,4.35754085829707,4.357540858297072,1.7763568394002505e-15
5,W1_mae_pct,4.28023176746318,4.2802317674631825,2.6645352591003757e-15
6,W1_mae_pct,4.629188444039695,4.6291884440397,5.329070518200751e-15
7,W1_mae_pct,4.013750932269444,4.0137509322694465,2.6645352591003757e-15
8,W1_mae_pct,3.9427751221798233,3.9427751221798246,1.3322676295501878e-15
9,W1_mae_pct,4.251968124252515,4.251968124252517,2.6645352591003757e-15
10,W1_mae_pct,3.677662216781623,3.677662216781625,1.7763568394002505e-15
11,W1_mae_pct,3.612719317838327,3.612719317838328,8.881784197001252e-16
13,W1_mae_pct,3.3488047778401273,3.348804777840132,4.884981308350689e-15
14,W1_mae_pct,3.289615484207866,3.2896154842078693,3.1086244689504383e-15
15,W1_mae_pct,3.5227959517945653,3.522795951794574,8.881784197001252e-15
16,W1_mae_pct,3.0267435290161333,3.0267435290161373,3.9968028886505635e-15
17,W1_mae_pct,2.97304766126363,2.9730476612636303,4.440892098500626e-16
18,W1_mae_pct,3.1699129286967995,3.169912928696798,1.3322676295501878e-15
19,W1_mae_pct,2.7110747962027495,2.7110747962027486,8.881784197001252e-16
20,W1_mae_pct,2.662629582720717,2.6626295827207143,2.6645352591003757e-15
21,W1_mae_pct,2.824265216648588,2.8242652166485835,4.440892098500626e-15
22,W1_mae_pct,2.401423292791385,2.4014232927913857,8.881784197001252e-16
23,W1_mae_pct,2.3580018408971655,2.3580018408971646,8.881784197001252e-16
25,W1_mae_pct,2.116887467710922,2.116887467710926,3.9968028886505635e-15
26,W1_mae_pct,2.0782773997749913,2.078277399774997,5.773159728050814e-15
27,W1_mae_pct,2.238083954472994,2.2380839544729967,2.6645352591003757e-15
28,W1_mae_pct,1.9080707656566216,1.9080707656566256,3.9968028886505635e-15
29,W1_mae_pct,1.8740729992572165,1.87407299925722,3.552713678800501e-15
30,W1_mae_pct,2.0151209741902227,2.0151209741902294,6.661338147750939e-15
31,W1_mae_pct,1.7445835053816772,1.7445835053816776,4.440892098500626e-16
32,W1_mae_pct,1.7150111595523452,1.7150111595523476,2.4424906541753444e-15
33,W1_mae_pct,1.805309540461543,1.8053095404615416,1.3322676295501878e-15
34,W1_mae_pct,1.6183857955681555,1.6183857955681535,1.9984014443252818e-15
35,W1_mae_pct,1.5966412482889565,1.5966412482889527,3.774758283725532e-15
36,W1_mae_pct,1.6135077094324766,1.6135077094324812,4.6629367034256575e-15
37,W1_mae_pct,1.5097603547395024,1.5097603547395089,6.439293542825908e-15
38,W1_mae_pct,1.506523844573562,1.5065238445735678,5.773159728050814e-15
39,W1_mae_pct,1.508258094843839,1.5082580948438444,5.329070518200751e-15
40,W1_mae_pct,1.4485060939835062,1.4485060939835102,3.9968028886505635e-15
41,W1_mae_pct,1.46303215710828,1.463032157108283,2.886579864025407e-15
42,W1_mae_pct,1.4355268458499408,1.4355268458499435,2.6645352591003757e-15
