row,col,head,new,diff
3,mean,0.3650562370045849,0.3650558018891871,4.351153977677491e-07
4,mean,0.5790107959337943,0.5790097402523978,1.0556813965223455e-06
5,mean,0.2139545589292094,0.2139539383632106,6.20565998782352e-07
6,mean,0.3696522246073189,0.3696518276284932,3.969788257007778e-07
7,mean,0.630347775392681,0.6303481723715068,3.969788257007778e-07
8,mean,0.369652224607319,0.3696518276284932,3.969788258118001e-07
12,mean,0.4148946963222946,0.4148944037777856,2.9254450900628726e-07
13,mean,0.6498651450389171,0.6498640237397637,1.1212991534170769e-06
14,mean,0.2349704487166226,0.2349696199619781,8.287546444940563e-07
15,mean,0.3615912776042457,0.3615906262287029,6.513755427817181e-07
16,mean,0.6384087223957543,0.6384093737712971,6.513755428372292e-07
17,mean,0.3615912776042456,0.3615906262287028,6.513755427817181e-07
21,mean,0.3498521585517329,0.3498519699055949,1.8864613798852403e-07
22,mean,0.6739984795494242,0.6739977065772557,7.7297216849459e-07
23,mean,0.3241463209976912,0.3241457366716607,5.84326030506066e-07
24,mean,0.4807352786905244,0.4807349640164853,3.146740391035685e-07
25,mean,0.5192647213094755,0.5192650359835147,3.1467403915907965e-07
26,mean,0.4807352786905244,0.4807349640164853,3.146740391035685e-07
30,mean,0.3030749474211168,0.303074535894949,4.115261678094839e-07
31,mean,0.5768857884389519,0.5768848218487784,9.665901734567939e-07
32,mean,0.2738108410178351,0.2738102859538293,5.550640058138434e-07
33,mean,0.474760527703403,0.4747603600231118,1.6768029120761696e-07
34,mean,0.5252394722965971,0.5252396399768883,1.6768029120761696e-07
35,mean,0.4747605277034029,0.4747603600231118,1.6768029109659466e-07
3,sd,0.0138528086830108,0.0138528336641161,2.4981105300678208e-08
4,sd,0.0117603796954691,0.0117604492791808,6.958371169887845e-08
5,sd,0.0061025311513878,0.0061025042550881,2.6896299700450432e-08
6,sd,0.0137642669461733,0.0137642514390181,1.5507155200558675e-08
7,sd,0.0137642669461734,0.0137642514390181,1.5507155301172637e-08
8,sd,0.0137642669461734,0.0137642514390181,1.5507155301172637e-08
12,sd,0.007330047213521,0.0073300416335214,5.579999599533703e-09
13,sd,0.0073099809083509,0.0073099661631081,1.474524280020012e-08
14,sd,0.0035646906151012,0.0035646848083245,5.806776700104099e-09
15,sd,0.0060401132349687,0.0060401190722693,5.837300600351758e-09
16,sd,0.0060401132349687,0.0060401190722693,5.837300600351758e-09
17,sd,0.0060401132349688,0.0060401190722693,5.837300499737796e-09
21,sd,0.0054582159271451,0.0054582302822586,1.4355113499807393e-08
22,sd,0.0117542127086635,0.0117541534912127,5.9217450798856874e-08
23,sd,0.0170961706947922,0.0170961268487076,4.384608459986894e-08
24,sd,0.0169112926673859,0.0169112951151611,2.4477751978113638e-09
25,sd,0.0169112926673859,0.0169112951151611,2.4477751978113638e-09
26,sd,0.0169112926673859,0.0169112951151611,2.4477751978113638e-09
30,sd,0.0136530455788651,0.0136530098837924,3.569507270144434e-08
31,sd,0.013154372485066,0.0131543257340256,4.675104040008371e-08
