prediction_id,issuing_fiscal_period,guided_fiscal_period,cutoff_utc,target_midpoint,target_unit,seasonal_baseline_prediction_id,seasonal_baseline_value,target_change_vs_seasonal,actual_direction_vs_seasonal,prior_quarter_baseline_prediction_id,prior_quarter_baseline_value,target_change_vs_prior_quarter,actual_direction_vs_prior_quarter,h001_eligible,h001_feature_value,h001_unit,h001_signal_implication,h001_vs_seasonal_classification,h001_vs_prior_quarter_classification,baseline_comparability_notes
ABNB-2020Q4-GUIDE,2020Q4,2021Q1,2021-02-25T21:05:00Z,,USD_millions,,,,not_testable,,,,not_testable,true,0.08195286,percent,down,not_testable,not_testable,"Blank target or baseline remains not_testable; H-001 is a control comparator, never fitted jointly in E1."
ABNB-2021Q1-GUIDE,2021Q1,2021Q2,2021-05-13T20:00:42Z,,USD_millions,,,,not_testable,ABNB-2020Q4-GUIDE,,,not_testable,true,-1.94824704,percent,up,not_testable,not_testable,"Blank target or baseline remains not_testable; H-001 is a control comparator, never fitted jointly in E1."
ABNB-2021Q2-GUIDE,2021Q2,2021Q3,2021-08-12T20:01:10Z,,USD_millions,,,,not_testable,ABNB-2021Q1-GUIDE,,,not_testable,true,0.41902405,percent,down,not_testable,not_testable,"Blank target or baseline remains not_testable; H-001 is a control comparator, never fitted jointly in E1."
ABNB-2021Q3-GUIDE,2021Q3,2021Q4,2021-11-04T20:01:21Z,1435,USD_millions,,,,not_testable,ABNB-2021Q2-GUIDE,,,not_testable,true,-0.17269245,percent,up,not_testable,not_testable,"Blank target or baseline remains not_testable; H-001 is a control comparator, never fitted jointly in E1."
ABNB-2021Q4-GUIDE,2021Q4,2022Q1,2022-02-15T21:02:10Z,1445,USD_millions,ABNB-2020Q4-GUIDE,,,not_testable,ABNB-2021Q3-GUIDE,1435,10,up,true,0.09896953,percent,down,not_testable,miss,"Blank target or baseline remains not_testable; H-001 is a control comparator, never fitted jointly in E1."
ABNB-2022Q1-GUIDE,2022Q1,2022Q2,2022-05-03T20:00:59Z,2080,USD_millions,ABNB-2021Q1-GUIDE,,,not_testable,ABNB-2021Q4-GUIDE,1445,635,up,true,3.47415916,percent,down,not_testable,miss,"Blank target or baseline remains not_testable; H-001 is a control comparator, never fitted jointly in E1."
ABNB-2022Q2-GUIDE,2022Q2,2022Q3,2022-08-02T20:01:20Z,2830,USD_millions,ABNB-2021Q2-GUIDE,,,not_testable,ABNB-2022Q1-GUIDE,2080,750,up,true,-0.68981817,percent,up,not_testable,hit,"Blank target or baseline remains not_testable; H-001 is a control comparator, never fitted jointly in E1."
ABNB-2022Q3-GUIDE,2022Q3,2022Q4,2022-11-01T20:04:23Z,1840,USD_millions,ABNB-2021Q3-GUIDE,1435,405,up,ABNB-2022Q2-GUIDE,2830,-990,down,true,-0.19750661,percent,up,hit,miss,"Blank target or baseline remains not_testable; H-001 is a control comparator, never fitted jointly in E1."
ABNB-2022Q4-GUIDE,2022Q4,2023Q1,2023-02-14T21:02:02Z,1785,USD_millions,ABNB-2021Q4-GUIDE,1445,340,up,ABNB-2022Q3-GUIDE,1840,-55,down,true,0.67762205,percent,down,miss,hit,"Blank target or baseline remains not_testable; H-001 is a control comparator, never fitted jointly in E1."
ABNB-2023Q1-GUIDE,2023Q1,2023Q2,2023-05-09T20:01:26Z,2400,USD_millions,ABNB-2022Q1-GUIDE,2080,320,up,ABNB-2022Q4-GUIDE,1785,615,up,true,-0.61303746,percent,up,hit,hit,"Blank target or baseline remains not_testable; H-001 is a control comparator, never fitted jointly in E1."
