price_point,label,pct_vs_spot,p_above_20nov_rnd,p_below_20nov_rnd,p_above_12m_lognormal,p_below_12m_lognormal,p_above_12m_skew_rnd,p_below_12m_skew_rnd,note
150.0,bear tape,-11.9,0.75,0.25,0.588,0.412,0.599,0.401,"risk-neutral probabilities, not real-world; RN median below spot is the drift (carry less half the variance), not a view"
165.0,p25 target,-3.0,0.565,0.435,0.493,0.507,0.51,0.49,"risk-neutral probabilities, not real-world; RN median below spot is the drift (carry less half the variance), not a view"
170.19,price,-0.0,0.493,0.507,0.462,0.538,0.48,0.52,"risk-neutral probabilities, not real-world; RN median below spot is the drift (carry less half the variance), not a view"
179.5,mean target,5.5,0.366,0.634,0.409,0.591,0.428,0.572,"risk-neutral probabilities, not real-world; RN median below spot is the drift (carry less half the variance), not a view"
185.0,median yfinance target,8.7,0.297,0.703,0.379,0.621,0.399,0.601,"risk-neutral probabilities, not real-world; RN median below spot is the drift (carry less half the variance), not a view"
197.5,p75 target,16.0,0.17,0.83,0.318,0.682,0.336,0.664,"risk-neutral probabilities, not real-world; RN median below spot is the drift (carry less half the variance), not a view"
220.0,top target,29.3,0.047,0.953,0.228,0.772,0.239,0.761,"risk-neutral probabilities, not real-world; RN median below spot is the drift (carry less half the variance), not a view"
125.0,below $125 (MS-style bear),-26.6,0.953,0.047,0.753,0.247,0.743,0.257,"risk-neutral probabilities, not real-world; RN median below spot is the drift (carry less half the variance), not a view"
125.5,"options-implied 12M p25 (lognormal, HEADLINE)",-26.3,0.951,0.049,0.75,0.25,0.741,0.259,"risk-neutral probabilities, not real-world; RN median below spot is the drift (carry less half the variance), not a view"
163.8,"options-implied 12M p50 (lognormal, HEADLINE)",-3.8,0.582,0.418,0.5,0.5,0.517,0.483,"risk-neutral probabilities, not real-world; RN median below spot is the drift (carry less half the variance), not a view"
213.9,"options-implied 12M p75 (lognormal, HEADLINE)",25.7,0.069,0.931,0.25,0.75,0.263,0.737,"risk-neutral probabilities, not real-world; RN median below spot is the drift (carry less half the variance), not a view"
123.8,"options-implied 12M p25 (skew-adjusted RND, sensitivity)",-27.3,0.958,0.042,0.761,0.239,0.75,0.25,"risk-neutral probabilities, not real-world; RN median below spot is the drift (carry less half the variance), not a view"
166.8,"options-implied 12M p50 (skew-adjusted RND, sensitivity)",-2.0,0.541,0.459,0.482,0.518,0.5,0.5,"risk-neutral probabilities, not real-world; RN median below spot is the drift (carry less half the variance), not a view"
217.2,"options-implied 12M p75 (skew-adjusted RND, sensitivity)",27.6,0.057,0.943,0.238,0.762,0.25,0.75,"risk-neutral probabilities, not real-world; RN median below spot is the drift (carry less half the variance), not a view"
